chr	start	end	interval_id	num_peaks	num_samples	DFAM71927V3_1_750_R1.bool	MV411_1_590_R1.bool	MV411_4_717_R1.bool	DFAM71927V3_1_750_R1.fc	MV411_1_590_R1.fc	MV411_4_717_R1.fc	DFAM71927V3_1_750_R1.qval	MV411_1_590_R1.qval	MV411_4_717_R1.qval	DFAM71927V3_1_750_R1.pval	MV411_1_590_R1.pval	MV411_4_717_R1.pval	DFAM71927V3_1_750_R1.start	MV411_1_590_R1.start	MV411_4_717_R1.start	DFAM71927V3_1_750_R1.end	MV411_1_590_R1.end	MV411_4_717_R1.end	DFAM71927V3_1_750_R1.summit	MV411_1_590_R1.summit	MV411_4_717_R1.summit
chr8	58272544	58272730	Interval_19763	1	1	FALSE	FALSE	TRUE	NA	NA	6.8849	NA	NA	7.06424	NA	NA	10.29733	NA	NA	58272544	NA	NA	58272730	NA	NA	111
chr8	58343399	58343609	Interval_19764	1	1	FALSE	FALSE	TRUE	NA	NA	8.28573	NA	NA	9.69235	NA	NA	13.0413	NA	NA	58343399	NA	NA	58343609	NA	NA	113
chr8	58352048	58352230	Interval_19765	1	1	FALSE	FALSE	TRUE	NA	NA	11.26621	NA	NA	16.53162	NA	NA	20.07538	NA	NA	58352048	NA	NA	58352230	NA	NA	117
chr8	58407004	58407141	Interval_19766	1	1	FALSE	FALSE	TRUE	NA	NA	7.80635	NA	NA	8.72255	NA	NA	12.03357	NA	NA	58407004	NA	NA	58407141	NA	NA	88
chr8	58552185	58552332	Interval_19767	1	1	FALSE	FALSE	TRUE	NA	NA	5.56904	NA	NA	4.56305	NA	NA	7.65363	NA	NA	58552185	NA	NA	58552332	NA	NA	100
chr8	58553107	58553239	Interval_19768	1	1	FALSE	TRUE	FALSE	NA	6.31107	NA	NA	7.09355	NA	NA	11.35382	NA	NA	58553107	NA	NA	58553239	NA	NA	61	NA
chr8	58593294	58593450	Interval_19769	1	1	FALSE	FALSE	TRUE	NA	NA	7.5108	NA	NA	8.31725	NA	NA	11.60176	NA	NA	58593294	NA	NA	58593450	NA	NA	55
chr8	58595979	58596198	Interval_19770	1	1	FALSE	FALSE	TRUE	NA	NA	4.21819	NA	NA	2.41162	NA	NA	5.32924	NA	NA	58595979	NA	NA	58596198	NA	NA	111
chr8	58608052	58608183	Interval_19771	1	1	FALSE	FALSE	TRUE	NA	NA	3.7554	NA	NA	1.65032	NA	NA	4.41971	NA	NA	58608052	NA	NA	58608183	NA	NA	109
chr8	58617399	58617729	Interval_19772	1	1	FALSE	FALSE	TRUE	NA	NA	29.19822	NA	NA	60.50126	NA	NA	64.63593	NA	NA	58617399	NA	NA	58617729	NA	NA	206
chr8	58649827	58650074	Interval_19773	1	1	FALSE	FALSE	TRUE	NA	NA	17.23881	NA	NA	30.25312	NA	NA	34.04306	NA	NA	58649827	NA	NA	58650074	NA	NA	120
chr8	58672100	58672360	Interval_19774	1	1	FALSE	FALSE	TRUE	NA	NA	30.98926	NA	NA	66.46057	NA	NA	70.64621	NA	NA	58672100	NA	NA	58672360	NA	NA	141
chr8	58801319	58801907	Interval_19775	2	2	TRUE	FALSE	TRUE	48.25446	NA	132.54337	113.37332	NA	427.51099	119.43291	NA	433.78348	58801335	NA	58801319	58801907	NA	58801895	287	NA	308
chr8	58819991	58820289	Interval_19776	1	1	TRUE	FALSE	FALSE	5.0174	NA	NA	3.53478	NA	NA	7.17872	NA	NA	58819991	NA	NA	58820289	NA	NA	129	NA	NA
chr8	58974881	58975012	Interval_19777	1	1	FALSE	FALSE	TRUE	NA	NA	6.51369	NA	NA	6.28215	NA	NA	9.47314	NA	NA	58974881	NA	NA	58975012	NA	NA	66
chr8	59017703	59018062	Interval_19778	2	2	TRUE	FALSE	TRUE	7.1031	NA	9.59905	6.80364	NA	12.36634	10.82465	NA	15.7952	59017703	NA	59017747	59018062	NA	59017967	123	NA	98
chr8	59218810	59218961	Interval_19779	1	1	FALSE	FALSE	TRUE	NA	NA	5.8816	NA	NA	5.15955	NA	NA	8.29219	NA	NA	59218810	NA	NA	59218961	NA	NA	103
chr8	59327706	59327976	Interval_19780	1	1	FALSE	FALSE	TRUE	NA	NA	13.80954	NA	NA	21.88031	NA	NA	25.54058	NA	NA	59327706	NA	NA	59327976	NA	NA	123
chr8	59591976	59592185	Interval_19781	1	1	FALSE	FALSE	TRUE	NA	NA	11.96992	NA	NA	17.45913	NA	NA	21.02261	NA	NA	59591976	NA	NA	59592185	NA	NA	109
chr8	59604774	59604965	Interval_19782	1	1	FALSE	FALSE	TRUE	NA	NA	7.44848	NA	NA	8.0709	NA	NA	11.34752	NA	NA	59604774	NA	NA	59604965	NA	NA	104
chr8	59612393	59612553	Interval_19783	1	1	FALSE	FALSE	TRUE	NA	NA	6.65512	NA	NA	6.56389	NA	NA	9.77457	NA	NA	59612393	NA	NA	59612553	NA	NA	61
chr8	60057747	60057911	Interval_19784	1	1	FALSE	FALSE	TRUE	NA	NA	4.76258	NA	NA	3.20233	NA	NA	6.17703	NA	NA	60057747	NA	NA	60057911	NA	NA	48
chr8	60362471	60362602	Interval_19785	1	1	FALSE	FALSE	TRUE	NA	NA	5.97621	NA	NA	5.36108	NA	NA	8.49808	NA	NA	60362471	NA	NA	60362602	NA	NA	76
chr8	60525114	60525419	Interval_19786	1	1	FALSE	FALSE	TRUE	NA	NA	16.0767	NA	NA	27.25506	NA	NA	31.00699	NA	NA	60525114	NA	NA	60525419	NA	NA	123
chr8	60526970	60527268	Interval_19787	1	1	TRUE	FALSE	FALSE	5.22156	NA	NA	4.15974	NA	NA	7.87219	NA	NA	60526970	NA	NA	60527268	NA	NA	118	NA	NA
chr8	60583551	60583810	Interval_19788	1	1	FALSE	FALSE	TRUE	NA	NA	17.71709	NA	NA	31.20297	NA	NA	35.01444	NA	NA	60583551	NA	NA	60583810	NA	NA	132
chr8	60652298	60652426	Interval_19789	1	1	FALSE	TRUE	FALSE	NA	6.60717	NA	NA	6.83216	NA	NA	11.07404	NA	NA	60652298	NA	NA	60652426	NA	NA	65	NA
chr8	60708308	60708510	Interval_19790	1	1	FALSE	FALSE	TRUE	NA	NA	8.58554	NA	NA	10.92866	NA	NA	14.31938	NA	NA	60708308	NA	NA	60708510	NA	NA	72
chr8	60798988	60799298	Interval_19791	1	1	FALSE	FALSE	TRUE	NA	NA	9.90783	NA	NA	13.0309	NA	NA	16.48402	NA	NA	60798988	NA	NA	60799298	NA	NA	188
chr8	60816280	60816829	Interval_19792	1	1	FALSE	FALSE	TRUE	NA	NA	21.32082	NA	NA	40.03513	NA	NA	43.95889	NA	NA	60816280	NA	NA	60816829	NA	NA	118
chr8	60916499	60916639	Interval_19793	1	1	FALSE	FALSE	TRUE	NA	NA	5.74103	NA	NA	4.88218	NA	NA	7.99423	NA	NA	60916499	NA	NA	60916639	NA	NA	74
chr8	60944652	60944924	Interval_19794	1	1	FALSE	FALSE	TRUE	NA	NA	11.60003	NA	NA	18.86832	NA	NA	22.46628	NA	NA	60944652	NA	NA	60944924	NA	NA	143
chr8	60945866	60945997	Interval_19795	1	1	FALSE	FALSE	TRUE	NA	NA	5.37142	NA	NA	4.22335	NA	NA	7.27684	NA	NA	60945866	NA	NA	60945997	NA	NA	82
chr8	60971392	60971523	Interval_19796	1	1	FALSE	FALSE	TRUE	NA	NA	6.10705	NA	NA	5.52362	NA	NA	8.66493	NA	NA	60971392	NA	NA	60971523	NA	NA	64
chr8	60991373	60991626	Interval_19797	1	1	FALSE	FALSE	TRUE	NA	NA	11.44739	NA	NA	17.65904	NA	NA	21.22705	NA	NA	60991373	NA	NA	60991626	NA	NA	116
chr8	61213603	61213741	Interval_19798	1	1	FALSE	FALSE	TRUE	NA	NA	6.43168	NA	NA	6.11829	NA	NA	9.30364	NA	NA	61213603	NA	NA	61213741	NA	NA	93
chr8	61687436	61687644	Interval_19799	1	1	FALSE	FALSE	TRUE	NA	NA	11.04764	NA	NA	15.5558	NA	NA	19.07902	NA	NA	61687436	NA	NA	61687644	NA	NA	99
chr8	61722408	61722669	Interval_19800	1	1	FALSE	FALSE	TRUE	NA	NA	16.80345	NA	NA	30.35347	NA	NA	34.14852	NA	NA	61722408	NA	NA	61722669	NA	NA	147
chr8	61731645	61731924	Interval_19801	1	1	FALSE	FALSE	TRUE	NA	NA	15.02161	NA	NA	25.67947	NA	NA	29.40621	NA	NA	61731645	NA	NA	61731924	NA	NA	155
chr8	61734323	61734768	Interval_19802	1	1	FALSE	FALSE	TRUE	NA	NA	62.38829	NA	NA	185.37706	NA	NA	190.2813	NA	NA	61734323	NA	NA	61734768	NA	NA	242
chr8	61858736	61858959	Interval_19803	1	1	FALSE	FALSE	TRUE	NA	NA	9.00381	NA	NA	11.14741	NA	NA	14.54791	NA	NA	61858736	NA	NA	61858959	NA	NA	104
chr8	61889410	61889560	Interval_19804	1	1	FALSE	FALSE	TRUE	NA	NA	6.20597	NA	NA	5.70653	NA	NA	8.85458	NA	NA	61889410	NA	NA	61889560	NA	NA	85
chr8	61913430	61913827	Interval_19805	1	1	FALSE	FALSE	TRUE	NA	NA	73.23035	NA	NA	213.9454	NA	NA	219.00777	NA	NA	61913430	NA	NA	61913827	NA	NA	201
chr8	62398018	62398207	Interval_19806	1	1	FALSE	FALSE	TRUE	NA	NA	7.50318	NA	NA	8.18996	NA	NA	11.46955	NA	NA	62398018	NA	NA	62398207	NA	NA	78
chr8	63040477	63040645	Interval_19807	1	1	FALSE	FALSE	TRUE	NA	NA	7.18653	NA	NA	7.53129	NA	NA	10.78686	NA	NA	63040477	NA	NA	63040645	NA	NA	66
chr8	63125002	63125271	Interval_19808	1	1	FALSE	FALSE	TRUE	NA	NA	16.27341	NA	NA	28.89103	NA	NA	32.66695	NA	NA	63125002	NA	NA	63125271	NA	NA	148
chr8	63147098	63147229	Interval_19809	1	1	FALSE	FALSE	TRUE	NA	NA	5.37142	NA	NA	4.22335	NA	NA	7.27684	NA	NA	63147098	NA	NA	63147229	NA	NA	21
chr8	63173837	63174122	Interval_19810	1	1	FALSE	FALSE	TRUE	NA	NA	8.33923	NA	NA	9.83547	NA	NA	13.18535	NA	NA	63173837	NA	NA	63174122	NA	NA	158
chr8	63191619	63191954	Interval_19811	1	1	FALSE	FALSE	TRUE	NA	NA	26.329	NA	NA	59.75518	NA	NA	63.88205	NA	NA	63191619	NA	NA	63191954	NA	NA	200
chr8	63213424	63213709	Interval_19812	1	1	FALSE	FALSE	TRUE	NA	NA	22.24813	NA	NA	42.35442	NA	NA	46.30667	NA	NA	63213424	NA	NA	63213709	NA	NA	144
chr8	63613159	63613457	Interval_19813	1	1	TRUE	FALSE	FALSE	5.27268	NA	NA	4.32981	NA	NA	8.07045	NA	NA	63613159	NA	NA	63613457	NA	NA	144	NA	NA
chr8	63687446	63687577	Interval_19814	1	1	FALSE	FALSE	TRUE	NA	NA	4.14286	NA	NA	2.24883	NA	NA	5.11426	NA	NA	63687446	NA	NA	63687577	NA	NA	31
chr8	64065784	64065945	Interval_19815	1	1	FALSE	FALSE	TRUE	NA	NA	5.91566	NA	NA	5.23037	NA	NA	8.36554	NA	NA	64065784	NA	NA	64065945	NA	NA	116
chr8	64081067	64081365	Interval_19816	1	1	TRUE	FALSE	FALSE	4.18117	NA	NA	2.27898	NA	NA	5.6904	NA	NA	64081067	NA	NA	64081365	NA	NA	83	NA	NA
chr8	64214036	64214224	Interval_19817	1	1	FALSE	FALSE	TRUE	NA	NA	5.44413	NA	NA	4.52849	NA	NA	7.61849	NA	NA	64214036	NA	NA	64214224	NA	NA	69
chr8	64491322	64491484	Interval_19818	1	1	FALSE	FALSE	TRUE	NA	NA	6.15625	NA	NA	5.74806	NA	NA	8.90986	NA	NA	64491322	NA	NA	64491484	NA	NA	98
chr8	64574202	64574333	Interval_19819	1	1	FALSE	FALSE	TRUE	NA	NA	6.21429	NA	NA	5.71321	NA	NA	8.87072	NA	NA	64574202	NA	NA	64574333	NA	NA	14
chr8	64797721	64797900	Interval_19820	1	1	FALSE	FALSE	TRUE	NA	NA	7.38388	NA	NA	7.93168	NA	NA	11.20574	NA	NA	64797721	NA	NA	64797900	NA	NA	89
chr8	64815951	64816101	Interval_19821	1	1	FALSE	FALSE	TRUE	NA	NA	5.7237	NA	NA	4.99019	NA	NA	8.11995	NA	NA	64815951	NA	NA	64816101	NA	NA	82
chr8	64817046	64817375	Interval_19822	1	1	FALSE	FALSE	TRUE	NA	NA	6.90477	NA	NA	6.99264	NA	NA	10.22101	NA	NA	64817046	NA	NA	64817375	NA	NA	105
chr8	64838884	64839170	Interval_19823	1	1	FALSE	FALSE	TRUE	NA	NA	16.6461	NA	NA	28.42897	NA	NA	32.19156	NA	NA	64838884	NA	NA	64839170	NA	NA	157
chr8	64865898	64866083	Interval_19824	1	1	FALSE	FALSE	TRUE	NA	NA	8.28573	NA	NA	9.69235	NA	NA	13.0413	NA	NA	64865898	NA	NA	64866083	NA	NA	90
chr8	64922468	64922695	Interval_19825	1	1	FALSE	FALSE	TRUE	NA	NA	15.87324	NA	NA	26.4173	NA	NA	30.14947	NA	NA	64922468	NA	NA	64922695	NA	NA	127
chr8	65297952	65298208	Interval_19826	1	1	FALSE	FALSE	TRUE	NA	NA	15.02161	NA	NA	25.67947	NA	NA	29.40621	NA	NA	65297952	NA	NA	65298208	NA	NA	128
chr8	65300727	65301017	Interval_19827	1	1	FALSE	FALSE	TRUE	NA	NA	19.03755	NA	NA	34.07708	NA	NA	37.92607	NA	NA	65300727	NA	NA	65301017	NA	NA	116
chr8	65595456	65595726	Interval_19828	1	1	FALSE	FALSE	TRUE	NA	NA	23.13254	NA	NA	45.83266	NA	NA	49.82357	NA	NA	65595456	NA	NA	65595726	NA	NA	121
chr8	65600590	65600753	Interval_19829	1	1	FALSE	FALSE	TRUE	NA	NA	5.07339	NA	NA	3.75092	NA	NA	6.78988	NA	NA	65600590	NA	NA	65600753	NA	NA	67
chr8	65643630	65643889	Interval_19830	1	1	FALSE	FALSE	TRUE	NA	NA	14.07006	NA	NA	22.21933	NA	NA	25.88321	NA	NA	65643630	NA	NA	65643889	NA	NA	129
chr8	65667953	65668084	Interval_19831	1	1	FALSE	FALSE	TRUE	NA	NA	5.5919	NA	NA	4.60623	NA	NA	7.69843	NA	NA	65667953	NA	NA	65668084	NA	NA	73
chr8	65685852	65685983	Interval_19832	1	1	FALSE	FALSE	TRUE	NA	NA	4.83334	NA	NA	3.32013	NA	NA	6.31143	NA	NA	65685852	NA	NA	65685983	NA	NA	90
chr8	65948429	65948634	Interval_19833	1	1	FALSE	FALSE	TRUE	NA	NA	8.18623	NA	NA	9.51333	NA	NA	12.84761	NA	NA	65948429	NA	NA	65948634	NA	NA	111
chr8	65955544	65956178	Interval_19834	2	2	TRUE	FALSE	TRUE	23.47662	NA	88.14491	44.1735	NA	285.87436	49.37073	NA	291.30994	65955612	NA	65955544	65956117	NA	65956178	225	NA	292
chr8	65973896	65974123	Interval_19835	1	1	FALSE	FALSE	TRUE	NA	NA	10.90042	NA	NA	15.27652	NA	NA	18.79024	NA	NA	65973896	NA	NA	65974123	NA	NA	110
chr8	66001445	66001943	Interval_19836	2	2	TRUE	FALSE	TRUE	7.89234	NA	11.44739	8.25993	NA	17.65904	12.39913	NA	21.22705	66001445	NA	66001658	66001943	NA	66001872	289	NA	113
chr8	66058469	66058802	Interval_19837	1	1	TRUE	FALSE	FALSE	5.68438	NA	NA	4.43524	NA	NA	8.2391	NA	NA	66058469	NA	NA	66058802	NA	NA	185	NA	NA
chr8	66065104	66065338	Interval_19838	1	1	FALSE	FALSE	TRUE	NA	NA	10.20692	NA	NA	14.33623	NA	NA	17.82985	NA	NA	66065104	NA	NA	66065338	NA	NA	129
chr8	66113213	66113346	Interval_19839	1	1	FALSE	TRUE	FALSE	NA	7.75845	NA	NA	10.18611	NA	NA	14.62185	NA	NA	66113213	NA	NA	66113346	NA	NA	77	NA
chr8	66118647	66118778	Interval_19840	1	1	FALSE	FALSE	TRUE	NA	NA	5.7237	NA	NA	4.99019	NA	NA	8.11995	NA	NA	66118647	NA	NA	66118778	NA	NA	91
chr8	66161894	66162158	Interval_19841	1	1	FALSE	FALSE	TRUE	NA	NA	10.76465	NA	NA	14.85477	NA	NA	18.35323	NA	NA	66161894	NA	NA	66162158	NA	NA	154
chr8	66247510	66247803	Interval_19842	1	1	FALSE	FALSE	TRUE	NA	NA	21.90651	NA	NA	44.11791	NA	NA	48.08967	NA	NA	66247510	NA	NA	66247803	NA	NA	139
chr8	66386566	66386818	Interval_19843	1	1	FALSE	FALSE	TRUE	NA	NA	13.80954	NA	NA	21.88031	NA	NA	25.54058	NA	NA	66386566	NA	NA	66386818	NA	NA	122
chr8	66424997	66425434	Interval_19844	1	1	TRUE	FALSE	FALSE	5.11528	NA	NA	3.82119	NA	NA	7.49398	NA	NA	66424997	NA	NA	66425434	NA	NA	273	NA	NA
chr8	66490748	66490991	Interval_19845	1	1	FALSE	FALSE	TRUE	NA	NA	7.10553	NA	NA	7.44033	NA	NA	10.69159	NA	NA	66490748	NA	NA	66490991	NA	NA	191
chr8	66535142	66535273	Interval_19846	1	1	FALSE	FALSE	TRUE	NA	NA	6.80369	NA	NA	6.81054	NA	NA	10.02586	NA	NA	66535142	NA	NA	66535273	NA	NA	46
chr8	66551246	66551544	Interval_19847	1	1	TRUE	FALSE	FALSE	5.60337	NA	NA	4.28436	NA	NA	8.02055	NA	NA	66551246	NA	NA	66551544	NA	NA	201	NA	NA
chr8	66648293	66648504	Interval_19848	1	1	FALSE	FALSE	TRUE	NA	NA	6.55081	NA	NA	6.34541	NA	NA	9.5511	NA	NA	66648293	NA	NA	66648504	NA	NA	105
chr8	66667188	66667355	Interval_19849	1	1	FALSE	TRUE	FALSE	NA	6.68231	NA	NA	8.06229	NA	NA	12.38259	NA	NA	66667188	NA	NA	66667355	NA	NA	85	NA
chr8	66689799	66689981	Interval_19850	1	1	FALSE	FALSE	TRUE	NA	NA	8.39745	NA	NA	10.05502	NA	NA	13.40995	NA	NA	66689799	NA	NA	66689981	NA	NA	69
chr8	66752630	66752801	Interval_19851	1	1	FALSE	FALSE	TRUE	NA	NA	6.29607	NA	NA	6.10523	NA	NA	9.29054	NA	NA	66752630	NA	NA	66752801	NA	NA	93
chr8	66775121	66775267	Interval_19852	1	1	FALSE	TRUE	FALSE	NA	5.01435	NA	NA	3.03651	NA	NA	6.97571	NA	NA	66775121	NA	NA	66775267	NA	NA	112	NA
chr8	66784329	66784593	Interval_19853	1	1	FALSE	FALSE	TRUE	NA	NA	16.35575	NA	NA	28.56959	NA	NA	32.33484	NA	NA	66784329	NA	NA	66784593	NA	NA	149
chr8	66834942	66835242	Interval_19854	1	1	TRUE	FALSE	FALSE	6.68987	NA	NA	6.35585	NA	NA	10.34586	NA	NA	66834942	NA	NA	66835242	NA	NA	161	NA	NA
chr8	66879811	66880053	Interval_19855	1	1	FALSE	FALSE	TRUE	NA	NA	9.47579	NA	NA	12.10817	NA	NA	15.52832	NA	NA	66879811	NA	NA	66880053	NA	NA	130
chr8	67055141	67055319	Interval_19856	1	1	FALSE	FALSE	TRUE	NA	NA	6.86843	NA	NA	7.25018	NA	NA	10.49851	NA	NA	67055141	NA	NA	67055319	NA	NA	80
chr8	67069355	67069525	Interval_19857	1	1	FALSE	FALSE	TRUE	NA	NA	6.29088	NA	NA	5.84828	NA	NA	9.02071	NA	NA	67069355	NA	NA	67069525	NA	NA	57
chr8	67183326	67183457	Interval_19858	1	1	FALSE	FALSE	TRUE	NA	NA	5.0072	NA	NA	3.58733	NA	NA	6.62361	NA	NA	67183326	NA	NA	67183457	NA	NA	48
chr8	67196369	67196524	Interval_19859	1	1	FALSE	FALSE	TRUE	NA	NA	6.3959	NA	NA	6.04844	NA	NA	9.23079	NA	NA	67196369	NA	NA	67196524	NA	NA	90
chr8	67309159	67309336	Interval_19860	1	1	FALSE	FALSE	TRUE	NA	NA	5.33847	NA	NA	4.31021	NA	NA	7.36881	NA	NA	67309159	NA	NA	67309336	NA	NA	29
chr8	67353500	67353733	Interval_19861	1	1	FALSE	FALSE	TRUE	NA	NA	14.50002	NA	NA	23.52039	NA	NA	27.21168	NA	NA	67353500	NA	NA	67353733	NA	NA	112
chr8	67564872	67565200	Interval_19862	1	1	FALSE	FALSE	TRUE	NA	NA	38.91674	NA	NA	89.40546	NA	NA	93.75721	NA	NA	67564872	NA	NA	67565200	NA	NA	175
chr8	67580153	67580483	Interval_19863	1	1	FALSE	FALSE	TRUE	NA	NA	23.15831	NA	NA	47.64874	NA	NA	51.6616	NA	NA	67580153	NA	NA	67580483	NA	NA	178
chr8	67612247	67612576	Interval_19864	1	1	FALSE	FALSE	TRUE	NA	NA	14.28775	NA	NA	23.11407	NA	NA	26.79301	NA	NA	67612247	NA	NA	67612576	NA	NA	172
chr8	67634506	67634637	Interval_19865	1	1	FALSE	FALSE	TRUE	NA	NA	6.66476	NA	NA	6.58484	NA	NA	9.79558	NA	NA	67634506	NA	NA	67634637	NA	NA	65
chr8	67676106	67676282	Interval_19866	1	1	FALSE	FALSE	TRUE	NA	NA	8.5042	NA	NA	10.12188	NA	NA	13.47799	NA	NA	67676106	NA	NA	67676282	NA	NA	70
chr8	67688701	67688982	Interval_19867	1	1	FALSE	FALSE	TRUE	NA	NA	13.1645	NA	NA	21.97366	NA	NA	25.63523	NA	NA	67688701	NA	NA	67688982	NA	NA	162
chr8	67733193	67733491	Interval_19868	1	1	TRUE	FALSE	FALSE	5.17138	NA	NA	3.99362	NA	NA	7.68841	NA	NA	67733193	NA	NA	67733491	NA	NA	135	NA	NA
chr8	67968533	67968928	Interval_19869	1	1	FALSE	FALSE	TRUE	NA	NA	47.92598	NA	NA	115.68896	NA	NA	120.20399	NA	NA	67968533	NA	NA	67968928	NA	NA	239
chr8	68241351	68241488	Interval_19870	1	1	FALSE	FALSE	TRUE	NA	NA	5.94146	NA	NA	5.28598	NA	NA	8.42168	NA	NA	68241351	NA	NA	68241488	NA	NA	60
chr8	68391607	68391887	Interval_19871	1	1	FALSE	FALSE	TRUE	NA	NA	11.89211	NA	NA	17.99927	NA	NA	21.57836	NA	NA	68391607	NA	NA	68391887	NA	NA	120
chr8	68452580	68452711	Interval_19872	1	1	FALSE	FALSE	TRUE	NA	NA	6.1593	NA	NA	5.74806	NA	NA	8.91708	NA	NA	68452580	NA	NA	68452711	NA	NA	68
chr8	68863169	68863343	Interval_19873	1	1	FALSE	FALSE	TRUE	NA	NA	9.62688	NA	NA	12.42562	NA	NA	15.85636	NA	NA	68863169	NA	NA	68863343	NA	NA	74
chr8	69349000	69349158	Interval_19874	1	1	FALSE	FALSE	TRUE	NA	NA	5.25222	NA	NA	4.12195	NA	NA	7.17359	NA	NA	69349000	NA	NA	69349158	NA	NA	43
chr8	69629305	69629521	Interval_19875	1	1	FALSE	FALSE	TRUE	NA	NA	12.31251	NA	NA	18.23982	NA	NA	21.82082	NA	NA	69629305	NA	NA	69629521	NA	NA	88
chr8	69994735	69994969	Interval_19876	1	1	FALSE	TRUE	FALSE	NA	8.36909	NA	NA	11.14137	NA	NA	15.6344	NA	NA	69994735	NA	NA	69994969	NA	NA	84	NA
chr8	70213041	70213244	Interval_19877	1	1	FALSE	FALSE	TRUE	NA	NA	7.40529	NA	NA	7.97628	NA	NA	11.25245	NA	NA	70213041	NA	NA	70213244	NA	NA	106
chr8	70276486	70276617	Interval_19878	1	1	FALSE	FALSE	TRUE	NA	NA	6.01137	NA	NA	5.43604	NA	NA	8.57635	NA	NA	70276486	NA	NA	70276617	NA	NA	72
chr8	70354031	70354307	Interval_19879	1	1	FALSE	FALSE	TRUE	NA	NA	7.59525	NA	NA	8.32046	NA	NA	11.61238	NA	NA	70354031	NA	NA	70354307	NA	NA	125
chr8	70388640	70388771	Interval_19880	1	1	FALSE	FALSE	TRUE	NA	NA	6.21429	NA	NA	5.71321	NA	NA	8.87072	NA	NA	70388640	NA	NA	70388771	NA	NA	52
chr8	70393058	70393310	Interval_19881	1	1	FALSE	FALSE	TRUE	NA	NA	9.97693	NA	NA	13.17122	NA	NA	16.62587	NA	NA	70393058	NA	NA	70393310	NA	NA	127
chr8	70402111	70402284	Interval_19882	1	1	FALSE	TRUE	FALSE	NA	5.93133	NA	NA	7.9534	NA	NA	12.25533	NA	NA	70402111	NA	NA	70402284	NA	NA	101	NA
chr8	70457327	70457468	Interval_19883	1	1	FALSE	FALSE	TRUE	NA	NA	6.20597	NA	NA	5.70653	NA	NA	8.85458	NA	NA	70457327	NA	NA	70457468	NA	NA	65
chr8	70458446	70458594	Interval_19884	1	1	FALSE	FALSE	TRUE	NA	NA	7.47026	NA	NA	8.11895	NA	NA	11.39589	NA	NA	70458446	NA	NA	70458594	NA	NA	53
chr8	70466083	70466349	Interval_19885	1	1	FALSE	FALSE	TRUE	NA	NA	9.9576	NA	NA	13.57295	NA	NA	17.03952	NA	NA	70466083	NA	NA	70466349	NA	NA	99
chr8	70515453	70515613	Interval_19886	1	1	FALSE	FALSE	TRUE	NA	NA	6.37815	NA	NA	6.0146	NA	NA	9.19492	NA	NA	70515453	NA	NA	70515613	NA	NA	76
chr8	70616591	70616862	Interval_19887	1	1	FALSE	FALSE	TRUE	NA	NA	18.12852	NA	NA	32.78691	NA	NA	36.62176	NA	NA	70616591	NA	NA	70616862	NA	NA	118
chr8	70627309	70627440	Interval_19888	1	1	FALSE	FALSE	TRUE	NA	NA	5.27547	NA	NA	4.173	NA	NA	7.2255	NA	NA	70627309	NA	NA	70627440	NA	NA	49
chr8	70777581	70777729	Interval_19889	1	1	FALSE	FALSE	TRUE	NA	NA	7.68374	NA	NA	8.58723	NA	NA	11.8865	NA	NA	70777581	NA	NA	70777729	NA	NA	29
chr8	70881460	70881656	Interval_19890	1	1	FALSE	FALSE	TRUE	NA	NA	11.86467	NA	NA	17.33136	NA	NA	20.89363	NA	NA	70881460	NA	NA	70881656	NA	NA	81
chr8	71033641	71033840	Interval_19891	1	1	FALSE	FALSE	TRUE	NA	NA	10.35716	NA	NA	14.04317	NA	NA	17.52571	NA	NA	71033641	NA	NA	71033840	NA	NA	79
chr8	71040031	71040303	Interval_19892	1	1	FALSE	FALSE	TRUE	NA	NA	15.29094	NA	NA	28.92169	NA	NA	32.69812	NA	NA	71040031	NA	NA	71040303	NA	NA	127
chr8	71054362	71054566	Interval_19893	1	1	FALSE	FALSE	TRUE	NA	NA	8.30901	NA	NA	11.24632	NA	NA	14.64757	NA	NA	71054362	NA	NA	71054566	NA	NA	96
chr8	71247295	71247531	Interval_19894	1	1	FALSE	FALSE	TRUE	NA	NA	6.8849	NA	NA	7.06424	NA	NA	10.29733	NA	NA	71247295	NA	NA	71247531	NA	NA	106
chr8	71693132	71693349	Interval_19895	1	1	FALSE	FALSE	TRUE	NA	NA	8.13671	NA	NA	9.60253	NA	NA	12.9407	NA	NA	71693132	NA	NA	71693349	NA	NA	109
chr8	71697357	71697488	Interval_19896	1	1	FALSE	FALSE	TRUE	NA	NA	5.99374	NA	NA	5.39965	NA	NA	8.53698	NA	NA	71697357	NA	NA	71697488	NA	NA	97
chr8	71730586	71730742	Interval_19897	1	1	FALSE	FALSE	TRUE	NA	NA	7.68886	NA	NA	8.49914	NA	NA	11.79708	NA	NA	71730586	NA	NA	71730742	NA	NA	78
chr8	71737489	71737661	Interval_19898	1	1	FALSE	FALSE	TRUE	NA	NA	7.59525	NA	NA	8.32046	NA	NA	11.61238	NA	NA	71737489	NA	NA	71737661	NA	NA	109
chr8	71829634	71829853	Interval_19899	1	1	FALSE	FALSE	TRUE	NA	NA	6.29607	NA	NA	6.10523	NA	NA	9.29054	NA	NA	71829634	NA	NA	71829853	NA	NA	96
