,DMSO,YLK
RPL13AP20,255.25,131.75
C12orf75,4.25,3.5
CFAP73,843.75,563.5
TMEM233,673.5,528.0
KMT5A,861.25,570.5
NHLRC3,224.5,167.25
TOMM20L,19.0,15.5
CCDC9B,61.75,41.5
TNFAIP8L3,4.25,15.75
UBE2Q2P1,24.75,18.25
SPATA41,44.5,30.75
SBK1,15.25,8.75
C16orf87,275.75,187.5
C16orf86,11.5,9.25
INCA1,22.75,12.0
SCIMP,601.5,415.0
C17orf100,20.75,14.0
TMEM220,68.5,50.75
LRRC75A,116.0,76.25
CCDC103,41.25,29.25
YPEL2,85.25,45.5
LYPLA2P2,319.75,181.75
RGS9BP,69.5,49.0
ZNF790,12.75,5.75
BLOC1S3,925.75,540.25
ZNF808,19.75,13.75
ZNF888,184.5,127.0
ZNF761,172.25,152.5
TMEM238,21.75,21.5
ZNF749,129.25,90.25
ZNF324B,294.5,184.75
RPL23AP87,2.5,0.25
RNF207,55.5,39.75
TRNP1,71.0,56.0
DIPK1A,73.25,47.5
NOTCH2NLA,8.0,5.75
LINC01138,321.75,218.0
LYSMD1,78.25,58.5
C1orf189,2.25,2.25
C1orf53,8.25,5.5
TMEM81,18.25,11.5
COA6,225.5,176.75
SNHG17,600.25,433.0
388813,2.25,0.25
OGFRP1,3.5,2.75
BOLA3,287.25,209.25
C2orf81,16.0,9.0
C2orf68,1598.5,1061.0
PLEKHM3,404.5,239.75
INKA1,5.25,3.75
MUSTN1,7.5,7.5
LEKR1,7.75,1.5
SMIM20,744.25,571.25
BEND4,2.0,2.75
389247,21.25,20.0
PROB1,7.5,5.25
ARHGEF37,1.75,1.75
PSMG4,222.5,138.0
RBAKDN,19.5,19.0
GTF2IRD2B,2.75,1.75
389538,323.5,213.0
LAMTOR4,1085.75,814.75
389641,503.0,330.25
RBM12B,354.0,250.0
MAFA,5.0,4.25
GLIDR,10.5,4.25
C9orf153,1.25,2.5
PTGES2-AS1,5.0,4.0
IER5L,23.75,23.0
AJM1,354.0,208.25
LRRC26,8.5,6.5
389831,22.25,21.25
389834,2.75,3.0
MAP3K15,464.5,364.75
USP27X,18.25,15.25
UBE2NL,24.25,17.25
389906,208.0,154.75
C1QL3,197.25,154.25
LRRC10B,7.0,4.75
DOC2GP,3.75,2.75
SKOR1,7.0,5.75
PABPN1L,5.75,2.5
NUDT19,1641.0,1136.25
ZNF793,8.75,7.75
ZNF805,352.25,223.0
PLA2G2C,9.75,8.5
FRRS1,20.0,9.75
SUMO1P1,24.5,18.75
391322,3.0,2.25
PTRHD1,328.5,249.0
392490,7704.75,6061.75
SPRED3,3.25,2.25
TMEM200B,744.75,562.5
SLC25A35,1621.75,1026.0
MEX3D,562.0,389.75
FAM102A,396.5,252.75
ZNF321P,692.25,471.0
MYO18A,634.5,428.0
SHC4,2.5,2.5
MIR1915HG,80.25,43.5
BMS1P1,27.5,23.5
EEF1AKMT2,563.5,475.75
EDRF1-DT,77.5,56.25
FAM180B,14.0,8.5
PCNX3,372.75,286.5
PATE2,3.5,3.0
GSEC,201.25,127.25
SNX19,1793.0,1316.75
CLEC12A-AS1,24.75,15.5
LINC00938,1019.25,695.5
MKRN9P,153.5,97.0
C12orf76,197.75,181.25
TUSC8,2.5,2.5
ATP11AUN,3.5,2.75
FOXN3-AS1,79.5,66.75
DICER1-AS1,27.25,15.75
HERC2P2,173.75,135.25
ST20,132.25,81.25
FAM174B,5.25,4.5
KNOP1,390.75,260.25
NSMCE1-DT,1.5,1.75
400541,134.75,74.25
C17orf97,128.5,78.5
MED11,334.0,226.5
TOB1-AS1,50.75,31.75
LINC00511,3.75,1.75
TEX19,9.25,6.0
LINC00909,327.5,232.5
C18orf65,20.75,15.25
PRSS57,2421.0,1745.25
VMAC,182.75,111.0
400684,37.25,23.5
400710,7.25,4.0
ZNF772,207.0,131.25
FAM87B,3.75,3.5
LRRC8C-DT,108.75,59.5
C1orf226,7.5,3.5
C1orf220,3.5,3.0
NBPF9,20.5,16.75
CHCHD10,9.25,4.25
TPTEP2,22.0,10.5
MIRLET7BHG,28.0,24.0
EML6,2.5,1.0
LINC01122,575.5,355.75
PCBP1-AS1,75.25,45.25
PAIP2B,9.0,7.0
400999,10.75,6.0
NOC2LP2,691.25,458.0
TEX41,13.25,8.75
401052,88.5,87.25
FOXL2NB,0.0,1.5
MBNL1-AS1,730.75,436.25
C3orf80,55.0,34.0
C4orf48,50.25,58.75
LINC01061,38.25,19.75
C4orf3,2937.5,2288.5
C5orf63,52.75,42.75
HTATSF1P2,85.75,57.75
RAB44,552.0,387.0
TRAM2-AS1,107.5,92.75
GARS-DT,211.5,165.5
RASA4CP,27.25,20.0
SMIM30,2179.75,1760.25
POT1-AS1,8.75,6.25
PRRT4,17.0,11.75
RBIS,3011.25,2377.75
VLDLR-AS1,68.5,36.5
HACD4,768.0,577.0
TOMM5,3129.5,2379.25
ZNF658B,28.5,19.25
CENPP,338.5,216.75
SNX30,1701.5,1081.25
WDR38,139.25,94.75
LINC01451,16.25,10.5
C9orf139,157.25,89.75
FAM166A,1821.5,1298.25
CD99P1,182.75,138.25
ZNF674-AS1,183.0,121.75
GOLGA7B,38.25,26.0
401884,11.25,8.0
LDLRAD2,1003.5,627.0
SRRD,285.0,197.5
RPL21P44,15.25,7.0
C7orf61,5.75,2.25
IGLON5,2.0,6.5
UFSP1,12.25,10.75
403150,2.5,1.75
PLPP6,491.25,346.0
FAM92A1P2,5.25,3.75
LERFS,3.5,5.25
403340,79.75,60.75
ZBTB34,821.25,399.75
HAPLN4,229.25,143.0
CUEDC1,56.75,34.5
CTXN1,34.75,20.0
C6orf201,8.5,7.0
HOXB-AS3,13.25,7.5
YY2,32.5,26.75
C16orf74,600.75,406.75
DENND10,1075.25,895.75
CACTIN-AS1,763.25,449.25
GTF2H5,514.0,400.25
ANKHD1-EIF4EBP3,259.0,195.25
MIRLET7D,3.75,4.0
MIRLET7G,1.25,0.0
MIR124-1,2.75,3.75
MIR135A1,1.5,3.5
MIR142,36.25,37.0
MIR155,35.0,30.5
MIR181B1,5.75,3.0
MIR186,6.0,3.25
MIR191,6.5,4.0
MIR221,10.0,11.75
MIR223,106.75,72.25
MIR25,17.25,16.5
MIR302A,2.0,1.5
MIR7-1,8.75,3.5
MIR92A1,3.5,2.25
MIR93,4.25,3.25
TNFSF12-TNFSF13,1788.75,1144.0
ACBD7,17.75,11.0
C10orf105,7.25,4.0
AGAP6,24.0,18.0
CELF2-AS1,21.75,14.25
ZNF32-AS1,110.25,79.75
ZNF32-AS2,26.75,19.75
C10orf55,152.75,156.5
SHLD2P1,3.5,4.5
DNAJC9-AS1,105.5,69.75
IDNK,38.25,41.0
HCG18,9.5,4.75
DENND6B,28.25,19.75
C8orf82,1288.25,832.75
PIM3,1165.0,981.5
ATP5F1EP2,1439.75,1037.25
MXRA7,237.25,157.75
THAP7-AS1,159.5,95.0
TMEM41B,666.5,519.75
LINC02709,31.5,20.5
SLC22A20P,17.0,11.75
IQSEC3,30.75,17.25
DDX12P,228.0,142.75
H3-5,4.0,2.0
TMEM198B,663.25,498.0
ALG11,637.0,387.25
MZT1,1027.0,813.25
CCDC88C,476.75,323.5
GOLGA8B,48.5,40.25
EIF2AK4,356.25,272.25
CATSPER2P1,14.75,8.0
UBL7-AS1,392.5,280.0
440311,6007.5,4005.0
SMG1P2,83.75,55.75
CDIPTOSP,2.25,3.0
YBX3P1,3448.75,2554.5
RNASEK,1267.0,891.25
CCDC144NL-AS1,105.0,64.75
PLEKHM1P1,117.0,94.75
BAIAP2-DT,1476.0,933.5
HSBP1L1,35.0,24.25
PLIN5,4.75,5.25
ZNF506,298.75,201.5
ZNF724,105.0,47.5
UQCRHL,767.5,606.25
MICOS10,749.25,592.25
SLC2A1-AS1,3.75,3.25
RBM15-AS1,67.5,51.0
BCL2L15,15.75,9.75
RHEX,2.75,2.5
MIAT,59.25,33.0
SHISA8,5.0,2.5
ODF3B,13.5,15.5
THUMPD3-AS1,786.0,629.5
EIF1B-AS1,34.0,22.75
SMIM4,104.75,97.5
MTHFD2L,28.0,26.0
GUSBP5,3.25,4.25
441081,10.5,8.25
441089,501.75,349.5
IRF1-AS1,4.0,4.0
GTF2IP20,26.75,23.25
C6orf226,48.75,35.25
441155,5.25,3.0
RP9P,73.5,52.5
441242,66.5,49.5
TYW1B,74.5,54.25
DTX2P1-UPK3BP1-PMS2P11,42.75,22.25
SPDYE3,82.25,58.25
441307,38.75,30.25
LRRC24,35.5,21.5
SUGT1P1,8.75,5.0
NUTM2G,7.75,2.0
ANKRD18B,4.5,1.25
NRARP,505.0,308.0
PGAM4,2.75,2.5
CDNF,11.5,9.0
TEX21P,4.5,2.75
PRKXP1,233.75,152.25
WBP11P1,493.5,323.0
ZFAS1,6770.75,4807.0
GSTM2P1,38.0,36.75
UQCRBP1,5962.75,3855.0
XRCC6P5,75.25,43.25
DPY19L2P3,4.5,2.0
STAG3L3,337.0,216.0
STAG3L2,596.0,414.25
SPDYE5,4.75,3.25
EIF3IP1,193.5,155.25
MIR302D,2.5,4.0
MIR324,12.25,6.5
MIR196B,51.75,31.25
SULT1A4,9.0,11.0
445347,4943.25,4228.0
TRIM6-TRIM34,140.75,108.25
PALM2AKAP2,5623.75,3540.75
GGNBP1,4.75,2.5
SPIN2B,5.0,7.5
GIMAP6,718.0,375.0
GEMIN8P4,110.25,65.5
IGIP,4.5,3.25
COA5,470.75,370.0
493754,968.0,715.0
TRIM72,4.5,1.0
CISD2,663.75,541.0
CCDC73,2771.0,2660.75
TMEM9B-AS1,31.5,24.25
RBMXL1,818.25,601.0
494127,229.75,150.75
CHAC2,121.25,107.25
TYMSOS,409.75,242.25
TIFAB,1816.0,919.75
BDNF-AS,53.75,46.75
C18orf32,520.5,405.25
A1BG-AS1,57.0,32.5
SPRN,174.0,117.25
ARGFXP2,9.0,5.25
LOH12CR2,25.75,18.5
MIR4435-2HG,485.5,332.5
541473,10.0,6.75
C8orf58,209.0,123.0
CXorf40B,41.0,35.0
POLR2J3,89.75,53.0
DNAJC25,114.0,94.75
UBA6-AS1,391.5,260.25
CCDC157,33.75,26.75
ATXN7L3B,3732.75,2342.5
DNAJC25-GNG10,291.25,269.0
BOLA2,11.75,10.0
MIR3936HG,33.0,21.5
PEF1,1620.5,1192.75
554206,18.0,8.5
DPY19L2P1,13.25,10.25
FBXO48,46.5,35.25
FAM72C,21.25,17.5
SNORA6,46.0,34.25
SNORA10,74.75,55.5
ADAMTSL4-AS1,11.25,9.25
OBSCN-AS1,18.0,10.5
SNORD101,18.75,14.5
SNORD100,13.0,7.25
SNORA33,24.25,14.5
ZFAT-AS1,78.0,50.0
SNORD16,77.5,51.75
SNORD18A,12.75,4.75
SNORD18B,6.25,2.75
SNORD18C,23.25,15.75
SMG1P5,16.25,11.75
PGM5P2,60.75,49.5
CYB5RL,155.5,104.5
UBE2MP1,3800.5,2560.5
NPIPB13,4.0,3.75
CYP51A1-AS1,19.0,10.0
613266,10.25,5.0
SERINC4,474.0,341.5
FDPSP2,25.0,17.0
FAM229B,3.75,4.0
ZNF704,7.5,5.75
SCARNA9,565.0,373.75
LINC00051,14.5,6.75
SNORD74,35.0,19.5
SNORA27,15.75,8.25
SNORA21,16.5,9.0
SSBP3-AS1,5.75,6.75
SNORA3A,25.5,25.5
SNORA7A,86.0,56.0
SNORA52,30.25,18.0
SNORD2,23.75,18.0
SNORA4,46.5,36.0
SNORA41,10.0,8.0
SNORD95,9.75,7.75
SNORD96A,101.5,69.75
RPL31P11,111.25,80.25
ZNF674,33.5,24.25
TMEM75,14.5,14.5
SNORA19,7.25,4.75
POTEM,4.0,1.5
LEF1-AS1,3.25,3.25
SNHG6,10464.5,7445.75
SNORD87,49.75,31.5
TMEM91,41.75,31.75
ECSCR,9.75,5.5
SEPTIN7P2,129.25,114.25
FRG1JP,6.75,4.75
ZNF876P,30.5,21.75
642361,235.0,129.5
AGAP9,4.5,4.75
POU5F1P3,1.75,2.75
SCX,18.75,10.0
TBC1D22A-AS1,4.25,3.5
BMS1P2,35.25,21.0
CPSF4L,24.5,13.75
LINC00535,6.5,4.75
FLVCR1-DT,154.0,108.0
SMIM5,3.5,3.25
643036,4.75,1.5
SMIM15,2576.75,1980.5
CCT6P3,52.75,38.25
MAP1LC3B2,5.75,5.75
KIAA0754,2.75,2.25
C15orf62,56.0,34.5
BTBD18,7.75,3.0
LINC00865,3.75,2.0
RNF224,9.0,5.25
ZNF862,56.5,34.5
CCER2,5.25,5.75
GOLGA8N,26.0,19.5
SCGB1B2P,32.75,28.0
LYPLAL1-DT,6.0,3.75
TRAF3IP2-AS1,56.75,34.75
LINC02453,12.5,9.25
USP46-AS1,96.0,58.0
ZFP62,289.75,227.25
LINC01128,71.0,49.75
TMPPE,220.75,144.5
CBLN3,5.0,5.25
CRNDE,1247.25,931.25
643977,98.5,56.25
FNDC10,920.25,568.5
SDHAF1,683.25,451.75
RPL23AP53,519.0,365.0
SYCE3,3.25,2.0
644285,20.75,18.0
RPL13AP6,79.5,53.0
SMIM10,375.25,314.5
SMIM10L2B,5.75,2.25
APOOP5,57.25,42.5
644656,52.0,41.75
RAD21-AS1,789.5,380.75
LIMD1-AS1,855.75,630.75
644762,406.25,300.0
FAM83G,73.25,38.5
LINC01184,344.5,291.0
GCC2-AS1,48.75,33.25
644936,19.25,15.25
TNRC18P1,32.5,18.5
PIK3CD-AS1,235.0,151.25
CCNI2,6.5,5.5
CBX3P2,66.5,48.5
LINGO3,6.75,3.0
EIF3J-DT,225.5,158.25
LINC00461,2.25,1.5
FAM86C2P,253.0,153.0
FUT8-AS1,37.75,21.5
FAM238A,2.5,1.75
RPL13AP3,7.75,5.75
ZNF890P,6.25,4.5
TMEM14EP,14.25,15.5
ADORA2A-AS1,14.75,21.0
POM121L10P,5.75,5.0
LRRC77P,4.25,4.0
646214,116.5,95.25
ARIH2OS,11.25,3.5
646471,149.5,88.75
URAD,5.0,1.75
NIPBL-DT,830.75,527.25
646762,250.25,155.0
SETSIP,56.25,24.0
FAM227A,14.75,12.5
C6orf132,10.75,8.75
PA2G4P4,10557.75,7556.75
STMP1,2724.0,2130.5
EMBP1,230.75,161.75
SRGAP2B,19.75,12.75
SERPINE3,3.25,3.5
RPS16P5,3.0,5.0
CTAGE11P,12.25,8.5
TEX22,22.5,17.25
NORAD,7058.75,4754.5
PPP1R3G,4.5,2.5
648987,339.5,207.5
RPL23AP64,26.0,14.5
ABCA17P,29.0,21.25
ZNF192P1,54.25,38.5
651430,10.25,6.5
ANKRD33B,35.0,17.0
652276,142.5,88.25
SNORA48,18.75,13.25
SNORD10,23.75,19.25
CASTOR1,17.0,11.25
UCA1,4.75,1.5
XAGE1B,5.5,2.75
GOLGA8J,57.0,53.5
GOLGA8T,4.0,3.5
FAM86FP,61.25,41.0
ZBTB8A,51.75,31.5
653160,53.75,39.75
XAGE1A,5.5,2.75
GTF2H2B,154.25,96.0
KIAA0895L,266.0,197.25
RRN3P2,100.5,91.25
SRGAP2C,31.75,20.5
MRPL45P2,103.0,85.0
AFDN-DT,4.5,17.75
GPR89A,74.25,56.0
TMEM236,2.25,1.0
PHLDB3,30.5,19.25
WASH7P,38.5,28.0
TBC1D3P1-DHX40P1,387.25,291.0
653653,1056.5,837.5
TMEM183B,9.25,6.25
SEC1P,24.75,17.75
653712,16.0,10.5
GOLGA8M,9.0,11.25
MZT2A,142.5,121.0
FAM72B,93.25,95.25
ZNF732,2.75,1.25
SNORA5A,12.75,10.5
SNORA8,102.5,78.75
SNORA75,7.0,3.25
SNORA13,5.5,3.75
LGALS9C,4.75,4.75
NME1-NME2,2930.25,2263.0
SNHG20,366.5,236.5
BOLA2B,5.75,4.0
NCF1B,46.5,30.0
NCF1C,136.5,74.25
MFF-DT,14.25,7.75
HSP90AB4P,16.0,14.5
HNRNPA1P10,1842.5,1187.0
SCARNA20,4.0,2.5
SCARNA21,2.0,2.0
SCARNA2,15.25,6.5
SCARNA7,112.25,74.75
SCARNA13,14.75,11.25
SCARNA17,24.25,19.25
SCARNA22,33.0,16.75
SCARNA4,8.0,7.0
SCARNA6,3.5,0.75
SCARNA5,3.5,4.5
SCARNA8,6.75,4.75
SCARNA12,71.25,48.5
SCARNA15,8.25,5.5
SCARNA16,11.75,10.5
SNORA1,26.0,18.5
SNORA2A,4.25,1.25
SNORA2B,4.5,2.5
SNORA5C,11.5,8.0
SNORA7B,8.0,3.0
SNORA9,38.0,29.5
SNORA12,3.25,2.75
SNORA14B,13.25,9.75
SNORA17A,39.0,27.0
SNORA18,196.25,158.0
SNORA20,10.5,8.75
SNORA22,3.5,1.5
SNORA23,9.75,3.0
SNORA24,47.75,33.5
SNORA26,33.0,22.25
SNORA28,5.75,3.0
SNORA29,4.0,2.25
SNORA31,119.5,81.5
SNORA2C,10.5,7.75
SNORA36A,4.5,6.5
SNORA40,225.25,157.25
SNORA80E,3.25,2.5
SNORA17B,26.25,16.75
SNORA44,23.5,21.25
SNORA3B,17.25,13.5
SNORA50A,8.25,3.5
SNORA51,14.5,10.75
SNORA53,8.25,8.0
SNORA55,13.25,7.5
SNORA56,15.0,6.75
SNORA58,4.5,3.5
SNORA60,2.75,2.5
SNORA61,128.75,94.5
SNORA71C,10.25,6.5
SNORA71D,4.5,3.75
SNORA50C,18.5,16.75
SNORA77,3.25,1.75
SNORA78,5.75,3.5
SNORA80A,2.75,1.25
SNORA81,23.25,16.0
SNORD1C,3.75,3.25
CD27-AS1,60.5,48.5
SNORA25,47.75,32.0
SNORD12,12.5,8.5
SNORD11,8.0,7.25
SNORA32,47.0,39.25
SNORD5,65.5,50.75
SNORA16A,29.25,18.75
SNORD6,24.5,20.75
SNORD13,25.25,15.5
SNORD45C,9.0,5.25
SNORD17,72.75,49.5
SNORD50B,40.75,19.75
SNORD19,9.75,9.5
SNORD59B,4.75,2.5
SNORD23,60.5,35.25
SNORD62B,13.0,10.0
MSMP,18.5,7.25
FAM86DP,613.25,403.5
SNORD65,57.0,32.5
SNORD67,10.0,6.5
SNORD69,23.25,14.5
SNORD71,0.0,1.25
SCARNA10,17.25,10.75
SNORA16B,3.5,3.75
SNORA57,53.0,32.0
SNORD75,16.25,10.0
SNORD76,142.75,92.0
SNORD77,16.5,9.5
SNORD78,28.5,22.75
SNORD86,1171.25,737.25
SNORD88A,9.5,2.5
SNORD88B,121.25,76.75
SNORD88C,18.25,11.5
SNORD89,5.0,4.0
SNORD93,9.0,6.5
SNORD99,22.5,18.0
SNORD110,36.5,24.75
SNORD97,5.25,3.25
692224,616.25,470.0
SNORD94,14.25,6.25
SNORD104,159.0,94.75
SNORD105,1.25,3.0
PPAN-P2RY11,1176.5,842.0
MIR548D1,5.0,1.25
MIR555,14.0,6.75
MIR564,36.5,20.25
MIR573,6.25,5.25
MIR589,6.25,5.25
MIR600,3.5,3.5
MIR611,21.25,13.0
MIR612,2.5,2.5
MIR613,6.0,2.75
MIR616,4.0,1.0
MIR621,99.75,67.75
MIR622,10.75,6.0
MIR631,4.75,5.75
MIR632,405.5,219.75
MIR635,3.0,1.0
MIR636,333.5,197.0
MIR637,1.5,3.5
MIR638,70.75,34.75
MIR639,592.75,331.25
MIR647,7.0,4.25
LHFPL3-AS2,3.0,1.5
MIR658,43.5,23.5
MIR659,4.5,3.0
LINC01545,2.0,1.5
SNORD118,37.75,29.5
SNORD116-19,3.0,1.25
ROCK1P1,6.75,8.0
MAFIP,136.5,105.75
RNF208,3.0,1.25
FAM156B,1.5,2.25
727896,727.0,538.5
SDHAP2,3.0,2.5
MROH1,88.25,67.75
728024,544.0,387.5
SSR4P1,67.25,62.75
GOLGA8O,11.0,5.25
FAM133DP,447.75,330.5
NUTM2D,2.75,2.0
LINC02363,3.5,1.5
NUTM2A-AS1,340.0,208.25
LINC01433,3.25,6.0
PI4KAP1,96.5,73.75
D2HGDH,187.75,133.0
GOLGA6L7,20.25,13.0
GTF2H2C,65.75,45.25
728392,9.0,8.0
PARGP1,33.0,19.5
GUSBP1,96.75,68.5
LINC01137,43.5,24.0
PPIEL,78.0,55.25
728485,49.25,32.75
DNLZ,295.0,201.0
SERF1B,4.5,3.5
GOLGA8H,14.0,10.25
C2orf92,27.0,15.25
728554,5.5,4.5
ENTPD1-AS1,81.75,59.0
C12orf73,93.0,79.5
CCDC169,3.75,6.0
SDHAP3,35.25,25.5
728613,41.0,26.25
CDK11A,1047.75,739.25
RPL13AP5,91922.5,57330.25
SLC35E2B,773.5,424.25
728673,3.75,4.25
EIF3CL,4.25,3.0
LINC00977,146.0,111.75
MAP4K3-DT,104.75,72.5
728739,254.5,187.25
728752,96.5,48.0
PIN4P1,822.0,615.75
SCAMP1-AS1,289.0,175.25
ANKDD1B,16.0,6.75
NSFP1,4.0,2.25
FAM72D,32.25,17.75
NBPF8,16.0,10.25
ZNF736,1083.75,754.5
RPS15AP10,28.25,21.0
ZBED5-AS1,486.25,339.75
LINC02158,23.0,15.75
AGAP5,5.75,4.5
BMS1P4,162.25,126.75
GTF2IRD1P1,317.5,236.25
KATNBL1P6,453.75,374.0
STXBP5-AS1,13.25,6.0
729220,8.25,7.5
KIAA2012-AS1,6.0,3.0
CCR2,2998.5,1268.75
ZNF286B,61.5,40.25
PLIN4,52.0,41.5
FAM86HP,52.0,40.5
CASTOR2,415.75,251.25
CCDC61,110.5,72.0
TMEM242,350.25,285.5
FAM72A,182.25,152.75
SPDYE6,11.5,11.75
729603,114.5,71.25
729614,352.5,236.25
MRS2P2,75.25,55.5
729652,17.0,12.0
CCDC175,34.5,34.5
LINC00847,479.5,290.5
DNAJC27-AS1,10.0,6.25
729732,5.0,1.25
SEC14L1P1,102.75,73.0
UMAD1,543.5,421.0
729867,94.25,56.0
CRPPA,9.25,9.5
729930,34.0,36.75
SHISA7,2673.75,1566.75
MORN2,31.25,20.25
LINC01530,31.5,18.0
BORCS8,579.25,404.5
ZNF814,798.5,657.0
ZNF726,4.25,2.0
LINC00886,65.0,50.5
RRN3P1,37.75,24.25
MOSMO,116.0,84.0
730098,40.75,27.25
CRYZL2P,1026.5,760.0
730183,4.5,2.0
730202,76.25,53.0
LINC01136,30.0,23.5
LINC02447,15.0,11.0
RFX8,5.0,5.25
MIR3945HG,11.75,11.0
TDRG1,43.5,28.25
CSKMT,28.75,19.5
LINC00106,19.75,13.5
CEMP1,38.0,20.0
LUZP6,1896.25,1468.75
PFN1P2,11.25,6.0
PRCD,8.0,5.0
RELL1,278.25,257.5
MIR671,94.5,73.5
TVP23A,621.75,410.0
UQCC3,612.5,420.75
POU5F1P5,2.5,0.5
ZBTB11-AS1,297.0,176.5
SNORD116-2,5.0,2.25
SNORD116-4,52.5,29.25
SNORD116-6,6.5,5.0
SNORD116-14,4.75,2.75
SNORD116-20,16.5,9.0
SNORD116-21,27.25,15.0
SNORD116-22,11.0,6.75
SNORD116-23,2.75,1.0
SNORD116-24,9.5,4.75
PDZK1P1,3.25,3.5
DDTL,5.0,1.75
CDKN2B-AS1,178.5,135.75
GUSBP9,6.5,3.5
SIGLEC14,113.5,73.5
NINJ2-AS1,234.5,182.5
SNHG8,2921.0,2108.5
GTF2IP4,52.75,39.25
100101148,8.5,5.5
POM121C,1098.75,790.75
ZSCAN30,116.0,84.75
SNORD119,3.75,2.0
SNORD125,31.25,15.5
SNORD19B,29.75,27.5
SNORD11B,4.5,1.75
SNORD12B,11.5,7.5
TMEM170B,3140.25,2524.5
SNORD58C,20.0,10.0
SCARNA27,6.5,3.5
SNORA84,10.75,9.0
HOTAIR,8.25,6.5
ZGLP1,29.75,19.5
FAM86JP,52.25,33.0
FMR1-AS1,2.5,3.75
MIR922,26.5,16.25
MIR940,3.5,2.5
MIR943,34.25,17.25
MIR939,143.5,99.25
EGOT,12.5,4.0
GHRLOS,96.75,92.5
SLCO4A1-AS1,174.0,106.0
C8orf88,73.0,44.5
100128006,4.5,3.5
SMARCA5-AS1,390.0,177.25
ST8SIA6-AS1,6.75,5.25
STAU2-AS1,2.75,3.75
100128164,20.25,14.5
TMPO-AS1,3829.75,2331.75
LINC02731,4.75,3.0
DNM1P35,262.75,165.75
100128288,17.0,14.75
LINC00696,7.5,6.25
FAM225B,5.75,4.0
LINC00892,6.0,6.5
100128494,3037.25,1524.25
100128568,60.5,40.0
C19orf71,32.0,18.5
100128573,4.5,5.5
ACVR2B-AS1,13.0,7.75
OST4,2924.0,2166.5
100128770,14.75,7.5
LINC00476,476.5,316.25
SRRM2-AS1,70.75,49.0
LINC01003,340.25,209.75
VPS9D1-AS1,1245.25,709.25
ZBTB42,131.5,80.0
PKP4-AS1,95.5,76.0
SEMA3F-AS1,426.25,312.25
KTN1-AS1,71.25,49.25
100129083,27.75,17.25
100129138,22.75,17.0
100129148,1222.0,818.0
ZSCAN16-AS1,511.5,371.5
MATN1-AS1,91.25,80.25
DEFB131B,6.25,4.25
SMIM27,203.5,142.0
LINC01160,3.25,3.5
SMIM10L1,310.0,267.75
RPL19P12,17.25,10.25
DPY19L1P1,146.75,106.5
LYRM4-AS1,143.5,90.25
ZNF37BP,566.5,421.25
SOD2-OT1,115.0,66.75
100129534,91.0,69.5
LINC02035,65.75,37.75
TCF24,3.25,0.5
100129697,7.25,4.25
STPG3-AS1,7.25,3.75
CCDC152,9.5,4.5
ZNF737,40.5,23.75
PCOLCE-AS1,22.25,15.5
SCOC-AS1,66.25,40.5
100129917,129.75,91.25
100129931,2589.0,1738.0
CCNT2-AS1,80.25,49.0
URAHP,127.0,94.25
100130172,40.75,23.5
EFCAB14-AS1,74.5,54.75
LINC00861,4.75,6.25
C17orf107,6.75,9.75
100130331,68.75,68.25
TMEM262,4.5,3.5
100130357,36.25,33.25
LINC02593,28.25,20.75
WAKMAR2,61.75,37.0
TMEM221,42.0,36.75
PARD6G-AS1,5.75,4.5
100130548,16.25,7.75
NFYC-AS1,125.75,79.75
LINC00910,98.0,66.75
PRR32,14.75,15.5
100130691,132.5,91.25
ATP6V1FNB,50.5,35.25
HDHD5-AS1,3.0,3.25
EFCAB10,131.0,92.5
AGAP2-AS1,422.75,237.5
USP3-AS1,380.0,287.75
100130872,961.25,651.25
ATE1-AS1,60.0,49.0
TSTD3,20.75,13.0
VAC14-AS1,40.25,29.75
SMIM6,16.0,11.5
100130950,119.25,79.25
ZNF316,1288.75,768.25
CKMT2-AS1,168.0,107.75
SRP14-AS1,101.5,81.75
DPP9-AS1,496.75,330.25
TNRC6C-AS1,148.75,101.75
CCDC183-AS1,92.25,55.5
RPL21P28,34.75,26.0
NEMP2,726.25,509.0
ZNF503-AS2,22.25,12.5
MIR181A1HG,16.75,10.0
ANKRD63,52.25,31.0
RAB6C-AS1,44.0,38.75
RDM1P5,2.25,3.0
LINC00893,31.25,21.0
DBIL5P,38.75,22.75
100131496,6.0,2.75
ZNF705E,3.5,3.25
CCDC18-AS1,248.5,212.25
100131626,110.5,63.75
ZNF236-DT,92.25,57.5
MZF1-AS1,453.0,292.0
USP30-AS1,22.25,12.75
ARMCX4,2.25,3.25
PET100,192.5,147.0
ZNF717,49.0,29.25
INSYN2B,0.25,1.75
FAM27E3,27.0,17.25
RRN3P3,197.5,151.5
FOXO6,8.25,4.5
ACTA2-AS1,58.75,37.75
100132215,111.5,77.75
100132249,15.5,10.5
100132356,109.0,69.0
NBPF10,12.25,15.25
FCGR1CP,4.75,4.75
BSN-DT,4.0,2.0
KDM4A-AS1,431.75,299.75
IPO5P1,308.75,225.25
100132831,66.0,42.5
DPH3P1,27.75,21.5
SHISAL2B,8.25,9.25
LINC00856,9.0,4.0
FAM27B,9.25,8.5
SBF1P1,114.25,60.0
100133286,209.5,116.5
HOXA-AS3,6.0,4.25
100133315,107.75,75.5
100133331,43.0,28.5
UXT-AS1,377.0,241.5
LINC01816,4.75,1.0
MAP3K14-AS1,70.0,35.0
