,DMSO,YLK
GOLGA8B,1.5,0.0
EIF2AK4,5.0,3.5
CATSPER2P1,0.0,0.0
UBL7-AS1,7.5,5.0
440311,12.0,8.5
SMG1P2,9.0,2.0
CDIPTOSP,0.0,0.0
YBX3P1,23.0,21.5
RNASEK,14.0,12.5
CCDC144NL-AS1,2.5,2.5
PLEKHM1P1,4.0,4.5
BAIAP2-DT,29.5,20.0
HSBP1L1,0.5,0.0
PLIN5,0.0,0.0
ZNF506,36.5,29.5
ZNF724,20.5,17.0
UQCRHL,5.0,3.5
MICOS10,19.5,17.0
SLC2A1-AS1,0.0,0.0
RBM15-AS1,2.0,1.0
BCL2L15,2.0,0.5
RHEX,0.0,0.0
MIAT,2.5,2.0
SHISA8,0.0,0.0
ODF3B,0.0,0.0
THUMPD3-AS1,59.5,35.5
EIF1B-AS1,0.5,0.0
SMIM4,2.0,1.0
MTHFD2L,0.5,1.0
GUSBP5,0.0,0.0
441081,0.0,0.0
441089,3.5,5.0
IRF1-AS1,0.0,0.0
GTF2IP20,2.0,3.0
C6orf226,3.0,2.0
441155,0.0,0.0
RP9P,5.5,3.5
441242,2.5,3.0
TYW1B,7.5,3.5
DTX2P1-UPK3BP1-PMS2P11,0.5,0.5
SPDYE3,0.0,0.0
441307,2.5,5.0
LRRC24,0.0,0.0
SUGT1P1,0.0,0.0
NUTM2G,0.0,0.0
ANKRD18B,0.0,0.0
NRARP,94.0,53.5
PGAM4,0.5,0.5
CDNF,0.5,0.0
TEX21P,0.0,0.0
PRKXP1,13.5,6.0
WBP11P1,7.5,5.0
ZFAS1,145.5,98.5
GSTM2P1,1.5,1.5
UQCRBP1,29.5,22.5
XRCC6P5,1.5,0.0
DPY19L2P3,0.0,0.0
STAG3L3,16.0,9.0
STAG3L2,35.0,29.5
SPDYE5,0.0,0.0
EIF3IP1,0.5,0.5
MIR302D,0.0,0.0
MIR324,0.0,0.0
MIR196B,0.5,0.5
SULT1A4,1.0,0.5
445347,239.0,223.0
TRIM6-TRIM34,1.5,0.5
PALM2AKAP2,422.5,228.0
GGNBP1,0.0,0.0
SPIN2B,0.0,0.0
GIMAP6,85.0,39.0
GEMIN8P4,7.5,2.5
IGIP,0.0,0.0
COA5,18.0,17.0
493754,68.5,53.5
TRIM72,0.0,0.0
CISD2,10.0,10.5
CCDC73,0.0,0.0
TMEM9B-AS1,0.5,1.0
RBMXL1,69.5,56.5
494127,1.5,1.0
CHAC2,4.0,4.0
TYMSOS,1.0,2.0
TIFAB,152.5,63.5
BDNF-AS,1.0,1.0
C18orf32,20.5,18.0
A1BG-AS1,0.0,0.0
SPRN,0.0,0.0
ARGFXP2,0.0,0.0
LOH12CR2,1.0,0.0
MIR4435-2HG,15.5,10.0
541473,0.0,0.0
C8orf58,29.0,14.5
CXorf40B,1.0,2.5
POLR2J3,0.5,0.5
DNAJC25,11.5,11.0
UBA6-AS1,43.5,31.0
CCDC157,3.0,1.0
ATXN7L3B,354.0,197.0
DNAJC25-GNG10,3.5,2.0
BOLA2,0.5,1.0
MIR3936HG,0.0,0.0
PEF1,56.0,47.5
554206,4.5,1.5
DPY19L2P1,0.0,0.0
FBXO48,5.0,2.0
FAM72C,0.0,0.5
SNORA6,18.5,14.5
SNORA10,17.0,13.0
ADAMTSL4-AS1,2.0,2.0
OBSCN-AS1,0.0,0.0
SNORD101,9.5,4.5
SNORD100,8.0,5.0
SNORA33,11.0,6.5
ZFAT-AS1,0.0,0.0
SNORD16,16.5,10.5
SNORD18A,7.5,3.0
SNORD18B,2.5,0.0
SNORD18C,11.5,9.0
SMG1P5,2.5,0.5
PGM5P2,0.0,0.0
CYB5RL,3.0,1.5
UBE2MP1,87.5,51.0
NPIPB13,0.0,0.0
CYP51A1-AS1,0.0,0.0
613266,0.0,0.0
SERINC4,0.0,0.0
FDPSP2,0.0,0.5
FAM229B,0.0,0.0
ZNF704,0.0,0.0
SCARNA9,4.0,1.0
LINC00051,0.0,0.0
SNORD74,5.0,1.0
SNORA27,7.5,2.0
SNORA21,3.5,1.0
SSBP3-AS1,0.0,0.0
SNORA3A,5.0,5.5
SNORA7A,11.0,6.0
SNORA52,13.5,9.0
SNORD2,9.0,11.5
SNORA4,27.5,26.0
SNORA41,4.5,2.0
SNORD95,1.0,0.0
SNORD96A,23.0,11.5
RPL31P11,0.5,0.0
ZNF674,3.5,1.5
TMEM75,0.0,0.0
SNORA19,0.0,0.0
POTEM,1.0,0.0
LEF1-AS1,0.0,0.0
SNHG6,161.5,103.0
SNORD87,20.5,14.0
TMEM91,2.0,1.5
ECSCR,0.5,0.0
SEPTIN7P2,10.5,13.5
FRG1JP,0.0,0.0
ZNF876P,3.0,2.5
642361,5.5,4.5
AGAP9,0.0,0.0
POU5F1P3,0.0,0.0
SCX,0.0,0.0
TBC1D22A-AS1,0.0,0.0
BMS1P2,3.0,1.5
CPSF4L,0.0,0.0
LINC00535,0.5,1.0
FLVCR1-DT,8.5,5.5
SMIM5,0.0,0.0
643036,2.0,0.0
SMIM15,169.5,142.0
CCT6P3,12.0,7.0
MAP1LC3B2,0.5,0.5
KIAA0754,0.0,1.0
C15orf62,1.5,0.0
BTBD18,0.0,0.0
LINC00865,0.0,0.5
RNF224,0.0,0.0
ZNF862,0.5,0.0
CCER2,0.5,0.0
GOLGA8N,1.0,0.0
SCGB1B2P,0.0,1.0
LYPLAL1-DT,0.0,0.0
TRAF3IP2-AS1,1.0,0.0
LINC02453,0.0,0.0
USP46-AS1,2.5,2.5
ZFP62,27.0,20.0
LINC01128,7.0,3.5
TMPPE,27.5,14.0
CBLN3,0.0,0.0
CRNDE,22.5,17.0
643977,4.0,3.5
FNDC10,16.0,10.0
SDHAF1,94.0,49.5
RPL23AP53,18.0,14.5
SYCE3,0.0,0.0
644285,1.5,0.5
RPL13AP6,3.5,1.5
SMIM10,10.5,8.5
SMIM10L2B,1.0,0.0
APOOP5,0.0,0.0
644656,15.5,16.0
RAD21-AS1,1.5,1.5
LIMD1-AS1,2.0,0.5
644762,2.0,1.0
FAM83G,8.5,4.0
LINC01184,6.0,6.5
GCC2-AS1,1.5,0.5
644936,1.5,0.5
TNRC18P1,0.0,1.0
PIK3CD-AS1,16.0,9.0
CCNI2,0.0,0.0
CBX3P2,4.0,0.5
LINGO3,0.0,0.0
EIF3J-DT,21.5,19.5
LINC00461,0.0,0.0
FAM86C2P,14.0,8.5
FUT8-AS1,3.5,3.0
FAM238A,0.0,0.0
RPL13AP3,0.0,0.0
ZNF890P,0.0,0.0
TMEM14EP,0.0,0.0
ADORA2A-AS1,0.0,0.5
POM121L10P,0.0,0.0
LRRC77P,0.0,0.5
646214,3.0,2.0
ARIH2OS,4.0,0.5
646471,1.0,0.0
URAD,0.0,0.0
NIPBL-DT,83.5,41.0
646762,10.5,3.0
SETSIP,0.5,0.5
FAM227A,1.5,1.0
C6orf132,1.0,0.0
PA2G4P4,135.0,98.5
STMP1,33.5,9.5
EMBP1,4.0,0.5
SRGAP2B,3.5,1.5
SERPINE3,0.0,0.0
RPS16P5,2.5,1.5
CTAGE11P,0.5,0.5
TEX22,1.5,2.0
NORAD,409.5,297.0
PPP1R3G,0.0,0.0
648987,31.0,24.0
RPL23AP64,0.0,0.0
ABCA17P,0.0,0.0
ZNF192P1,8.5,5.5
651430,0.5,0.5
ANKRD33B,5.0,2.5
652276,10.5,5.0
SNORA48,6.5,5.5
SNORD10,14.0,11.0
CASTOR1,0.0,0.5
UCA1,0.0,0.0
XAGE1B,0.0,0.0
GOLGA8J,10.0,6.0
GOLGA8T,0.0,0.0
FAM86FP,1.5,1.0
ZBTB8A,7.0,3.5
653160,4.0,2.0
XAGE1A,0.0,0.0
GTF2H2B,0.5,2.0
KIAA0895L,7.0,5.5
RRN3P2,9.5,7.5
SRGAP2C,3.0,3.5
MRPL45P2,3.0,1.5
AFDN-DT,0.5,4.0
GPR89A,2.0,0.0
TMEM236,0.0,0.0
PHLDB3,1.0,1.5
WASH7P,1.5,1.5
TBC1D3P1-DHX40P1,10.5,7.5
653653,10.5,11.0
TMEM183B,1.5,1.0
SEC1P,0.0,0.0
653712,0.5,0.0
GOLGA8M,0.5,0.0
MZT2A,2.0,0.5
FAM72B,1.5,3.5
ZNF732,0.0,0.0
SNORA5A,2.0,2.0
SNORA8,29.5,16.0
SNORA75,4.5,1.5
SNORA13,1.0,0.5
LGALS9C,0.0,0.0
NME1-NME2,36.0,29.5
SNHG20,65.0,36.5
BOLA2B,0.5,0.0
NCF1B,1.5,0.0
NCF1C,2.5,0.5
MFF-DT,0.0,0.0
HSP90AB4P,5.0,3.0
HNRNPA1P10,21.0,14.5
SCARNA20,0.5,0.0
SCARNA21,0.5,0.0
SCARNA2,0.0,0.0
SCARNA7,0.5,0.0
SCARNA13,4.5,3.5
SCARNA17,0.0,0.0
SCARNA22,1.0,0.0
SCARNA4,2.0,1.5
SCARNA6,1.0,0.0
SCARNA5,0.5,0.0
SCARNA8,2.5,1.0
SCARNA12,16.5,11.5
SCARNA15,3.0,3.0
SCARNA16,3.0,2.0
SNORA1,12.5,10.5
SNORA2A,1.0,0.0
SNORA2B,1.5,0.0
SNORA5C,1.0,1.5
SNORA7B,1.5,1.0
SNORA9,22.0,15.5
SNORA12,0.0,0.0
SNORA14B,1.5,0.0
SNORA17A,15.0,14.0
SNORA18,51.0,37.5
SNORA20,2.0,1.5
SNORA22,1.0,0.0
SNORA23,1.0,0.0
SNORA24,27.0,22.5
SNORA26,11.5,8.5
SNORA28,4.0,0.5
SNORA29,3.0,1.5
SNORA31,7.5,6.5
SNORA2C,2.5,1.5
SNORA36A,1.0,0.5
SNORA40,32.5,25.0
SNORA80E,0.5,0.5
SNORA17B,10.5,5.0
SNORA44,9.5,9.5
SNORA3B,6.5,4.0
SNORA50A,0.0,0.0
SNORA51,4.5,3.5
SNORA53,1.5,1.0
SNORA55,2.5,1.0
SNORA56,7.5,3.5
SNORA58,0.5,0.0
SNORA60,0.5,0.5
SNORA61,40.0,24.5
SNORA71C,3.5,2.0
SNORA71D,1.0,0.0
SNORA50C,0.0,1.0
SNORA77,0.0,0.0
SNORA78,2.0,1.5
SNORA80A,0.0,0.0
SNORA81,8.0,9.5
SNORD1C,1.0,1.5
CD27-AS1,0.5,2.5
SNORA25,20.5,15.0
SNORD12,8.0,3.0
SNORD11,2.5,1.5
SNORA32,13.0,13.5
SNORD5,17.5,17.0
SNORA16A,11.5,9.0
SNORD6,9.5,9.5
SNORD13,1.5,0.0
SNORD45C,1.5,1.5
SNORD17,1.5,1.5
SNORD50B,22.0,8.5
SNORD19,2.0,4.5
SNORD59B,3.0,0.5
SNORD23,4.0,2.0
SNORD62B,1.5,0.0
MSMP,0.0,0.0
FAM86DP,40.0,25.5
SNORD65,15.0,10.0
SNORD67,1.0,0.5
SNORD69,8.0,5.5
SNORD71,0.0,0.0
SCARNA10,1.5,0.5
SNORA16B,0.5,0.5
SNORA57,12.0,7.0
SNORD75,8.0,4.0
SNORD76,64.0,34.5
SNORD77,7.0,3.0
SNORD78,10.5,10.5
SNORD86,35.5,25.5
SNORD88A,2.0,0.5
SNORD88B,22.5,10.0
SNORD88C,3.5,1.5
SNORD89,0.0,0.0
SNORD93,4.0,2.5
SNORD99,9.0,7.5
SNORD110,9.0,8.0
SNORD97,0.5,0.5
692224,0.0,0.0
SNORD94,4.0,1.5
SNORD104,23.5,12.5
SNORD105,0.0,0.5
PPAN-P2RY11,25.5,27.0
MIR548D1,1.0,0.0
MIR555,1.0,0.0
MIR564,0.0,0.0
MIR573,0.5,1.0
MIR589,1.0,0.5
MIR600,0.0,0.0
MIR611,0.0,0.0
MIR612,0.0,0.0
MIR613,1.5,0.0
MIR616,1.0,0.5
MIR621,2.5,3.0
MIR622,0.0,1.5
MIR631,0.5,0.0
MIR632,13.0,7.0
MIR635,0.5,0.0
MIR636,5.0,3.0
MIR637,0.0,1.5
MIR638,0.0,0.0
MIR639,0.5,0.5
MIR647,1.0,0.0
LHFPL3-AS2,0.0,0.0
MIR658,0.5,0.5
MIR659,1.0,0.0
LINC01545,0.0,0.0
SNORD118,0.5,0.0
SNORD116-19,0.0,0.0
ROCK1P1,0.0,0.5
MAFIP,4.0,2.0
RNF208,0.0,0.0
FAM156B,0.0,0.0
727896,12.5,12.5
SDHAP2,0.0,0.0
MROH1,1.5,0.5
728024,4.5,3.5
SSR4P1,7.5,7.0
GOLGA8O,2.0,0.0
FAM133DP,38.0,24.0
NUTM2D,0.0,0.0
LINC02363,0.0,0.0
NUTM2A-AS1,4.5,2.0
LINC01433,0.5,2.5
PI4KAP1,11.5,5.5
D2HGDH,3.5,2.5
GOLGA6L7,0.0,0.0
GTF2H2C,2.0,1.0
728392,1.0,1.5
PARGP1,2.0,0.0
GUSBP1,5.0,2.5
LINC01137,0.5,0.0
PPIEL,2.5,1.0
728485,6.5,4.5
DNLZ,5.5,5.0
SERF1B,0.0,0.0
GOLGA8H,0.0,0.0
C2orf92,2.0,1.0
728554,0.0,0.0
ENTPD1-AS1,2.0,0.5
C12orf73,8.0,8.0
CCDC169,0.0,0.0
SDHAP3,0.5,0.5
728613,0.5,1.0
CDK11A,25.0,19.0
RPL13AP5,738.5,477.5
SLC35E2B,15.0,11.0
728673,1.0,0.0
EIF3CL,0.0,0.0
LINC00977,6.5,6.5
MAP4K3-DT,1.0,0.5
728739,0.5,1.0
728752,8.0,2.0
PIN4P1,5.5,5.0
SCAMP1-AS1,39.0,24.0
ANKDD1B,0.5,0.0
NSFP1,1.0,0.0
FAM72D,1.0,1.5
NBPF8,0.0,1.0
ZNF736,64.0,56.0
RPS15AP10,14.5,8.0
ZBED5-AS1,6.0,3.5
LINC02158,1.5,1.0
AGAP5,1.0,0.0
BMS1P4,23.5,14.5
GTF2IRD1P1,1.0,0.5
KATNBL1P6,6.0,2.5
STXBP5-AS1,0.0,0.0
729220,1.5,0.0
KIAA2012-AS1,0.0,0.0
CCR2,309.5,62.0
ZNF286B,7.5,3.5
PLIN4,0.5,0.5
FAM86HP,4.5,3.0
CASTOR2,22.5,8.0
CCDC61,1.0,0.0
TMEM242,31.0,32.0
FAM72A,13.0,8.5
SPDYE6,0.0,0.0
729603,8.5,6.5
729614,29.5,19.5
MRS2P2,0.0,0.5
729652,1.0,1.0
CCDC175,0.0,0.0
LINC00847,34.0,25.0
DNAJC27-AS1,0.5,0.5
729732,0.0,0.0
SEC14L1P1,6.5,6.5
UMAD1,7.5,4.5
729867,0.5,0.0
CRPPA,0.0,0.5
729930,0.0,0.0
SHISA7,89.5,49.5
MORN2,0.5,0.0
LINC01530,0.5,0.0
BORCS8,12.5,12.5
ZNF814,17.5,11.0
ZNF726,0.0,0.5
LINC00886,0.0,1.0
RRN3P1,2.0,1.5
MOSMO,23.5,15.5
730098,0.5,0.0
CRYZL2P,5.5,6.0
730183,0.5,0.0
730202,8.0,4.5
LINC01136,1.0,2.0
LINC02447,0.5,0.5
RFX8,0.0,0.0
MIR3945HG,0.5,0.5
TDRG1,0.0,0.0
CSKMT,9.0,5.0
LINC00106,1.0,0.5
CEMP1,0.0,0.0
LUZP6,34.0,16.0
PFN1P2,0.0,0.0
PRCD,0.0,0.0
RELL1,65.5,63.0
MIR671,2.0,3.0
TVP23A,0.0,0.0
UQCC3,39.5,24.5
POU5F1P5,0.5,0.0
ZBTB11-AS1,22.5,18.0
SNORD116-2,0.0,0.0
SNORD116-4,0.0,0.0
SNORD116-6,0.0,0.0
SNORD116-14,0.0,0.0
SNORD116-20,0.0,0.0
SNORD116-21,1.0,0.0
SNORD116-22,0.5,0.0
SNORD116-23,0.0,0.0
SNORD116-24,1.0,0.0
PDZK1P1,0.0,0.0
DDTL,0.0,0.0
CDKN2B-AS1,4.0,5.0
GUSBP9,0.0,0.0
SIGLEC14,1.5,0.5
NINJ2-AS1,12.0,9.5
SNHG8,267.5,194.0
GTF2IP4,0.0,0.0
100101148,0.0,0.0
POM121C,59.5,51.5
ZSCAN30,5.0,5.0
SNORD119,2.0,1.5
SNORD125,0.0,0.5
SNORD19B,8.5,7.0
SNORD11B,2.0,0.0
SNORD12B,3.5,2.0
TMEM170B,130.0,160.0
SNORD58C,6.5,4.0
SCARNA27,2.0,0.0
SNORA84,0.5,0.5
HOTAIR,0.0,0.0
ZGLP1,0.5,1.0
FAM86JP,2.5,3.0
FMR1-AS1,0.0,0.0
MIR922,0.5,0.5
MIR940,0.0,0.0
MIR943,1.0,0.5
MIR939,3.0,1.0
EGOT,0.5,0.0
GHRLOS,4.5,8.0
SLCO4A1-AS1,0.0,0.0
C8orf88,2.0,0.0
100128006,0.0,0.0
SMARCA5-AS1,0.0,0.0
ST8SIA6-AS1,0.0,0.0
STAU2-AS1,0.0,0.0
100128164,0.0,0.0
TMPO-AS1,133.0,79.0
LINC02731,0.0,0.0
DNM1P35,4.0,2.0
100128288,1.0,1.0
LINC00696,0.0,0.0
FAM225B,0.0,0.0
LINC00892,0.0,0.5
100128494,2.0,2.5
100128568,3.0,1.5
C19orf71,0.0,0.0
100128573,0.0,0.0
ACVR2B-AS1,0.0,0.0
OST4,24.5,22.5
100128770,0.0,0.0
LINC00476,20.0,13.0
SRRM2-AS1,1.0,1.0
LINC01003,25.5,13.0
VPS9D1-AS1,5.5,6.5
ZBTB42,10.5,8.0
PKP4-AS1,0.0,0.0
SEMA3F-AS1,0.0,0.0
KTN1-AS1,5.5,3.0
100129083,0.0,0.0
100129138,1.0,1.0
100129148,0.0,0.0
ZSCAN16-AS1,7.5,8.5
MATN1-AS1,13.5,12.0
DEFB131B,0.0,0.0
SMIM27,3.0,2.0
LINC01160,0.0,0.0
SMIM10L1,19.5,16.0
RPL19P12,2.0,1.0
DPY19L1P1,1.0,0.0
LYRM4-AS1,1.5,0.5
ZNF37BP,15.0,17.0
SOD2-OT1,4.0,1.5
100129534,0.5,0.0
LINC02035,4.0,1.0
TCF24,0.0,0.0
100129697,0.0,0.0
STPG3-AS1,0.0,0.5
CCDC152,0.0,0.0
ZNF737,7.5,4.5
PCOLCE-AS1,0.0,0.0
SCOC-AS1,0.0,0.0
100129917,23.5,19.0
100129931,0.0,0.0
CCNT2-AS1,1.5,1.0
URAHP,0.0,0.0
100130172,1.0,1.0
EFCAB14-AS1,0.0,0.0
LINC00861,0.0,0.0
C17orf107,0.0,0.0
100130331,0.5,1.5
TMEM262,0.0,0.0
100130357,2.5,1.0
LINC02593,0.0,0.0
WAKMAR2,3.5,0.0
TMEM221,2.0,4.5
PARD6G-AS1,0.0,0.0
100130548,0.0,0.0
NFYC-AS1,22.5,14.0
LINC00910,2.5,2.0
PRR32,1.0,1.0
100130691,4.5,1.0
ATP6V1FNB,3.5,2.0
HDHD5-AS1,1.0,0.0
EFCAB10,0.0,0.0
AGAP2-AS1,0.0,0.0
USP3-AS1,2.0,2.0
100130872,22.0,20.0
ATE1-AS1,1.0,0.5
TSTD3,1.5,1.0
VAC14-AS1,0.0,0.0
SMIM6,1.0,0.5
100130950,1.0,0.5
ZNF316,88.5,48.0
CKMT2-AS1,7.0,11.0
SRP14-AS1,3.0,1.0
DPP9-AS1,0.0,0.0
TNRC6C-AS1,11.5,8.0
CCDC183-AS1,0.0,0.0
RPL21P28,1.0,2.5
NEMP2,8.5,10.5
ZNF503-AS2,2.5,1.0
MIR181A1HG,2.0,1.0
ANKRD63,5.0,0.5
RAB6C-AS1,0.0,0.0
RDM1P5,0.0,0.0
LINC00893,0.0,1.0
DBIL5P,3.0,3.0
100131496,0.0,0.0
ZNF705E,0.0,0.0
CCDC18-AS1,11.5,7.5
100131626,0.0,0.0
ZNF236-DT,1.0,1.5
MZF1-AS1,7.5,4.0
USP30-AS1,0.0,0.0
ARMCX4,0.0,0.0
PET100,1.0,1.0
ZNF717,3.5,0.0
INSYN2B,0.0,0.0
FAM27E3,2.5,3.0
RRN3P3,10.0,7.0
FOXO6,0.0,0.0
ACTA2-AS1,0.0,0.0
100132215,0.0,0.0
100132249,2.0,0.5
100132356,4.0,0.5
NBPF10,1.5,1.0
FCGR1CP,1.0,0.5
BSN-DT,0.0,0.0
KDM4A-AS1,7.5,7.5
IPO5P1,11.0,9.5
100132831,4.0,0.5
DPH3P1,0.0,0.0
SHISAL2B,0.0,0.0
LINC00856,0.0,0.5
FAM27B,0.0,0.0
SBF1P1,6.0,7.0
100133286,0.5,0.0
HOXA-AS3,0.0,0.0
100133315,1.0,1.5
100133331,0.5,2.5
UXT-AS1,1.0,0.5
LINC01816,0.0,0.0
MAP3K14-AS1,2.0,1.0
UBOX5-AS1,0.0,0.0
KDM7A-DT,0.0,0.0
100134368,1.0,2.5
NDUFB2-AS1,5.0,1.0
TEN1,1.0,1.5
UPK3BL1,3.5,1.5
JMJD7,1.5,2.0
PLA2G4B,0.0,0.5
CHKB-DT,4.0,3.5
KLLN,13.0,6.0
RNU7-1,1.0,0.0
RNU4ATAC,1.0,0.0
RNU6ATAC,0.0,0.0
SCARNA9L,5.5,2.0
RNA5S9,0.0,0.0
DBIL5P2,0.0,0.5
SRRM5,0.0,0.0
ERICH4,0.5,1.5
EPOP,0.5,0.0
MIR1225,1.0,0.0
TOMM6,110.5,77.5
LINC00426,0.0,0.0
DCTN1-AS1,0.0,0.0
100190986,0.0,0.0
KMT2E-AS1,14.0,19.0
LINC01004,69.5,61.5
100233156,4.5,3.5
PCED1B-AS1,0.0,0.0
100240735,0.0,0.5
100268168,0.0,0.0
CASC11,0.0,0.0
LINC00899,0.0,0.0
SMG1P3,2.5,2.5
MEF2B,0.5,0.0
ZNRF2P2,0.0,0.0
CMC4,0.0,0.5
100272217,7.0,2.0
LINC00894,0.5,0.0
BCDIN3D-AS1,0.0,0.0
VPS13A-AS1,0.0,0.0
100287015,12.5,10.5
100287042,21.0,9.5
WASHC1,3.5,4.5
TIPARP-AS1,0.5,0.0
SMKR1,5.5,3.5
ADPGK-AS1,4.0,4.5
LOXL1-AS1,1.0,0.0
MTHFD2P1,2.0,2.5
AP4B1-AS1,0.0,0.0
LINC00630,1.0,1.0
100287896,0.0,0.0
LGALS8-AS1,0.0,0.0
TIMM23,54.5,35.5
100287944,0.0,0.0
100288069,0.0,0.0
100288123,0.0,0.0
NBPF20,0.0,2.5
LNCOC1,0.5,0.0
HMGN3-AS1,2.0,0.5
NCAM1-AS1,0.0,0.0
IL10RB-DT,1.5,3.5
WHAMMP1,4.0,3.5
PAN3-AS1,76.5,47.5
WASH8P,0.0,0.0
100288846,3.0,0.0
100288866,0.0,0.0
SLC25A25-AS1,7.5,4.0
ATP2A1-AS1,1.5,2.5
FRG1CP,6.0,7.5
100289098,1.0,0.5
FAM95C,9.5,8.0
TMEM225B,0.0,0.0
DNAJC3-DT,15.0,14.0
MAN1B1-DT,9.0,5.0
100289361,4.0,1.5
UBAC2-AS1,3.0,3.5
KCTD21-AS1,4.0,3.0
KCNIP2-AS1,0.0,0.0
100289511,0.0,0.0
100289561,1.5,2.0
ZNF605,45.5,25.0
ZNF783,54.0,37.0
ZNF587B,127.5,97.5
RNF213-AS1,2.0,3.0
MIR1284,0.0,0.0
MIR1182,4.0,0.0
MIR1914,0.5,0.5
MIR1292,5.5,3.0
MIR1249,4.0,0.0
MIR1229,1.5,1.5
MIR1307,4.0,2.5
MIR1279,0.0,0.0
MIR1825,5.0,6.5
MIR1204,0.5,0.0
MIR1976,0.0,0.5
MIR1234,0.0,0.0
MIR1909,1.5,2.0
MIR1181,9.0,8.5
MIR1291,2.5,1.5
MIR2110,1.0,0.0
MIR1238,2.5,3.0
MIR1226,4.5,1.5
MIR1281,0.0,0.0
MIR1304,14.5,12.5
MIR1282,0.0,0.0
100302273,1.0,2.0
MIR1178,0.0,0.0
MIR1237,0.0,0.5
MIR103B2,0.0,0.0
MIR1227,2.5,2.0
MIR1244-1,0.0,0.0
RASAL2-AS1,2.5,1.5
BABAM2-AS1,11.5,32.0
GPR75-ASB3,2.5,2.0
LINC00184,0.0,0.0
FTX,1.0,0.5
TMED7-TICAM2,8.5,7.5
SNORA80B,1.5,0.0
TSNAX-DISC1,0.5,0.0
ZEB2-AS1,10.0,5.0
SLC25A5-AS1,3.0,2.0
PET117,79.5,49.0
PITPNA-AS1,15.5,11.0
ANKRD61,0.0,0.0
MIR320B2,0.5,0.5
MIR762,0.0,0.0
MIR2277,1.5,2.0
MIR761,0.0,0.0
SAP25,0.5,0.0
GCSHP3,11.5,9.5
TRPC5OS,0.5,0.0
100379224,23.5,20.0
MIR181A2HG,2.5,1.5
ZBED6,0.5,0.0
100420587,0.0,0.0
FAM21EP,0.0,1.5
100422556,0.0,1.0
SMG1P6,1.0,0.5
MIR3191,0.0,0.0
MIR3188,0.0,0.0
MIR3195,0.0,0.0
MIR3187,0.0,0.0
MIR4292,1.0,1.0
MIR1244-3,0.0,0.0
MIR1244-2,0.0,0.0
MIR3190,0.0,0.0
MIR320E,2.5,2.0
MIR3153,2.0,1.0
MIR3186,0.0,0.0
MIR4271,0.0,0.0
MIR4273,0.0,0.0
MIR4263,0.0,0.0
MIR4312,0.0,0.0
MIR3185,0.0,0.0
MIR4321,0.5,0.0
MIR3176,0.0,0.0
MICOS10P1,2.5,0.0
MTRNR2L1,46.5,35.5
MTRNR2L6,0.0,0.5
MTRNR2L8,0.0,0.0
MTRNR2L9,0.0,0.0
MTRNR2L10,0.0,0.0
THAP9-AS1,134.0,117.5
BAALC-AS1,0.0,0.0
LINC00987,1.0,0.5
SUGT1P4-STRA6LP,0.5,1.0
MIR3654,51.5,37.5
MIR3917,0.0,0.0
MIR3620,10.5,8.0
MIR3655,1.5,1.0
MIR3614,6.0,9.0
100500833,0.0,0.5
100500840,3.0,2.0
MIR3652,10.5,7.0
MIR3615,4.5,3.5
MIR3916,1.5,3.5
MIR3682,0.5,0.0
MIR3605,5.0,2.5
MIR3939,3.0,2.0
MIR3618,2.0,1.5
MIR548AA1,0.0,0.0
MIR3911,0.0,0.0
MIR3934,0.0,0.0
MIR3940,17.5,12.5
MIR3661,0.0,0.0
MIR3610,4.5,2.0
MIR3680-1,0.5,0.5
MIR3651,0.0,0.0
LINC01602,13.0,9.0
LINC01301,0.0,0.0
RBM26-AS1,1.5,1.0
100505549,0.5,1.0
INAFM2,312.0,163.5
SNHG21,20.0,14.0
GTF3C2-AS1,0.0,0.0
LINC01133,0.0,0.0
MALINC1,0.0,0.0
FGD5-AS1,177.0,120.0
RAD51-AS1,4.0,1.0
DCST1-AS1,1.0,1.0
RRS1-AS1,0.5,2.5
STARD4-AS1,0.0,0.0
NAPA-AS1,0.0,0.0
LINC01431,0.0,0.0
LINC00888,1.0,1.0
SH3BP5-AS1,10.0,5.0
100505715,3.0,3.5
100505716,0.0,0.0
100505736,0.0,0.0
SPATA1,0.0,0.0
ITGB2-AS1,0.0,1.0
PRMT5-AS1,0.0,0.0
RPARP-AS1,15.0,14.0
MHENCR,26.0,9.5
CARD8-AS1,136.0,86.5
STK4-AS1,1.5,0.0
APTR,14.5,8.0
CEBPZOS,49.5,25.5
TMEM161B-AS1,4.0,4.0
100505912,0.0,0.0
GLCCI1-DT,0.0,0.0
ADD3-AS1,0.0,0.0
100505942,0.0,0.0
ENO1-AS1,2.0,1.5
SMIM31,0.0,0.0
RTCA-AS1,2.5,3.5
PPP5D1,0.0,0.0
LINC02606,0.5,0.0
100506023,0.5,0.5
PTOV1-AS1,0.0,0.0
GAS5-AS1,0.0,0.0
RNASEH1-AS1,11.0,5.0
SMG1P7,4.5,6.0
DACT3-AS1,0.0,0.0
100506071,0.0,0.0
100506083,0.0,0.0
ARL17B,0.0,0.0
100506100,0.5,0.0
SMIM25,0.0,0.0
100506124,2.0,2.0
GVQW3,22.5,13.0
100506136,1.0,0.5
100506142,0.0,0.0
TMEM35B,5.0,2.0
TAF1A-AS1,0.0,0.0
MIR210HG,0.0,0.0
