,DMSO,YLK
GTF2H2B,1.0,1.75
KIAA0895L,8.5,7.0
RRN3P2,8.0,8.75
SRGAP2C,2.5,3.5
MRPL45P2,3.25,1.25
AFDN-DT,0.5,4.0
GPR89A,2.0,0.5
TMEM236,0.25,0.0
PHLDB3,1.0,1.5
WASH7P,1.5,1.25
TBC1D3P1-DHX40P1,10.25,7.0
653653,10.25,10.25
TMEM183B,1.75,0.75
SEC1P,0.25,0.0
653712,0.5,0.0
GOLGA8M,0.75,0.25
MZT2A,1.75,0.5
FAM72B,1.5,3.75
ZNF732,0.25,0.0
SNORA5A,2.25,2.5
SNORA8,29.75,15.25
SNORA75,5.0,2.0
SNORA13,1.25,0.5
LGALS9C,0.25,0.0
NME1-NME2,36.25,27.5
SNHG20,63.75,45.75
BOLA2B,0.75,0.25
NCF1B,1.5,0.0
NCF1C,2.75,0.5
MFF-DT,0.0,0.25
HSP90AB4P,5.25,3.5
HNRNPA1P10,22.75,14.5
SCARNA20,0.75,0.75
SCARNA21,0.75,0.25
SCARNA2,0.25,0.0
SCARNA7,0.5,0.5
SCARNA13,4.5,3.5
SCARNA17,0.0,0.25
SCARNA22,0.75,0.5
SCARNA4,3.0,1.5
SCARNA6,1.25,0.25
SCARNA5,0.5,0.25
SCARNA8,2.5,0.75
SCARNA12,17.75,12.5
SCARNA15,3.5,3.5
SCARNA16,2.75,3.5
SNORA1,14.0,9.25
SNORA2A,0.75,0.25
SNORA2B,1.5,0.25
SNORA5C,1.5,2.0
SNORA7B,2.25,1.0
SNORA9,22.25,15.25
SNORA12,0.25,0.25
SNORA14B,1.5,0.25
SNORA17A,15.5,14.0
SNORA18,48.0,38.0
SNORA20,2.5,1.25
SNORA22,1.0,0.0
SNORA23,1.0,0.25
SNORA24,25.75,22.5
SNORA26,12.5,8.25
SNORA28,3.5,0.75
SNORA29,2.5,1.5
SNORA31,7.25,8.25
SNORA2C,2.75,1.5
SNORA36A,1.5,1.0
SNORA40,35.75,24.75
SNORA80E,0.75,0.5
SNORA17B,10.0,6.75
SNORA44,10.25,11.0
SNORA3B,6.75,5.25
SNORA50A,0.25,1.0
SNORA51,4.5,4.25
SNORA53,1.5,1.0
SNORA55,3.0,1.75
SNORA56,6.25,3.75
SNORA58,0.5,0.25
SNORA60,0.75,0.75
SNORA61,40.25,28.0
SNORA71C,3.75,2.0
SNORA71D,1.0,0.0
SNORA50C,0.75,1.0
SNORA77,0.75,0.25
SNORA78,2.25,1.5
SNORA80A,0.0,0.25
SNORA81,8.25,9.25
SNORD1C,1.75,1.25
CD27-AS1,0.75,2.25
SNORA25,23.5,14.5
SNORD12,6.75,3.25
SNORD11,2.75,1.5
SNORA32,15.75,12.5
SNORD5,20.25,15.75
SNORA16A,13.0,11.0
SNORD6,12.25,9.0
SNORD13,1.5,0.25
SNORD45C,2.5,1.75
SNORD17,1.75,1.5
SNORD50B,21.75,8.75
SNORD19,2.75,4.5
SNORD59B,2.75,0.5
SNORD23,3.75,2.25
SNORD62B,1.75,0.25
MSMP,0.0,0.0
FAM86DP,39.75,24.25
SNORD65,16.25,10.5
SNORD67,2.0,0.75
SNORD69,8.25,6.25
SNORD71,0.0,0.5
SCARNA10,1.75,0.75
SNORA16B,0.75,0.75
SNORA57,11.25,7.5
SNORD75,7.5,5.75
SNORD76,63.0,36.75
SNORD77,6.5,4.0
SNORD78,12.5,10.75
SNORD86,36.5,29.5
SNORD88A,3.25,0.75
SNORD88B,22.25,14.75
SNORD88C,4.0,2.75
SNORD89,0.25,0.25
SNORD93,4.25,3.0
SNORD99,9.75,9.0
SNORD110,9.25,7.5
SNORD97,0.75,0.75
692224,0.25,0.25
SNORD94,4.75,1.5
SNORD104,22.5,16.5
SNORD105,0.0,1.0
PPAN-P2RY11,26.75,29.0
MIR548D1,1.25,0.0
MIR555,1.75,0.25
MIR564,0.75,0.0
MIR573,1.0,1.25
MIR589,1.0,0.5
MIR600,0.0,0.0
MIR611,0.5,0.0
MIR612,0.25,0.25
MIR613,1.25,0.25
MIR616,1.0,0.75
MIR621,2.5,3.0
MIR622,0.0,1.75
MIR631,0.75,0.25
MIR632,13.0,7.75
MIR635,0.5,0.0
MIR636,5.5,3.0
MIR637,0.25,1.75
MIR638,0.25,0.0
MIR639,0.5,0.5
MIR647,1.75,0.5
LHFPL3-AS2,0.0,0.0
MIR658,0.75,0.5
MIR659,0.75,0.0
LINC01545,0.0,0.0
SNORD118,0.5,0.25
SNORD116-19,0.0,0.0
ROCK1P1,0.5,0.75
MAFIP,4.25,2.0
RNF208,0.0,0.0
FAM156B,0.0,0.0
727896,12.5,12.75
SDHAP2,0.25,0.5
MROH1,1.25,1.0
728024,4.75,4.25
SSR4P1,7.25,7.25
GOLGA8O,2.0,0.0
FAM133DP,37.75,27.75
NUTM2D,0.25,0.0
LINC02363,0.25,0.0
NUTM2A-AS1,4.5,1.75
LINC01433,0.75,2.25
PI4KAP1,11.25,6.25
D2HGDH,4.75,3.25
GOLGA6L7,0.0,0.0
GTF2H2C,2.0,1.0
728392,1.0,1.5
PARGP1,2.0,0.25
GUSBP1,4.5,3.0
LINC01137,1.0,0.5
PPIEL,2.25,1.0
728485,5.75,4.25
DNLZ,5.75,4.75
SERF1B,0.0,0.25
GOLGA8H,0.5,0.25
C2orf92,1.75,1.0
728554,0.0,0.0
ENTPD1-AS1,1.75,1.0
C12orf73,7.5,6.25
CCDC169,0.0,0.0
SDHAP3,1.0,0.75
728613,0.75,1.0
CDK11A,27.0,21.75
RPL13AP5,733.5,523.5
SLC35E2B,15.75,12.5
728673,1.0,0.0
EIF3CL,0.25,0.0
LINC00977,5.25,6.25
MAP4K3-DT,0.75,0.5
728739,1.25,1.0
728752,7.5,3.25
PIN4P1,4.75,4.25
SCAMP1-AS1,36.75,25.0
ANKDD1B,0.75,0.0
NSFP1,1.25,0.25
FAM72D,1.5,1.25
NBPF8,0.0,1.25
ZNF736,68.75,56.25
RPS15AP10,13.5,8.25
ZBED5-AS1,6.0,3.5
LINC02158,1.25,1.0
AGAP5,1.0,0.25
BMS1P4,23.5,13.75
GTF2IRD1P1,1.0,0.75
KATNBL1P6,6.25,2.25
STXBP5-AS1,0.0,0.0
729220,1.5,0.75
KIAA2012-AS1,0.25,0.0
CCR2,323.0,66.75
ZNF286B,8.0,4.5
PLIN4,0.5,0.75
FAM86HP,4.0,3.0
CASTOR2,20.75,8.0
CCDC61,0.75,0.0
TMEM242,33.5,29.75
FAM72A,14.25,10.25
SPDYE6,0.0,0.0
729603,9.25,6.5
729614,29.0,23.5
MRS2P2,0.5,0.75
729652,1.0,1.0
CCDC175,0.0,0.0
LINC00847,35.25,26.25
DNAJC27-AS1,0.5,0.5
729732,0.0,0.0
SEC14L1P1,7.0,7.0
UMAD1,9.25,4.75
729867,0.75,0.0
CRPPA,0.25,0.5
729930,0.0,0.0
SHISA7,88.75,57.25
MORN2,0.75,0.25
LINC01530,0.75,0.25
BORCS8,13.25,11.75
ZNF814,17.75,12.5
ZNF726,0.25,1.25
LINC00886,0.25,1.0
RRN3P1,2.0,2.5
MOSMO,25.0,17.5
730098,0.75,1.0
CRYZL2P,5.5,7.25
730183,0.5,0.0
730202,9.0,4.5
LINC01136,1.0,2.0
LINC02447,0.75,0.5
RFX8,0.0,0.25
MIR3945HG,1.0,1.0
TDRG1,0.0,0.0
CSKMT,9.75,5.0
LINC00106,1.5,0.5
CEMP1,0.0,0.0
LUZP6,39.5,19.25
PFN1P2,0.25,0.0
PRCD,0.0,0.0
RELL1,63.25,65.75
MIR671,2.75,4.0
TVP23A,0.0,0.0
UQCC3,39.25,26.5
POU5F1P5,0.75,0.5
ZBTB11-AS1,22.75,19.75
SNORD116-2,0.0,0.0
SNORD116-4,0.25,0.5
SNORD116-6,0.0,0.0
SNORD116-14,0.0,0.0
SNORD116-20,0.0,0.0
SNORD116-21,1.0,0.25
SNORD116-22,0.5,0.0
SNORD116-23,0.25,0.0
SNORD116-24,0.75,0.0
PDZK1P1,0.0,0.0
DDTL,0.25,0.25
CDKN2B-AS1,5.0,6.0
GUSBP9,0.25,0.25
SIGLEC14,1.5,0.5
NINJ2-AS1,12.0,11.25
SNHG8,262.5,201.75
GTF2IP4,0.25,0.25
100101148,0.0,0.0
POM121C,58.75,55.25
ZSCAN30,4.75,5.25
SNORD119,2.0,1.5
SNORD125,0.25,0.5
SNORD19B,8.75,7.5
SNORD11B,1.75,0.0
SNORD12B,4.0,2.75
TMEM170B,156.25,149.25
SNORD58C,7.5,4.25
SCARNA27,1.75,0.25
SNORA84,0.5,0.75
HOTAIR,0.0,0.0
ZGLP1,1.0,1.0
FAM86JP,2.5,2.75
FMR1-AS1,0.0,0.0
MIR922,0.5,0.75
MIR940,0.25,0.25
MIR943,1.25,0.75
MIR939,3.0,1.0
EGOT,0.5,0.0
GHRLOS,4.25,7.0
SLCO4A1-AS1,0.25,0.25
C8orf88,1.75,0.25
100128006,0.0,0.25
SMARCA5-AS1,0.0,0.0
ST8SIA6-AS1,0.0,0.0
STAU2-AS1,0.0,0.0
100128164,0.0,0.0
TMPO-AS1,141.5,87.25
LINC02731,0.0,0.0
DNM1P35,4.75,2.25
100128288,1.25,1.0
LINC00696,0.25,0.5
FAM225B,0.25,0.25
LINC00892,0.0,0.5
100128494,1.75,2.5
100128568,3.0,1.75
C19orf71,0.0,0.0
100128573,0.0,0.0
ACVR2B-AS1,0.5,0.0
OST4,25.0,23.0
100128770,0.0,0.0
LINC00476,21.75,14.25
SRRM2-AS1,1.5,1.5
LINC01003,23.25,16.0
VPS9D1-AS1,6.25,5.5
ZBTB42,10.0,8.0
PKP4-AS1,0.0,0.0
SEMA3F-AS1,0.0,0.0
KTN1-AS1,5.75,3.25
100129083,0.0,0.0
100129138,1.25,0.75
100129148,0.0,0.0
ZSCAN16-AS1,8.25,10.5
MATN1-AS1,13.25,14.5
DEFB131B,0.0,0.0
SMIM27,4.0,2.25
LINC01160,0.25,0.25
SMIM10L1,19.25,15.75
RPL19P12,2.5,1.0
DPY19L1P1,1.25,0.75
LYRM4-AS1,2.0,0.75
ZNF37BP,16.25,16.0
SOD2-OT1,3.25,1.75
100129534,0.75,0.75
LINC02035,4.0,2.5
TCF24,0.0,0.0
100129697,0.0,0.0
STPG3-AS1,0.25,0.5
CCDC152,0.0,0.0
ZNF737,8.5,4.75
PCOLCE-AS1,0.0,0.0
SCOC-AS1,0.25,0.25
100129917,23.0,16.75
100129931,0.0,0.0
CCNT2-AS1,1.75,1.0
URAHP,0.0,0.0
100130172,1.0,1.0
EFCAB14-AS1,0.0,0.0
LINC00861,0.0,0.0
C17orf107,0.0,0.5
100130331,0.75,1.75
TMEM262,0.0,0.0
100130357,2.25,1.0
LINC02593,0.0,0.0
WAKMAR2,3.5,0.5
TMEM221,2.25,4.25
PARD6G-AS1,0.0,0.0
100130548,0.0,0.0
NFYC-AS1,23.0,16.25
LINC00910,2.5,2.5
PRR32,1.0,0.75
100130691,4.0,2.0
ATP6V1FNB,3.5,2.5
HDHD5-AS1,0.75,0.25
EFCAB10,0.0,0.0
AGAP2-AS1,0.0,0.25
USP3-AS1,2.5,2.5
100130872,22.0,23.75
ATE1-AS1,1.25,0.5
TSTD3,1.5,1.5
VAC14-AS1,0.0,0.0
SMIM6,1.0,1.25
100130950,0.75,1.0
ZNF316,88.25,54.0
CKMT2-AS1,8.0,11.5
SRP14-AS1,3.25,1.25
DPP9-AS1,0.0,0.0
TNRC6C-AS1,10.75,9.25
CCDC183-AS1,0.25,0.25
RPL21P28,1.5,2.25
NEMP2,8.25,10.25
ZNF503-AS2,2.75,1.25
MIR181A1HG,1.75,0.75
ANKRD63,4.75,1.0
RAB6C-AS1,0.0,0.0
RDM1P5,0.0,0.0
LINC00893,0.25,0.75
DBIL5P,2.75,3.5
100131496,0.0,0.0
ZNF705E,0.25,0.25
CCDC18-AS1,12.25,10.25
100131626,0.0,0.0
ZNF236-DT,1.0,1.75
MZF1-AS1,7.0,5.25
USP30-AS1,0.0,0.0
ARMCX4,0.0,0.0
PET100,1.0,1.0
ZNF717,3.5,0.25
INSYN2B,0.0,0.0
FAM27E3,2.75,2.5
RRN3P3,10.75,7.75
FOXO6,0.25,0.25
ACTA2-AS1,0.0,0.0
100132215,0.0,0.0
100132249,1.5,0.75
100132356,4.25,0.75
NBPF10,1.75,1.25
FCGR1CP,1.0,1.0
BSN-DT,0.0,0.25
KDM4A-AS1,8.25,8.5
IPO5P1,11.75,9.5
100132831,3.5,1.25
DPH3P1,0.0,0.0
SHISAL2B,0.0,0.0
LINC00856,0.5,0.5
FAM27B,0.5,0.0
SBF1P1,5.25,6.5
100133286,0.75,0.0
HOXA-AS3,0.0,0.0
100133315,1.25,1.25
100133331,0.75,3.0
UXT-AS1,1.5,0.5
LINC01816,0.0,0.25
MAP3K14-AS1,2.0,1.25
UBOX5-AS1,0.0,0.0
KDM7A-DT,0.0,0.25
100134368,1.25,2.75
NDUFB2-AS1,4.75,1.5
TEN1,1.75,1.5
UPK3BL1,3.25,1.25
JMJD7,1.25,2.25
PLA2G4B,0.25,0.5
CHKB-DT,4.0,3.5
KLLN,14.25,6.25
RNU7-1,0.75,0.25
RNU4ATAC,1.25,0.0
RNU6ATAC,0.0,0.0
SCARNA9L,5.5,2.0
RNA5S9,0.25,0.0
DBIL5P2,1.0,0.75
SRRM5,0.0,0.0
ERICH4,1.25,2.0
EPOP,0.75,0.25
MIR1225,0.75,0.25
TOMM6,112.25,95.5
LINC00426,0.0,0.0
DCTN1-AS1,0.0,0.0
100190986,0.25,0.0
KMT2E-AS1,16.25,18.75
LINC01004,70.0,67.25
100233156,4.0,4.25
PCED1B-AS1,0.25,0.25
100240735,0.0,0.5
100268168,0.25,0.0
CASC11,0.0,0.0
LINC00899,0.0,0.25
SMG1P3,2.75,2.25
MEF2B,0.5,0.25
ZNRF2P2,0.25,0.0
CMC4,0.0,0.75
100272217,7.0,2.0
LINC00894,0.5,0.5
BCDIN3D-AS1,0.0,0.0
VPS13A-AS1,0.0,0.0
100287015,12.25,11.25
100287042,20.5,12.75
WASHC1,4.25,4.25
TIPARP-AS1,1.5,0.25
SMKR1,5.0,3.5
ADPGK-AS1,3.5,4.0
LOXL1-AS1,0.75,0.0
MTHFD2P1,1.75,2.25
AP4B1-AS1,0.0,0.0
LINC00630,0.75,1.5
100287896,0.0,0.25
LGALS8-AS1,0.5,0.0
TIMM23,59.5,43.75
100287944,0.0,0.0
100288069,0.0,0.0
100288123,0.0,0.25
NBPF20,0.25,3.25
LNCOC1,0.75,0.0
HMGN3-AS1,2.0,0.75
NCAM1-AS1,0.0,0.0
IL10RB-DT,1.5,3.25
WHAMMP1,4.25,4.25
PAN3-AS1,73.25,55.5
WASH8P,0.25,0.0
100288846,2.75,0.25
100288866,0.0,0.0
SLC25A25-AS1,7.75,4.25
ATP2A1-AS1,1.5,2.5
FRG1CP,5.25,7.5
100289098,1.5,0.5
FAM95C,9.25,8.5
TMEM225B,0.0,0.0
DNAJC3-DT,16.0,12.75
MAN1B1-DT,10.0,4.5
100289361,4.0,1.75
UBAC2-AS1,3.25,4.0
KCTD21-AS1,4.5,3.25
KCNIP2-AS1,0.25,0.0
100289511,0.25,0.0
100289561,1.25,2.5
ZNF605,43.75,32.0
ZNF783,55.25,41.25
ZNF587B,128.5,100.75
RNF213-AS1,2.0,4.25
MIR1284,0.0,0.0
MIR1182,3.5,0.0
MIR1914,1.25,0.75
MIR1292,6.0,3.5
MIR1249,4.25,0.0
MIR1229,1.75,1.25
MIR1307,4.5,2.25
MIR1279,0.0,0.0
MIR1825,5.5,6.0
MIR1204,0.5,0.25
MIR1976,0.25,1.0
MIR1234,0.0,0.5
MIR1909,1.5,2.25
MIR1181,8.75,9.75
MIR1291,2.0,1.25
MIR2110,1.0,0.25
MIR1238,2.5,2.75
MIR1226,5.0,2.25
MIR1281,0.25,0.0
MIR1304,14.5,12.5
MIR1282,0.75,0.0
100302273,1.5,2.0
MIR1178,0.25,0.0
MIR1237,0.0,0.75
MIR103B2,0.0,0.0
MIR1227,2.25,3.25
MIR1244-1,0.0,0.0
RASAL2-AS1,2.25,1.75
BABAM2-AS1,12.0,35.5
GPR75-ASB3,2.5,2.0
LINC00184,0.25,0.0
FTX,2.0,0.5
TMED7-TICAM2,8.75,6.75
SNORA80B,1.75,0.0
TSNAX-DISC1,0.75,0.25
ZEB2-AS1,10.25,5.25
SLC25A5-AS1,3.25,2.25
PET117,83.0,50.5
PITPNA-AS1,17.0,12.0
ANKRD61,0.25,0.25
MIR320B2,1.0,0.5
MIR762,0.0,0.0
MIR2277,1.25,1.75
MIR761,0.25,0.25
SAP25,0.75,0.25
GCSHP3,12.25,9.0
TRPC5OS,0.5,1.0
100379224,21.75,19.5
MIR181A2HG,2.5,2.25
ZBED6,0.5,0.25
100420587,0.0,0.25
FAM21EP,0.5,2.0
100422556,0.75,1.25
SMG1P6,1.0,0.5
MIR3191,0.25,0.5
MIR3188,0.0,0.25
MIR3195,0.0,0.0
MIR3187,0.25,0.0
MIR4292,1.25,0.75
MIR1244-3,0.0,0.0
MIR1244-2,0.0,0.0
MIR3190,0.0,0.0
MIR320E,2.5,3.0
MIR3153,2.25,1.0
MIR3186,0.0,0.0
MIR4271,0.0,0.0
MIR4273,0.0,0.0
MIR4263,0.0,0.0
MIR4312,0.5,0.25
MIR3185,0.0,0.0
MIR4321,0.5,0.5
MIR3176,0.25,0.0
MICOS10P1,2.5,0.5
MTRNR2L1,45.75,33.75
MTRNR2L6,0.0,0.5
MTRNR2L8,0.25,0.0
MTRNR2L9,0.0,0.25
MTRNR2L10,0.5,0.0
THAP9-AS1,134.5,117.75
BAALC-AS1,0.0,0.0
LINC00987,0.75,0.75
SUGT1P4-STRA6LP,1.0,0.75
MIR3654,53.75,40.5
MIR3917,0.0,0.0
MIR3620,12.25,9.25
MIR3655,1.5,1.5
MIR3614,4.75,8.0
100500833,0.25,0.5
100500840,3.25,1.75
MIR3652,11.75,6.5
MIR3615,3.75,3.5
MIR3916,2.25,3.25
MIR3682,0.75,0.25
MIR3605,5.0,2.25
MIR3939,2.5,3.25
MIR3618,1.75,1.25
MIR548AA1,0.0,0.0
MIR3911,0.0,0.0
MIR3934,0.0,0.0
MIR3940,18.75,13.75
MIR3661,0.25,0.0
MIR3610,4.5,2.25
MIR3680-1,0.5,0.75
MIR3651,0.0,0.5
LINC01602,11.5,9.5
LINC01301,0.0,0.0
RBM26-AS1,1.75,1.0
100505549,0.75,1.5
INAFM2,328.5,188.25
SNHG21,20.75,14.5
GTF3C2-AS1,0.0,0.0
LINC01133,0.0,0.0
MALINC1,0.25,0.25
FGD5-AS1,186.75,126.0
RAD51-AS1,4.0,1.0
DCST1-AS1,1.75,1.0
RRS1-AS1,0.75,2.0
STARD4-AS1,0.0,0.0
NAPA-AS1,0.25,0.25
LINC01431,0.25,0.25
LINC00888,1.5,1.0
SH3BP5-AS1,9.75,8.5
100505715,3.0,3.5
100505716,0.25,0.0
100505736,0.0,0.0
SPATA1,0.0,0.25
ITGB2-AS1,0.25,1.0
PRMT5-AS1,0.0,0.0
RPARP-AS1,14.25,18.25
MHENCR,25.0,10.0
CARD8-AS1,136.75,83.0
STK4-AS1,1.75,0.0
APTR,14.75,9.0
CEBPZOS,48.25,29.25
TMEM161B-AS1,5.5,3.75
100505912,0.0,0.25
GLCCI1-DT,0.0,0.0
ADD3-AS1,0.0,0.0
100505942,0.0,0.25
ENO1-AS1,2.0,1.75
SMIM31,0.0,0.0
RTCA-AS1,2.75,3.25
PPP5D1,0.25,0.0
LINC02606,0.5,0.5
100506023,0.75,0.75
PTOV1-AS1,0.25,0.0
GAS5-AS1,0.25,0.0
RNASEH1-AS1,11.5,6.5
SMG1P7,6.0,6.0
DACT3-AS1,0.0,0.0
100506071,0.0,0.25
100506083,0.25,0.0
ARL17B,0.25,0.75
100506100,0.75,0.0
SMIM25,0.25,0.0
100506124,1.75,2.0
GVQW3,23.25,13.0
100506136,1.5,1.25
100506142,0.0,0.0
TMEM35B,4.75,2.5
TAF1A-AS1,0.0,0.0
MIR210HG,0.25,0.0
PAXBP1-AS1,6.75,4.25
LINC01093,0.25,0.0
100506258,0.0,0.0
TBC1D8-AS1,1.75,1.5
ID2-AS1,0.25,0.0
100506302,22.0,13.0
HOTAIRM1,7.0,4.75
GPRC5D-AS1,2.75,3.0
100506321,0.0,0.0
SP2-AS1,2.5,1.75
OTUD6B-AS1,199.0,144.75
LINC01006,1.0,0.25
LINC01426,1.25,0.0
SLC16A1-AS1,2.5,0.75
GAS6-DT,7.5,7.0
CBR3-AS1,2.5,2.25
SRD5A3-AS1,0.0,1.0
TMEM147-AS1,21.25,12.25
SPTY2D1OS,0.5,0.75
100506548,97.5,72.75
100506551,0.5,0.75
C16orf95,0.75,0.75
100506585,14.25,8.25
PPP1R26-AS1,1.75,0.5
VASH1-AS1,18.75,17.25
100506606,6.5,1.5
LINC01279,0.25,0.0
PRKAR2A-AS1,0.25,0.75
PXN-AS1,4.5,2.25
LCMT1-AS2,0.0,0.0
DDX11-AS1,0.25,0.25
NRAV,22.5,17.25
MRPS30-DT,0.0,0.25
100506679,0.0,0.0
JARID2-AS1,0.5,0.0
IQCH-AS1,7.75,4.25
PCAT6,0.5,0.5
LINC00327,0.75,1.0
ALOX12-AS1,6.0,3.5
NUP50-DT,21.0,17.75
100506730,26.25,18.25
SLFN12L,1.0,1.25
AFF1-AS1,18.75,15.25
MGAT4FP,0.25,0.25
MIR497HG,0.0,0.0
LINC01353,0.75,1.0
TSPOAP1-AS1,33.0,33.0
LINC01354,0.0,0.0
LINC01132,0.0,0.0
MYLK-AS1,1.25,0.0
GIHCG,8.75,5.5
TTN-AS1,44.75,20.5
MKLN1-AS,1.0,0.25
MAGOH2P,1.0,0.75
LINC00665,0.0,0.0
ELOA-AS1,6.0,2.5
NCMAP-DT,0.0,0.0
PTPRG-AS1,1.0,0.75
100507002,0.0,0.25
TMCC1-AS1,33.0,26.0
PITRM1-AS1,1.0,1.0
100507053,0.25,0.0
MELTF-AS1,3.25,4.0
PSMD6-AS2,6.5,3.75
100507071,0.0,0.0
LINC01798,2.5,4.0
DLG1-AS1,0.0,0.0
FRY-AS1,4.5,3.0
ASAP1-IT2,2.0,0.5
PRC1-AS1,3.0,1.0
BOLA3-AS1,0.25,0.25
RNF157-AS1,0.0,0.0
100507250,2.5,1.5
STX18-AS1,0.0,1.0
ZNF865,49.5,31.5
100507291,0.75,0.5
SMC5-AS1,0.0,0.0
ALKBH3-AS1,0.0,0.0
SNHG19,29.25,27.75
MINCR,19.0,13.25
ERVK13-1,17.0,13.0
ZSWIM8-AS1,6.75,7.0
VIM-AS1,16.75,14.75
100507373,5.25,3.75
KCNQ5-IT1,0.0,0.0
SENCR,2.75,4.5
INTS6-AS1,5.5,7.0
TMLHE-AS1,0.0,0.0
MMP25-AS1,2.5,2.75
MKNK1-AS1,0.0,0.0
ZNF571-AS1,0.0,0.0
MICA,2.0,2.0
100507437,2.5,1.25
ZNF213-AS1,10.75,4.0
NRSN2-AS1,2.5,1.25
GVQW2,0.5,0.25
DPH6-DT,0.0,0.25
IDH1-AS1,0.25,0.0
LINC02615,1.0,1.25
SDCBP2-AS1,1.25,1.5
LINC01569,5.5,2.5
100507507,9.0,10.75
MCPH1-AS1,0.25,0.0
LINC01504,0.0,0.0
100507557,1.0,0.5
100507564,0.25,1.5
RAB11B-AS1,5.75,4.25
BHLHE40-AS1,0.0,0.0
TGFBR3L,0.0,0.0
LCT-AS1,21.25,17.5
TRIM52-AS1,1.0,0.0
LINC00968,1.5,0.5
TNKS2-AS1,0.5,0.25
RNF212B,0.0,0.0
ZNF687-AS1,1.5,2.0
CPB2-AS1,0.5,0.25
LY75-CD302,29.5,21.0
ARPC4-TTLL3,8.75,7.25
MSANTD3-TMEFF1,0.0,0.0
RBM14-RBM4,52.25,37.75
CENPS-CORT,4.75,1.5
ATP5MF-PTCD1,39.0,33.25
ABHD14A-ACY1,1.25,1.5
CCDC169-SOHLH2,0.0,0.0
RNF103-CHMP3,95.5,71.25
STIMATE-MUSTN1,0.0,0.0
ARPIN-AP3S2,36.25,19.0
NT5C1B-RDH14,66.25,43.25
CAHM,3.25,1.75
INMT-MINDY4,8.75,5.0
100526832,2.25,1.25
BLOC1S5-TXNDC5,267.0,246.0
EEF1E1-BLOC1S5,57.0,46.5
RPL17-C18orf32,23.5,18.0
TGIF2-RAB5IF,137.25,100.75
GIMAP1-GIMAP5,8.5,6.5
100527950,77.0,52.0
MROH7-TTC4,85.75,53.0
PMF1-BGLAP,1.25,0.75
LHX4-AS1,8.75,5.75
TLCD4-RWDD3,13.75,8.25
ARL2-SNX15,7.25,3.5
ST20-MTHFS,0.75,0.25
POC1B-GALNT4,30.5,11.5
FKBP1A-SDCBP2,1.5,1.0
KLRC4-KLRK1,0.0,0.0
ARMCX5-GPRASP2,0.0,0.25
NEDD8-MDP1,0.75,0.25
BCL2L2-PABPN1,47.0,31.5
RPL36A-HNRNPH2,275.5,232.75
100529207,45.5,23.75
TMEM256-PLSCR3,4.25,1.75
ZNF559-ZNF177,5.25,5.5
RPS10-NUDT3,69.0,42.0
ZNF816-ZNF321P,39.25,26.0
HSPE1-MOB4,89.5,60.0
CKLF-CMTM1,0.0,0.25
SYNJ2BP-COX16,10.25,6.0
CHURC1-FNTB,31.0,19.0
ZNF625-ZNF20,9.5,7.5
NPHP3-ACAD11,22.75,16.25
NDUFC2-KCTD14,1.5,1.5
COMMD3-BMI1,27.5,20.25
INO80B-WBP1,7.75,5.5
MICOS10-NBL1,1.0,1.25
ATP6V1G2-DDX39B,0.75,0.0
100532742,0.0,0.0
C8orf44-SGK3,45.5,27.25
ZHX1-C8orf76,6.75,3.25
ZNF670-ZNF695,3.25,2.75
SEC24B-AS1,0.75,1.25
ARHGAP19-SLIT1,22.75,15.75
100533195,2.75,1.5
100533464,0.0,0.25
BIVM-ERCC5,3.75,3.75
DNAAF4-CCPG1,249.25,123.25
TVP23C-CDRT4,3.0,2.5
RBAK-RBAKDN,0.25,0.0
P2RX5-TAX1BP3,17.5,11.75
100533975,109.0,66.5
100534012,2.25,4.0
100534589,384.75,251.5
URGCP-MRPS24,40.5,32.5
STX16-NPEPL1,5.25,2.5
HNRNPUL2-BSCL2,170.75,103.25
ISY1-RAB43,8.25,2.75
TM4SF19-TCTEX1D2,0.0,0.0
C1QTNF3-AMACR,18.75,12.75
MIR4793,0.25,0.0
MIR4680,5.25,2.75
MIR4668,16.5,8.5
MIR4469,0.25,0.5
MIR4648,0.75,0.25
MIR4653,1.5,0.75
MIR4523,0.25,0.0
MIR4647,5.25,3.25
MIR4741,0.25,0.0
MIR4720,0.0,0.25
MIR4420,0.5,0.75
MIR4722,0.75,1.0
MIR4641,0.0,0.0
MIR4513,0.0,0.0
MIR4453,2.25,1.25
100616209,0.5,0.75
MIR4737,0.75,0.25
MIR4709,1.5,0.75
MIR4519,0.0,0.0
MIR4673,0.25,0.75
MIR3960,0.5,0.0
MIR4721,8.75,5.25
MIR4472-1,0.0,0.0
MIR4639,2.5,1.75
MIR4489,0.75,0.0
MIR4665,0.0,0.0
MIR4690,1.0,0.25
MIR4740,0.0,0.0
MIR4749,0.0,0.0
MIR4750,0.5,0.25
MIR4482,0.75,0.25
MIR4700,10.0,6.25
MIR4426,68.5,52.0
MIR4800,1.0,0.75
MIR4775,0.0,1.0
MIR4785,0.0,0.0
MIR4688,1.0,1.25
MIR4746,0.25,0.25
MIR4784,1.75,0.5
MIR3064,43.75,38.5
MIR4723,1.0,1.75
MIR4657,7.0,6.5
MIR4444-1,3.5,3.0
MIR4712,1.75,1.5
MIR3198-2,7.0,7.0
MIR4691,2.0,1.5
MIR4518,3.0,3.0
