PeakID (cmd=annotatePeaks.pl D0_1_7_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D0_1_7_R1_peak_2790	chr11	20665392	20665674	+	30	NA	Intergenic	NA	-4018	NELL1								
D0_1_7_R1_peak_12721	chr5	179353642	179354077	+	30	NA	Intergenic	NA	-8429	ADAMTS2								
D0_1_7_R1_peak_3068	chr11	69824356	69824663	+	30	NA	Intergenic	NA	-5085	FGF3								
D0_1_7_R1_peak_3451	chr11	133788379	133788683	+	30	NA	intron (SPATA19, intron 8 of 8)	NA	57007	SPATA19								
D0_1_7_R1_peak_2750	chr11	17702870	17703188	+	30	NA	Intergenic	NA	-6059	LOC102723330								
D0_1_7_R1_peak_12083	chr5	55237265	55237803	+	30	NA	Intergenic	NA	-3854	CCNO								
D0_1_7_R1_peak_339	chr1	17914616	17914895	+	30	NA	Intergenic	NA	-150902	RP11-174G17.2								
D0_1_7_R1_peak_1453	chr1	205040472	205041043	+	30	NA	Intergenic	NA	-2455	CNTN2								
D0_1_7_R1_peak_2134	chr10	101112704	101113135	+	30	NA	intron (TLX1NB, intron 2 of 2)	NA	18227	TLX1NB								
D0_1_7_R1_peak_9904	chr20	62454526	62454827	+	30	NA	Intergenic	NA	21109	GATA5								
D0_1_7_R1_peak_5933	chr16	69109620	69109932	+	30	NA	exon (HAS3, exon 2 of 4)	NA	3183	HAS3								
D0_1_7_R1_peak_15176	chr9	16830180	16830597	+	30	NA	intron (BNC2, intron 1 of 7)	NA	40412	BNC2								
D0_1_7_R1_peak_11348	chr4	4750681	4750960	+	30	NA	Intergenic	NA	-10686	LOC101928279								
D0_1_7_R1_peak_945	chr1	77281046	77281348	+	30	NA	promoter-TSS (AK5)	NA	-1887	AK5								
D0_1_7_R1_peak_4345	chr13	49218707	49219072	+	30	NA	Intergenic	NA	-1449	MLNR								
D0_1_7_R1_peak_4134	chr12	130953570	130953849	+	30	NA	promoter-TSS (GPR133)	NA	-198	GPR133								
D0_1_7_R1_peak_1785	chr10	43903981	43904339	+	30	NA	Intergenic	NA	-5144	LINC00841								
D0_1_7_R1_peak_5616	chr16	1330154	1330433	+	30	NA	intron (LOC102724592, intron 3 of 3)	NA	-3312	BAIAP3								
D0_1_7_R1_peak_3767	chr12	54073392	54073774	+	30	NA	intron (FLJ12825, intron 1 of 1)	NA	8240	LOC100240735								
D0_1_7_R1_peak_5591	chr16	1111914	1112238	+	30	NA	Intergenic	NA	-15832	C1QTNF8								
D0_1_7_R1_peak_2477	chr10	133023210	133023617	+	30	NA	Intergenic	NA	9624	LOC102723337								
D0_1_7_R1_peak_10948	chr3	123884726	123885088	+	30	NA	promoter-TSS (MYLK)	NA	-53429	MYLK								
D0_1_7_R1_peak_12389	chr5	141234347	141234686	+	30	NA	exon (PCDHB18, exon 1 of 1)	NA	152	PCDHB18								
D0_1_7_R1_peak_7300	chr18	49565091	49565511	+	30	NA	intron (LIPG, intron 1 of 9)	NA	4602	LIPG								
D0_1_7_R1_peak_11977	chr5	1937512	1937967	+	30	NA	intron (LOC101929108, intron 6 of 6)	NA	18484	LOC101929108								
D0_1_7_R1_peak_2133	chr10	101112305	101112634	+	30	NA	intron (TLX1NB, intron 2 of 2)	NA	18677	TLX1NB								
D0_1_7_R1_peak_12383	chr5	141156193	141156579	+	30	NA	exon (PCDHB17, exon 1 of 1)	NA	387	PCDHB17								
D0_1_7_R1_peak_7162	chr18	22180770	22181189	+	30	NA	intron (GATA6, intron 3 of 6)	NA	10269	GATA6								
D0_1_7_R1_peak_8742	chr2	113157495	113157799	+	30	NA	intron (PSD4, intron 1 of 16)	NA	-16324	PSD4								
D0_1_7_R1_peak_12018	chr5	9542917	9543204	+	30	NA	intron (SEMA5A, intron 1 of 22)	NA	3061	SEMA5A								
D0_1_7_R1_peak_1987	chr10	97971869	97972320	+	30	NA	intron (CRTAC1, intron 2 of 14)	NA	58734	CRTAC1								
D0_1_7_R1_peak_3478	chr12	54419	54761	+	30	NA	Intergenic	NA	-16457	FAM138D								
D0_1_7_R1_peak_15687	chr9	131556618	131557361	+	30	NA	intron (LOC102723804, intron 2 of 2)	NA	2000	LOC102723804								
D0_1_7_R1_peak_919	chr1	63075327	63075779	+	30	NA	Intergenic	NA	241677	LINC00466								
D0_1_7_R1_peak_11778	chr4	174219984	174220503	+	30	NA	Intergenic	NA	-63661	CEP44								
D0_1_7_R1_peak_5394	chr15	88807059	88807415	+	30	NA	intron (ACAN, intron 1 of 17)	NA	3794	ACAN								
D0_1_7_R1_peak_11863	chr5	478106	478385	+	30	NA	intron (LOC100288152, intron 2 of 2)	NA	1153	LOC100288152								
D0_1_7_R1_peak_10565	chr22	48341048	48341401	+	30	NA	Intergenic	NA	66860	MIR3201								
D0_1_7_R1_peak_3331	chr11	120245033	120245343	+	30	NA	intron (POU2F3, intron 1 of 12)	NA	4994	POU2F3								
D0_1_7_R1_peak_13343	chr6	109984014	109984297	+	30	NA	Intergenic	NA	5899	GPR6								
D0_1_7_R1_peak_10191	chr21	44694206	44694512	+	30	NA	intron (TSPEAR, intron 1 of 12)	NA	-2813	KRTAP10-12								
D0_1_7_R1_peak_3829	chr12	54218018	54218375	+	30	NA	Intergenic	NA	13232	MIR3198-2								
D0_1_7_R1_peak_9787	chr20	56829093	56829393	+	30	NA	Intergenic	NA	199941	TFAP2C								
D0_1_7_R1_peak_3513	chr12	3187133	3187412	+	30	NA	intron (TSPAN9, intron 2 of 8)	NA	-13088	TSPAN9								
D0_1_7_R1_peak_9248	chr2	232511476	232511929	+	30	NA	Intergenic	NA	-8761	PRSS56								
D0_1_7_R1_peak_10410	chr22	38448807	38449099	+	30	NA	intron (KCNJ4, intron 1 of 1)	NA	-4925	KCNJ4								
D0_1_7_R1_peak_6693	chr17	49017138	49017466	+	30	NA	intron (IGF2BP1, intron 1 of 13)	NA	19890	IGF2BP1								
D0_1_7_R1_peak_6019	chr16	85886862	85887201	+	30	NA	Intergenic	NA	-15830	IRF8								
D0_1_7_R1_peak_4021	chr12	113667573	113668017	+	30	NA	Intergenic	NA	105888	RP11-438N16.1								
D0_1_7_R1_peak_10975	chr3	126358088	126358859	+	30	NA	Intergenic	NA	-4188	KLF15								
D0_1_7_R1_peak_15031	chr8	143153698	143154043	+	30	NA	Intergenic	NA	6468	LY6H								
D0_1_7_R1_peak_14697	chr8	41654081	41654369	+	30	NA	exon (ANK1, exon 44 of 44)	NA	6238	MIR486								
D0_1_7_R1_peak_268	chr1	11896605	11896904	+	30	NA	Intergenic	NA	-11400	RNU5E-1								
D0_1_7_R1_peak_2588	chr11	1397133	1397497	+	30	NA	intron (BRSK2, intron 1 of 20)	NA	-13128	BRSK2								
D0_1_7_R1_peak_13709	chr7	1661295	1661621	+	30	NA	Intergenic	NA	-4648	ELFN1								
D0_1_7_R1_peak_1273	chr1	159946213	159946557	+	30	NA	promoter-TSS (IGSF9)	NA	-789	IGSF9								
D0_1_7_R1_peak_14029	chr7	94040471	94040750	+	30	NA	Intergenic	NA	-20846	LOC102723946								
D0_1_7_R1_peak_2965	chr11	63491065	63491681	+	30	NA	promoter-TSS (HRASLS5)	NA	-205	HRASLS5								
D0_1_7_R1_peak_3735	chr12	53770153	53770558	+	30	NA	Intergenic	NA	-13321	CISTR								
D0_1_7_R1_peak_14743	chr8	53253836	53254253	+	30	NA	Intergenic	NA	-2410	OPRK1								
D0_1_7_R1_peak_12417	chr5	141404669	141404956	+	30	NA	exon (PCDHGA9, exon 1 of 4)	NA	1859	PCDHGA9								
D0_1_7_R1_peak_4841	chr14	99254356	99254721	+	30	NA	intron (BCL11B, intron 2 of 3)	NA	17175	BCL11B								
D0_1_7_R1_peak_1293	chr1	165115537	165115889	+	30	NA	Intergenic	NA	240528	LMX1A								
D0_1_7_R1_peak_4324	chr13	36127746	36128078	+	30	NA	intron (DCLK1, intron 1 of 16)	NA	86703	SOHLH2								
D0_1_7_R1_peak_8804	chr2	120356797	120357231	+	30	NA	Intergenic	NA	10871	INHBB								
D0_1_7_R1_peak_2934	chr11	61506166	61506821	+	30	NA	Intergenic	NA	-2103	MIR4488								
D0_1_7_R1_peak_13618	chr7	359769	360089	+	30	NA	Intergenic	NA	-19496	AC226118.1								
D0_1_7_R1_peak_7412	chr19	617687	618039	+	30	NA	TTS (HCN2)	NA	15705	POLRMT								
D0_1_7_R1_peak_8029	chr19	45975902	45976455	+	30	NA	Intergenic	NA	-2779	NOVA2								
D0_1_7_R1_peak_4475	chr13	111847400	111847679	+	30	NA	Intergenic	NA	-45840	RP11-75F3.1								
D0_1_7_R1_peak_13286	chr6	99631060	99631350	+	30	NA	Intergenic	NA	24431	PRDM13								
D0_1_7_R1_peak_3214	chr11	93849886	93850301	+	30	NA	intron (VSTM5, intron 1 of 3)	NA	409	VSTM5								
D0_1_7_R1_peak_6536	chr17	42098109	42098449	+	30	NA	Intergenic	NA	14454	DHX58								
D0_1_7_R1_peak_13678	chr7	1321365	1321792	+	30	NA	Intergenic	NA	88560	UNCX								
D0_1_7_R1_peak_14217	chr7	146117686	146117965	+	30	NA	intron (CNTNAP2, intron 1 of 23)	NA	979784	AC006004.1								
D0_1_7_R1_peak_10918	chr3	111999971	112000250	+	30	NA	intron (TAGLN3, intron 2 of 4)	NA	1371	TAGLN3								
D0_1_7_R1_peak_13011	chr6	30458052	30458352	+	30	NA	Intergenic	NA	-31204	HLA-E								
D0_1_7_R1_peak_13426	chr6	138105466	138105833	+	30	NA	intron (PERP, intron 1 of 2)	NA	1874	PERP								
D0_1_7_R1_peak_4492	chr13	112327838	112328136	+	30	NA	Intergenic	NA	14520	LINC01043								
D0_1_7_R1_peak_11860	chr5	373354	373929	+	30	NA	intron (AHRR, intron 3 of 10)	NA	69465	AHRR								
D0_1_7_R1_peak_3528	chr12	4379273	4379552	+	30	NA	exon (FGF23, exon 1 of 3)	NA	316	FGF23								
D0_1_7_R1_peak_791	chr1	46459903	46460257	+	30	NA	Intergenic	NA	-10376	RP5-1109J22.2								
D0_1_7_R1_peak_10128	chr21	36666103	36666407	+	30	NA	Intergenic	NA	-33436	SIM2								
D0_1_7_R1_peak_5563	chr16	1053722	1054029	+	30	NA	Intergenic	NA	-18895	SSTR5								
D0_1_7_R1_peak_1412	chr1	202196561	202197077	+	30	NA	intron (LGR6, intron 1 of 17)	NA	-6958	LGR6								
D0_1_7_R1_peak_6815	chr17	65218383	65218807	+	30	NA	intron (RGS9, intron 17 of 18)	NA	81257	RGS9								
D0_1_7_R1_peak_2434	chr10	132064015	132064300	+	30	NA	Intergenic	NA	-1707	JAKMIP3								
D0_1_7_R1_peak_1007	chr1	109251082	109251469	+	30	NA	exon (CELSR2, exon 1 of 34)	NA	1242	CELSR2								
D0_1_7_R1_peak_691	chr1	37447991	37448270	+	30	NA	Intergenic	NA	26313	LINC01137								
D0_1_7_R1_peak_10442	chr22	39551576	39552166	+	30	NA	Intergenic	NA	-19016	RPS19BP1								
D0_1_7_R1_peak_499	chr1	22545557	22545854	+	30	NA	Intergenic	NA	-17806	EPHA8								
D0_1_7_R1_peak_5863	chr16	56651999	56652354	+	30	NA	intron (MT1B, intron 1 of 2)	NA	277	MT1B								
D0_1_7_R1_peak_10164	chr21	41728729	41729235	+	30	NA	Intergenic	NA	12546	LINC00112								
D0_1_7_R1_peak_7014	chr17	79786312	79786591	+	30	NA	exon (CBX2, exon 4 of 4)	NA	8273	CBX2								
D0_1_7_R1_peak_7261	chr18	45837622	45838057	+	30	NA	exon (SIGLEC15, exon 3 of 6)	NA	12259	SIGLEC15								
D0_1_7_R1_peak_5228	chr15	68576241	68576573	+	30	NA	intron (CORO2B, intron 1 of 11)	NA	-55581	CORO2B								
D0_1_7_R1_peak_7008	chr17	79684621	79684951	+	30	NA	Intergenic	NA	18791	LOC102723939								
D0_1_7_R1_peak_15142	chr9	1039782	1040146	+	30	NA	Intergenic	NA	-6793	DMRT2								
D0_1_7_R1_peak_9925	chr20	62811931	62812410	+	30	NA	intron (OGFR, intron 6 of 6)	NA	-4892	COL9A3								
D0_1_7_R1_peak_11903	chr5	956304	957162	+	30	NA	Intergenic	NA	40607	LOC100506688								
D0_1_7_R1_peak_10050	chr20	63463544	63463981	+	30	NA	intron (KCNQ2, intron 1 of 14)	NA	8827	KCNQ2								
D0_1_7_R1_peak_11796	chr4	183908695	183909371	+	30	NA	intron (STOX2, intron 1 of 3)	NA	3677	STOX2								
D0_1_7_R1_peak_3413	chr11	128888698	128888982	+	30	NA	Intergenic	NA	-2578	KCNJ5								
D0_1_7_R1_peak_4	chr1	905130	905409	+	30	NA	Intergenic	NA	-6154	LOC284600								
D0_1_7_R1_peak_13963	chr7	73608710	73609012	+	30	NA	intron (MLXIPL, intron 2 of 15)	NA	15712	MLXIPL								
D0_1_7_R1_peak_335	chr1	17535439	17535991	+	30	NA	intron (ARHGEF10L, intron 1 of 27)	NA	-4120	ARHGEF10L								
D0_1_7_R1_peak_11992	chr5	3105302	3105599	+	30	NA	Intergenic	NA	-72385	LOC102467074								
D0_1_7_R1_peak_11321	chr4	3868013	3868326	+	30	NA	Intergenic	NA	87252	FAM86EP								
D0_1_7_R1_peak_5438	chr15	93075249	93075918	+	30	NA	intron (RGMA, intron 1 of 3)	NA	12940	RGMA								
D0_1_7_R1_peak_15665	chr9	130673183	130673640	+	30	NA	intron (PRDM12, intron 3 of 4)	NA	8817	PRDM12								
D0_1_7_R1_peak_1450	chr1	204731545	204731824	+	30	NA	Intergenic	NA	-110308	LRRN2								
D0_1_7_R1_peak_564	chr1	26957192	26957955	+	30	NA	intron (C1orf172, intron 1 of 3)	NA	-3626	C1orf172								
D0_1_7_R1_peak_8777	chr2	118829766	118830045	+	30	NA	Intergenic	NA	18278	EN1								
D0_1_7_R1_peak_4420	chr13	106529981	106530318	+	30	NA	intron (EFNB2, intron 1 of 4)	NA	4891	EFNB2								
D0_1_7_R1_peak_2021	chr10	100630187	100630654	+	30	NA	Intergenic	NA	94536	HIF1AN								
D0_1_7_R1_peak_7732	chr19	18620905	18621193	+	30	NA	TTS (TMEM59L)	NA	8177	TMEM59L								
D0_1_7_R1_peak_6147	chr16	89257963	89258335	+	30	NA	Intergenic	NA	-9955	LOC101927838								
D0_1_7_R1_peak_4661	chr14	60664146	60664425	+	30	NA	Intergenic	NA	-14848	SIX1								
D0_1_7_R1_peak_12874	chr6	27268884	27269163	+	30	NA	Intergenic	NA	-4937	TRNAI1								
D0_1_7_R1_peak_15812	chr9	135721473	135722161	+	30	NA	intron (KCNT1, intron 2 of 30)	NA	-21416	SOHLH1								
D0_1_7_R1_peak_2022	chr10	100631386	100631836	+	30	NA	Intergenic	NA	95727	HIF1AN								
D0_1_7_R1_peak_2302	chr10	118272960	118273307	+	30	NA	Intergenic	NA	31614	LOC101927760								
D0_1_7_R1_peak_4325	chr13	36128234	36128640	+	30	NA	intron (DCLK1, intron 1 of 16)	NA	86178	SOHLH2								
D0_1_7_R1_peak_10896	chr3	75657889	75658681	+	30	NA	Intergenic	NA	-6051	FRG2C								
D0_1_7_R1_peak_7043	chr17	80496808	80497206	+	30	NA	Intergenic	NA	-20403	NPTX1								
D0_1_7_R1_peak_5188	chr15	63382690	63383081	+	30	NA	Intergenic	NA	-1009	CA12								
D0_1_7_R1_peak_5378	chr15	88158651	88158930	+	30	NA	intron (NTRK3, intron 3 of 15)	NA	-93940	NTRK3-AS1								
D0_1_7_R1_peak_7842	chr19	35534135	35534480	+	30	NA	intron (GAPDHS, intron 1 of 8)	NA	895	GAPDHS								
D0_1_7_R1_peak_13202	chr6	50853480	50853868	+	30	NA	Intergenic	NA	31650	TFAP2B								
D0_1_7_R1_peak_15029	chr8	143148375	143148834	+	30	NA	Intergenic	NA	11734	LY6H								
D0_1_7_R1_peak_2533	chr10	133621588	133621962	+	30	NA	Intergenic	NA	5020	FRG2B								
D0_1_7_R1_peak_15710	chr9	132422413	132423310	+	30	NA	intron (C9orf171, intron 1 of 5)	NA	12665	C9orf171								
D0_1_7_R1_peak_116	chr1	3161657	3161985	+	30	NA	intron (PRDM16, intron 1 of 15)	NA	33812	MIR4251								
D0_1_7_R1_peak_1748	chr10	34810300	34810820	+	30	NA	intron (PARD3, intron 1 of 24)	NA	4611	PARD3								
D0_1_7_R1_peak_9506	chr20	21689913	21690203	+	30	NA	intron (LOC101929608, intron 1 of 4)	NA	13527	LOC101929608								
D0_1_7_R1_peak_11345	chr4	4394171	4394477	+	30	NA	intron (NSG1, intron 3 of 4)	NA	7361	NSG1								
D0_1_7_R1_peak_1105	chr1	143667133	143667418	+	30	NA	Intergenic	NA	-6952	NBPF23P								
D0_1_7_R1_peak_3089	chr11	69967867	69968474	+	30	NA	Intergenic	NA	-17705	ANO1								
D0_1_7_R1_peak_4939	chr14	103859373	103859652	+	30	NA	Intergenic	NA	11791	LINC00637								
D0_1_7_R1_peak_6540	chr17	42666596	42667130	+	30	NA	exon (TUBG2, exon 9 of 9)	NA	7615	TUBG2								
D0_1_7_R1_peak_7715	chr19	17962028	17962504	+	30	NA	intron (KCNN1, intron 2 of 10)	NA	-4865	KCNN1								
D0_1_7_R1_peak_2903	chr11	46383854	46384292	+	30	NA	TTS (MDK)	NA	2418	MDK								
D0_1_7_R1_peak_3629	chr12	47993875	47994522	+	30	NA	intron (COL2A1, intron 12 of 53)	NA	10304	COL2A1								
D0_1_7_R1_peak_7478	chr19	1710483	1710803	+	30	NA	Intergenic	NA	-43020	ONECUT3								
D0_1_7_R1_peak_6946	chr17	79134452	79134842	+	30	NA	intron (RBFOX3, intron 3 of 13)	NA	59835	ENGASE								
D0_1_7_R1_peak_10493	chr22	43398172	43398471	+	30	NA	Intergenic	NA	-13693	MPPED1								
D0_1_7_R1_peak_2481	chr10	133031867	133032155	+	30	NA	Intergenic	NA	18222	LOC102723337								
D0_1_7_R1_peak_9502	chr20	21500785	21501204	+	30	NA	Intergenic	NA	13032	NKX2-2								
D0_1_7_R1_peak_6079	chr16	86595673	86596175	+	30	NA	Intergenic	NA	17415	FOXL1								
D0_1_7_R1_peak_4226	chr13	23570540	23570858	+	30	NA	exon (TNFRSF19, exon 1 of 10)	NA	-8661	TNFRSF19								
D0_1_7_R1_peak_2552	chr11	404433	404719	+	30	NA	exon (PKP3, exon 13 of 13)	NA	10468	SIGIRR								
D0_1_7_R1_peak_12819	chr6	10113911	10114200	+	30	NA	intron (OFCC1, intron 2 of 11)	NA	97553	OFCC1								
D0_1_7_R1_peak_5132	chr15	51089868	51090158	+	30	NA	intron (TNFAIP8L3, intron 1 of 2)	NA	15263	TNFAIP8L3								
D0_1_7_R1_peak_1827	chr10	49679253	49679535	+	30	NA	promoter-TSS (C10orf53)	NA	-244	C10orf53								
D0_1_7_R1_peak_7831	chr19	34577371	34578379	+	30	NA	promoter-TSS (SCGB1B2P)	NA	-184	SCGB1B2P								
D0_1_7_R1_peak_28	chr1	1005015	1005333	+	30	NA	Intergenic	NA	-5002	HES4								
D0_1_7_R1_peak_11843	chr4	190012904	190013205	+	30	NA	Intergenic	NA	14203	FRG2								
D0_1_7_R1_peak_8805	chr2	120389075	120389354	+	30	NA	Intergenic	NA	43071	INHBB								
D0_1_7_R1_peak_11958	chr5	1861544	1861839	+	30	NA	Intergenic	NA	-5123	LOC101929034								
D0_1_7_R1_peak_15498	chr9	114098380	114098772	+	30	NA	promoter-TSS (KIF12)	NA	481	KIF12								
D0_1_7_R1_peak_13280	chr6	99596864	99597225	+	30	NA	Intergenic	NA	-9730	PRDM13								
D0_1_7_R1_peak_14241	chr7	150955003	150955526	+	30	NA	intron (KCNH2, intron 5 of 14)	NA	23050	KCNH2								
D0_1_7_R1_peak_13283	chr6	99599263	99599565	+	30	NA	Intergenic	NA	-7360	PRDM13								
D0_1_7_R1_peak_5704	chr16	15859178	15859482	+	30	NA	Intergenic	NA	-2300	MYH11								
D0_1_7_R1_peak_5420	chr15	89487044	89487323	+	30	NA	intron (RHCG, intron 1 of 10)	NA	9430	RHCG								
D0_1_7_R1_peak_15264	chr9	37649404	37649844	+	30	NA	Intergenic	NA	-1431	FRMPD1								
D0_1_7_R1_peak_6035	chr16	86282003	86282305	+	30	NA	intron (LINC01081, intron 1 of 5)	NA	4093	LINC01081								
D0_1_7_R1_peak_5018	chr15	26841879	26842253	+	30	NA	Intergenic	NA	-25178	GABRA5								
D0_1_7_R1_peak_3965	chr12	109304591	109304972	+	30	NA	intron (FOXN4, intron 2 of 9)	NA	4439	FOXN4								
D0_1_7_R1_peak_9517	chr20	23034156	23034435	+	30	NA	Intergenic	NA	-1125	SSTR4								
D0_1_7_R1_peak_11216	chr4	1051948	1052317	+	30	NA	Intergenic	NA	40160	FGFRL1								
D0_1_7_R1_peak_7975	chr19	42389608	42389995	+	30	NA	intron (CNFN, intron 1 of 4)	NA	461	CNFN								
D0_1_7_R1_peak_6642	chr17	47873279	47873559	+	30	NA	intron (SP6, intron 1 of 1)	NA	10077	LOC101927122								
D0_1_7_R1_peak_12409	chr5	141392421	141392706	+	30	NA	exon (PCDHGA8, exon 1 of 1)	NA	647	PCDHGA8								
D0_1_7_R1_peak_2026	chr10	100637771	100638285	+	30	NA	Intergenic	NA	-92356	LOC102724225								
D0_1_7_R1_peak_10704	chr3	14813532	14813836	+	30	NA	intron (FGD5, intron 1 of 20)	NA	-2270	RP11-95M5.1								
D0_1_7_R1_peak_14552	chr8	20255070	20255548	+	30	NA	promoter-TSS (LZTS1)	NA	-17	LZTS1								
D0_1_7_R1_peak_12804	chr6	5852085	5852678	+	30	NA	Intergenic	NA	151676	NRN1								
D0_1_7_R1_peak_8937	chr2	148878192	148878848	+	30	NA	exon (LOC101928553, exon 2 of 2)	NA	3297	KIF5C								
D0_1_7_R1_peak_6834	chr17	66974624	66974924	+	30	NA	intron (CACNG4, intron 1 of 3)	NA	9910	CACNG4								
D0_1_7_R1_peak_6402	chr17	34610022	34610355	+	30	NA	intron (TMEM132E, intron 1 of 9)	NA	29439	TMEM132E								
D0_1_7_R1_peak_4287	chr13	27899664	27900050	+	30	NA	intron (PDX1-AS1, intron 1 of 3)	NA	-20174	PDX1								
D0_1_7_R1_peak_3716	chr12	53702789	53703298	+	30	NA	Intergenic	NA	24480	CALCOCO1								
D0_1_7_R1_peak_5191	chr15	64778072	64778381	+	30	NA	Intergenic	NA	-2655	RBPMS2								
D0_1_7_R1_peak_6943	chr17	79102785	79103084	+	30	NA	intron (RBFOX3, intron 7 of 13)	NA	28122	ENGASE								
D0_1_7_R1_peak_14497	chr8	11620771	11621104	+	30	NA	Intergenic	NA	44402	LINC00208								
D0_1_7_R1_peak_3490	chr12	1576306	1576692	+	30	NA	intron (FBXL14, intron 1 of 1)	NA	17666	FBXL14								
D0_1_7_R1_peak_6575	chr17	43987225	43987544	+	30	NA	intron (PYY, intron 1 of 6)	NA	17085	PYY								
D0_1_7_R1_peak_15110	chr8	144682603	144683077	+	30	NA	Intergenic	NA	-23121	LOC100996662								
D0_1_7_R1_peak_11581	chr4	54233766	54234123	+	30	NA	intron (PDGFRA, intron 1 of 22)	NA	4847	PDGFRA								
D0_1_7_R1_peak_12577	chr5	173289631	173289936	+	30	NA	Intergenic	NA	4946	LOC101928115								
D0_1_7_R1_peak_2050	chr10	100692315	100692615	+	30	NA	Intergenic	NA	-37919	LOC102724225								
D0_1_7_R1_peak_4962	chr14	104223669	104223948	+	30	NA	Intergenic	NA	85085	KIF26A								
D0_1_7_R1_peak_177	chr1	6414597	6415146	+	30	NA	TTS (HES2)	NA	5048	HES2								
D0_1_7_R1_peak_3046	chr11	69716511	69716901	+	30	NA	Intergenic	NA	-12368	FGF19								
D0_1_7_R1_peak_14472	chr8	10717740	10718024	+	30	NA	Intergenic	NA	-11140	LOC102723313								
D0_1_7_R1_peak_10512	chr22	44585791	44586104	+	30	NA	Intergenic	NA	16607	LINC00207								
D0_1_7_R1_peak_746	chr1	39679748	39680037	+	30	NA	exon (HPCAL4, exon 3 of 3)	NA	-7854	NT5C1A								
D0_1_7_R1_peak_2763	chr11	17744700	17745014	+	30	NA	intron (KCNC1, intron 1 of 1)	NA	8909	KCNC1								
D0_1_7_R1_peak_9976	chr20	63117265	63117578	+	30	NA	Intergenic	NA	-15102	HAR1B								
D0_1_7_R1_peak_11378	chr4	6254013	6254498	+	30	NA	Intergenic	NA	-15595	WFS1								
D0_1_7_R1_peak_5802	chr16	51143131	51143461	+	30	NA	intron (SALL1, intron 1 of 2)	NA	-5943	LOC102724975								
D0_1_7_R1_peak_14329	chr7	155502326	155502684	+	30	NA	exon (CNPY1, exon 4 of 4)	NA	31339	CNPY1								
D0_1_7_R1_peak_4293	chr13	27912366	27912776	+	30	NA	intron (PDX1-AS1, intron 1 of 3)	NA	-7460	PDX1								
D0_1_7_R1_peak_4915	chr14	103074491	103074830	+	30	NA	Intergenic	NA	-17425	CDC42BPB								
D0_1_7_R1_peak_680	chr1	37026669	37026948	+	30	NA	intron (GRIK3, intron 1 of 15)	NA	7435	GRIK3								
D0_1_7_R1_peak_7880	chr19	38357111	38357531	+	30	NA	intron (CATSPERG, intron 11 of 28)	NA	-17229	PSMD8								
D0_1_7_R1_peak_386	chr1	18709164	18709537	+	30	NA	intron (PAX7, intron 7 of 7)	NA	78344	PAX7								
D0_1_7_R1_peak_4522	chr13	113162946	113163277	+	30	NA	exon (PROZ, exon 5 of 9)	NA	4457	PROZ								
D0_1_7_R1_peak_283	chr1	13580296	13580593	+	30	NA	Intergenic	NA	-5028	PDPN								
D0_1_7_R1_peak_7341	chr18	63949165	63949580	+	30	NA	promoter-TSS (HMSD)	NA	18	HMSD								
D0_1_7_R1_peak_7236	chr18	37483091	37483434	+	30	NA	intron (CELF4, intron 2 of 12)	NA	2551	CELF4								
D0_1_7_R1_peak_11599	chr4	73997790	73998134	+	30	NA	intron (CXCL5, intron 3 of 3)	NA	767	CXCL5								
D0_1_7_R1_peak_13991	chr7	76196739	76197018	+	30	NA	Intergenic	NA	-5020	SRRM3								
D0_1_7_R1_peak_6836	chr17	66976616	66977129	+	30	NA	intron (CACNG4, intron 1 of 3)	NA	12008	CACNG4								
D0_1_7_R1_peak_4981	chr14	104967632	104968234	+	30	NA	intron (AHNAK2, intron 1 of 6)	NA	2550	AHNAK2								
D0_1_7_R1_peak_5543	chr16	996196	996502	+	30	NA	Intergenic	NA	14541	SOX8								
D0_1_7_R1_peak_4144	chr12	132168118	132168638	+	30	NA	Intergenic	NA	21326	LOC100996246								
D0_1_7_R1_peak_11868	chr5	504028	504414	+	30	NA	intron (SLC9A3, intron 1 of 16)	NA	20213	SLC9A3								
D0_1_7_R1_peak_14000	chr7	76276898	76277398	+	30	NA	intron (SRRM3, intron 11 of 14)	NA	-25410	HSPB1								
D0_1_7_R1_peak_15563	chr9	124487334	124487725	+	30	NA	intron (NR5A1, intron 4 of 4)	NA	19628	NR5A1								
D0_1_7_R1_peak_7245	chr18	37521593	37522066	+	30	NA	intron (CELF4, intron 1 of 12)	NA	-36016	CELF4								
D0_1_7_R1_peak_9985	chr20	63163643	63163967	+	30	NA	Intergenic	NA	-14709	MIR124-3								
D0_1_7_R1_peak_10043	chr20	63420996	63421275	+	30	NA	intron (KCNQ2, intron 11 of 16)	NA	-43000	LOC102723788								
D0_1_7_R1_peak_15350	chr9	88076263	88077460	+	30	NA	intron (LOC102724156, intron 2 of 2)	NA	889	LOC102724156								
D0_1_7_R1_peak_1209	chr1	156404078	156404635	+	30	NA	TTS (C1orf61)	NA	16058	MIR9-1								
