PeakID (cmd=annotatePeaks.pl D9_2_304_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D9_2_304_R1_peak_33090	chr8	54774281	54774435	+	35	NA	Intergenic	NA	-6550	LOC100287651								
D9_2_304_R1_peak_27581	chr5	81292234	81292388	+	35	NA	intron (CKMT2-AS1, intron 1 of 3)	NA	9258	CKMT2-AS1								
D9_2_304_R1_peak_189	chr1	10504234	10504400	+	35	NA	intron (PEX14, intron 2 of 8)	NA	29371	PEX14								
D9_2_304_R1_peak_12559	chr16	2969204	2969366	+	35	NA	promoter-TSS (PAQR4)	NA	40	PAQR4								
D9_2_304_R1_peak_11550	chr15	56667630	56667812	+	35	NA	TTS (ZNF280D)	NA	66360	ZNF280D								
D9_2_304_R1_peak_18869	chr2	69271980	69272187	+	35	NA	Intergenic	NA	115171	GFPT1								
D9_2_304_R1_peak_26766	chr4	161555882	161556036	+	35	NA	intron (FSTL5, intron 8 of 14)	NA	-466774	RP11-497K21.1								
D9_2_304_R1_peak_21840	chr20	58973991	58974170	+	35	NA	Intergenic	NA	-7128	NELFCD								
D9_2_304_R1_peak_29049	chr6	13400944	13401130	+	35	NA	intron (GFOD1, intron 1 of 1)	NA	-72454	TBC1D7								
D9_2_304_R1_peak_485	chr1	25128292	25128494	+	35	NA	Intergenic	NA	104129	SYF2								
D9_2_304_R1_peak_34695	chr9	90569602	90569838	+	35	NA	intron (RP11-555F9.2, intron 1 of 5)	NA	13026	RP11-555F9.2								
D9_2_304_R1_peak_23831	chr3	47663943	47664097	+	35	NA	intron (SMARCC1, intron 19 of 27)	NA	-85151	CSPG5								
D9_2_304_R1_peak_1438	chr1	75273318	75273485	+	35	NA	intron (SLC44A5, intron 6 of 23)	NA	144967	LHX8								
D9_2_304_R1_peak_29777	chr6	42452274	42452434	+	35	NA	promoter-TSS (TRERF1)	NA	-1093	TRERF1								
D9_2_304_R1_peak_26191	chr4	81965524	81965678	+	35	NA	intron (LOC101928987, intron 2 of 4)	NA	79362	LOC101928987								
D9_2_304_R1_peak_10567	chr14	69767566	69767747	+	35	NA	promoter-TSS (LOC100289511)	NA	57	LOC100289511								
D9_2_304_R1_peak_9624	chr13	52127829	52127983	+	35	NA	promoter-TSS (LOC101929657)	NA	979	NEK5								
D9_2_304_R1_peak_20005	chr2	172340464	172340618	+	35	NA	Intergenic	NA	-87045	ITGA6								
D9_2_304_R1_peak_23347	chr3	13296843	13297231	+	35	NA	Intergenic	NA	123282	NUP210								
D9_2_304_R1_peak_861	chr1	36401102	36401303	+	35	NA	Intergenic	NA	-3310	LSM10								
D9_2_304_R1_peak_6424	chr11	67284025	67284368	+	35	NA	intron (ADRBK1, intron 17 of 20)	NA	-5149	ANKRD13D								
D9_2_304_R1_peak_2572	chr1	169585328	169585491	+	35	NA	intron (F5, intron 1 of 24)	NA	1122	F5								
D9_2_304_R1_peak_36126	chrX	109536725	109536879	+	35	NA	promoter-TSS (NXT2)	NA	-316	NXT2								
D9_2_304_R1_peak_11372	chr15	44659052	44659214	+	35	NA	exon (SPG11, exon 3 of 28)	NA	4545	SPG11								
D9_2_304_R1_peak_22084	chr21	33244418	33244604	+	35	NA	intron (IFNAR2, intron 3 of 7)	NA	14616	IFNAR2								
D9_2_304_R1_peak_13495	chr16	75517223	75517586	+	35	NA	Intergenic	NA	17766	CHST5								
D9_2_304_R1_peak_19350	chr2	106094143	106094407	+	35	NA	intron (UXS1, intron 13 of 13)	NA	29977	C2orf40								
D9_2_304_R1_peak_48	chr1	2585531	2585750	+	35	NA	promoter-TSS (FAM213B)	NA	-1110	FAM213B								
D9_2_304_R1_peak_36400	chrY	3016681	3016835	+	35	NA	intron (LINC00278, intron 1 of 3)	NA	13762	LINC00278								
D9_2_304_R1_peak_12772	chr16	16075825	16075993	+	35	NA	intron (ABCC1, intron 11 of 27)	NA	126250	ABCC1								
D9_2_304_R1_peak_2882	chr1	192942179	192942374	+	35	NA	intron (LOC102724954, intron 2 of 2)	NA	12732	LOC102724954								
D9_2_304_R1_peak_6667	chr11	76235373	76235583	+	35	NA	promoter-TSS (TRNAP6)	NA	-35	TRNAP6								
D9_2_304_R1_peak_30401	chr6	117469437	117469591	+	35	NA	Intergenic	NA	-13126	DCBLD1								
D9_2_304_R1_peak_3119	chr1	206658411	206658587	+	35	NA	Intergenic	NA	22390	DYRK3								
D9_2_304_R1_peak_13675	chr16	88840363	88840519	+	35	NA	intron (GALNS, intron 4 of 13)	NA	16507	GALNS								
D9_2_304_R1_peak_10645	chr14	74619434	74619650	+	35	NA	Intergenic	NA	-7211	LTBP2								
D9_2_304_R1_peak_24265	chr3	100295637	100295791	+	35	NA	intron (TBC1D23, intron 7 of 17)	NA	34897	TBC1D23								
D9_2_304_R1_peak_6520	chr11	72242070	72242229	+	35	NA	intron (PHOX2A, intron 1 of 2)	NA	2027	PHOX2A								
D9_2_304_R1_peak_21278	chr20	29497323	29497524	+	35	NA	Intergenic	NA	-2468	LOC102723390								
D9_2_304_R1_peak_25977	chr4	53313241	53313395	+	35	NA	intron (SCFD2, intron 3 of 8)	NA	52757	SCFD2								
D9_2_304_R1_peak_36148	chrX	118503691	118503976	+	35	NA	intron (DOCK11, intron 1 of 53)	NA	-34848	DOCK11								
D9_2_304_R1_peak_5752	chr11	18396172	18396368	+	35	NA	promoter-TSS (LDHA)	NA	1881	LDHA								
D9_2_304_R1_peak_35670	chrX	9351846	9352014	+	35	NA	Intergenic	NA	-111365	TBL1X								
D9_2_304_R1_peak_34431	chr9	68780266	68780476	+	35	NA	exon (FAM122A, exon 1 of 1)	NA	323	FAM122A								
D9_2_304_R1_peak_9424	chr13	42271728	42272132	+	35	NA	promoter-TSS (AKAP11)	NA	-223	AKAP11								
D9_2_304_R1_peak_7741	chr12	26939272	26939638	+	35	NA	intron (FGFR1OP2, intron 1 of 5)	NA	1083	FGFR1OP2								
D9_2_304_R1_peak_6798	chr11	93689976	93690130	+	35	NA	intron (KIAA1731, intron 5 of 24)	NA	14471	KIAA1731								
D9_2_304_R1_peak_29672	chr6	37051669	37051948	+	35	NA	Intergenic	NA	38092	FGD2								
D9_2_304_R1_peak_13574	chr16	84515163	84515344	+	35	NA	Intergenic	NA	-10493	TLDC1								
D9_2_304_R1_peak_4940	chr10	97712184	97712338	+	35	NA	TTS (LOC101927137)	NA	-1447	MARVELD1								
D9_2_304_R1_peak_8033	chr12	51239205	51239364	+	35	NA	intron (DAZAP2, intron 1 of 3)	NA	560	DAZAP2								
D9_2_304_R1_peak_25043	chr3	171865238	171865399	+	35	NA	Intergenic	NA	21969	TMEM212								
D9_2_304_R1_peak_6570	chr11	73216637	73216800	+	35	NA	promoter-TSS (P2RY2)	NA	-1580	P2RY2								
D9_2_304_R1_peak_29095	chr6	14758379	14758656	+	35	NA	Intergenic	NA	97064	LOC102724463								
D9_2_304_R1_peak_30843	chr6	154359170	154359324	+	35	NA	Intergenic	NA	-29166	IPCEF1								
D9_2_304_R1_peak_956	chr1	40315343	40315519	+	35	NA	promoter-TSS (COL9A2)	NA	2262	COL9A2								
D9_2_304_R1_peak_2037	chr1	150562507	150562661	+	35	NA	intron (ADAMTSL4-AS1, intron 3 of 3)	NA	10655	MIR4257								
D9_2_304_R1_peak_2438	chr1	161067662	161067873	+	35	NA	intron (ARHGAP30, intron 1 of 10)	NA	2201	ARHGAP30								
D9_2_304_R1_peak_29039	chr6	13286250	13286414	+	35	NA	intron (PHACTR1, intron 11 of 11)	NA	9254	RP1-257A7.4								
D9_2_304_R1_peak_13697	chr16	89363663	89363879	+	35	NA	intron (ANKRD11, intron 2 of 9)	NA	42638	AC137932.6								
D9_2_304_R1_peak_16045	chr18	56492192	56492346	+	35	NA	Intergenic	NA	146323	TXNL1								
D9_2_304_R1_peak_29511	chr6	33410377	33410531	+	35	NA	promoter-TSS (PHF1)	NA	-542	PHF1								
D9_2_304_R1_peak_4967	chr10	99841089	99841261	+	35	NA	intron (ABCC2, intron 20 of 26)	NA	58469	ABCC2								
D9_2_304_R1_peak_28769	chr5	180860606	180860807	+	35	NA	exon (ZFP62, exon 1 of 4)	NA	627	ZFP62								
D9_2_304_R1_peak_1192	chr1	52592794	52592958	+	35	NA	Intergenic	NA	-9495	GPX7								
D9_2_304_R1_peak_1561	chr1	91011865	91012082	+	35	NA	intron (ZNF644, intron 1 of 5)	NA	9835	LOC102723410								
D9_2_304_R1_peak_26019	chr4	57444652	57444806	+	35	NA	intron (RP11-319E12.1, intron 4 of 5)	NA	18857	RP11-319E12.1								
D9_2_304_R1_peak_6109	chr11	59992559	59992767	+	35	NA	intron (OOSP1, intron 5 of 5)	NA	27123	OOSP1								
D9_2_304_R1_peak_21895	chr20	62652131	62652352	+	35	NA	promoter-TSS (LOC101928465)	NA	-220	LOC101928465								
D9_2_304_R1_peak_13503	chr16	75623202	75623382	+	35	NA	promoter-TSS (ADAT1)	NA	31	ADAT1								
D9_2_304_R1_peak_25727	chr4	24164178	24164346	+	35	NA	Intergenic	NA	-260173	PPARGC1A								
D9_2_304_R1_peak_15310	chr17	77206744	77206913	+	35	NA	exon (SEC14L1, exon 14 of 18)	NA	117359	MIR6516								
D9_2_304_R1_peak_33658	chr8	118902955	118903109	+	35	NA	Intergenic	NA	49112	TNFRSF11B								
D9_2_304_R1_peak_1686	chr1	103555930	103556112	+	35	NA	TTS (RNPC3)	NA	1377	AMY2B								
D9_2_304_R1_peak_789	chr1	33088580	33088738	+	35	NA	intron (ADC, intron 4 of 10)	NA	7507	ADC								
D9_2_304_R1_peak_29718	chr6	39303140	39303296	+	35	NA	intron (KCNK17, intron 4 of 5)	NA	11243	KCNK17								
D9_2_304_R1_peak_5769	chr11	22625674	22625863	+	35	NA	promoter-TSS (FANCF)	NA	73	FANCF								
D9_2_304_R1_peak_19498	chr2	118954871	118955025	+	35	NA	intron (MARCO, intron 1 of 16)	NA	12779	MARCO								
D9_2_304_R1_peak_12200	chr15	87711495	87711689	+	35	NA	Intergenic	NA	134663	LINC00052								
D9_2_304_R1_peak_2744	chr1	182484605	182484882	+	35	NA	intron (RGSL1, intron 7 of 22)	NA	34622	RGSL1								
D9_2_304_R1_peak_1507	chr1	87328722	87329061	+	35	NA	exon (LMO4, exon 1 of 5)	NA	-2831	LMO4								
D9_2_304_R1_peak_34414	chr9	39464467	39464622	+	35	NA	Intergenic	NA	-17355	ZNF658B								
D9_2_304_R1_peak_11619	chr15	62059217	62059441	+	35	NA	intron (VPS13C, intron 1 of 82)	NA	1136	VPS13C								
D9_2_304_R1_peak_18128	chr2	14079511	14079799	+	35	NA	Intergenic	NA	321303	LINC00276								
D9_2_304_R1_peak_33559	chr8	103500490	103500719	+	35	NA	promoter-TSS (RIMS2)	NA	-85269	SLC25A32								
D9_2_304_R1_peak_29021	chr6	12235550	12235747	+	35	NA	Intergenic	NA	-54648	EDN1								
D9_2_304_R1_peak_25883	chr4	40222059	40222213	+	35	NA	intron (RHOH, intron 2 of 3)	NA	29169	RHOH								
D9_2_304_R1_peak_27055	chr5	14676119	14676273	+	35	NA	intron (FAM105B, intron 2 of 6)	NA	11522	FAM105B								
D9_2_304_R1_peak_26043	chr4	70704164	70704363	+	35	NA	promoter-TSS (RUFY3)	NA	15784	UTP3								
D9_2_304_R1_peak_35831	chrX	37754637	37754833	+	35	NA	Intergenic	NA	-25282	CYBB								
D9_2_304_R1_peak_19777	chr2	151008976	151009130	+	35	NA	Intergenic	NA	252822	RBM43								
D9_2_304_R1_peak_35869	chrX	40176245	40176610	+	35	NA	intron (BCOR, intron 1 of 14)	NA	902	BCOR								
D9_2_304_R1_peak_24946	chr3	159948524	159948718	+	35	NA	intron (IL12A-AS1, intron 9 of 9)	NA	-40215	IL12A								
D9_2_304_R1_peak_33329	chr8	80690988	80691205	+	35	NA	intron (ZNF704, intron 3 of 8)	NA	183685	ZNF704								
D9_2_304_R1_peak_35595	chrM	4835	5041	+	35	NA	promoter-TSS (TRNQ)	NA	536	TRNM								
D9_2_304_R1_peak_1396	chr1	66750667	66750821	+	35	NA	exon (SGIP1, exon 24 of 24)	NA	-5012	TCTEX1D1								
D9_2_304_R1_peak_23797	chr3	46478358	46478720	+	35	NA	intron (LOC102724305, intron 1 of 2)	NA	6695	LOC102724305								
D9_2_304_R1_peak_21919	chr20	63602413	63602602	+	35	NA	intron (GMEB2, intron 4 of 9)	NA	17130	GMEB2								
D9_2_304_R1_peak_12237	chr15	89824725	89824928	+	35	NA	Intergenic	NA	-9986	ANPEP								
D9_2_304_R1_peak_23019	chr22	42960239	42960393	+	35	NA	promoter-TSS (PACSIN2)	NA	-13275	PACSIN2								
D9_2_304_R1_peak_10655	chr14	74882592	74882792	+	35	NA	intron (DLST, intron 2 of 13)	NA	801	DLST								
D9_2_304_R1_peak_12014	chr15	75200706	75200999	+	35	NA	intron (C15orf39, intron 1 of 3)	NA	-1028	C15orf39								
D9_2_304_R1_peak_11801	chr15	68028882	68029036	+	35	NA	Intergenic	NA	-50788	PIAS1								
D9_2_304_R1_peak_1377	chr1	66349903	66350058	+	35	NA	intron (PDE4B, intron 8 of 16)	NA	18032	PDE4B								
D9_2_304_R1_peak_18675	chr2	60334688	60334849	+	35	NA	Intergenic	NA	52677	MIR4432								
D9_2_304_R1_peak_24707	chr3	141402520	141402711	+	35	NA	promoter-TSS (ZBTB38)	NA	78402	ZBTB38								
D9_2_304_R1_peak_9719	chr13	77351440	77351742	+	35	NA	Intergenic	NA	-24552	MYCBP2								
D9_2_304_R1_peak_26725	chr4	156829182	156829336	+	35	NA	intron (PDGFC, intron 2 of 5)	NA	138335	PDGFC								
D9_2_304_R1_peak_30154	chr6	96897794	96898029	+	35	NA	promoter-TSS (NDUFAF4)	NA	-20	NDUFAF4								
D9_2_304_R1_peak_20766	chr2	238347051	238347258	+	35	NA	intron (TRAF3IP1, intron 9 of 16)	NA	26602	TRAF3IP1								
D9_2_304_R1_peak_27868	chr5	119273240	119273432	+	35	NA	intron (TNFAIP8, intron 1 of 1)	NA	4644	TNFAIP8								
D9_2_304_R1_peak_24348	chr3	109806963	109807141	+	35	NA	Intergenic	NA	204181	MIR4445								
D9_2_304_R1_peak_700	chr1	31182514	31182668	+	35	NA	intron (NKAIN1, intron 4 of 6)	NA	57296	NKAIN1								
D9_2_304_R1_peak_6585	chr11	73377113	73377333	+	35	NA	intron (RELT, intron 1 of 10)	NA	555	RELT								
D9_2_304_R1_peak_14727	chr17	47970561	47970744	+	35	NA	promoter-TSS (CDK5RAP3)	NA	124	CDK5RAP3								
D9_2_304_R1_peak_36418	chrY	20575501	20575736	+	35	NA	promoter-TSS (EIF1AY)	NA	-93	EIF1AY								
D9_2_304_R1_peak_14370	chr17	34233822	34234078	+	35	NA	Intergenic	NA	-21327	CCL2								
D9_2_304_R1_peak_22728	chr22	32200811	32200993	+	35	NA	intron (RFPL2, intron 2 of 4)	NA	6334	RFPL2								
D9_2_304_R1_peak_20368	chr2	206800599	206800906	+	35	NA	Intergenic	NA	-17456	MIR3130-1								
D9_2_304_R1_peak_33533	chr8	102808520	102808728	+	35	NA	Intergenic	NA	55545	AZIN1								
D9_2_304_R1_peak_35696	chrX	12951009	12951163	+	35	NA	Intergenic	NA	-24021	TMSB4X								
D9_2_304_R1_peak_20880	chr20	1702336	1702500	+	35	NA	Intergenic	NA	-44639	SIRPG								
D9_2_304_R1_peak_36087	chrX	96684552	96684706	+	35	NA	promoter-TSS (DIAPH2)	NA	-34	DIAPH2								
D9_2_304_R1_peak_28962	chr6	9799785	9799992	+	35	NA	intron (OFCC1, intron 7 of 11)	NA	411720	OFCC1								
D9_2_304_R1_peak_2890	chr1	193451089	193451243	+	35	NA	intron (LOC102723336, intron 1 of 2)	NA	32681	LOC102723336								
D9_2_304_R1_peak_33718	chr8	124109992	124110174	+	35	NA	intron (FER1L6, intron 39 of 40)	NA	61439	FER1L6-AS2								
D9_2_304_R1_peak_2922	chr1	199095675	199095838	+	35	NA	Intergenic	NA	-52842	FLJ43585								
D9_2_304_R1_peak_10471	chr14	65102470	65102640	+	35	NA	promoter-TSS (MAX)	NA	-11	MAX								
D9_2_304_R1_peak_10013	chr14	21821318	21821472	+	35	NA	Intergenic	NA	156312	OR4E2								
D9_2_304_R1_peak_8431	chr12	74490441	74490643	+	35	NA	Intergenic	NA	-47229	ATXN7L3B								
D9_2_304_R1_peak_35353	chr9	129752049	129752342	+	35	NA	intron (PTGES, intron 1 of 2)	NA	870	PTGES								
D9_2_304_R1_peak_26037	chr4	69767003	69767157	+	35	NA	Intergenic	NA	-6429	SULT1B1								
D9_2_304_R1_peak_27635	chr5	90529372	90529765	+	35	NA	promoter-TSS (LYSMD3)	NA	16	LYSMD3								
D9_2_304_R1_peak_15833	chr18	29161210	29161383	+	35	NA	Intergenic	NA	-992667	CDH2								
D9_2_304_R1_peak_28414	chr5	157548109	157548264	+	35	NA	intron (ADAM19, intron 3 of 21)	NA	27589	ADAM19								
D9_2_304_R1_peak_10446	chr14	64656924	64657108	+	35	NA	Intergenic	NA	47234	LOC101927856								
D9_2_304_R1_peak_33543	chr8	102898329	102898524	+	35	NA	Intergenic	NA	-31939	LOC100996457								
D9_2_304_R1_peak_24148	chr3	71447316	71447558	+	35	NA	intron (FOXP1, intron 3 of 20)	NA	94652	MIR1284								
D9_2_304_R1_peak_6467	chr11	68121432	68121586	+	35	NA	promoter-TSS (CHKA)	NA	-37751	CHKA								
D9_2_304_R1_peak_36047	chrX	72031760	72031967	+	35	NA	intron (NHSL2, intron 1 of 7)	NA	-12546	RPS26P11								
D9_2_304_R1_peak_823	chr1	35540110	35540264	+	35	NA	intron (KIAA0319L, intron 2 of 20)	NA	17218	KIAA0319L								
D9_2_304_R1_peak_9068	chr12	122703306	122703465	+	35	NA	promoter-TSS (HCAR2)	NA	-28	HCAR2								
D9_2_304_R1_peak_33982	chr8	140233471	140233661	+	35	NA	intron (TRAPPC9, intron 16 of 22)	NA	224196	TRAPPC9								
D9_2_304_R1_peak_18980	chr2	73091898	73092057	+	35	NA	intron (RAB11FIP5, intron 1 of 3)	NA	-20141	SFXN5								
D9_2_304_R1_peak_5028	chr10	102450472	102450636	+	35	NA	exon (C10orf95, exon 2 of 2)	NA	737	LOC100505761								
D9_2_304_R1_peak_21549	chr20	45154889	45155044	+	35	NA	Intergenic	NA	-16307	LOC101929863								
D9_2_304_R1_peak_7056	chr11	118792877	118793053	+	35	NA	Intergenic	NA	-2018	DDX6								
D9_2_304_R1_peak_34063	chr8	143941546	143941700	+	35	NA	intron (PLEC, intron 2 of 32)	NA	3606	MIR661								
D9_2_304_R1_peak_796	chr1	33328217	33328371	+	35	NA	intron (PHC2, intron 6 of 6)	NA	4133	MIR3605								
D9_2_304_R1_peak_9958	chr14	20209484	20209638	+	35	NA	Intergenic	NA	12225	OR11G2								
D9_2_304_R1_peak_17070	chr19	32254755	32254909	+	35	NA	Intergenic	NA	-90776	ZNF507								
D9_2_304_R1_peak_28177	chr5	142777137	142777376	+	35	NA	intron (ARHGAP26, intron 1 of 23)	NA	6238	ARHGAP26								
D9_2_304_R1_peak_30324	chr6	111259323	111259477	+	35	NA	exon (KIAA1919, exon 1 of 4)	NA	121	KIAA1919								
D9_2_304_R1_peak_4295	chr10	48786954	48787157	+	35	NA	intron (WDFY4, intron 20 of 61)	NA	101582	WDFY4								
D9_2_304_R1_peak_24618	chr3	131146392	131146546	+	35	NA	intron (NEK11, intron 6 of 13)	NA	118275	LOC101927338								
D9_2_304_R1_peak_15291	chr17	76523151	76523310	+	35	NA	Intergenic	NA	14322	CYGB								
D9_2_304_R1_peak_2358	chr1	159012745	159012947	+	35	NA	intron (IFI16, intron 2 of 12)	NA	12873	IFI16								
D9_2_304_R1_peak_31577	chr7	50665595	50665778	+	35	NA	intron (GRB10, intron 4 of 15)	NA	-100229	DDC								
D9_2_304_R1_peak_18505	chr2	42977175	42977345	+	35	NA	Intergenic	NA	62287	LOC102723854								
D9_2_304_R1_peak_14918	chr17	58493741	58493956	+	35	NA	intron (MTMR4, intron 16 of 18)	NA	-5450	HSF5								
D9_2_304_R1_peak_24704	chr3	140832989	140833143	+	35	NA	Intergenic	NA	-132797	SLC25A36								
D9_2_304_R1_peak_30557	chr6	135287011	135287243	+	35	NA	intron (AHI1, intron 24 of 24)	NA	47907	MIR548A2								
D9_2_304_R1_peak_15967	chr18	48869000	48869216	+	35	NA	Intergenic	NA	80225	SMAD7								
D9_2_304_R1_peak_35461	chr9	133149185	133149438	+	35	NA	promoter-TSS (RALGDS)	NA	14634	GBGT1								
D9_2_304_R1_peak_25492	chr3	198151826	198152003	+	35	NA	promoter-TSS (FAM157A)	NA	-452	FAM157A								
D9_2_304_R1_peak_29062	chr6	13474529	13474719	+	35	NA	intron (GFOD1, intron 1 of 1)	NA	13013	GFOD1								
D9_2_304_R1_peak_23200	chr3	5019718	5019894	+	35	NA	Intergenic	NA	40394	BHLHE40								
D9_2_304_R1_peak_36135	chrX	110008973	110009127	+	35	NA	intron (TMEM164, intron 2 of 6)	NA	5936	TMEM164								
D9_2_304_R1_peak_16029	chr18	55322371	55322531	+	35	NA	promoter-TSS (TCF4)	NA	-156819	MIR4529								
D9_2_304_R1_peak_35753	chrX	17528582	17528736	+	35	NA	exon (LOC101928389, exon 1 of 2)	NA	289	LOC101928389								
D9_2_304_R1_peak_21820	chr20	57463774	57463941	+	35	NA	Intergenic	NA	61795	CTCFL								
D9_2_304_R1_peak_21010	chr20	4898608	4898882	+	35	NA	intron (SLC23A2, intron 2 of 12)	NA	3054	SLC23A2								
D9_2_304_R1_peak_26658	chr4	148052102	148052300	+	35	NA	intron (ARHGAP10, intron 20 of 21)	NA	-168569	LOC102724672								
D9_2_304_R1_peak_25059	chr3	172098043	172098217	+	35	NA	intron (FNDC3B, intron 1 of 25)	NA	58502	FNDC3B								
D9_2_304_R1_peak_24760	chr3	143443856	143444235	+	35	NA	intron (SLC9A9, intron 12 of 15)	NA	101799	SLC9A9-AS1								
D9_2_304_R1_peak_31688	chr7	75535016	75535192	+	35	NA	exon (HIP1, exon 31 of 31)	NA	-6981	PMS2P3								
D9_2_304_R1_peak_17417	chr19	43684346	43684563	+	35	NA	Intergenic	NA	-14286	PLAUR								
D9_2_304_R1_peak_36368	chrX	154479053	154479207	+	35	NA	exon (LAGE3, exon 1 of 3)	NA	127	LAGE3								
D9_2_304_R1_peak_20152	chr2	186590813	186590970	+	35	NA	intron (ITGAV, intron 1 of 29)	NA	828	ITGAV								
D9_2_304_R1_peak_33449	chr8	96264608	96264803	+	35	NA	intron (PTDSS1, intron 1 of 12)	NA	2766	PTDSS1								
D9_2_304_R1_peak_23642	chr3	39178005	39178193	+	35	NA	Intergenic	NA	14487	XIRP1								
D9_2_304_R1_peak_24729	chr3	141876079	141876659	+	35	NA	promoter-TSS (ATP1B3)	NA	-259	ATP1B3								
D9_2_304_R1_peak_28102	chr5	139711937	139712091	+	35	NA	Intergenic	NA	34209	LOC101929696								
D9_2_304_R1_peak_32218	chr7	129354636	129354845	+	35	NA	intron (AHCYL2, intron 1 of 16)	NA	-13383	AHCYL2								
D9_2_304_R1_peak_8379	chr12	68259441	68259650	+	35	NA	Intergenic	NA	-5946	IL22								
D9_2_304_R1_peak_29850	chr6	44064039	44064244	+	35	NA	Intergenic	NA	-9772	LOC101929683								
D9_2_304_R1_peak_21024	chr20	5126647	5126903	+	35	NA	promoter-TSS (CDS2)	NA	5	CDS2								
D9_2_304_R1_peak_590	chr1	27234033	27234269	+	35	NA	promoter-TSS (WDTC1)	NA	-365	WDTC1								
D9_2_304_R1_peak_29719	chr6	39362058	39362251	+	35	NA	intron (KIF6, intron 17 of 22)	NA	-39600	KCNK16								
D9_2_304_R1_peak_34964	chr9	110303262	110303417	+	35	NA	TTS (TXNDC8)	NA	34545	TXNDC8								
D9_2_304_R1_peak_31575	chr7	50661916	50662075	+	35	NA	intron (GRB10, intron 4 of 15)	NA	-96538	DDC								
D9_2_304_R1_peak_2958	chr1	200991908	200992184	+	35	NA	intron (KIF21B, intron 16 of 33)	NA	31654	KIF21B								
D9_2_304_R1_peak_33577	chr8	107830449	107830640	+	35	NA	Intergenic	NA	252659	RSPO2								
D9_2_304_R1_peak_9863	chr13	106484745	106484900	+	35	NA	Intergenic	NA	50218	EFNB2								
D9_2_304_R1_peak_22052	chr21	29674509	29674705	+	35	NA	intron (GRIK1, intron 3 of 16)	NA	-73568	GRIK1-AS1								
D9_2_304_R1_peak_3545	chr1	234528573	234528727	+	35	NA	exon (RP5-855F14.1, exon 3 of 3)	NA	3129	RP5-855F14.1								
D9_2_304_R1_peak_2532	chr1	167551490	167551702	+	35	NA	intron (CREG1, intron 1 of 3)	NA	2223	CREG1								
D9_2_304_R1_peak_6624	chr11	74742939	74743174	+	35	NA	Intergenic	NA	-5812	RNF169								
D9_2_304_R1_peak_10597	chr14	71597611	71597765	+	35	NA	intron (SIPA1L1, intron 1 of 20)	NA	84945	SIPA1L1								
D9_2_304_R1_peak_19316	chr2	102429589	102429748	+	35	NA	intron (IL18RAP, intron 5 of 11)	NA	-2621	MIR4772								
D9_2_304_R1_peak_28901	chr6	6724220	6724374	+	35	NA	promoter-TSS (LOC101928047)	NA	-525	LOC101928047								
D9_2_304_R1_peak_24419	chr3	119702797	119703010	+	35	NA	promoter-TSS (MAATS1)	NA	-127	MAATS1								
D9_2_304_R1_peak_8890	chr12	112600425	112600579	+	35	NA	Intergenic	NA	94600	MIR1302-1								
D9_2_304_R1_peak_5892	chr11	36280662	36280849	+	35	NA	exon (COMMD9, exon 2 of 6)	NA	8694	COMMD9								
D9_2_304_R1_peak_2980	chr1	201612849	201613003	+	35	NA	intron (NAV1, intron 1 of 30)	NA	93022	RPS10P7								
D9_2_304_R1_peak_9873	chr13	109400260	109400498	+	35	NA	Intergenic	NA	-190108	LOC101927627								
D9_2_304_R1_peak_5292	chr10	124792027	124792284	+	35	NA	promoter-TSS (METTL10)	NA	-285	METTL10								
D9_2_304_R1_peak_23670	chr3	42229611	42229799	+	35	NA	Intergenic	NA	36465	CCK								
D9_2_304_R1_peak_30164	chr6	98978459	98978641	+	35	NA	Intergenic	NA	-30603	FBXL4								
D9_2_304_R1_peak_34036	chr8	143136175	143136437	+	35	NA	Intergenic	NA	24032	LY6H								
D9_2_304_R1_peak_28706	chr5	178215704	178215982	+	35	NA	intron (PHYKPL, intron 7 of 11)	NA	11336	HNRNPAB								
D9_2_304_R1_peak_13333	chr16	67537283	67537437	+	35	NA	promoter-TSS (FAM65A)	NA	8543	FAM65A								
D9_2_304_R1_peak_15124	chr17	68572182	68572347	+	35	NA	intron (FAM20A, intron 1 of 10)	NA	-13871	FAM20A								
D9_2_304_R1_peak_27463	chr5	72480886	72481045	+	35	NA	intron (ZNF366, intron 1 of 4)	NA	26457	ZNF366								
D9_2_304_R1_peak_34500	chr9	75028473	75028634	+	35	NA	promoter-TSS (C9orf41)	NA	-143	C9orf41								
D9_2_304_R1_peak_11427	chr15	49155572	49155852	+	35	NA	promoter-TSS (GALK2)	NA	-55	COPS2								
D9_2_304_R1_peak_22072	chr21	33071240	33071394	+	35	NA	promoter-TSS (LOC102723612)	NA	54	LOC102723612								
D9_2_304_R1_peak_21531	chr20	44210820	44211016	+	35	NA	promoter-TSS (OSER1-AS1)	NA	-164	OSER1-AS1								
D9_2_304_R1_peak_22345	chr21	44873568	44873793	+	35	NA	exon (PTTG1IP, exon 1 of 5)	NA	223	PTTG1IP								
