PeakID (cmd=annotatePeaks.pl OCIAML2_1_168_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
OCIAML2_1_168_R1_peak_2422	chr13	51912931	51913096	+	46	NA	intron (ATP7B, intron 22 of 22)	NA	51032	CCDC70								
OCIAML2_1_168_R1_peak_8028	chr7	107115842	107116007	+	46	NA	intron (PRKAR2B, intron 2 of 10)	NA	-53091	HBP1								
OCIAML2_1_168_R1_peak_5261	chr21	26972212	26972376	+	46	NA	Intergenic	NA	-5174	ADAMTS5								
OCIAML2_1_168_R1_peak_7002	chr5	160500854	160501087	+	46	NA	Intergenic	NA	15618	MIR146A								
OCIAML2_1_168_R1_peak_6090	chr3	184579671	184579805	+	46	NA	exon (EPHB3, exon 11 of 16)	NA	17939	EPHB3								
OCIAML2_1_168_R1_peak_5087	chr20	33476180	33476309	+	46	NA	Intergenic	NA	-13878	CBFA2T2								
OCIAML2_1_168_R1_peak_1143	chr10	61941380	61941527	+	46	NA	intron (ARID5B, intron 3 of 9)	NA	-107758	ARID5B								
OCIAML2_1_168_R1_peak_7846	chr7	29320023	29320151	+	46	NA	intron (CHN2, intron 1 of 12)	NA	-111117	LOC102724484								
OCIAML2_1_168_R1_peak_6320	chr4	53366055	53366197	+	46	NA	promoter-TSS (SCFD2)	NA	-51	SCFD2								
OCIAML2_1_168_R1_peak_1077	chr10	29242548	29242682	+	46	NA	Intergenic	NA	-46446	LYZL1								
OCIAML2_1_168_R1_peak_2909	chr15	62984102	62984248	+	46	NA	Intergenic	NA	-58483	TPM1								
OCIAML2_1_168_R1_peak_4700	chr2	151840438	151840599	+	46	NA	intron (CACNB4, intron 12 of 12)	NA	-12023	ARL5A								
OCIAML2_1_168_R1_peak_7307	chr6	36291123	36291251	+	46	NA	intron (PNPLA1, intron 1 of 7)	NA	20727	PNPLA1								
OCIAML2_1_168_R1_peak_3473	chr17	20282016	20282156	+	46	NA	intron (SPECC1, intron 12 of 14)	NA	-39088	CCDC144CP								
OCIAML2_1_168_R1_peak_3644	chr17	64074439	64074596	+	46	NA	intron (ERN1, intron 7 of 23)	NA	-53883	ICAM2								
OCIAML2_1_168_R1_peak_3322	chr16	81804436	81804564	+	46	NA	intron (PLCG2, intron 2 of 32)	NA	25206	PLCG2								
OCIAML2_1_168_R1_peak_5177	chr20	51525766	51525894	+	46	NA	intron (NFATC2, intron 1 of 9)	NA	37001	NFATC2								
OCIAML2_1_168_R1_peak_8301	chr8	35887179	35887367	+	46	NA	Intergenic	NA	-176953	LOC101929550								
OCIAML2_1_168_R1_peak_2749	chr14	92648025	92648168	+	46	NA	intron (RIN3, intron 5 of 9)	NA	100534	LGMN								
OCIAML2_1_168_R1_peak_8989	chr9	121272122	121272267	+	46	NA	intron (GSN, intron 1 of 16)	NA	13336	GSN-AS1								
OCIAML2_1_168_R1_peak_7983	chr7	93039931	93040059	+	46	NA	Intergenic	NA	78028	SAMD9								
OCIAML2_1_168_R1_peak_5886	chr3	119498414	119498550	+	46	NA	promoter-TSS (TIMMDC1)	NA	-39	TIMMDC1								
OCIAML2_1_168_R1_peak_7414	chr6	63383937	63384135	+	46	NA	Intergenic	NA	-64059	LGSN								
OCIAML2_1_168_R1_peak_658	chr1	193537810	193537938	+	46	NA	Intergenic	NA	119389	LOC102723336								
OCIAML2_1_168_R1_peak_7836	chr7	27161537	27161673	+	46	NA	TTS (HOXA9)	NA	3925	HOXA9								
OCIAML2_1_168_R1_peak_5124	chr20	41050828	41050999	+	46	NA	intron (TOP1, intron 2 of 20)	NA	22091	TOP1								
OCIAML2_1_168_R1_peak_465	chr1	155486068	155486244	+	46	NA	intron (ASH1L, intron 2 of 5)	NA	52976	POU5F1P4								
OCIAML2_1_168_R1_peak_5815	chr3	81761118	81761290	+	46	NA	intron (GBE1, intron 1 of 15)	NA	595	GBE1								
OCIAML2_1_168_R1_peak_3466	chr17	18922344	18922479	+	46	NA	intron (PRPSAP2, intron 8 of 10)	NA	-29754	SLC5A10								
OCIAML2_1_168_R1_peak_1938	chr12	32266066	32266225	+	46	NA	intron (BICD1, intron 2 of 9)	NA	158894	BICD1								
OCIAML2_1_168_R1_peak_3357	chr16	88570262	88570460	+	46	NA	promoter-TSS (ZC3H18)	NA	-20	ZC3H18								
OCIAML2_1_168_R1_peak_2526	chr13	112174540	112174668	+	46	NA	Intergenic	NA	-13895	LOC100506016								
OCIAML2_1_168_R1_peak_2647	chr14	64444242	64444449	+	46	NA	intron (MTHFD1, intron 21 of 27)	NA	-21154	AKAP5								
OCIAML2_1_168_R1_peak_999	chr10	6068445	6068667	+	46	NA	Intergenic	NA	-6186	IL2RA								
OCIAML2_1_168_R1_peak_5692	chr3	45995684	45995835	+	46	NA	promoter-TSS (FYCO1)	NA	-9996	FYCO1								
OCIAML2_1_168_R1_peak_997	chr10	5852459	5852653	+	46	NA	Intergenic	NA	1227	TRNAV26								
OCIAML2_1_168_R1_peak_3088	chr16	1309582	1309714	+	46	NA	promoter-TSS (UBE2I)	NA	21	UBE2I								
OCIAML2_1_168_R1_peak_5008	chr20	5358046	5358175	+	46	NA	Intergenic	NA	42528	FLJ33544								
OCIAML2_1_168_R1_peak_2742	chr14	91330905	91331060	+	46	NA	intron (CCDC88C, intron 10 of 29)	NA	-66534	GPR68								
OCIAML2_1_168_R1_peak_5998	chr3	153464028	153464198	+	46	NA	Intergenic	NA	-20382	C3orf79								
OCIAML2_1_168_R1_peak_4181	chr19	45047429	45047574	+	46	NA	intron (CLASRP, intron 2 of 20)	NA	8461	CLASRP								
OCIAML2_1_168_R1_peak_8758	chr9	21381847	21382081	+	45	NA	Intergenic	NA	3433	IFNA2								
OCIAML2_1_168_R1_peak_3481	chr17	27783023	27783152	+	45	NA	exon (NOS2, exon 6 of 27)	NA	17442	NOS2								
OCIAML2_1_168_R1_peak_5648	chr3	33055285	33055493	+	45	NA	intron (GLB1, intron 3 of 12)	NA	41412	TMPPE								
OCIAML2_1_168_R1_peak_8320	chr8	38666533	38666765	+	45	NA	Intergenic	NA	-65392	RNF5P1								
OCIAML2_1_168_R1_peak_5826	chr3	98522926	98523167	+	45	NA	promoter-TSS (CLDND1)	NA	20	CLDND1								
OCIAML2_1_168_R1_peak_5836	chr3	101212761	101212955	+	45	NA	Intergenic	NA	107717	IMPG2								
OCIAML2_1_168_R1_peak_7338	chr6	41735598	41735739	+	45	NA	promoter-TSS (TFEB)	NA	11733	PGC								
OCIAML2_1_168_R1_peak_3269	chr16	66516876	66517151	+	45	NA	intron (TK2, intron 6 of 7)	NA	33399	TK2								
OCIAML2_1_168_R1_peak_6283	chr4	38023784	38024034	+	45	NA	intron (TBC1D1, intron 6 of 22)	NA	46599	TBC1D1								
OCIAML2_1_168_R1_peak_1641	chr11	73288302	73288449	+	45	NA	intron (P2RY6, intron 2 of 2)	NA	-20243	ARHGEF17								
OCIAML2_1_168_R1_peak_1096	chr10	34996959	34997098	+	45	NA	Intergenic	NA	77302	CUL2								
OCIAML2_1_168_R1_peak_4468	chr2	64524072	64524290	+	45	NA	promoter-TSS (AFTPH)	NA	-124	AFTPH								
OCIAML2_1_168_R1_peak_6834	chr5	104953221	104953349	+	45	NA	Intergenic	NA	-146189	RAB9BP1								
OCIAML2_1_168_R1_peak_7856	chr7	32943058	32943188	+	45	NA	promoter-TSS (RP9P)	NA	47	RP9P								
OCIAML2_1_168_R1_peak_6957	chr5	148403448	148403604	+	45	NA	intron (FBXO38, intron 5 of 21)	NA	19511	FBXO38								
OCIAML2_1_168_R1_peak_5122	chr20	41003209	41003346	+	45	NA	Intergenic	NA	-25545	TOP1								
OCIAML2_1_168_R1_peak_8920	chr9	104775376	104775519	+	45	NA	exon (LOC286367, exon 1 of 1)	NA	1095	LOC286367								
OCIAML2_1_168_R1_peak_803	chr1	221241238	221241437	+	45	NA	Intergenic	NA	94959	C1orf140								
OCIAML2_1_168_R1_peak_7570	chr6	125956705	125956879	+	45	NA	promoter-TSS (HINT3)	NA	77	HINT3								
OCIAML2_1_168_R1_peak_1344	chr10	119542304	119542455	+	45	NA	intron (RGS10, intron 1 of 4)	NA	331	RGS10								
OCIAML2_1_168_R1_peak_2803	chr15	30650275	30650439	+	45	NA	intron (LOC100288637, intron 2 of 5)	NA	4242	LOC100288637								
OCIAML2_1_168_R1_peak_202	chr1	40972166	40972299	+	45	NA	Intergenic	NA	-8654	CTPS1								
OCIAML2_1_168_R1_peak_2200	chr12	112409606	112409743	+	45	NA	promoter-TSS (RPL6)	NA	-394	RPL6								
OCIAML2_1_168_R1_peak_1170	chr10	71378721	71378928	+	45	NA	Intergenic	NA	-18110	CDH23								
OCIAML2_1_168_R1_peak_5330	chr21	42233064	42233199	+	45	NA	intron (ABCG1, intron 4 of 16)	NA	17054	ABCG1								
OCIAML2_1_168_R1_peak_2791	chr14	104926620	104926793	+	45	NA	promoter-TSS (PLD4)	NA	-414	PLD4								
OCIAML2_1_168_R1_peak_582	chr1	178119814	178119976	+	45	NA	intron (RASAL2, intron 1 of 17)	NA	-25902	RASAL2-AS1								
OCIAML2_1_168_R1_peak_1493	chr11	35114927	35115064	+	45	NA	Intergenic	NA	-23875	CD44								
OCIAML2_1_168_R1_peak_7284	chr6	33272026	33272163	+	45	NA	promoter-TSS (VPS52)	NA	19	RPS18								
OCIAML2_1_168_R1_peak_6016	chr3	160129624	160129763	+	45	NA	intron (IL12A-AS1, intron 3 of 9)	NA	77399	IL12A-AS1								
OCIAML2_1_168_R1_peak_6452	chr4	119103397	119103604	+	45	NA	intron (LOC102723967, intron 2 of 2)	NA	3365	LOC102723967								
OCIAML2_1_168_R1_peak_8585	chr8	122809543	122809683	+	45	NA	intron (ZHX2, intron 1 of 3)	NA	-12824	ZHX2								
OCIAML2_1_168_R1_peak_4136	chr19	40529075	40529302	+	45	NA	intron (SPTBN4, intron 18 of 32)	NA	-47663	SHKBP1								
OCIAML2_1_168_R1_peak_5143	chr20	46900203	46900353	+	45	NA	TTS (LOC101927355)	NA	1470	LOC101927355								
OCIAML2_1_168_R1_peak_2548	chr14	20881275	20881487	+	45	NA	Intergenic	NA	-5613	LOC100507513								
OCIAML2_1_168_R1_peak_3495	chr17	30040843	30041033	+	45	NA	intron (EFCAB5, intron 9 of 23)	NA	-75869	NSRP1								
OCIAML2_1_168_R1_peak_5613	chr3	18883745	18883884	+	45	NA	Intergenic	NA	-264711	KCNH8								
OCIAML2_1_168_R1_peak_4210	chr19	48424788	48425011	+	45	NA	intron (GRIN2D, intron 10 of 12)	NA	-20874	GRWD1								
OCIAML2_1_168_R1_peak_1563	chr11	61899130	61899271	+	45	NA	intron (RAB3IL1, intron 9 of 10)	NA	-7655	FADS3								
OCIAML2_1_168_R1_peak_1439	chr11	11318018	11318166	+	45	NA	intron (GALNT18, intron 8 of 9)	NA	35265	CSNK2A3								
OCIAML2_1_168_R1_peak_8742	chr9	7974711	7974929	+	45	NA	Intergenic	NA	-175021	TMEM261								
OCIAML2_1_168_R1_peak_8179	chr8	10689768	10689901	+	45	NA	intron (C8orf74, intron 2 of 3)	NA	17197	C8orf74								
OCIAML2_1_168_R1_peak_8665	chr8	134373776	134373906	+	45	NA	Intergenic	NA	-224230	ZFAT-AS1								
OCIAML2_1_168_R1_peak_5287	chr21	33265757	33265889	+	45	NA	promoter-TSS (IL10RB)	NA	437	IL10RB-AS1								
OCIAML2_1_168_R1_peak_4997	chr20	4152036	4152188	+	45	NA	intron (SMOX, intron 1 of 3)	NA	3333	SMOX								
OCIAML2_1_168_R1_peak_2161	chr12	107779591	107779722	+	45	NA	Intergenic	NA	5271	ASCL4								
OCIAML2_1_168_R1_peak_2870	chr15	51590308	51590443	+	45	NA	intron (DMXL2, intron 1 of 43)	NA	32395	DMXL2								
OCIAML2_1_168_R1_peak_3335	chr16	84806349	84806491	+	45	NA	Intergenic	NA	-13561	CRISPLD2								
OCIAML2_1_168_R1_peak_3901	chr18	76395655	76395783	+	45	NA	intron (ZNF516, intron 3 of 6)	NA	-96349	LOC101927989								
OCIAML2_1_168_R1_peak_6865	chr5	123438983	123439138	+	45	NA	Intergenic	NA	-16030	CEP120								
OCIAML2_1_168_R1_peak_2208	chr12	114919186	114919352	+	45	NA	Intergenic	NA	-94410	LOC102723639								
OCIAML2_1_168_R1_peak_8215	chr8	19976049	19976195	+	45	NA	Intergenic	NA	37051	LPL								
OCIAML2_1_168_R1_peak_8784	chr9	33816475	33816662	+	45	NA	promoter-TSS (UBE2R2)	NA	-616	UBE2R2								
OCIAML2_1_168_R1_peak_264	chr1	59412837	59413002	+	45	NA	intron (FGGY, intron 3 of 13)	NA	-141205	FGGY								
OCIAML2_1_168_R1_peak_30	chr1	12376894	12377031	+	45	NA	intron (VPS13D, intron 54 of 68)	NA	-130284	SNORA59A								
OCIAML2_1_168_R1_peak_5070	chr20	23200446	23200647	+	45	NA	Intergenic	NA	12924	LOC100505664								
OCIAML2_1_168_R1_peak_8002	chr7	100584133	100584267	+	45	NA	intron (LRCH4, intron 1 of 15)	NA	1953	LRCH4								
OCIAML2_1_168_R1_peak_4875	chr2	224886252	224886382	+	45	NA	intron (DOCK10, intron 5 of 55)	NA	96201	DOCK10								
OCIAML2_1_168_R1_peak_6143	chr3	194527322	194527498	+	45	NA	Intergenic	NA	-25907	LOC100507033								
OCIAML2_1_168_R1_peak_9017	chr9	126347233	126347401	+	45	NA	intron (MVB12B, intron 2 of 9)	NA	12111	MVB12B								
OCIAML2_1_168_R1_peak_311	chr1	89670221	89670398	+	45	NA	intron (LRRC8C, intron 1 of 2)	NA	37224	LRRC8C								
OCIAML2_1_168_R1_peak_7480	chr6	100882647	100882775	+	45	NA	Intergenic	NA	-1339	ASCC3								
OCIAML2_1_168_R1_peak_5509	chr22	43720827	43720994	+	45	NA	intron (EFCAB6, intron 7 of 30)	NA	91367	EFCAB6								
OCIAML2_1_168_R1_peak_3513	chr17	35051354	35051487	+	45	NA	intron (RFFL, intron 1 of 6)	NA	12320	RFFL								
OCIAML2_1_168_R1_peak_3087	chr16	592848	592995	+	45	NA	intron (RAB40C, intron 2 of 6)	NA	-2370	LOC101929280								
OCIAML2_1_168_R1_peak_8543	chr8	104244942	104245070	+	45	NA	exon (RIMS2, exon 26 of 30)	NA	-94790	DCSTAMP								
OCIAML2_1_168_R1_peak_6457	chr4	121977862	121978128	+	45	NA	intron (LOC102724158, intron 1 of 2)	NA	-26241	TRPC3								
OCIAML2_1_168_R1_peak_6617	chr5	6849734	6849862	+	45	NA	Intergenic	NA	-21918	MIR4278								
OCIAML2_1_168_R1_peak_621	chr1	184036677	184036817	+	45	NA	intron (COLGALT2, intron 1 of 11)	NA	730	COLGALT2								
OCIAML2_1_168_R1_peak_2096	chr12	89840302	89840454	+	45	NA	Intergenic	NA	131423	LINC00936								
OCIAML2_1_168_R1_peak_8418	chr8	61760275	61760459	+	45	NA	exon (LOC101929610, exon 2 of 2)	NA	5602	LOC101929610								
OCIAML2_1_168_R1_peak_2895	chr15	58147218	58147364	+	45	NA	intron (LOC102724696, intron 2 of 2)	NA	7052	LOC102724696								
OCIAML2_1_168_R1_peak_307	chr1	87830749	87830877	+	45	NA	Intergenic	NA	-128625	LOC101927871								
OCIAML2_1_168_R1_peak_4296	chr2	7867984	7868118	+	45	NA	Intergenic	NA	31604	AC007463.2								
OCIAML2_1_168_R1_peak_6996	chr5	158954055	158954205	+	45	NA	intron (EBF1, intron 6 of 15)	NA	93552	LOC101927713								
OCIAML2_1_168_R1_peak_1946	chr12	40208729	40208885	+	45	NA	Intergenic	NA	-16248	LRRK2								
OCIAML2_1_168_R1_peak_6324	chr4	55396035	55396238	+	45	NA	exon (TMEM165, exon 1 of 6)	NA	223	TMEM165								
OCIAML2_1_168_R1_peak_3093	chr16	3264221	3264364	+	45	NA	exon (LINC00921, exon 1 of 2)	NA	524	LINC00921								
OCIAML2_1_168_R1_peak_1558	chr11	60910370	60910533	+	45	NA	Intergenic	NA	-3448	TMEM109								
OCIAML2_1_168_R1_peak_1583	chr11	65355592	65355732	+	45	NA	intron (TIGD3, intron 1 of 1)	NA	851	TIGD3								
OCIAML2_1_168_R1_peak_7100	chr6	3356331	3356473	+	45	NA	intron (SLC22A23, intron 3 of 11)	NA	88611	SLC22A23								
OCIAML2_1_168_R1_peak_6492	chr4	139083116	139083252	+	45	NA	intron (ELF2, intron 4 of 9)	NA	753	ELF2								
OCIAML2_1_168_R1_peak_471	chr1	156103387	156103520	+	45	NA	intron (LMNA, intron 3 of 12)	NA	-11217	LMNA								
OCIAML2_1_168_R1_peak_7782	chr7	6420502	6420682	+	45	NA	intron (DAGLB, intron 7 of 12)	NA	27420	DAGLB								
OCIAML2_1_168_R1_peak_4538	chr2	85539083	85539288	+	45	NA	promoter-TSS (LOC100630918)	NA	207	MAT2A								
OCIAML2_1_168_R1_peak_2913	chr15	63497849	63497982	+	45	NA	Intergenic	NA	-6596	USP3								
OCIAML2_1_168_R1_peak_3959	chr19	3986289	3986439	+	45	NA	promoter-TSS (EEF2)	NA	-901	EEF2								
OCIAML2_1_168_R1_peak_1092	chr10	31582123	31582265	+	45	NA	Intergenic	NA	-20761	LOC646034								
OCIAML2_1_168_R1_peak_7860	chr7	35695088	35695248	+	45	NA	promoter-TSS (HERPUD2)	NA	-6	HERPUD2								
OCIAML2_1_168_R1_peak_3148	chr16	17462467	17462613	+	45	NA	intron (XYLT1, intron 1 of 11)	NA	8341	XYLT1								
OCIAML2_1_168_R1_peak_7286	chr6	33322923	33323086	+	45	NA	promoter-TSS (DAXX)	NA	12	DAXX								
OCIAML2_1_168_R1_peak_534	chr1	163178690	163178880	+	45	NA	intron (RGS5, intron 2 of 5)	NA	17113	RP11-267N12.1								
OCIAML2_1_168_R1_peak_3896	chr18	69948952	69949176	+	45	NA	intron (CD226, intron 1 of 6)	NA	12741	CD226								
OCIAML2_1_168_R1_peak_7407	chr6	56593930	56594154	+	45	NA	exon (DST, exon 43 of 99)	NA	-267798	LOC101930010								
OCIAML2_1_168_R1_peak_8609	chr8	124858720	124858854	+	45	NA	Intergenic	NA	36760	MIR4662A								
OCIAML2_1_168_R1_peak_8703	chr8	143231678	143231812	+	45	NA	Intergenic	NA	-15076	ZFP41								
OCIAML2_1_168_R1_peak_4002	chr19	8108778	8108928	+	45	NA	intron (FBN3, intron 35 of 62)	NA	38627	FBN3								
OCIAML2_1_168_R1_peak_6766	chr5	76778939	76779174	+	45	NA	Intergenic	NA	-39952	F2RL1								
OCIAML2_1_168_R1_peak_3229	chr16	48623464	48623595	+	45	NA	Intergenic	NA	-13315	N4BP1								
OCIAML2_1_168_R1_peak_3681	chr17	70624290	70624460	+	45	NA	Intergenic	NA	454840	KCNJ2								
OCIAML2_1_168_R1_peak_1568	chr11	62311737	62311866	+	45	NA	Intergenic	NA	-12737	SCGB1D4								
OCIAML2_1_168_R1_peak_3537	chr17	39335736	39335929	+	45	NA	intron (FBXL20, intron 2 of 13)	NA	66445	FBXL20								
OCIAML2_1_168_R1_peak_100	chr1	26305729	26305857	+	45	NA	intron (UBXN11, intron 1 of 15)	NA	911	UBXN11								
OCIAML2_1_168_R1_peak_5082	chr20	32051286	32051439	+	45	NA	promoter-TSS (HCK)	NA	-826	HCK								
OCIAML2_1_168_R1_peak_1150	chr10	63260988	63261127	+	45	NA	intron (JMJD1C, intron 2 of 24)	NA	76311	LOC102724807								
OCIAML2_1_168_R1_peak_6743	chr5	66255777	66255976	+	45	NA	Intergenic	NA	-45970	LOC101928741								
OCIAML2_1_168_R1_peak_9201	chrX	66013361	66013505	+	45	NA	Intergenic	NA	-5462	MIR223								
OCIAML2_1_168_R1_peak_8090	chr7	139829008	139829316	+	45	NA	promoter-TSS (TBXAS1)	NA	9	TBXAS1								
OCIAML2_1_168_R1_peak_8887	chr9	92775623	92775791	+	45	NA	Intergenic	NA	-10906	BICD2								
OCIAML2_1_168_R1_peak_5485	chr22	41091532	41091724	+	45	NA	promoter-TSS (EP300)	NA	-674	EP300								
OCIAML2_1_168_R1_peak_6741	chr5	62578622	62578762	+	45	NA	promoter-TSS (LRRC70)	NA	-43	IPO11-LRRC70								
OCIAML2_1_168_R1_peak_5935	chr3	130746811	130746944	+	45	NA	promoter-TSS (PIK3R4)	NA	-25	PIK3R4								
OCIAML2_1_168_R1_peak_5722	chr3	49602404	49602539	+	45	NA	intron (BSN, intron 3 of 13)	NA	47982	BSN								
OCIAML2_1_168_R1_peak_2169	chr12	108667380	108667512	+	45	NA	intron (CORO1C, intron 3 of 10)	NA	31636	MIR4496								
OCIAML2_1_168_R1_peak_6487	chr4	138307399	138307561	+	45	NA	Intergenic	NA	-2231	LINC00499								
OCIAML2_1_168_R1_peak_5281	chr21	33096505	33096666	+	45	NA	Intergenic	NA	25322	LOC102723612								
OCIAML2_1_168_R1_peak_3961	chr19	4109050	4109226	+	45	NA	intron (MAP2K2, intron 3 of 10)	NA	14991	MAP2K2								
OCIAML2_1_168_R1_peak_41	chr1	15246048	15246238	+	45	NA	Intergenic	NA	-1091	FHAD1								
OCIAML2_1_168_R1_peak_8236	chr8	23163418	23163603	+	45	NA	intron (TNFRSF10D, intron 1 of 8)	NA	520	TNFRSF10D								
OCIAML2_1_168_R1_peak_2705	chr14	77121470	77121629	+	45	NA	Intergenic	NA	20242	ZDHHC22								
OCIAML2_1_168_R1_peak_8142	chr8	532932	533109	+	45	NA	intron (TDRP, intron 1 of 3)	NA	11893	TDRP								
OCIAML2_1_168_R1_peak_168	chr1	35539793	35539937	+	45	NA	intron (KIAA0319L, intron 2 of 20)	NA	17540	KIAA0319L								
OCIAML2_1_168_R1_peak_1534	chr11	57484443	57484587	+	45	NA	TTS (SLC43A1)	NA	23978	RTN4RL2								
OCIAML2_1_168_R1_peak_494	chr1	159088077	159088228	+	45	NA	Intergenic	NA	-11262	AIM2								
OCIAML2_1_168_R1_peak_8452	chr8	71847894	71848024	+	45	NA	intron (LOC100132891, intron 2 of 4)	NA	-3463	MSC								
OCIAML2_1_168_R1_peak_5968	chr3	143839874	143840129	+	45	NA	intron (SLC9A9, intron 1 of 15)	NA	8530	SLC9A9								
OCIAML2_1_168_R1_peak_7740	chr6	167699539	167699729	+	45	NA	Intergenic	NA	-29731	LOC401286								
OCIAML2_1_168_R1_peak_84	chr1	24174379	24174516	+	45	NA	intron (IFNLR1, intron 2 of 5)	NA	12828	IFNLR1								
OCIAML2_1_168_R1_peak_6154	chr3	195442029	195442157	+	45	NA	intron (ACAP2, intron 1 of 18)	NA	995	ACAP2								
OCIAML2_1_168_R1_peak_2376	chr13	43848465	43848623	+	45	NA	intron (CCDC122, intron 6 of 6)	NA	31146	CCDC122								
OCIAML2_1_168_R1_peak_5415	chr22	30705821	30705999	+	45	NA	intron (OSBP2, intron 1 of 12)	NA	11030	OSBP2								
OCIAML2_1_168_R1_peak_5554	chr3	8864653	8864911	+	45	NA	Intergenic	NA	-95168	OXTR								
OCIAML2_1_168_R1_peak_3197	chr16	30370659	30370792	+	45	NA	promoter-TSS (TBC1D10B)	NA	-524	TBC1D10B								
OCIAML2_1_168_R1_peak_7911	chr7	50660147	50660281	+	45	NA	intron (GRB10, intron 4 of 15)	NA	-99143	DDC								
OCIAML2_1_168_R1_peak_8537	chr8	102863240	102863408	+	45	NA	promoter-TSS (LOC100506753)	NA	845	AZIN1								
OCIAML2_1_168_R1_peak_4897	chr2	230416019	230416264	+	45	NA	promoter-TSS (SP100)	NA	-15	SP100								
OCIAML2_1_168_R1_peak_2920	chr15	64351366	64351494	+	45	NA	intron (CSNK1G1, intron 1 of 11)	NA	4813	CSNK1G1								
OCIAML2_1_168_R1_peak_7571	chr6	126040881	126041036	+	45	NA	Intergenic	NA	32258	LOC102723353								
OCIAML2_1_168_R1_peak_1071	chr10	26860825	26860953	+	45	NA	promoter-TSS (ABI1)	NA	198	ABI1								
OCIAML2_1_168_R1_peak_1282	chr10	99619205	99619340	+	45	NA	exon (SLC25A28, exon 1 of 4)	NA	3416	SLC25A28								
OCIAML2_1_168_R1_peak_319	chr1	92486082	92486250	+	45	NA	promoter-TSS (GFI1)	NA	-95	GFI1								
OCIAML2_1_168_R1_peak_8041	chr7	114936603	114936749	+	45	NA	intron (MDFIC, intron 2 of 4)	NA	14522	MDFIC								
OCIAML2_1_168_R1_peak_6783	chr5	81852791	81852920	+	45	NA	Intergenic	NA	-101602	SSBP2								
OCIAML2_1_168_R1_peak_3716	chr17	76268306	76268470	+	45	NA	intron (UBALD2, intron 2 of 2)	NA	3183	UBALD2								
OCIAML2_1_168_R1_peak_1188	chr10	72563505	72563647	+	45	NA	intron (MICU1, intron 2 of 5)	NA	-39590	MICU1								
OCIAML2_1_168_R1_peak_8735	chr9	5617895	5618107	+	45	NA	Intergenic	NA	-11118	KIAA1432								
OCIAML2_1_168_R1_peak_5254	chr21	25457537	25457671	+	45	NA	Intergenic	NA	-25903	LINC00158								
OCIAML2_1_168_R1_peak_3381	chr17	1587277	1587415	+	45	NA	intron (SLC43A2, intron 9 of 14)	NA	-24530	PITPNA								
OCIAML2_1_168_R1_peak_759	chr1	212089639	212089791	+	45	NA	intron (DTL, intron 11 of 12)	NA	12102	MIR3122								
OCIAML2_1_168_R1_peak_4425	chr2	51510382	51510510	+	45	NA	intron (AC007682.1, intron 4 of 10)	NA	477845	AC007682.1								
OCIAML2_1_168_R1_peak_5197	chr20	56466115	56466262	+	45	NA	Intergenic	NA	-2397	RTFDC1								
OCIAML2_1_168_R1_peak_1885	chr12	11750455	11750614	+	45	NA	intron (ETV6, intron 1 of 7)	NA	63018	LOC101928186								
OCIAML2_1_168_R1_peak_2780	chr14	102088503	102088631	+	45	NA	intron (HSP90AA1, intron 2 of 11)	NA	51182	HSP90AA1								
OCIAML2_1_168_R1_peak_8616	chr8	125602051	125602229	+	45	NA	Intergenic	NA	169281	TRIB1								
OCIAML2_1_168_R1_peak_4276	chr19	55641822	55641952	+	45	NA	promoter-TSS (ZNF580)	NA	-1967	ZNF581								
OCIAML2_1_168_R1_peak_8415	chr8	61044729	61044935	+	45	NA	Intergenic	NA	-77084	LOC100130298								
OCIAML2_1_168_R1_peak_328	chr1	94044171	94044351	+	45	NA	intron (ABCA4, intron 20 of 49)	NA	76888	ABCA4								
OCIAML2_1_168_R1_peak_2930	chr15	66390802	66390986	+	45	NA	intron (MAP2K1, intron 1 of 10)	NA	4050	MAP2K1								
OCIAML2_1_168_R1_peak_2614	chr14	51847379	51847569	+	45	NA	intron (GNG2, intron 1 of 3)	NA	-12830	GNG2								
OCIAML2_1_168_R1_peak_5730	chr3	50246269	50246418	+	45	NA	promoter-TSS (GNAI2)	NA	18905	MIR5787								
OCIAML2_1_168_R1_peak_4544	chr2	85748112	85748313	+	45	NA	Intergenic	NA	-5574	ATOH8								
OCIAML2_1_168_R1_peak_539	chr1	165393091	165393312	+	45	NA	Intergenic	NA	31783	RXRG								
OCIAML2_1_168_R1_peak_7809	chr7	20114532	20114777	+	45	NA	intron (AC005062.2, intron 1 of 5)	NA	25772	AC005062.2								
OCIAML2_1_168_R1_peak_3230	chr16	50024897	50025072	+	45	NA	promoter-TSS (CNEP1R1)	NA	-222	CNEP1R1								
OCIAML2_1_168_R1_peak_7884	chr7	43164876	43165080	+	45	NA	intron (HECW1, intron 2 of 29)	NA	14083	MIR3943								
OCIAML2_1_168_R1_peak_2191	chr12	111399425	111399564	+	44	NA	Intergenic	NA	-6454	SH2B3								
OCIAML2_1_168_R1_peak_7175	chr6	15936756	15936884	+	44	NA	Intergenic	NA	-58124	LOC101928406								
