PeakID (cmd=annotatePeaks.pl M6_1_171_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_171_R1_peak_6083	chr5	71468991	71469162	+	47	NA	intron (BDP1, intron 6 of 39)	NA	13436	BDP1								
M6_1_171_R1_peak_7920	chrX	37753478	37753699	+	47	NA	Intergenic	NA	-26429	CYBB								
M6_1_171_R1_peak_917	chr10	46080038	46080242	+	47	NA	Intergenic	NA	-29355	AGAP7								
M6_1_171_R1_peak_1955	chr12	112447203	112447354	+	47	NA	intron (PTPN11, intron 2 of 14)	NA	28546	PTPN11								
M6_1_171_R1_peak_6577	chr6	36441444	36441729	+	47	NA	intron (PXT1, intron 1 of 4)	NA	-1181	KCTD20								
M6_1_171_R1_peak_5367	chr3	112967907	112968050	+	47	NA	intron (CD200R1, intron 1 of 7)	NA	7144	CD200R1								
M6_1_171_R1_peak_7952	chrX	76172927	76173070	+	47	NA	promoter-TSS (PBDC1)	NA	-121	PBDC1								
M6_1_171_R1_peak_1079	chr10	103849953	103850201	+	47	NA	intron (SH3PXD2A, intron 1 of 13)	NA	5358	SH3PXD2A								
M6_1_171_R1_peak_114	chr1	31483409	31483555	+	47	NA	Intergenic	NA	-16603	RP11-439L8.3								
M6_1_171_R1_peak_6658	chr6	73389195	73389341	+	47	NA	Intergenic	NA	-5294	DDX43								
M6_1_171_R1_peak_452	chr1	160343214	160343360	+	47	NA	promoter-TSS (NCSTN)	NA	14	NCSTN								
M6_1_171_R1_peak_2955	chr16	67999486	67999632	+	47	NA	promoter-TSS (DPEP2)	NA	-5207	DPEP2								
M6_1_171_R1_peak_7095	chr7	97027698	97027848	+	47	NA	Intergenic	NA	-5159	DLX5								
M6_1_171_R1_peak_561	chr1	185560006	185560245	+	47	NA	intron (GS1-204I12.1, intron 3 of 3)	NA	68377	GS1-204I12.1								
M6_1_171_R1_peak_4120	chr2	85327952	85328503	+	47	NA	promoter-TSS (TGOLN2)	NA	69	TGOLN2								
M6_1_171_R1_peak_3171	chr17	31584848	31584997	+	47	NA	Intergenic	NA	9444	MIR365B								
M6_1_171_R1_peak_1288	chr11	59222623	59222766	+	47	NA	Intergenic	NA	-9673	MPEG1								
M6_1_171_R1_peak_6605	chr6	41871760	41871933	+	47	NA	promoter-TSS (USP49)	NA	23515	USP49								
M6_1_171_R1_peak_6153	chr5	96904495	96904639	+	47	NA	intron (ERAP2, intron 13 of 18)	NA	28100	ERAP2								
M6_1_171_R1_peak_7968	chrX	113962473	113962704	+	47	NA	Intergenic	NA	-8231	LOC102724491								
M6_1_171_R1_peak_2986	chr16	74937051	74937261	+	47	NA	intron (WDR59, intron 8 of 26)	NA	47972	WDR59								
M6_1_171_R1_peak_2974	chr16	72051910	72052152	+	47	NA	intron (TXNL4B, intron 3 of 3)	NA	-2578	HP								
M6_1_171_R1_peak_1267	chr11	47477530	47477674	+	47	NA	intron (CELF1, intron 9 of 14)	NA	11422	CELF1								
M6_1_171_R1_peak_7030	chr7	65980889	65981060	+	47	NA	intron (GUSB, intron 1 of 10)	NA	1340	GUSB								
M6_1_171_R1_peak_7958	chrX	101057150	101057340	+	47	NA	Intergenic	NA	-5129	TRMT2B								
M6_1_171_R1_peak_6007	chr5	36657813	36657956	+	47	NA	intron (SLC1A3, intron 3 of 9)	NA	51529	SLC1A3								
M6_1_171_R1_peak_1699	chr12	32265986	32266152	+	47	NA	intron (BICD1, intron 2 of 9)	NA	159290	BICD1								
M6_1_171_R1_peak_1544	chr11	128238969	128239130	+	47	NA	Intergenic	NA	258545	ETS1								
M6_1_171_R1_peak_1804	chr12	62215526	62215725	+	47	NA	Intergenic	NA	-22786	FAM19A2								
M6_1_171_R1_peak_1406	chr11	76077696	76077841	+	47	NA	intron (UVRAG, intron 9 of 10)	NA	128762	WNT11								
M6_1_171_R1_peak_5022	chr22	40943673	40943835	+	47	NA	Intergenic	NA	-7593	RBX1								
M6_1_171_R1_peak_5316	chr3	87796687	87796873	+	47	NA	intron (HTR1F, intron 1 of 2)	NA	3928	HTR1F								
M6_1_171_R1_peak_7046	chr7	75427756	75427908	+	47	NA	intron (POM121C, intron 5 of 12)	NA	17510	NSUN5P1								
M6_1_171_R1_peak_6912	chr7	17058717	17058931	+	47	NA	Intergenic	NA	-178088	AGR3								
M6_1_171_R1_peak_575	chr1	190590068	190590292	+	47	NA	Intergenic	NA	-34710	RP11-463J7.2								
M6_1_171_R1_peak_3496	chr18	74378226	74378371	+	47	NA	Intergenic	NA	-31150	LOC101927606								
M6_1_171_R1_peak_3255	chr17	49343409	49343581	+	47	NA	intron (ZNF652, intron 1 of 5)	NA	18619	ZNF652								
M6_1_171_R1_peak_5942	chr4	183465979	183466139	+	47	NA	Intergenic	NA	21423	CDKN2AIP								
M6_1_171_R1_peak_2685	chr15	77273315	77273458	+	47	NA	intron (PEAK1, intron 5 of 11)	NA	-47982	LINC00597								
M6_1_171_R1_peak_6781	chr6	136785366	136785527	+	47	NA	exon (LOC101928429, exon 2 of 2)	NA	1330	LOC101928429								
M6_1_171_R1_peak_2715	chr15	85475350	85475534	+	47	NA	intron (AKAP13, intron 1 of 37)	NA	50762	LOC101929656								
M6_1_171_R1_peak_7332	chr8	39848772	39848917	+	47	NA	Intergenic	NA	-10617	ADAM2								
M6_1_171_R1_peak_7161	chr7	130960385	130960568	+	47	NA	intron (LINC-PINT, intron 3 of 3)	NA	47012	LOC100506860								
M6_1_171_R1_peak_1204	chr11	14189858	14190042	+	47	NA	intron (SPON1, intron 6 of 15)	NA	168535	RRAS2								
M6_1_171_R1_peak_2147	chr13	76745286	76745434	+	47	NA	Intergenic	NA	141045	KCTD12								
M6_1_171_R1_peak_2787	chr16	2793890	2794051	+	47	NA	Intergenic	NA	-4515	PRSS41								
M6_1_171_R1_peak_5534	chr3	182247082	182247227	+	47	NA	Intergenic	NA	239208	FLJ46066								
M6_1_171_R1_peak_5242	chr3	50572297	50572459	+	47	NA	intron (HEMK1, intron 4 of 8)	NA	3226	HEMK1								
M6_1_171_R1_peak_7987	chrX	148024857	148025049	+	47	NA	exon (FMR1NB, exon 5 of 6)	NA	43624	FMR1NB								
M6_1_171_R1_peak_1065	chr10	101032715	101032911	+	47	NA	intron (SFXN3, intron 1 of 6)	NA	1574	SFXN3								
M6_1_171_R1_peak_6357	chr5	172798469	172798755	+	47	NA	Intergenic	NA	-27412	DUSP1								
M6_1_171_R1_peak_2588	chr15	62059708	62059883	+	47	NA	promoter-TSS (LOC101928907)	NA	670	VPS13C								
M6_1_171_R1_peak_4179	chr2	104487469	104487612	+	47	NA	TTS (LINC01103)	NA	22969	LINC01103								
M6_1_171_R1_peak_4871	chr21	43645639	43645844	+	47	NA	intron (HSF2BP, intron 2 of 7)	NA	13752	HSF2BP								
M6_1_171_R1_peak_945	chr10	63133800	63133972	+	47	NA	intron (NRBF2, intron 1 of 2)	NA	639	NRBF2								
M6_1_171_R1_peak_7409	chr8	70315504	70315688	+	47	NA	intron (NCOA2, intron 1 of 22)	NA	88231	NCOA2								
M6_1_171_R1_peak_5031	chr22	42444770	42444924	+	47	NA	promoter-TSS (LOC101927344)	NA	-797	LOC101927344								
M6_1_171_R1_peak_3442	chr18	32040973	32041190	+	47	NA	intron (RNF125, intron 2 of 5)	NA	22599	RNF125								
M6_1_171_R1_peak_7933	chrX	47630405	47630576	+	47	NA	promoter-TSS (CFP)	NA	-185	CFP								
M6_1_171_R1_peak_5900	chr4	155969940	155970083	+	47	NA	Intergenic	NA	-16115	CTSO								
M6_1_171_R1_peak_6792	chr6	138773403	138773550	+	47	NA	promoter-TSS (CCDC28A)	NA	-44	CCDC28A								
M6_1_171_R1_peak_1610	chr12	8065915	8066107	+	47	NA	intron (C3AR1, intron 1 of 1)	NA	348	C3AR1								
M6_1_171_R1_peak_4969	chr22	31630456	31630599	+	47	NA	promoter-TSS (PISD)	NA	308	PISD								
M6_1_171_R1_peak_7160	chr7	130560982	130561128	+	47	NA	exon (COPG2, exon 12 of 24)	NA	17602	COPG2IT1								
M6_1_171_R1_peak_3261	chr17	50707921	50708065	+	47	NA	promoter-TSS (ANKRD40)	NA	-84	ANKRD40								
M6_1_171_R1_peak_4475	chr2	218548047	218548190	+	47	NA	intron (USP37, intron 6 of 24)	NA	20243	USP37								
M6_1_171_R1_peak_1927	chr12	107126703	107126855	+	47	NA	Intergenic	NA	-32922	CRY1								
M6_1_171_R1_peak_1818	chr12	66119614	66119759	+	47	NA	Intergenic	NA	11067	LLPH								
M6_1_171_R1_peak_7529	chr8	128205952	128206095	+	47	NA	Intergenic	NA	55896	MIR1208								
M6_1_171_R1_peak_6975	chr7	35695041	35695216	+	47	NA	promoter-TSS (HERPUD2)	NA	34	HERPUD2								
M6_1_171_R1_peak_447	chr1	160031867	160032010	+	47	NA	promoter-TSS (PIGM)	NA	55	PIGM								
M6_1_171_R1_peak_518	chr1	178067124	178067276	+	47	NA	Intergenic	NA	-26529	RASAL2								
M6_1_171_R1_peak_7475	chr8	106162152	106162304	+	47	NA	Intergenic	NA	-107950	OXR1								
M6_1_171_R1_peak_1015	chr10	80660890	80661038	+	47	NA	Intergenic	NA	120145	SH2D4B								
M6_1_171_R1_peak_352	chr1	114772067	114772210	+	47	NA	exon (SIKE1, exon 5 of 5)	NA	8549	SIKE1								
M6_1_171_R1_peak_7035	chr7	67212020	67212200	+	47	NA	intron (TYW1, intron 15 of 15)	NA	90332	PMS2P4								
M6_1_171_R1_peak_7385	chr8	60736027	60736185	+	47	NA	intron (CHD7, intron 1 of 37)	NA	57344	CHD7								
M6_1_171_R1_peak_1380	chr11	72970148	72970302	+	47	NA	intron (FCHSD2, intron 8 of 19)	NA	155818	ATG16L2								
M6_1_171_R1_peak_6188	chr5	116492274	116492418	+	47	NA	intron (SEMA6A, intron 6 of 17)	NA	44848	CTB-118N6.3								
M6_1_171_R1_peak_442	chr1	159548703	159548856	+	47	NA	Intergenic	NA	-12772	OR10J5								
M6_1_171_R1_peak_6222	chr5	131488667	131488860	+	47	NA	intron (RAPGEF6, intron 15 of 28)	NA	37740	LOC101927670								
M6_1_171_R1_peak_252	chr1	70994852	70994999	+	47	NA	intron (PTGER3, intron 2 of 4)	NA	-51581	ZRANB2-AS1								
M6_1_171_R1_peak_6403	chr6	2104460	2104604	+	47	NA	intron (GMDS, intron 4 of 7)	NA	141102	GMDS								
M6_1_171_R1_peak_2134	chr13	67421668	67421815	+	47	NA	Intergenic	NA	-191405	PCDH9								
M6_1_171_R1_peak_4451	chr2	213129480	213129628	+	47	NA	intron (IKZF2, intron 3 of 7)	NA	20882	IKZF2								
M6_1_171_R1_peak_1534	chr11	124071127	124071297	+	47	NA	Intergenic	NA	-32211	OR10G7								
M6_1_171_R1_peak_1123	chr10	124802535	124802853	+	47	NA	intron (FAM175B, intron 1 of 8)	NA	909	FAM175B								
M6_1_171_R1_peak_7443	chr8	92525113	92525260	+	47	NA	Intergenic	NA	130355	LOC102724710								
M6_1_171_R1_peak_2710	chr15	83192884	83193090	+	47	NA	intron (LOC102724056, intron 1 of 2)	NA	13974	LOC102724056								
M6_1_171_R1_peak_6944	chr7	24820391	24820538	+	47	NA	intron (OSBPL3, intron 16 of 22)	NA	41201	OSBPL3								
M6_1_171_R1_peak_6166	chr5	102283459	102283635	+	47	NA	intron (SLCO4C1, intron 2 of 12)	NA	13002	SLCO4C1								
M6_1_171_R1_peak_379	chr1	150183233	150183380	+	47	NA	Intergenic	NA	33326	PLEKHO1								
M6_1_171_R1_peak_816	chr10	9957358	9957501	+	47	NA	Intergenic	NA	-101293	RP5-933E2.1								
M6_1_171_R1_peak_914	chr10	45411068	45411211	+	47	NA	intron (ALOX5, intron 3 of 12)	NA	36963	ALOX5								
M6_1_171_R1_peak_3457	chr18	46020735	46020915	+	47	NA	intron (PSTPIP2, intron 3 of 14)	NA	51459	PSTPIP2								
M6_1_171_R1_peak_7174	chr7	137903818	137904010	+	47	NA	intron (CREB3L2, intron 7 of 11)	NA	-49434	AC022173.2								
M6_1_171_R1_peak_7039	chr7	73383068	73383221	+	47	NA	intron (LOC101930310, intron 2 of 2)	NA	17324	LOC101930310								
M6_1_171_R1_peak_7535	chr8	129535664	129535822	+	47	NA	Intergenic	NA	-51655	MIR3686								
M6_1_171_R1_peak_3560	chr19	5622867	5623029	+	47	NA	promoter-TSS (SAFB2)	NA	-87	SAFB								
M6_1_171_R1_peak_1475	chr11	108222645	108222862	+	47	NA	promoter-TSS (ATM)	NA	-79	ATM								
M6_1_171_R1_peak_3928	chr2	32496820	32496984	+	47	NA	intron (BIRC6, intron 44 of 72)	NA	-35251	MIR558								
M6_1_171_R1_peak_2748	chr15	91264651	91264874	+	47	NA	intron (SV2B, intron 6 of 12)	NA	164989	SV2B								
M6_1_171_R1_peak_5319	chr3	94098522	94098752	+	47	NA	intron (NSUN3, intron 5 of 5)	NA	-35414	DHFRL1								
M6_1_171_R1_peak_2088	chr13	42532895	42533063	+	47	NA	Intergenic	NA	-41176	TNFSF11								
M6_1_171_R1_peak_669	chr1	214427948	214428155	+	47	NA	intron (PTPN14, intron 3 of 19)	NA	123551	PTPN14								
M6_1_171_R1_peak_7422	chr8	80075683	80075983	+	47	NA	intron (TPD52, intron 1 of 5)	NA	-45562	MRPS28								
M6_1_171_R1_peak_4293	chr2	159497257	159497463	+	47	NA	intron (BAZ2B, intron 2 of 36)	NA	-117943	LOC643072								
M6_1_171_R1_peak_4132	chr2	96337055	96337240	+	47	NA	intron (NCAPH, intron 1 of 16)	NA	1406	NCAPH								
M6_1_171_R1_peak_7603	chr9	21444306	21444528	+	47	NA	Intergenic	NA	3963	IFNA1								
M6_1_171_R1_peak_4966	chr22	31221902	31222047	+	47	NA	intron (LIMK2, intron 1 of 15)	NA	-26388	LIMK2								
M6_1_171_R1_peak_6006	chr5	36657561	36657709	+	47	NA	intron (SLC1A3, intron 3 of 9)	NA	51280	SLC1A3								
M6_1_171_R1_peak_7084	chr7	90579358	90579520	+	47	NA	Intergenic	NA	-17192	CDK14								
M6_1_171_R1_peak_393	chr1	152048158	152048388	+	47	NA	exon (LOC101927949, exon 2 of 3)	NA	298	LOC101927949								
M6_1_171_R1_peak_5496	chr3	167946304	167946447	+	47	NA	Intergenic	NA	50427	RP11-298O21.5								
M6_1_171_R1_peak_6085	chr5	72233981	72234124	+	47	NA	intron (MRPS27, intron 6 of 10)	NA	54424	MAP1B								
M6_1_171_R1_peak_860	chr10	22134344	22134525	+	47	NA	Intergenic	NA	75549	EBLN1								
M6_1_171_R1_peak_1102	chr10	112446367	112446521	+	47	NA	promoter-TSS (VTI1A)	NA	503	ZDHHC6								
M6_1_171_R1_peak_376	chr1	150067355	150067498	+	47	NA	promoter-TSS (VPS45)	NA	-242	VPS45								
M6_1_171_R1_peak_4516	chr2	230659285	230659437	+	47	NA	Intergenic	NA	41168	AC098823.3								
M6_1_171_R1_peak_5693	chr4	40990649	40990820	+	47	NA	intron (APBB2, intron 6 of 18)	NA	-117767	LOC102723497								
M6_1_171_R1_peak_5611	chr4	1727434	1727634	+	46	NA	intron (TACC3, intron 3 of 14)	NA	6042	TACC3								
M6_1_171_R1_peak_4650	chr20	25324517	25324660	+	46	NA	intron (ABHD12, intron 2 of 12)	NA	15155	ABHD12								
M6_1_171_R1_peak_4244	chr2	132384520	132384688	+	46	NA	Intergenic	NA	-31970	GPR39								
M6_1_171_R1_peak_3597	chr19	11568288	11568431	+	46	NA	intron (LOC101928434, intron 4 of 4)	NA	8964	LOC101928434								
M6_1_171_R1_peak_598	chr1	200355990	200356147	+	46	NA	intron (LINC00862, intron 4 of 4)	NA	17724	LINC00862								
M6_1_171_R1_peak_6358	chr5	172969164	172969328	+	46	NA	intron (RPL26L1, intron 3 of 3)	NA	9785	RPL26L1								
M6_1_171_R1_peak_2185	chr13	102596921	102597064	+	46	NA	promoter-TSS (TPP2)	NA	55	TPP2								
M6_1_171_R1_peak_7702	chr9	89549087	89549291	+	46	NA	Intergenic	NA	-55823	GADD45G								
M6_1_171_R1_peak_4573	chr20	2664154	2664304	+	46	NA	promoter-TSS (IDH3B)	NA	-10	IDH3B								
M6_1_171_R1_peak_7477	chr8	106658642	106658841	+	46	NA	intron (OXR1, intron 1 of 13)	NA	111503	ABRA								
M6_1_171_R1_peak_1461	chr11	102346996	102347141	+	46	NA	promoter-TSS (BIRC2)	NA	-114	BIRC2								
M6_1_171_R1_peak_549	chr1	183792524	183792699	+	46	NA	intron (RGL1, intron 2 of 17)	NA	-139298	APOBEC4								
M6_1_171_R1_peak_6820	chr6	146583004	146583147	+	46	NA	Intergenic	NA	15856	RP11-715G15.1								
M6_1_171_R1_peak_3900	chr2	25420854	25420997	+	46	NA	exon (LOC101929272, exon 1 of 3)	NA	191	LOC101929272								
M6_1_171_R1_peak_5725	chr4	70902068	70902468	+	46	NA	promoter-TSS (MOB1B)	NA	-72	MOB1B								
M6_1_171_R1_peak_5683	chr4	40243026	40243229	+	46	NA	intron (RHOH, intron 2 of 2)	NA	46220	RHOH								
M6_1_171_R1_peak_2574	chr15	58477317	58477491	+	46	NA	intron (RP11-355N15.1, intron 2 of 2)	NA	21331	RP11-355N15.1								
M6_1_171_R1_peak_7071	chr7	80638417	80638572	+	46	NA	promoter-TSS (CD36)	NA	36287	CD36								
M6_1_171_R1_peak_4853	chr21	38274294	38274481	+	46	NA	intron (KCNJ15, intron 1 of 2)	NA	1967	KCNJ15								
M6_1_171_R1_peak_2440	chr14	94392652	94392828	+	46	NA	Intergenic	NA	-2048	SERPINA1								
M6_1_171_R1_peak_3665	chr19	30864445	30864588	+	46	NA	Intergenic	NA	-285361	DKFZp566F0947								
M6_1_171_R1_peak_4110	chr2	81672449	81672594	+	46	NA	Intergenic	NA	123802	LOC102724542								
M6_1_171_R1_peak_7156	chr7	128940666	128940809	+	46	NA	promoter-TSS (IRF5)	NA	2797	IRF5								
M6_1_171_R1_peak_3287	chr17	59837697	59837862	+	45	NA	intron (VMP1, intron 10 of 11)	NA	-3487	MIR21								
M6_1_171_R1_peak_203	chr1	51730129	51730313	+	45	NA	intron (OSBPL9, intron 1 of 18)	NA	396	OSBPL9								
M6_1_171_R1_peak_4269	chr2	145682936	145683080	+	45	NA	Intergenic	NA	659892	LOC100505498								
M6_1_171_R1_peak_1086	chr10	106992226	106992401	+	45	NA	intron (SORCS1, intron 1 of 25)	NA	172395	SORCS1								
M6_1_171_R1_peak_7771	chr9	113276041	113276184	+	45	NA	promoter-TSS (CDC26)	NA	-523	CDC26								
M6_1_171_R1_peak_4424	chr2	203659714	203659953	+	45	NA	Intergenic	NA	-46642	CD28								
M6_1_171_R1_peak_4068	chr2	68692582	68692728	+	45	NA	Intergenic	NA	-42126	ARHGAP25								
M6_1_171_R1_peak_1331	chr11	64859600	64859743	+	45	NA	intron (EHD1, intron 4 of 5)	NA	-15102	CDC42BPG								
M6_1_171_R1_peak_1329	chr11	64745136	64745315	+	45	NA	promoter-TSS (RASGRP2)	NA	-358	RASGRP2								
M6_1_171_R1_peak_1960	chr12	113233101	113233251	+	45	NA	intron (TPCN1, intron 2 of 27)	NA	7932	TPCN1								
M6_1_171_R1_peak_3133	chr17	21186575	21186719	+	45	NA	intron (DHRS7B, intron 5 of 6)	NA	27948	TMEM11								
M6_1_171_R1_peak_4148	chr2	98710805	98710956	+	45	NA	intron (MGAT4A, intron 2 of 15)	NA	20246	MGAT4A								
M6_1_171_R1_peak_1074	chr10	102738906	102739049	+	45	NA	exon (SFXN2, exon 9 of 9)	NA	-4993	WBP1L								
M6_1_171_R1_peak_6574	chr6	36146921	36147145	+	45	NA	Intergenic	NA	16549	MAPK13								
M6_1_171_R1_peak_6690	chr6	90147082	90147354	+	45	NA	intron (BACH2, intron 2 of 6)	NA	-66241	BACH2								
M6_1_171_R1_peak_1954	chr12	112125443	112125586	+	45	NA	promoter-TSS (TRAFD1)	NA	-31	TRAFD1								
M6_1_171_R1_peak_5408	chr3	126925476	126925632	+	45	NA	intron (CHCHD6, intron 6 of 7)	NA	62902	LOC101929358								
M6_1_171_R1_peak_6934	chr7	21898374	21898530	+	45	NA	intron (DNAH11, intron 79 of 81)	NA	47472	CDCA7L								
M6_1_171_R1_peak_3282	chr17	59329777	59329922	+	45	NA	Intergenic	NA	-1843	YPEL2								
M6_1_171_R1_peak_1527	chr11	122400696	122400839	+	45	NA	Intergenic	NA	-159180	TRNAK27								
M6_1_171_R1_peak_5874	chr4	145619251	145619397	+	45	NA	promoter-TSS (MMAA)	NA	-6866	MMAA								
M6_1_171_R1_peak_1416	chr11	78416338	78416486	+	45	NA	intron (GAB2, intron 1 of 10)	NA	13527	RP11-452H21.4								
M6_1_171_R1_peak_2118	chr13	49975821	49975981	+	45	NA	intron (LOC102723679, intron 2 of 2)	NA	2788	LOC102723679								
M6_1_171_R1_peak_6431	chr6	10519038	10519196	+	45	NA	intron (LOC101928146, intron 1 of 2)	NA	2121	LOC101928146								
M6_1_171_R1_peak_7829	chr9	128322385	128322569	+	44	NA	promoter-TSS (TRUB2)	NA	-35	COQ4								
M6_1_171_R1_peak_166	chr1	41003686	41003855	+	44	NA	intron (CTPS1, intron 12 of 18)	NA	-10820	SLFNL1-AS1								
M6_1_171_R1_peak_344	chr1	113871698	113871931	+	44	NA	promoter-TSS (PTPN22)	NA	-61	PTPN22								
M6_1_171_R1_peak_701	chr1	225924284	225924435	+	44	NA	promoter-TSS (PYCR2)	NA	-19	PYCR2								
M6_1_171_R1_peak_5051	chr22	48098339	48098504	+	44	NA	Intergenic	NA	-175943	MIR3201								
M6_1_171_R1_peak_1504	chr11	118206785	118206982	+	44	NA	intron (AMICA1, intron 3 of 8)	NA	6476	AMICA1								
M6_1_171_R1_peak_3830	chr19	55599489	55599647	+	44	NA	promoter-TSS (FIZ1)	NA	-6	FIZ1								
M6_1_171_R1_peak_1677	chr12	26274814	26274984	+	44	NA	Intergenic	NA	-60122	LOC101928554								
M6_1_171_R1_peak_2485	chr15	33100548	33100697	+	44	NA	intron (FMN1, intron 4 of 20)	NA	94111	FMN1								
M6_1_171_R1_peak_6600	chr6	41201116	41201325	+	44	NA	promoter-TSS (TREML2)	NA	-33	TREML2								
M6_1_171_R1_peak_2099	chr13	46172723	46172987	+	44	NA	intron (LCP1, intron 1 of 15)	NA	9469	LCP1								
M6_1_171_R1_peak_3699	chr19	39142795	39142969	+	44	NA	intron (PAK4, intron 1 of 8)	NA	-25353	PAK4								
M6_1_171_R1_peak_4927	chr22	24728947	24729097	+	44	NA	intron (PIWIL3, intron 14 of 20)	NA	-35479	TOP1P2								
M6_1_171_R1_peak_516	chr1	175197736	175197879	+	44	NA	Intergenic	NA	-4714	KIAA0040								
M6_1_171_R1_peak_496	chr1	169696710	169696858	+	44	NA	intron (SELL, intron 7 of 8)	NA	12072	SELL								
M6_1_171_R1_peak_7816	chr9	125759382	125759542	+	44	NA	intron (PBX3, intron 2 of 7)	NA	12090	PBX3								
M6_1_171_R1_peak_954	chr10	69045522	69045888	+	44	NA	Intergenic	NA	-42367	SRGN								
M6_1_171_R1_peak_884	chr10	30437019	30437245	+	44	NA	exon (MAP3K8, exon 1 of 7)	NA	2486	MAP3K8								
M6_1_171_R1_peak_4618	chr20	11651162	11651374	+	44	NA	Intergenic	NA	36084	LOC102724924								
M6_1_171_R1_peak_546	chr1	183604553	183604713	+	44	NA	Intergenic	NA	-14029	NCF2								
M6_1_171_R1_peak_3552	chr19	4260791	4260961	+	44	NA	intron (CCDC94, intron 5 of 7)	NA	13762	CCDC94								
M6_1_171_R1_peak_6949	chr7	26097225	26097377	+	44	NA	Intergenic	NA	-54926	NFE2L3								
M6_1_171_R1_peak_7361	chr8	53841338	53841481	+	44	NA	intron (ATP6V1H, intron 2 of 13)	NA	1633	ATP6V1H								
M6_1_171_R1_peak_4795	chr21	19999971	20000116	+	44	NA	Intergenic	NA	803065	LINC00320								
M6_1_171_R1_peak_4548	chr20	237615	237819	+	44	NA	Intergenic	NA	10459	DEFB129								
M6_1_171_R1_peak_4116	chr2	85005902	85006067	+	44	NA	intron (KCMF1, intron 1 of 6)	NA	34099	KCMF1								
M6_1_171_R1_peak_1712	chr12	42141962	42142207	+	44	NA	intron (GXYLT1, intron 1 of 7)	NA	2787	GXYLT1								
M6_1_171_R1_peak_5567	chr3	188154291	188154434	+	44	NA	promoter-TSS (LPP-AS2)	NA	-274	LPP-AS2								
M6_1_171_R1_peak_4730	chr20	49278043	49278226	+	44	NA	promoter-TSS (ZFAS1)	NA	-44	ZFAS1								
M6_1_171_R1_peak_5299	chr3	72031644	72031796	+	44	NA	Intergenic	NA	68735	LINC00877								
M6_1_171_R1_peak_7388	chr8	60951086	60951273	+	44	NA	Intergenic	NA	16569	LOC100130298								
M6_1_171_R1_peak_7054	chr7	76069249	76069392	+	44	NA	Intergenic	NA	3073	LOC101927160								
M6_1_171_R1_peak_7020	chr7	48096413	48096559	+	44	NA	intron (UPP1, intron 4 of 6)	NA	7883	UPP1								
M6_1_171_R1_peak_5455	chr3	146581915	146582101	+	44	NA	intron (PLSCR5, intron 7 of 7)	NA	23225	PLSCR5								
M6_1_171_R1_peak_1698	chr12	32139972	32140134	+	44	NA	intron (BICD1, intron 1 of 9)	NA	33274	BICD1								
M6_1_171_R1_peak_2419	chr14	90299679	90299845	+	44	NA	intron (NRDE2, intron 7 of 9)	NA	32375	NRDE2								
M6_1_171_R1_peak_321	chr1	109906253	109906404	+	44	NA	Intergenic	NA	-4283	CSF1								
M6_1_171_R1_peak_5716	chr4	66949598	66949775	+	44	NA	Intergenic	NA	472309	RP11-584P21.2								
M6_1_171_R1_peak_4215	chr2	113390485	113390635	+	44	NA	Intergenic	NA	-47131	CBWD2								
M6_1_171_R1_peak_5561	chr3	187006931	187007098	+	44	NA	intron (ST6GAL1, intron 3 of 8)	NA	-14854	LOC101929079								
M6_1_171_R1_peak_5508	chr3	171428470	171428628	+	44	NA	intron (TNIK, intron 1 of 21)	NA	31859	TNIK								
M6_1_171_R1_peak_5027	chr22	41918163	41918399	+	44	NA	Intergenic	NA	-3580	SHISA8								
M6_1_171_R1_peak_1155	chr11	3839284	3839493	+	44	NA	intron (RHOG, intron 1 of 1)	NA	1595	RHOG								
M6_1_171_R1_peak_2121	chr13	50635695	50635925	+	44	NA	Intergenic	NA	-79587	LOC102723697								
M6_1_171_R1_peak_373	chr1	148402331	148402508	+	44	NA	promoter-TSS (RP6-206I17.2)	NA	40	RP6-206I17.2								
M6_1_171_R1_peak_7139	chr7	114148817	114148983	+	44	NA	intron (FOXP2, intron 1 of 19)	NA	-229906	PPP1R3A								
M6_1_171_R1_peak_4744	chr20	52104012	52104156	+	44	NA	intron (ZFP64, intron 5 of 8)	NA	1240	ZFP64								
M6_1_171_R1_peak_287	chr1	93751080	93751257	+	44	NA	intron (BCAR3, intron 2 of 13)	NA	57777	LOC102723480								
M6_1_171_R1_peak_7221	chr7	157276742	157276906	+	44	NA	Intergenic	NA	-60201	DNAJB6								
M6_1_171_R1_peak_3367	chr17	77389737	77390052	+	44	NA	intron (SEPT9, intron 1 of 10)	NA	7150	MIR4316								
M6_1_171_R1_peak_3184	chr17	35293629	35293777	+	44	NA	Intergenic	NA	50636	SLFN5								
M6_1_171_R1_peak_1951	chr12	111777262	111777445	+	44	NA	intron (ALDH2, intron 1 of 12)	NA	10466	ALDH2								
M6_1_171_R1_peak_3017	chr16	85733308	85733487	+	44	NA	intron (C16orf74, intron 2 of 3)	NA	8303	MIR1910								
