PeakID (cmd=annotatePeaks.pl D9_1_156_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D9_1_156_R1_peak_2236	chr8	144428441	144428671	+	45	NA	promoter-TSS (VPS28)	NA	7	VPS28								
D9_1_156_R1_peak_2269	chr9	91423920	91424079	+	45	NA	promoter-TSS (NFIL3)	NA	627	NFIL3								
D9_1_156_R1_peak_601	chr14	100376290	100376446	+	45	NA	promoter-TSS (WARS)	NA	-25	WARS								
D9_1_156_R1_peak_2019	chr6	33417982	33418152	+	45	NA	exon (CUTA, exon 1 of 6)	NA	221	CUTA								
D9_1_156_R1_peak_403	chr11	74493083	74493239	+	45	NA	promoter-TSS (LOC100287896)	NA	-279	LOC100287896								
D9_1_156_R1_peak_756	chr16	23557355	23557576	+	44	NA	promoter-TSS (EARS2)	NA	-70	UBFD1								
D9_1_156_R1_peak_1008	chr17	75667157	75667313	+	44	NA	promoter-TSS (RECQL5)	NA	-99	SAP30BP								
D9_1_156_R1_peak_2229	chr8	144094780	144095080	+	44	NA	promoter-TSS (CYC1)	NA	-105	CYC1								
D9_1_156_R1_peak_649	chr15	68229714	68229901	+	44	NA	promoter-TSS (CLN6)	NA	-65	CLN6								
D9_1_156_R1_peak_1505	chr2	134918639	134918795	+	44	NA	promoter-TSS (CCNT2-AS1)	NA	-105	CCNT2								
D9_1_156_R1_peak_1081	chr19	572370	572526	+	44	NA	promoter-TSS (BSG)	NA	1171	BSG								
D9_1_156_R1_peak_637	chr15	52019091	52019293	+	43	NA	promoter-TSS (MAPK6)	NA	14927	MAPK6								
D9_1_156_R1_peak_630	chr15	41774315	41774578	+	43	NA	promoter-TSS (MAPKBP1)	NA	-24	MAPKBP1								
D9_1_156_R1_peak_276	chr10	121927976	121928135	+	43	NA	promoter-TSS (ATE1)	NA	-686	ATE1								
D9_1_156_R1_peak_393	chr11	68121419	68121647	+	43	NA	promoter-TSS (CHKA)	NA	-142	CHKA								
D9_1_156_R1_peak_2288	chr9	120714414	120714660	+	43	NA	promoter-TSS (MEGF9)	NA	-50	MEGF9								
D9_1_156_R1_peak_1363	chr19	48637517	48637758	+	43	NA	promoter-TSS (SEC1P)	NA	-255	DBP								
D9_1_156_R1_peak_1886	chr4	48269793	48270105	+	43	NA	promoter-TSS (TEC)	NA	-71531	SLAIN2								
D9_1_156_R1_peak_48	chr1	19312153	19312315	+	43	NA	promoter-TSS (PQLC2)	NA	-88	AKR7A2								
D9_1_156_R1_peak_1549	chr2	240560228	240560387	+	43	NA	exon (DUSP28, exon 1 of 3)	NA	253	DUSP28								
D9_1_156_R1_peak_2198	chr8	60516704	60516993	+	43	NA	promoter-TSS (RAB2A)	NA	-62	RAB2A								
D9_1_156_R1_peak_830	chr16	69565827	69566007	+	43	NA	promoter-TSS (NFAT5)	NA	-49	MIR1538								
D9_1_156_R1_peak_1480	chr2	89826523	89826679	+	43	NA	Intergenic	NA	-188948	LOC101927050								
D9_1_156_R1_peak_589	chr14	90396880	90397065	+	43	NA	promoter-TSS (CALM1)	NA	-2024	CALM1								
D9_1_156_R1_peak_2181	chr8	25458317	25458497	+	43	NA	promoter-TSS (CDCA2)	NA	-1	KCTD9								
D9_1_156_R1_peak_235	chr10	58268923	58269103	+	43	NA	promoter-TSS (CISD1)	NA	-89	CISD1								
D9_1_156_R1_peak_715	chr16	2531963	2532136	+	43	NA	promoter-TSS (CEMP1)	NA	-54	MIR3178								
D9_1_156_R1_peak_692	chr16	569756	570032	+	43	NA	promoter-TSS (PIGQ)	NA	-74	PIGQ								
D9_1_156_R1_peak_618	chr14	105301259	105301528	+	43	NA	promoter-TSS (BRF1)	NA	-401	BRF1								
D9_1_156_R1_peak_819	chr16	67183906	67184081	+	43	NA	promoter-TSS (KIAA0895L)	NA	-13	KIAA0895L								
D9_1_156_R1_peak_93	chr1	40040539	40040713	+	43	NA	promoter-TSS (CAP1)	NA	43	CAP1								
D9_1_156_R1_peak_101	chr1	42817229	42817385	+	43	NA	promoter-TSS (CCDC23)	NA	81	CCDC23								
D9_1_156_R1_peak_1991	chr6	2245598	2245776	+	43	NA	promoter-TSS (GMDS)	NA	-53	GMDS								
D9_1_156_R1_peak_1950	chr5	115169926	115170082	+	43	NA	promoter-TSS (TRIM36)	NA	10542	TRIM36								
D9_1_156_R1_peak_177	chr1	204411858	204412113	+	43	NA	promoter-TSS (PPP1R15B)	NA	-169	PPP1R15B								
D9_1_156_R1_peak_1469	chr2	61471220	61471393	+	43	NA	promoter-TSS (USP34)	NA	-592	USP34								
D9_1_156_R1_peak_2352	chr9	137150890	137151232	+	43	NA	intron (GRIN1, intron 5 of 20)	NA	11904	GRIN1								
D9_1_156_R1_peak_1957	chr5	131796989	131797292	+	43	NA	promoter-TSS (FNIP1)	NA	-77	FNIP1								
D9_1_156_R1_peak_436	chr12	8243514	8243673	+	43	NA	promoter-TSS (FAM86FP)	NA	-647	FAM86FP								
D9_1_156_R1_peak_620	chr14	105491715	105491871	+	43	NA	intron (C14orf80, intron 2 of 7)	NA	544	C14orf80								
D9_1_156_R1_peak_2172	chr8	11802552	11802735	+	43	NA	promoter-TSS (FDFT1)	NA	7070	FDFT1								
D9_1_156_R1_peak_1018	chr17	78782379	78782574	+	43	NA	promoter-TSS (CYTH1)	NA	-54764	CYTH1								
D9_1_156_R1_peak_1907	chr4	128287832	128288119	+	43	NA	exon (PGRMC2, exon 1 of 3)	NA	854	PGRMC2								
D9_1_156_R1_peak_2100	chr7	44885546	44885751	+	43	NA	promoter-TSS (PURB)	NA	-263	PURB								
D9_1_156_R1_peak_49	chr1	19485519	19485820	+	43	NA	promoter-TSS (CAPZB)	NA	-28	CAPZB								
D9_1_156_R1_peak_1754	chr3	10321078	10321287	+	43	NA	promoter-TSS (SEC13)	NA	6	SEC13								
D9_1_156_R1_peak_1225	chr19	16076274	16076430	+	43	NA	promoter-TSS (TPM4)	NA	-110	TPM4								
D9_1_156_R1_peak_509	chr12	122966456	122966731	+	43	NA	promoter-TSS (ABCB9)	NA	-84	ABCB9								
D9_1_156_R1_peak_2294	chr9	125746478	125746757	+	43	NA	promoter-TSS (PBX3)	NA	-71	RP11-423C15.3								
D9_1_156_R1_peak_1009	chr17	75897047	75897203	+	43	NA	promoter-TSS (TRIM65)	NA	-140	TRIM65								
D9_1_156_R1_peak_1421	chr19	55339689	55339915	+	43	NA	promoter-TSS (SUV420H2)	NA	-2842	SUV420H2								
D9_1_156_R1_peak_1722	chr22	42070886	42071042	+	43	NA	promoter-TSS (NAGA)	NA	-122	NAGA								
D9_1_156_R1_peak_388	chr11	67629883	67630057	+	43	NA	promoter-TSS (NUDT8)	NA	-33	NUDT8								
D9_1_156_R1_peak_246	chr10	75210439	75210724	+	43	NA	promoter-TSS (VDAC2)	NA	39	VDAC2								
D9_1_156_R1_peak_1435	chr19	58544009	58544277	+	42	NA	promoter-TSS (TRIM28)	NA	-326	TRIM28								
D9_1_156_R1_peak_690	chr16	381982	382220	+	42	NA	promoter-TSS (TMEM8A)	NA	-140	LOC100134368								
D9_1_156_R1_peak_594	chr14	95534759	95535066	+	42	NA	promoter-TSS (SNHG10)	NA	-40	SNHG10								
D9_1_156_R1_peak_1254	chr19	18543529	18543748	+	42	NA	promoter-TSS (FKBP8)	NA	-650	FKBP8								
D9_1_156_R1_peak_2063	chr6	170554131	170554299	+	42	NA	promoter-TSS (TBP)	NA	-118	TBP								
D9_1_156_R1_peak_2032	chr6	41921009	41921230	+	42	NA	promoter-TSS (MED20)	NA	20	MED20								
D9_1_156_R1_peak_769	chr16	30065627	30065879	+	42	NA	promoter-TSS (ALDOA)	NA	1256	ALDOA								
D9_1_156_R1_peak_980	chr17	51120828	51120984	+	42	NA	promoter-TSS (SPAG9)	NA	-41	SPAG9								
D9_1_156_R1_peak_1962	chr5	138575641	138575797	+	42	NA	promoter-TSS (HSPA9)	NA	-90	HSPA9								
D9_1_156_R1_peak_650	chr15	68820828	68821060	+	42	NA	promoter-TSS (ANP32A)	NA	-22	ANP32A								
D9_1_156_R1_peak_2077	chr7	6104596	6104753	+	42	NA	promoter-TSS (USP42)	NA	-245	USP42								
D9_1_156_R1_peak_1512	chr2	178451182	178451388	+	42	NA	promoter-TSS (DFNB59)	NA	-151	DFNB59								
D9_1_156_R1_peak_170	chr1	192808922	192809078	+	42	NA	promoter-TSS (RGS2)	NA	-39	RGS2								
D9_1_156_R1_peak_460	chr12	56128005	56128184	+	42	NA	promoter-TSS (ESYT1)	NA	-108	ESYT1								
D9_1_156_R1_peak_1291	chr19	38850444	38850633	+	42	NA	promoter-TSS (HNRNPL)	NA	-561	HNRNPL								
D9_1_156_R1_peak_1073	chr18	62714989	62715329	+	42	NA	promoter-TSS (PHLPP1)	NA	-280	PHLPP1								
D9_1_156_R1_peak_2332	chr9	135500504	135500664	+	42	NA	promoter-TSS (C9orf116)	NA	596	MRPS2								
D9_1_156_R1_peak_1128	chr19	3573987	3574163	+	42	NA	intron (HMG20B, intron 3 of 9)	NA	1130	HMG20B								
D9_1_156_R1_peak_579	chr14	73136312	73136507	+	42	NA	promoter-TSS (PSEN1)	NA	-26	PSEN1								
D9_1_156_R1_peak_1937	chr5	68215599	68215852	+	42	NA	promoter-TSS (PIK3R1)	NA	25849	LOC102467655								
D9_1_156_R1_peak_706	chr16	1782497	1782799	+	42	NA	promoter-TSS (NUBP2)	NA	-68	SPSB3								
D9_1_156_R1_peak_985	chr17	57085088	57085249	+	42	NA	promoter-TSS (AKAP1)	NA	-346	LOC101927471								
D9_1_156_R1_peak_306	chr11	615979	616155	+	42	NA	promoter-TSS (IRF7)	NA	-88	IRF7								
D9_1_156_R1_peak_2129	chr7	92134461	92134644	+	42	NA	promoter-TSS (CYP51A1)	NA	-26	CYP51A1								
D9_1_156_R1_peak_2139	chr7	100673374	100673727	+	42	NA	promoter-TSS (GNB2)	NA	-190	GNB2								
D9_1_156_R1_peak_561	chr14	34462258	34462463	+	42	NA	promoter-TSS (SPTSSA)	NA	-98	SPTSSA								
D9_1_156_R1_peak_1585	chr20	33732138	33732308	+	42	NA	intron (ZNF341, intron 1 of 13)	NA	463	ZNF341								
D9_1_156_R1_peak_1583	chr20	33489869	33490204	+	42	NA	promoter-TSS (CBFA2T2)	NA	-46183	SNTA1								
D9_1_156_R1_peak_770	chr16	30123138	30123334	+	42	NA	promoter-TSS (MAPK3)	NA	73	MAPK3								
D9_1_156_R1_peak_408	chr11	94973550	94973706	+	42	NA	promoter-TSS (KDM4D)	NA	-16	CWC15								
D9_1_156_R1_peak_1385	chr19	50376293	50376475	+	42	NA	promoter-TSS (NR1H2)	NA	-39	NR1H2								
D9_1_156_R1_peak_1376	chr19	49640612	49640783	+	42	NA	promoter-TSS (RRAS)	NA	-554	RRAS								
D9_1_156_R1_peak_1981	chr5	177312267	177312495	+	42	NA	promoter-TSS (MXD3)	NA	-90	MXD3								
D9_1_156_R1_peak_1013	chr17	76726710	76726961	+	42	NA	promoter-TSS (METTL23)	NA	-10	METTL23								
D9_1_156_R1_peak_1648	chr21	39312436	39312841	+	42	NA	intron (BRWD1, intron 4 of 4)	NA	1148	BRWD1								
D9_1_156_R1_peak_870	chr17	1456213	1456529	+	42	NA	promoter-TSS (CRK)	NA	-104	CRK								
D9_1_156_R1_peak_1275	chr19	35740474	35740823	+	42	NA	intron (IGFLR1, intron 2 of 4)	NA	1802	IGFLR1								
D9_1_156_R1_peak_2124	chr7	76397489	76397645	+	42	NA	promoter-TSS (ZP3)	NA	43	ZP3								
D9_1_156_R1_peak_2254	chr9	34665327	34665542	+	42	NA	promoter-TSS (LOC101929761)	NA	-223	LOC101929761								
D9_1_156_R1_peak_155	chr1	156338344	156338500	+	42	NA	promoter-TSS (CCT3)	NA	-7	CCT3								
D9_1_156_R1_peak_66	chr1	27490125	27490345	+	42	NA	promoter-TSS (WASF2)	NA	-68	WASF2								
D9_1_156_R1_peak_1829	chr3	156555128	156555285	+	42	NA	promoter-TSS (SSR3)	NA	-22	SSR3								
D9_1_156_R1_peak_2327	chr9	133376112	133376334	+	42	NA	promoter-TSS (SURF4)	NA	-57	SURF4								
D9_1_156_R1_peak_77	chr1	31644905	31645082	+	42	NA	promoter-TSS (PEF1)	NA	-376	PEF1								
D9_1_156_R1_peak_1010	chr17	75904894	75905050	+	42	NA	exon (MRPL38, exon 1 of 9)	NA	128	MRPL38								
D9_1_156_R1_peak_478	chr12	107093483	107093650	+	41	NA	exon (CRY1, exon 1 of 13)	NA	291	CRY1								
D9_1_156_R1_peak_1808	chr3	122384074	122384239	+	41	NA	promoter-TSS (CCDC58)	NA	-20	FAM162A								
D9_1_156_R1_peak_2262	chr9	37465762	37465918	+	41	NA	promoter-TSS (ZBTB5)	NA	-877	ZBTB5								
D9_1_156_R1_peak_65	chr1	27383282	27383499	+	41	NA	promoter-TSS (CD164L2)	NA	-57	CD164L2								
D9_1_156_R1_peak_823	chr16	67562069	67562337	+	41	NA	promoter-TSS (CTCF)	NA	-204	CTCF								
D9_1_156_R1_peak_1308	chr19	40778358	40778611	+	41	NA	TTS (MIA)	NA	265	RAB4B								
D9_1_156_R1_peak_1483	chr2	96760802	96760980	+	41	NA	promoter-TSS (CNNM4)	NA	-98	CNNM4								
D9_1_156_R1_peak_2351	chr9	137022136	137022427	+	41	NA	intron (ABCA2, intron 6 of 48)	NA	-5183	C9orf139								
D9_1_156_R1_peak_1003	chr17	75087760	75087916	+	41	NA	promoter-TSS (SLC16A5)	NA	111	SLC16A5								
D9_1_156_R1_peak_456	chr12	53493121	53493277	+	41	NA	promoter-TSS (MAP3K12)	NA	6461	MAP3K12								
D9_1_156_R1_peak_86	chr1	33430660	33430882	+	41	NA	intron (PHC2, intron 1 of 9)	NA	-41880	ZSCAN20								
D9_1_156_R1_peak_1855	chr4	1721363	1721534	+	40	NA	promoter-TSS (TMEM129)	NA	-44	TACC3								
D9_1_156_R1_peak_2409	chrX	153776551	153776847	+	40	NA	intron (PLXNB3, intron 28 of 35)	NA	-4302	SRPK3								
D9_1_156_R1_peak_2405	chrX	150898777	150898933	+	40	NA	promoter-TSS (CD99L2)	NA	-39	CD99L2								
D9_1_156_R1_peak_1215	chr19	14081389	14081607	+	40	NA	TTS (C19orf67)	NA	4297	C19orf67								
D9_1_156_R1_peak_1823	chr3	135965492	135965739	+	40	NA	promoter-TSS (PPP2R3A)	NA	-57120	PPP2R3A								
D9_1_156_R1_peak_1475	chr2	68062953	68063183	+	40	NA	promoter-TSS (C1D)	NA	-41	C1D								
D9_1_156_R1_peak_2011	chr6	30721393	30721558	+	40	NA	intron (TUBB, intron 1 of 3)	NA	1095	TUBB								
D9_1_156_R1_peak_2399	chrX	149539975	149540229	+	40	NA	promoter-TSS (CXorf40A)	NA	-350	LINC00893								
D9_1_156_R1_peak_2154	chr7	135662359	135662515	+	40	NA	promoter-TSS (C7orf73)	NA	-36	C7orf73								
D9_1_156_R1_peak_2030	chr6	41779767	41779923	+	40	NA	promoter-TSS (FRS3)	NA	60	FRS3								
D9_1_156_R1_peak_852	chr16	88686413	88686611	+	40	NA	promoter-TSS (SNAI3)	NA	752	SNAI3								
D9_1_156_R1_peak_1910	chr4	140523959	140524146	+	40	NA	promoter-TSS (ELMOD2)	NA	-106	ELMOD2								
D9_1_156_R1_peak_2404	chrX	150568446	150568628	+	40	NA	promoter-TSS (MTM1)	NA	-60	MTM1								
D9_1_156_R1_peak_622	chr14_GL000225v1_random	67169	67450	+	40	NA	Intergenic	NA	31020	LOC100287823								
D9_1_156_R1_peak_128	chr1	109213642	109213916	+	40	NA	promoter-TSS (SARS)	NA	-114	SARS								
D9_1_156_R1_peak_2413	chrX	154379348	154379504	+	40	NA	exon (EMD, exon 1 of 6)	NA	189	EMD								
D9_1_156_R1_peak_2036	chr6	44246375	44246531	+	40	NA	promoter-TSS (HSP90AB1)	NA	287	HSP90AB1								
D9_1_156_R1_peak_1283	chr19	36141134	36141585	+	40	NA	promoter-TSS (CAPNS1)	NA	1239	CAPNS1								
D9_1_156_R1_peak_1392	chr19	52190069	52190225	+	40	NA	exon (PPP2R1A, exon 1 of 15)	NA	345	PPP2R1A								
D9_1_156_R1_peak_2321	chr9	130712930	130713086	+	39	NA	promoter-TSS (ABL1)	NA	-873	ABL1								
D9_1_156_R1_peak_2177	chr8	20197164	20197320	+	39	NA	promoter-TSS (ATP6V1B2)	NA	49	ATP6V1B2								
D9_1_156_R1_peak_1195	chr19	11435462	11435668	+	39	NA	promoter-TSS (PRKCSH)	NA	308	PRKCSH								
D9_1_156_R1_peak_844	chr16	87383706	87383914	+	39	NA	promoter-TSS (FBXO31)	NA	-17	FBXO31								
D9_1_156_R1_peak_2071	chr7	2403307	2403602	+	39	NA	promoter-TSS (CHST12)	NA	-106	CHST12								
D9_1_156_R1_peak_2227	chr8	143942079	143942235	+	39	NA	intron (PLEC, intron 2 of 32)	NA	3072	MIR661								
D9_1_156_R1_peak_199	chr1	229626122	229626287	+	39	NA	promoter-TSS (TAF5L)	NA	-43	URB2								
D9_1_156_R1_peak_58	chr1	25905455	25905616	+	39	NA	TTS (MIR3917)	NA	868	MIR3917								
D9_1_156_R1_peak_1628	chr20	63627111	63627435	+	39	NA	promoter-TSS (GMEB2)	NA	133	LOC100505771								
D9_1_156_R1_peak_940	chr17	35089236	35089415	+	39	NA	promoter-TSS (RFFL)	NA	4	RFFL								
D9_1_156_R1_peak_1584	chr20	33686445	33686627	+	39	NA	promoter-TSS (E2F1)	NA	-132	E2F1								
D9_1_156_R1_peak_2222	chr8	143430649	143430805	+	39	NA	promoter-TSS (MAFA)	NA	-295	MAFA								
D9_1_156_R1_peak_228	chr10	31928770	31928947	+	39	NA	promoter-TSS (ARHGAP12)	NA	-44	ARHGAP12								
D9_1_156_R1_peak_560	chr14	24161085	24161241	+	39	NA	promoter-TSS (IRF9)	NA	-50	IRF9								
D9_1_156_R1_peak_70	chr1	27959833	27960005	+	39	NA	promoter-TSS (XKR8)	NA	-74	XKR8								
D9_1_156_R1_peak_986	chr17	58083229	58083427	+	39	NA	promoter-TSS (DYNLL2)	NA	-91	DYNLL2								
D9_1_156_R1_peak_189	chr1	225999421	225999577	+	39	NA	promoter-TSS (SDE2)	NA	-101	SDE2								
D9_1_156_R1_peak_592	chr14	94174229	94174385	+	39	NA	promoter-TSS (PPP4R4)	NA	-5	PPP4R4								
D9_1_156_R1_peak_1889	chr4	49650446	49650602	+	39	NA	Intergenic	NA	-161200	LOC101060532								
D9_1_156_R1_peak_1531	chr2	218568684	218568899	+	39	NA	promoter-TSS (USP37)	NA	211	RQCD1								
D9_1_156_R1_peak_2010	chr6	30717420	30717576	+	38	NA	promoter-TSS (MDC1)	NA	183	MDC1								
D9_1_156_R1_peak_570	chr14	52791657	52791824	+	38	NA	promoter-TSS (GNPNAT1)	NA	-280	GNPNAT1								
D9_1_156_R1_peak_2031	chr6	41895184	41895528	+	38	NA	promoter-TSS (USP49)	NA	-23719	USP49								
D9_1_156_R1_peak_623	chr15	25439051	25439258	+	38	NA	promoter-TSS (UBE3A)	NA	-111	UBE3A								
D9_1_156_R1_peak_1884	chr4	39182321	39182536	+	38	NA	promoter-TSS (WDR19)	NA	-99	WDR19								
D9_1_156_R1_peak_923	chr17	21043187	21043477	+	38	NA	promoter-TSS (USP22)	NA	77	USP22								
D9_1_156_R1_peak_1619	chr20	62122176	62122526	+	38	NA	promoter-TSS (LSM14B)	NA	-109	LSM14B								
D9_1_156_R1_peak_499	chr12	121352441	121352608	+	38	NA	promoter-TSS (ANAPC5)	NA	-62	ANAPC5								
D9_1_156_R1_peak_634	chr15	43510751	43510931	+	38	NA	promoter-TSS (TP53BP1)	NA	-126	MAP1A								
D9_1_156_R1_peak_1199	chr19	11814137	11814304	+	38	NA	promoter-TSS (ZNF440)	NA	-64	ZNF440								
D9_1_156_R1_peak_1934	chr5	55994905	55995252	+	38	NA	promoter-TSS (IL6ST)	NA	-85	IL6ST								
D9_1_156_R1_peak_2150	chr7	123534979	123535240	+	38	NA	promoter-TSS (IQUB)	NA	-464	IQUB								
D9_1_156_R1_peak_822	chr16	67431144	67431300	+	38	NA	promoter-TSS (HSD11B2)	NA	89	HSD11B2								
D9_1_156_R1_peak_381	chr11	66616372	66616528	+	38	NA	promoter-TSS (RBM14)	NA	-132	RBM14								
D9_1_156_R1_peak_1775	chr3	47475833	47476014	+	38	NA	promoter-TSS (SCAP)	NA	-32829	SCAP								
D9_1_156_R1_peak_299	chr11	448073	448337	+	38	NA	Intergenic	NA	-2142	PTDSS2								
D9_1_156_R1_peak_1306	chr19	40750649	40750830	+	38	NA	promoter-TSS (SNRPA)	NA	-115	SNRPA								
D9_1_156_R1_peak_196	chr1	228174000	228174156	+	38	NA	intron (IBA57, intron 1 of 2)	NA	8350	IBA57								
D9_1_156_R1_peak_1485	chr2	97645797	97645983	+	38	NA	promoter-TSS (COX5B)	NA	-168	COX5B								
D9_1_156_R1_peak_1524	chr2	207769859	207770022	+	38	NA	promoter-TSS (FZD5)	NA	-521	FZD5								
D9_1_156_R1_peak_839	chr16	81444770	81444983	+	38	NA	promoter-TSS (CMIP)	NA	59858	MIR4720								
D9_1_156_R1_peak_1123	chr19	2977348	2977508	+	38	NA	promoter-TSS (TLE6)	NA	-110	TLE6								
D9_1_156_R1_peak_106	chr1	44739586	44739864	+	38	NA	promoter-TSS (KIF2C)	NA	-93	KIF2C								
D9_1_156_R1_peak_440	chr12	30754906	30755117	+	38	NA	promoter-TSS (CAPRIN2)	NA	-63	LOC645485								
D9_1_156_R1_peak_1105	chr19	1407313	1407578	+	38	NA	promoter-TSS (DAZAP1)	NA	-124	DAZAP1								
D9_1_156_R1_peak_1528	chr2	218396134	218396291	+	38	NA	exon (SLC11A1, exon 16 of 16)	NA	-2126	CTDSP1								
D9_1_156_R1_peak_1397	chr19	52570023	52570293	+	38	NA	promoter-TSS (ZNF701)	NA	-506	ZNF701								
D9_1_156_R1_peak_349	chr11	62646641	62646797	+	38	NA	promoter-TSS (GANAB)	NA	7	GANAB								
D9_1_156_R1_peak_2008	chr6	30571340	30571496	+	38	NA	promoter-TSS (ABCF1)	NA	25	ABCF1								
D9_1_156_R1_peak_413	chr11	108121458	108121625	+	38	NA	promoter-TSS (ACAT1)	NA	-6345	ACAT1								
D9_1_156_R1_peak_1444	chr2	24491070	24491251	+	38	NA	promoter-TSS (NCOA1)	NA	-93317	NCOA1								
D9_1_156_R1_peak_1779	chr3	48556978	48557171	+	38	NA	promoter-TSS (PFKFB4)	NA	-243	PFKFB4								
D9_1_156_R1_peak_1973	chr5	160119604	160119760	+	38	NA	promoter-TSS (PWWP2A)	NA	-238	PWWP2A								
D9_1_156_R1_peak_1925	chr5	6378529	6378697	+	38	NA	promoter-TSS (MED10)	NA	-87	MED10								
D9_1_156_R1_peak_2122	chr7	76358985	76359162	+	38	NA	promoter-TSS (YWHAG)	NA	-48	YWHAG								
D9_1_156_R1_peak_2006	chr6	26171825	26172036	+	38	NA	TTS (HIST1H2BD)	NA	-11866	HIST1H2BE								
D9_1_156_R1_peak_1209	chr19	13162954	13163191	+	38	NA	Intergenic	NA	12604	IER2								
D9_1_156_R1_peak_215	chr10	3785199	3785533	+	38	NA	promoter-TSS (KLF6)	NA	-85	KLF6								
D9_1_156_R1_peak_1939	chr5	69217634	69217832	+	38	NA	promoter-TSS (MRPS36)	NA	-13	MRPS36								
D9_1_156_R1_peak_2251	chr9	33264919	33265075	+	38	NA	promoter-TSS (BAG1)	NA	118	CHMP5								
D9_1_156_R1_peak_223	chr10	17201542	17201744	+	38	NA	promoter-TSS (TRDMT1)	NA	446	TRDMT1								
D9_1_156_R1_peak_328	chr11	34916272	34916500	+	38	NA	promoter-TSS (APIP)	NA	25	APIP								
D9_1_156_R1_peak_1218	chr19	14375219	14375375	+	38	NA	Intergenic	NA	-5847	CD97								
D9_1_156_R1_peak_553	chr14	22919308	22919508	+	38	NA	promoter-TSS (RBM23)	NA	-221	RBM23								
D9_1_156_R1_peak_1197	chr19	11597308	11597523	+	38	NA	promoter-TSS (ZNF627)	NA	-5	ZNF627								
D9_1_156_R1_peak_116	chr1	52366282	52366438	+	38	NA	promoter-TSS (CC2D1B)	NA	-160	CC2D1B								
D9_1_156_R1_peak_1861	chr4	2934764	2934934	+	38	NA	promoter-TSS (MFSD10)	NA	-2	MFSD10								
D9_1_156_R1_peak_2136	chr7	100436454	100436610	+	38	NA	promoter-TSS (PPP1R35)	NA	68	PPP1R35								
D9_1_156_R1_peak_2280	chr9	107283032	107283248	+	38	NA	promoter-TSS (RAD23B)	NA	-913	RAD23B								
D9_1_156_R1_peak_1529	chr2	218406308	218406561	+	37	NA	TTS (CTDSP1)	NA	3742	MIR26B								
D9_1_156_R1_peak_1159	chr19	7643775	7643931	+	37	NA	intron (STXBP2, intron 13 of 18)	NA	6752	STXBP2								
D9_1_156_R1_peak_2000	chr6	5260874	5261218	+	37	NA	promoter-TSS (LYRM4)	NA	-96	LYRM4								
D9_1_156_R1_peak_1282	chr19	36115708	36115864	+	37	NA	promoter-TSS (TBCB)	NA	-19	TBCB								
D9_1_156_R1_peak_1826	chr3	153161992	153162148	+	37	NA	promoter-TSS (RAP2B)	NA	-142	RAP2B								
D9_1_156_R1_peak_323	chr11	33015750	33015933	+	37	NA	promoter-TSS (DEPDC7)	NA	-23	DEPDC7								
D9_1_156_R1_peak_1507	chr2	135876411	135876567	+	37	NA	promoter-TSS (MCM6)	NA	-12	MCM6								
D9_1_156_R1_peak_625	chr15	39782396	39782552	+	37	NA	intron (FSIP1, intron 1 of 11)	NA	364	FSIP1								
D9_1_156_R1_peak_1319	chr19	43464063	43464219	+	36	NA	intron (LYPD3, intron 2 of 4)	NA	1538	LYPD3								
D9_1_156_R1_peak_744	chr16	12803496	12803652	+	36	NA	intron (CPPED1, intron 1 of 3)	NA	313	CPPED1								
D9_1_156_R1_peak_1523	chr2	207711373	207711543	+	36	NA	promoter-TSS (CCNYL1)	NA	-316	CCNYL1								
D9_1_156_R1_peak_918	chr17	18315001	18315204	+	36	NA	promoter-TSS (TOP3A)	NA	-95	TOP3A								
D9_1_156_R1_peak_1986	chr5	178232714	178232870	+	36	NA	promoter-TSS (PHYKPL)	NA	-8	PHYKPL								
D9_1_156_R1_peak_1942	chr5	80654515	80654671	+	36	NA	promoter-TSS (MSH3)	NA	-55	MSH3								
D9_1_156_R1_peak_925	chr17	26494648	26494804	+	36	NA	Intergenic	NA	799216	MIR4522								
D9_1_156_R1_peak_232	chr10	44959667	44959826	+	36	NA	promoter-TSS (TMEM72-AS1)	NA	-19	RASSF4								
D9_1_156_R1_peak_760	chr16	25031549	25031705	+	35	NA	promoter-TSS (LOC554206)	NA	-114	LOC554206								
D9_1_156_R1_peak_785	chr16	31117865	31118021	+	35	NA	intron (KAT8, intron 1 of 9)	NA	279	KAT8								
D9_1_156_R1_peak_945	chr17	38800059	38800215	+	35	NA	promoter-TSS (PIP4K2B)	NA	-13231	PIP4K2B								
D9_1_156_R1_peak_743	chr16	11976546	11976708	+	35	NA	promoter-TSS (SNX29)	NA	-7021	SNX29								
D9_1_156_R1_peak_263	chr10	102714455	102714611	+	35	NA	promoter-TSS (ARL3)	NA	-68	SFXN2								
D9_1_156_R1_peak_2216	chr8	133297193	133297388	+	35	NA	promoter-TSS (NDRG1)	NA	14	NDRG1								
D9_1_156_R1_peak_1948	chr5	109410129	109410311	+	35	NA	promoter-TSS (PJA2)	NA	-246	PJA2								
