PeakID (cmd=annotatePeaks.pl D9_1_155_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D9_1_155_R1_peak_5275	chr12	49842841	49843150	+	56	NA	exon (BCDIN3D, exon 1 of 2)	NA	134	BCDIN3D								
D9_1_155_R1_peak_4621	chr11	119207265	119207636	+	56	NA	intron (CBL, intron 1 of 15)	NA	1174	CBL								
D9_1_155_R1_peak_20622	chr6	89377466	89377647	+	56	NA	intron (RRAGD, intron 5 of 6)	NA	-24656	UBE2J1								
D9_1_155_R1_peak_19489	chr5	163347666	163347893	+	56	NA	Intergenic	NA	-89792	CCNG1								
D9_1_155_R1_peak_13137	chr2	126274882	126275089	+	56	NA	Intergenic	NA	-380867	GYPC								
D9_1_155_R1_peak_18284	chr4	177450510	177450746	+	56	NA	Intergenic	NA	-8125	AGA								
D9_1_155_R1_peak_14960	chr21	38417855	38418063	+	56	NA	intron (ERG, intron 5 of 10)	NA	-84619	LOC102724678								
D9_1_155_R1_peak_12134	chr2	19347847	19348260	+	56	NA	promoter-TSS (MIR4757)	NA	-423	MIR4757								
D9_1_155_R1_peak_245	chr1	19508919	19509161	+	56	NA	Intergenic	NA	-23399	CAPZB								
D9_1_155_R1_peak_16284	chr3	72420389	72420605	+	56	NA	intron (RYBP, intron 1 of 3)	NA	26126	RYBP								
D9_1_155_R1_peak_3059	chr10	73920129	73920422	+	56	NA	intron (C10orf55, intron 1 of 4)	NA	2502	C10orf55								
D9_1_155_R1_peak_17182	chr3	194744909	194745093	+	56	NA	intron (AC090505.6, intron 2 of 3)	NA	36580	AC090505.6								
D9_1_155_R1_peak_2306	chr1	235275320	235275612	+	56	NA	intron (ARID4B, intron 2 of 23)	NA	52021	ARID4B								
D9_1_155_R1_peak_4845	chr12	6607735	6608225	+	56	NA	promoter-TSS (CHD4)	NA	-541	CHD4								
D9_1_155_R1_peak_11742	chr19	45506445	45506708	+	56	NA	promoter-TSS (VASP)	NA	-866	VASP								
D9_1_155_R1_peak_7703	chr15	43493106	43493393	+	56	NA	promoter-TSS (TP53BP1)	NA	4168	TP53BP1								
D9_1_155_R1_peak_846	chr1	65230998	65231326	+	56	NA	exon (AK4, exon 6 of 6)	NA	-33532	DNAJC6								
D9_1_155_R1_peak_16087	chr3	50611791	50612083	+	56	NA	promoter-TSS (CISH)	NA	-106	CISH								
D9_1_155_R1_peak_23158	chr8	106758049	106758313	+	56	NA	Intergenic	NA	12063	ABRA								
D9_1_155_R1_peak_16538	chr3	128052157	128052494	+	56	NA	promoter-TSS (SEC61A1)	NA	-44	SEC61A1								
D9_1_155_R1_peak_6101	chr12	132490021	132490202	+	56	NA	promoter-TSS (FBRSL1)	NA	-460	FBRSL1								
D9_1_155_R1_peak_14891	chr21	33479381	33479628	+	56	NA	intron (TMEM50B, intron 1 of 6)	NA	505	TMEM50B								
D9_1_155_R1_peak_13750	chr2	206798127	206798323	+	56	NA	Intergenic	NA	-14917	MIR3130-1								
D9_1_155_R1_peak_7986	chr15	68229547	68229799	+	56	NA	promoter-TSS (CLN6)	NA	69	CLN6								
D9_1_155_R1_peak_7335	chr14	83992879	83993065	+	56	NA	Intergenic	NA	-78939	LOC102724338								
D9_1_155_R1_peak_1506	chr1	158248171	158248368	+	56	NA	Intergenic	NA	-5868	CD1A								
D9_1_155_R1_peak_542	chr1	35808519	35808719	+	56	NA	intron (AGO4, intron 1 of 17)	NA	247	AGO4								
D9_1_155_R1_peak_11791	chr19	47302363	47302544	+	56	NA	Intergenic	NA	-5611	LOC102723962								
D9_1_155_R1_peak_22082	chr7	106284275	106284459	+	56	NA	intron (NAMPT, intron 1 of 10)	NA	825	NAMPT								
D9_1_155_R1_peak_12665	chr2	69278696	69278947	+	56	NA	Intergenic	NA	108433	GFPT1								
D9_1_155_R1_peak_9719	chr17	35376365	35376546	+	56	NA	Intergenic	NA	-2754	SLFN11								
D9_1_155_R1_peak_6004	chr12	121918318	121918574	+	56	NA	promoter-TSS (WDR66)	NA	-111	WDR66								
D9_1_155_R1_peak_20144	chr6	28922936	28923145	+	56	NA	intron (TRIM27, intron 1 of 7)	NA	951	TRIM27								
D9_1_155_R1_peak_15159	chr22	23894711	23894970	+	56	NA	exon (LOC284889, exon 3 of 3)	NA	462	MIF								
D9_1_155_R1_peak_21540	chr7	35697574	35697755	+	56	NA	Intergenic	NA	-2502	HERPUD2								
D9_1_155_R1_peak_12983	chr2	102336057	102336249	+	56	NA	intron (IL1RL1, intron 1 of 6)	NA	-20130	IL18R1								
D9_1_155_R1_peak_5282	chr12	50220804	50220985	+	56	NA	intron (LIMA1, intron 1 of 7)	NA	13309	MIR1293								
D9_1_155_R1_peak_7128	chr14	64914316	64914512	+	56	NA	promoter-TSS (CHURC1-FNTB)	NA	53	CHURC1								
D9_1_155_R1_peak_19459	chr5	157864095	157864294	+	56	NA	Intergenic	NA	-5019	CLINT1								
D9_1_155_R1_peak_21702	chr7	50304471	50304714	+	56	NA	promoter-TSS (IKZF1)	NA	-190	IKZF1								
D9_1_155_R1_peak_17673	chr4	70970944	70971125	+	56	NA	intron (MOB1B, intron 5 of 7)	NA	-22514	DCK								
D9_1_155_R1_peak_24493	chr9	132406719	132406913	+	56	NA	promoter-TSS (TTF1)	NA	29	TTF1								
D9_1_155_R1_peak_20403	chr6	42930201	42930410	+	56	NA	intron (CNPY3, intron 1 of 4)	NA	1178	CNPY3								
D9_1_155_R1_peak_13022	chr2	108448919	108449329	+	56	NA	promoter-TSS (GCC2)	NA	-113	GCC2								
D9_1_155_R1_peak_7775	chr15	50883926	50884193	+	56	NA	Intergenic	NA	-24566	AP4E1								
D9_1_155_R1_peak_10705	chr18	33146145	33146394	+	56	NA	intron (CCDC178, intron 19 of 21)	NA	294452	CCDC178								
D9_1_155_R1_peak_6023	chr12	122752694	122752928	+	56	NA	promoter-TSS (DENR)	NA	-13	DENR								
D9_1_155_R1_peak_16134	chr3	53255799	53256321	+	56	NA	promoter-TSS (TKT)	NA	54	TKT								
D9_1_155_R1_peak_20399	chr6	42783250	42783597	+	56	NA	exon (FLJ38717, exon 1 of 1)	NA	496	FLJ38717								
D9_1_155_R1_peak_1952	chr1	203320459	203320640	+	56	NA	Intergenic	NA	15013	BTG2								
D9_1_155_R1_peak_22146	chr7	116862420	116862685	+	56	NA	promoter-TSS (CAPZA2)	NA	43	CAPZA2								
D9_1_155_R1_peak_21787	chr7	73738782	73738992	+	56	NA	promoter-TSS (ABHD11)	NA	-32	ABHD11								
D9_1_155_R1_peak_18392	chr5	7869851	7870086	+	56	NA	promoter-TSS (FASTKD3)	NA	823	MTRR								
D9_1_155_R1_peak_8090	chr15	74716671	74716874	+	56	NA	Intergenic	NA	8764	CYP1A1								
D9_1_155_R1_peak_21694	chr7	50200143	50200351	+	56	NA	Intergenic	NA	104161	C7orf72								
D9_1_155_R1_peak_1437	chr1	154751935	154752123	+	56	NA	intron (KCNN3, intron 3 of 8)	NA	107833	KCNN3								
D9_1_155_R1_peak_18166	chr4	152779766	152780055	+	56	NA	promoter-TSS (ARFIP1)	NA	-27	ARFIP1								
D9_1_155_R1_peak_8722	chr16	23678704	23678929	+	56	NA	promoter-TSS (PLK1)	NA	-64	PLK1								
D9_1_155_R1_peak_7788	chr15	51622058	51622239	+	56	NA	intron (DMXL2, intron 1 of 33)	NA	685	DMXL2								
D9_1_155_R1_peak_5693	chr12	96445893	96446074	+	56	NA	Intergenic	NA	-43594	C12orf55								
D9_1_155_R1_peak_614	chr1	40709188	40709371	+	56	NA	promoter-TSS (NFYC)	NA	-17018	NFYC-AS1								
D9_1_155_R1_peak_8550	chr16	4272939	4273191	+	56	NA	promoter-TSS (TFAP4)	NA	-65	TFAP4								
D9_1_155_R1_peak_17237	chr3	196942341	196942680	+	56	NA	promoter-TSS (NCBP2)	NA	83	NCBP2								
D9_1_155_R1_peak_11977	chr19	56314475	56314875	+	56	NA	Intergenic	NA	-6473	LOC101928968								
D9_1_155_R1_peak_2062	chr1	211613414	211613654	+	56	NA	Intergenic	NA	-34777	SLC30A1								
D9_1_155_R1_peak_10248	chr17	74659999	74660183	+	56	NA	Intergenic	NA	-11026	RAB37								
D9_1_155_R1_peak_9993	chr17	55421773	55422187	+	55	NA	promoter-TSS (MMD)	NA	13	MMD								
D9_1_155_R1_peak_23121	chr8	102585203	102585413	+	55	NA	Intergenic	NA	33688	ODF1								
D9_1_155_R1_peak_6510	chr13	60397129	60397310	+	55	NA	promoter-TSS (TDRD3)	NA	29	TDRD3								
D9_1_155_R1_peak_13711	chr2	201116172	201116420	+	55	NA	exon (CFLAR, exon 1 of 10)	NA	142	CFLAR								
D9_1_155_R1_peak_8906	chr16	52727885	52728186	+	55	NA	Intergenic	NA	-121060	CASC16								
D9_1_155_R1_peak_10089	chr17	60677291	60677653	+	55	NA	promoter-TSS (BCAS3)	NA	-339	BCAS3								
D9_1_155_R1_peak_23081	chr8	97832224	97832463	+	55	NA	intron (LAPTM4B, intron 6 of 6)	NA	-36740	MATN2								
D9_1_155_R1_peak_15309	chr22	36435744	36436043	+	55	NA	Intergenic	NA	-35445	LOC101926989								
D9_1_155_R1_peak_2207	chr1	229558903	229559170	+	55	NA	promoter-TSS (ABCB10)	NA	-341	ABCB10								
D9_1_155_R1_peak_18408	chr5	10518472	10518670	+	55	NA	Intergenic	NA	-9377	LOC389273								
D9_1_155_R1_peak_3477	chr10	122141326	122141507	+	55	NA	intron (TACC2, intron 6 of 19)	NA	22955	LOC102724724								
D9_1_155_R1_peak_22600	chr8	26667449	26667634	+	55	NA	Intergenic	NA	153348	DPYSL2								
D9_1_155_R1_peak_16488	chr3	122102081	122102490	+	55	NA	intron (CD86, intron 2 of 5)	NA	24436	CD86								
D9_1_155_R1_peak_15781	chr3	25542685	25542889	+	55	NA	intron (RARB, intron 3 of 7)	NA	114524	RARB								
D9_1_155_R1_peak_11180	chr19	8577296	8577621	+	55	NA	promoter-TSS (MYO1F)	NA	-11	MYO1F								
D9_1_155_R1_peak_24240	chr9	114371994	114372244	+	55	NA	intron (AKNA, intron 4 of 20)	NA	15128	AKNA								
D9_1_155_R1_peak_21999	chr7	99740166	99740379	+	55	NA	Intergenic	NA	-5076	CYP3A7								
D9_1_155_R1_peak_8608	chr16	11423486	11423735	+	55	NA	Intergenic	NA	12078	LOC102723455								
D9_1_155_R1_peak_17672	chr4	70954364	70954665	+	55	NA	intron (MOB1B, intron 3 of 7)	NA	-39034	DCK								
D9_1_155_R1_peak_14125	chr20	2087014	2087263	+	55	NA	Intergenic	NA	-14744	STK35								
D9_1_155_R1_peak_15644	chr3	10248212	10248531	+	55	NA	promoter-TSS (TATDN2)	NA	-122	TATDN2								
D9_1_155_R1_peak_8753	chr16	27756709	27756916	+	55	NA	intron (KIAA0556, intron 17 of 26)	NA	-37783	LOC100128079								
D9_1_155_R1_peak_564	chr1	37514817	37515086	+	55	NA	promoter-TSS (MEAF6)	NA	-132	MEAF6								
D9_1_155_R1_peak_16332	chr3	98513283	98513464	+	55	NA	Intergenic	NA	9693	CLDND1								
D9_1_155_R1_peak_15148	chr22	22877485	22877671	+	55	NA	Intergenic	NA	2524	LOC102724638								
D9_1_155_R1_peak_19049	chr5	112124970	112125199	+	55	NA	Intergenic	NA	-35442	EPB41L4A-AS1								
D9_1_155_R1_peak_24882	chrX	44542972	44543195	+	55	NA	promoter-TSS (FUNDC1)	NA	-108	FUNDC1								
D9_1_155_R1_peak_24777	chrX	24054194	24054375	+	55	NA	promoter-TSS (EIF2S3)	NA	-664	EIF2S3								
D9_1_155_R1_peak_25195	chrX	135521929	135522139	+	55	NA	intron (DDX26B, intron 2 of 18)	NA	1390	DDX26B								
D9_1_155_R1_peak_15727	chr3	16314089	16314287	+	55	NA	intron (OXNAD1, intron 9 of 9)	NA	48974	OXNAD1								
D9_1_155_R1_peak_18799	chr5	74576858	74577039	+	55	NA	Intergenic	NA	64476	ENC1								
D9_1_155_R1_peak_5519	chr12	68958314	68958623	+	55	NA	intron (CPM, intron 1 of 8)	NA	-25269	CPM								
D9_1_155_R1_peak_19080	chr5	116492088	116492300	+	55	NA	intron (SEMA6A, intron 6 of 19)	NA	44696	CTB-118N6.3								
D9_1_155_R1_peak_10059	chr17	59155154	59155349	+	55	NA	promoter-TSS (PRR11)	NA	188	SKA2								
D9_1_155_R1_peak_24933	chrX	49269270	49269451	+	55	NA	promoter-TSS (PPP1R3F)	NA	-482	PPP1R3F								
D9_1_155_R1_peak_9848	chr17	42893540	42893721	+	55	NA	intron (LINC00671, intron 2 of 5)	NA	5104	LINC00671								
D9_1_155_R1_peak_14069	chr2	241842721	241843137	+	55	NA	Intergenic	NA	15979	PDCD1								
D9_1_155_R1_peak_24984	chrX	66014662	66014880	+	55	NA	Intergenic	NA	-4166	MIR223								
D9_1_155_R1_peak_10107	chr17	62781531	62781743	+	55	NA	intron (MARCH10, intron 3 of 10)	NA	25016	MARCH10								
D9_1_155_R1_peak_22154	chr7	117792226	117792445	+	55	NA	promoter-TSS (CTTNBP2)	NA	81172	CTTNBP2								
D9_1_155_R1_peak_14070	chr2	242085960	242086608	+	55	NA	Intergenic	NA	-2409	LOC728323								
D9_1_155_R1_peak_9532	chr17	15850213	15850394	+	55	NA	Intergenic	NA	-32561	AC015922.6								
D9_1_155_R1_peak_22512	chr8	11956336	11956574	+	55	NA	Intergenic	NA	18144	DEFB136								
D9_1_155_R1_peak_23998	chr9	91068261	91068508	+	55	NA	intron (LOC100129316, intron 2 of 3)	NA	6748	LOC100129316								
D9_1_155_R1_peak_15033	chr21	44353257	44353553	+	55	NA	promoter-TSS (TRPM2)	NA	-196	TRPM2								
D9_1_155_R1_peak_12238	chr2	29012221	29012422	+	55	NA	intron (FAM179A, intron 7 of 19)	NA	17132	FAM179A								
D9_1_155_R1_peak_17615	chr4	54233729	54234025	+	55	NA	intron (PDGFRA, intron 1 of 22)	NA	4747	PDGFRA								
D9_1_155_R1_peak_10620	chr18	12658040	12658268	+	55	NA	promoter-TSS (SPIRE1)	NA	-106	SPIRE1								
D9_1_155_R1_peak_9061	chr16	70438927	70439161	+	55	NA	promoter-TSS (ST3GAL2)	NA	44	ST3GAL2								
D9_1_155_R1_peak_1295	chr1	143874620	143874983	+	55	NA	promoter-TSS (FCGR1C)	NA	58	FCGR1C								
D9_1_155_R1_peak_24069	chr9	96777864	96778404	+	55	NA	promoter-TSS (ZNF510)	NA	-88	ZNF510								
D9_1_155_R1_peak_17976	chr4	118326656	118326897	+	55	NA	intron (PRSS12, intron 4 of 8)	NA	26120	PRSS12								
D9_1_155_R1_peak_21228	chr6	161108955	161109137	+	55	NA	intron (MAP3K4, intron 23 of 27)	NA	52936	AGPAT4-IT1								
D9_1_155_R1_peak_2724	chr10	28248293	28248532	+	55	NA	intron (MPP7, intron 1 of 11)	NA	40928	MIR8086								
D9_1_155_R1_peak_24729	chrX	16740574	16741033	+	55	NA	intron (SYAP1, intron 3 of 8)	NA	21219	SYAP1								
D9_1_155_R1_peak_80	chr1	8047265	8047507	+	55	NA	Intergenic	NA	-21053	ERRFI1								
D9_1_155_R1_peak_16383	chr3	105330341	105330545	+	55	NA	Intergenic	NA	-36270	ALCAM								
D9_1_155_R1_peak_18937	chr5	94546109	94546548	+	55	NA	intron (KIAA0825, intron 2 of 4)	NA	72276	KIAA0825								
D9_1_155_R1_peak_1833	chr1	186978956	186979197	+	55	NA	intron (PLA2G4A, intron 16 of 17)	NA	150127	PLA2G4A								
D9_1_155_R1_peak_7225	chr14	73861529	73861825	+	55	NA	intron (PTGR2, intron 3 of 9)	NA	9846	PTGR2								
D9_1_155_R1_peak_13244	chr2	138060164	138060405	+	55	NA	Intergenic	NA	96046	HNMT								
D9_1_155_R1_peak_18262	chr4	173370007	173370219	+	55	NA	promoter-TSS (SAP30)	NA	-829	SAP30								
D9_1_155_R1_peak_7229	chr14	74362490	74362679	+	55	NA	Intergenic	NA	14121	VRTN								
D9_1_155_R1_peak_24524	chr9	134396233	134396460	+	55	NA	intron (RXRA, intron 1 of 9)	NA	16935	MIR4669								
D9_1_155_R1_peak_2534	chr10	9952110	9952308	+	55	NA	Intergenic	NA	-106513	RP5-933E2.1								
D9_1_155_R1_peak_25104	chrX	111681012	111681207	+	55	NA	promoter-TSS (ALG13)	NA	-61	ALG13								
D9_1_155_R1_peak_17875	chr4	99405508	99405703	+	55	NA	Intergenic	NA	-1165	LOC102723576								
D9_1_155_R1_peak_4578	chr11	116814691	116814898	+	55	NA	Intergenic	NA	8501	APOA4								
D9_1_155_R1_peak_24667	chrX	12919088	12919318	+	55	NA	exon (TLR8, exon 2 of 2)	NA	-10867	TLR8-AS1								
D9_1_155_R1_peak_9176	chr16	84810974	84811168	+	55	NA	Intergenic	NA	-8910	CRISPLD2								
D9_1_155_R1_peak_13794	chr2	211160039	211160276	+	55	NA	Intergenic	NA	542586	CPS1-IT1								
D9_1_155_R1_peak_14308	chr20	20685845	20686141	+	55	NA	intron (RALGAPA2, intron 1 of 40)	NA	26645	RALGAPA2								
D9_1_155_R1_peak_24840	chrX	40106477	40106765	+	55	NA	intron (BCOR, intron 1 of 14)	NA	-8710	BCOR								
D9_1_155_R1_peak_5867	chr12	111432555	111432848	+	55	NA	intron (SH2B3, intron 2 of 7)	NA	26753	SH2B3								
D9_1_155_R1_peak_20015	chr6	20409461	20409682	+	55	NA	intron (E2F3, intron 1 of 6)	NA	7665	E2F3								
D9_1_155_R1_peak_25245	chrX	153414894	153415324	+	55	NA	intron (ZFP92, intron 2 of 5)	NA	3610	ZFP92								
D9_1_155_R1_peak_16542	chr3	128488315	128488764	+	55	NA	promoter-TSS (GATA2)	NA	-654	RP11-475N22.4								
D9_1_155_R1_peak_12274	chr2	32560688	32560896	+	55	NA	intron (BIRC6, intron 64 of 72)	NA	28579	MIR558								
D9_1_155_R1_peak_14486	chr20	38288059	38288395	+	55	NA	intron (LOC149684, intron 1 of 1)	NA	-15956	BPI								
D9_1_155_R1_peak_22977	chr8	79323092	79323360	+	55	NA	Intergenic	NA	-287588	STMN2								
D9_1_155_R1_peak_24767	chrX	23851763	23851976	+	55	NA	intron (APOO, intron 7 of 8)	NA	56026	APOO								
D9_1_155_R1_peak_5213	chr12	46450515	46450723	+	55	NA	intron (RP11-96H19.1, intron 2 of 2)	NA	66889	RP11-96H19.1								
D9_1_155_R1_peak_12082	chr2	10123801	10124003	+	55	NA	intron (RRM2, intron 4 of 9)	NA	1334	RRM2								
D9_1_155_R1_peak_4076	chr11	62671506	62671969	+	55	NA	promoter-TSS (C11orf83)	NA	32	C11orf48								
D9_1_155_R1_peak_7437	chr14	92704314	92704570	+	55	NA	intron (LGMN, intron 11 of 11)	NA	44188	LGMN								
D9_1_155_R1_peak_15744	chr3	17664923	17665316	+	55	NA	intron (TBC1D5, intron 1 of 23)	NA	75788	TBC1D5								
D9_1_155_R1_peak_15480	chr22	44729573	44729836	+	55	NA	intron (PRR5-ARHGAP8, intron 4 of 14)	NA	-22854	ARHGAP8								
D9_1_155_R1_peak_3786	chr11	21815345	21815698	+	55	NA	Intergenic	NA	-264148	LOC102723370								
D9_1_155_R1_peak_22502	chr8	11169541	11169755	+	55	NA	intron (XKR6, intron 1 of 2)	NA	31718	XKR6								
D9_1_155_R1_peak_17372	chr4	11791986	11792353	+	55	NA	Intergenic	NA	-370530	HS3ST1								
D9_1_155_R1_peak_16417	chr3	108463759	108463998	+	55	NA	intron (MYH15, intron 16 of 41)	NA	65444	MYH15								
D9_1_155_R1_peak_17928	chr4	106739479	106739660	+	55	NA	Intergenic	NA	296727	DKK2								
D9_1_155_R1_peak_24807	chrX	37800841	37801087	+	55	NA	intron (CYBB, intron 7 of 12)	NA	20947	CYBB								
D9_1_155_R1_peak_10196	chr17	68312699	68312908	+	55	NA	intron (ARSG, intron 2 of 11)	NA	-31786	SLC16A6								
D9_1_155_R1_peak_12258	chr2	31233946	31234268	+	55	NA	promoter-TSS (EHD3)	NA	93	EHD3								
D9_1_155_R1_peak_21063	chr6	143533675	143533873	+	55	NA	Intergenic	NA	-21891	FUCA2								
D9_1_155_R1_peak_11564	chr19	37551197	37551400	+	55	NA	promoter-TSS (ZNF571-AS1)	NA	-73	ZNF540								
D9_1_155_R1_peak_452	chr1	29230883	29231102	+	55	NA	promoter-TSS (MECR)	NA	-47	MECR								
D9_1_155_R1_peak_984	chr1	86352086	86352441	+	55	NA	intron (ODF2L, intron 15 of 15)	NA	5424	MIR7856								
D9_1_155_R1_peak_7778	chr15	51186950	51187204	+	55	NA	Intergenic	NA	-55113	MIR4713								
D9_1_155_R1_peak_10440	chr17	82112944	82113251	+	55	NA	intron (CCDC57, intron 16 of 16)	NA	-14867	FASN								
D9_1_155_R1_peak_24871	chrX	42976912	42977118	+	55	NA	Intergenic	NA	-198780	PPP1R2P9								
D9_1_155_R1_peak_24749	chrX	19810865	19811067	+	55	NA	intron (SH3KBP1, intron 2 of 17)	NA	-11190	SH3KBP1								
D9_1_155_R1_peak_10448	chr17	82231937	82232301	+	55	NA	promoter-TSS (SLC16A3)	NA	3108	SLC16A3								
D9_1_155_R1_peak_18995	chr5	100901960	100902191	+	55	NA	intron (ST8SIA4, intron 1 of 4)	NA	1210	ST8SIA4								
D9_1_155_R1_peak_9232	chr16	88170663	88170962	+	55	NA	Intergenic	NA	-23473	LOC101928880								
D9_1_155_R1_peak_22591	chr8	26287165	26287382	+	55	NA	Intergenic	NA	-4218	PPP2R2A								
D9_1_155_R1_peak_24102	chr9	99787679	99787965	+	55	NA	intron (RP11-554F20.1, intron 2 of 6)	NA	32067	RP11-554F20.1								
D9_1_155_R1_peak_23837	chr9	76012048	76012378	+	55	NA	intron (PCSK5, intron 3 of 37)	NA	121569	PCSK5								
D9_1_155_R1_peak_2536	chr10	10739287	10739473	+	55	NA	Intergenic	NA	55534	SFTA1P								
D9_1_155_R1_peak_25184	chrX	132217247	132217438	+	55	NA	promoter-TSS (RAP2C)	NA	-789	RAP2C-AS1								
D9_1_155_R1_peak_1412	chr1	153775491	153775810	+	55	NA	exon (SLC27A3, exon 1 of 10)	NA	1296	SLC27A3								
D9_1_155_R1_peak_15718	chr3	15601548	15602073	+	55	NA	promoter-TSS (HACL1)	NA	42	HACL1								
D9_1_155_R1_peak_24694	chrX	13663434	13663615	+	55	NA	exon (TCEANC, exon 3 of 3)	NA	-10091	LOC645769								
D9_1_155_R1_peak_17441	chr4	24675773	24676108	+	55	NA	Intergenic	NA	-91379	DHX15								
D9_1_155_R1_peak_10722	chr18	35581934	35582115	+	55	NA	Intergenic	NA	-9758	MIR3975								
D9_1_155_R1_peak_18465	chr5	21318986	21319287	+	55	NA	Intergenic	NA	-140344	GUSBP1								
D9_1_155_R1_peak_5233	chr12	47773371	47773695	+	55	NA	intron (SLC48A1, intron 1 of 2)	NA	349	SLC48A1								
D9_1_155_R1_peak_20567	chr6	81938363	81938570	+	55	NA	promoter-TSS (LOC102724168)	NA	-45	LOC102724168								
D9_1_155_R1_peak_6815	chr14	22244930	22245344	+	55	NA	intron (LOC101929755, intron 2 of 2)	NA	233757	LOC102724753								
D9_1_155_R1_peak_25162	chrX	129823614	129823823	+	55	NA	exon (ZDHHC9, exon 5 of 11)	NA	19867	ZDHHC9								
D9_1_155_R1_peak_347	chr1	25336983	25337164	+	55	NA	exon (LOC101928189, exon 1 of 3)	NA	338	LOC101928189								
D9_1_155_R1_peak_1332	chr1	148529222	148529451	+	55	NA	promoter-TSS (TRNAN5-2)	NA	79	TRNAN5-2								
D9_1_155_R1_peak_19322	chr5	144187828	144188015	+	55	NA	intron (KCTD16, intron 2 of 3)	NA	-17207	YIPF5								
D9_1_155_R1_peak_21079	chr6	144152538	144152791	+	55	NA	intron (STX11, intron 1 of 1)	NA	1410	STX11								
D9_1_155_R1_peak_480	chr1	31921127	31921328	+	55	NA	intron (PTP4A2, intron 1 of 5)	NA	17152	PTP4A2								
D9_1_155_R1_peak_7142	chr14	67508985	67509230	+	55	NA	intron (TMEM229B, intron 1 of 3)	NA	6621	TMEM229B								
D9_1_155_R1_peak_7345	chr14	86319281	86319502	+	55	NA	Intergenic	NA	-257841	LOC102724380								
D9_1_155_R1_peak_23184	chr8	110132991	110133229	+	55	NA	Intergenic	NA	-157376	KCNV1								
D9_1_155_R1_peak_17861	chr4	88858771	88859052	+	55	NA	intron (FAM13A, intron 6 of 15)	NA	95733	LOC102723488								
D9_1_155_R1_peak_25088	chrX	109537424	109537630	+	55	NA	intron (NXT2, intron 1 of 3)	NA	1746	NXT2								
D9_1_155_R1_peak_5807	chr12	108732084	108732267	+	55	NA	promoter-TSS (CORO1C)	NA	-625	CORO1C								
D9_1_155_R1_peak_24	chr1	1746032	1746483	+	55	NA	promoter-TSS (SLC35E2)	NA	-258	SLC35E2								
D9_1_155_R1_peak_14480	chr20	37989995	37990270	+	55	NA	intron (TTI1, intron 6 of 6)	NA	43336	TTI1								
D9_1_155_R1_peak_9619	chr17	27555453	27555681	+	55	NA	intron (KSR1, intron 2 of 19)	NA	-31549	KSR1								
D9_1_155_R1_peak_14046	chr2	239557607	239557788	+	55	NA	Intergenic	NA	-20604	FLJ45964								
D9_1_155_R1_peak_15733	chr3	16866738	16866925	+	55	NA	Intergenic	NA	-66259	PLCL2								
D9_1_155_R1_peak_4822	chr12	4676229	4676422	+	55	NA	intron (NDUFA9, intron 8 of 10)	NA	27227	NDUFA9								
D9_1_155_R1_peak_24039	chr9	93479779	93479974	+	55	NA	intron (FAM120A, intron 3 of 9)	NA	-28139	FAM120AOS								
D9_1_155_R1_peak_3555	chr10	133308806	133309277	+	55	NA	exon (TUBGCP2, exon 1 of 17)	NA	115	TUBGCP2								
D9_1_155_R1_peak_25017	chrX	72382474	72382741	+	55	NA	intron (HDAC8, intron 7 of 8)	NA	-77021	CITED1								
D9_1_155_R1_peak_22769	chr8	51870051	51870340	+	55	NA	intron (PCMTD1, intron 1 of 5)	NA	28971	PCMTD1								
D9_1_155_R1_peak_1976	chr1	204983259	204983463	+	55	NA	intron (NFASC, intron 22 of 30)	NA	-59851	CNTN2								
D9_1_155_R1_peak_14537	chr20	45020398	45020745	+	55	NA	intron (STK4, intron 9 of 11)	NA	53382	STK4								
D9_1_155_R1_peak_4096	chr11	63681283	63681515	+	55	NA	promoter-TSS (RTN3)	NA	-51	RTN3								
D9_1_155_R1_peak_5949	chr12	120292953	120293134	+	55	NA	promoter-TSS (SIRT4)	NA	194	RNU4-1								
D9_1_155_R1_peak_17741	chr4	78533392	78533593	+	55	NA	intron (FRAS1, intron 70 of 73)	NA	-18096	ANXA3								
D9_1_155_R1_peak_9528	chr17	15593053	15593241	+	55	NA	intron (CDRT1, intron 11 of 11)	NA	26557	CDRT1								
D9_1_155_R1_peak_22259	chr7	137992703	137992956	+	55	NA	intron (CREB3L2, intron 1 of 3)	NA	9272	CREB3L2								
D9_1_155_R1_peak_24897	chrX	46626681	46626886	+	55	NA	intron (SLC9A7, intron 14 of 16)	NA	53096	CHST7								
D9_1_155_R1_peak_5118	chr12	29335064	29335318	+	55	NA	exon (FAR2, exon 11 of 11)	NA	-17343	RP11-996F15.2								
D9_1_155_R1_peak_11964	chr19	55580879	55581084	+	55	NA	promoter-TSS (ZNF579)	NA	-136	ZNF579								
D9_1_155_R1_peak_16671	chr3	139343834	139344180	+	55	NA	promoter-TSS (MRPS22)	NA	-12	MRPS22								
D9_1_155_R1_peak_10774	chr18	46917147	46917528	+	55	NA	promoter-TSS (KATNAL2)	NA	-265	KATNAL2								
