GENE,mr571-MV411-DMSO_coculture_12h-r1_tcount,mr572-MV411-DMSO_coculture_12h-r2_tcount,mr573-MV411-DMSO_coculture_12h-r3_tcount,mr574-MV411-DMSO_coculture_12h-r4_tcount,mr575-MV411-DMSO_coculture_12h-r5_tcount,mr576-MV411-VHL_coculture_12h-r1_tcount,mr577-MV411-VHL_coculture_12h-r2_tcount,mr578-MV411-VHL_coculture_12h-r3_tcount,mr579-MV411-VHL_coculture_12h-r4_tcount,mr580-MV411-VHL_coculture_12h-r5_tcount,mr581-MV411-MYB-dTAG-DMSO_coculture_12h-r1_tcount,mr582-MV411-MYB-dTAG-DMSO_coculture_12h-r2_tcount,mr583-MV411-MYB-dTAG-DMSO_coculture_12h-r3_tcount,mr584-MV411-MYB-dTAG-DMSO_coculture_12h-r4_tcount,mr585-MV411-MYB-dTAG-VHL_coculture_12h-r1_tcount,mr586-MV411-MYB-dTAG-VHL_coculture_12h-r2_tcount,mr587-MV411-MYB-dTAG-VHL_coculture_12h-r3_tcount,mr588-MV411-MYB-dTAG-VHL_coculture_12h-r4_tcount,mr589-MV411-MYB-dTAG-VHL_coculture_12h-r5_tcount
SLC25A43,18,15,3,18,8,20,16,14,10,17,12,20,13,4,28,9,12,7,15
RTL3,1,0,0,5,2,1,2,0,2,3,2,1,0,2,6,1,1,3,8
INTS6L,14,11,15,28,9,18,21,8,22,16,22,13,22,10,36,24,23,9,13
ZNF449,4,11,3,14,2,18,18,6,4,13,16,10,11,5,24,10,10,7,13
VMA21,115,102,50,121,70,118,131,76,77,99,100,92,211,83,205,96,74,67,150
HIPK1,168,151,66,178,108,232,211,132,135,146,156,162,264,121,391,222,166,115,334
MTLN,16,11,18,11,6,8,15,15,10,14,32,12,10,6,10,4,4,19,14
C2orf69,120,75,67,112,50,111,104,53,85,101,130,109,180,42,174,108,89,84,120
DIPK2A,37,33,19,37,13,37,30,7,33,31,23,34,37,12,61,28,29,18,29
SENP5,79,73,33,61,43,91,121,58,65,82,75,69,114,69,145,81,73,35,123
USF3,28,37,14,45,25,64,54,31,31,27,26,43,77,23,126,81,57,23,77
LVRN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC36A1,16,15,12,31,16,32,55,24,21,14,18,15,26,22,40,37,15,8,30
DHRSX,6,10,4,1,3,3,6,4,3,5,12,10,9,2,4,8,4,7,8
SAMD9L,0,7,0,1,2,6,2,2,2,0,0,1,1,2,2,3,6,1,8
ATAD3C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP12,143,164,86,171,79,192,173,117,105,133,141,187,249,110,265,155,144,120,224
219347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MTIF3,5,4,6,3,3,3,5,0,3,2,0,3,7,2,5,2,1,0,3
YPEL4,0,0,0,0,0,2,0,0,1,0,0,2,3,0,1,0,0,0,0
MED19,27,21,35,18,7,17,17,9,12,21,31,13,23,13,35,27,12,38,14
ZCCHC24,11,12,6,16,7,12,20,21,10,14,18,13,42,22,44,27,20,21,38
ENKUR,7,0,3,5,1,2,6,3,1,0,8,3,3,0,4,1,0,5,3
UNC5B,3,13,8,4,2,19,7,6,3,9,12,5,8,1,15,11,10,29,24
PROSER2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
STOX1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM241B,0,0,0,0,0,0,2,0,0,1,3,1,3,2,1,2,0,7,3
TYSND1,21,21,23,23,8,17,32,18,17,15,11,20,22,10,19,13,10,4,13
ZNF25,31,15,5,26,12,15,19,15,21,18,12,13,20,7,42,15,11,13,15
CCNY,23,30,19,25,26,21,33,15,23,24,20,14,25,22,21,26,26,15,38
C11orf45,1,6,1,1,0,1,6,2,1,3,1,0,4,2,2,1,3,0,1
HYLS1,26,28,32,43,27,54,42,18,34,23,39,31,52,18,55,34,37,41,56
TMEM218,20,20,7,22,10,27,23,12,22,21,19,19,42,18,25,28,20,25,31
SLC37A2,2,4,9,9,1,6,7,6,0,13,2,5,2,3,9,19,4,5,11
TBCEL,17,20,7,23,14,32,37,16,28,21,16,26,39,17,55,25,19,5,47
MRPL21,5,6,6,5,7,9,3,3,4,3,4,1,7,7,2,1,0,10,7
TPCN2,4,12,7,9,1,9,14,4,6,8,7,14,10,8,18,5,7,4,8
MPEG1,29,29,6,17,6,136,86,31,23,23,28,34,47,37,228,172,128,174,320
PATL1,33,30,18,27,20,48,49,21,23,21,50,44,68,40,92,53,42,30,77
VWCE,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
CYB561A3,0,4,2,3,0,6,3,2,1,3,5,3,4,4,3,10,3,6,4
PPP1R32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GDPD4,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
DDIAS,12,10,16,7,1,15,13,14,9,9,11,10,12,7,18,14,2,14,13
LTO1,21,28,18,17,19,40,44,23,29,38,19,24,32,16,39,30,18,23,19
LRTOMT,2,1,0,1,0,3,1,1,3,0,0,1,2,0,0,2,0,0,2
DLEU7,6,3,2,1,0,1,5,0,5,5,1,0,2,2,3,1,1,1,0
FAM124A,4,4,4,2,0,5,2,2,2,0,3,0,0,0,2,0,0,0,1
SKA1,20,36,32,24,7,45,37,16,17,26,30,14,42,36,49,54,35,31,66
OTUD1,2,5,2,4,0,9,5,0,1,1,4,9,5,6,16,9,3,10,8
OAF,10,11,11,12,7,7,9,7,8,6,2,4,3,4,7,5,1,0,4
TIGD3,1,0,6,1,0,0,0,0,2,0,0,0,0,2,0,3,0,0,2
220429,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
220594,1,0,0,2,1,2,1,1,0,2,1,1,3,0,2,0,0,1,0
AC132008.2,8,14,2,15,7,22,12,12,7,18,11,20,22,17,34,29,14,10,34
FABP5P3,0,2,1,0,0,1,2,0,1,6,0,1,3,0,0,0,0,0,0
CBWD5,17,7,17,12,10,13,17,7,8,10,15,5,15,6,5,9,3,10,5
220906,143,99,112,115,55,138,145,81,117,130,109,105,141,65,239,147,111,184,166
ZNF438,76,64,61,73,54,75,112,63,52,80,68,67,80,60,70,34,15,16,36
SLC16A9,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
MARCHF8,16,7,4,17,10,18,22,14,9,10,9,4,15,6,25,12,14,12,18
ZNF22-AS1,0,0,0,0,0,3,1,2,0,0,4,5,9,3,5,2,1,0,6
HNRNPA3,708,683,316,676,381,783,840,408,508,580,691,713,1114,485,1258,691,658,404,1044
RASGEF1A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
REEP3,23,25,3,11,19,55,37,17,10,12,39,42,48,18,137,63,85,26,104
JMJD1C,519,520,287,539,353,749,997,432,477,498,564,594,972,366,1302,725,568,476,970
RPP38-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
NSUN6,3,3,0,1,3,2,2,5,3,2,1,2,2,1,2,5,3,4,4
ARL5B,27,44,8,41,22,44,53,30,20,33,34,62,86,28,107,43,37,7,73
LRRN4CL,1,0,0,0,0,1,2,0,0,1,2,0,0,1,2,0,1,0,0
HNRNPUL2,19,25,20,35,20,67,49,21,24,22,33,31,57,26,56,59,23,47,59
ALKBH3,3,4,4,3,0,2,8,12,8,5,10,9,13,4,10,4,4,11,5
EEF1AKMT1,16,22,19,12,10,29,19,6,16,15,24,24,29,25,29,29,29,25,25
SKA3,22,27,28,23,14,40,40,14,23,20,43,33,72,24,53,23,21,41,43
MICU2,11,4,7,17,4,26,17,18,11,16,24,27,36,11,51,28,22,15,21
SPATA13,46,42,13,45,39,93,86,36,46,47,63,84,120,51,172,97,100,71,144
CPNE2,1,3,0,0,0,2,2,1,0,0,1,0,3,1,4,4,1,1,4
ADGRG5,20,20,23,21,10,23,30,16,21,20,16,13,22,6,36,39,39,31,69
PRSS54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CES5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK9,0,0,1,2,1,6,2,2,3,3,6,6,3,3,3,1,5,0,3
NT5DC1,0,2,2,5,1,2,1,4,0,3,3,1,6,0,2,4,5,3,0
ZUP1,3,1,3,2,1,2,5,4,5,2,2,0,3,0,7,1,0,5,1
TBC1D32,2,6,3,3,4,3,1,0,2,2,0,4,5,0,15,2,3,3,4
BEND6,2,4,5,4,4,7,4,2,4,8,2,7,9,0,5,4,4,10,8
C6orf223,5,10,2,9,1,15,22,4,6,12,6,8,10,4,20,18,7,5,17
RSPH9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY10P1,12,9,5,5,4,7,9,2,9,14,8,3,3,1,15,9,5,3,3
OARD1,20,34,22,38,26,45,49,20,42,22,44,22,33,45,75,37,25,46,37
AL353579.1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
FGD2,2,2,2,6,0,2,1,0,0,1,0,0,2,3,5,6,0,3,6
C6orf89,42,39,28,58,30,74,74,54,36,42,69,38,100,45,110,68,64,40,97
SMIM29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LEMD2,15,21,18,18,16,15,18,9,16,19,16,15,27,16,29,14,4,14,24
ZBTB9,24,15,13,23,12,18,28,26,21,24,31,24,40,40,28,27,23,15,38
ZBTB12,0,0,0,2,2,0,0,3,0,0,1,0,0,2,0,0,0,3,0
C6orf136,3,4,2,1,4,4,3,3,1,2,6,1,4,2,4,7,1,9,1
KDM1B,7,10,7,3,6,15,22,4,7,7,15,14,18,11,19,5,16,5,13
PHACTR1,12,7,1,3,5,17,19,5,5,13,9,4,6,5,12,8,9,1,11
SMIM13,48,49,23,53,24,69,67,47,51,39,43,35,80,19,87,48,54,37,64
SYCP2L,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ZSCAN25,32,39,11,37,15,36,38,18,24,23,36,20,52,27,59,34,39,11,56
FAM200A,4,10,9,2,7,16,11,7,4,8,12,11,14,5,17,7,3,11,7
POLR1F,170,122,97,157,92,181,180,108,115,170,153,131,206,86,235,134,89,98,168
HOXA11-AS,1,0,1,0,0,4,3,2,0,0,3,8,3,5,2,7,9,3,12
JAZF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R35,5,2,11,5,2,3,6,2,4,5,4,3,5,4,4,4,3,7,6
GPC2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
BRAT1,4,3,2,5,2,3,3,11,2,3,1,0,2,1,5,5,1,0,7
FOXK1,47,70,18,33,33,45,77,49,55,52,71,63,98,62,75,51,58,10,86
DAGLB,52,47,55,41,29,40,76,50,35,33,53,27,50,33,48,30,26,25,42
CCZ1B,8,5,0,3,0,4,3,1,4,4,5,5,7,3,7,6,0,0,7
THSD7A,24,21,24,21,12,17,21,11,23,30,8,13,15,6,15,3,3,3,3
TMED4,36,33,33,33,32,42,66,42,25,38,46,49,54,41,94,57,44,50,54
MTURN,8,4,1,1,1,12,12,3,3,6,1,5,5,2,21,4,2,2,14
RSBN1L,8,9,4,16,5,10,9,6,10,16,11,3,9,6,10,5,10,10,15
LRWD1,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0
FAM185A,1,1,4,4,5,5,5,5,2,0,1,1,0,1,1,2,0,1,0
FBXL13,4,6,6,2,2,11,4,1,1,2,3,5,12,3,8,2,7,5,5
NAPEPLD,9,9,12,9,5,13,25,4,15,19,4,6,11,2,19,12,6,3,3
ATXN7L1,26,31,18,32,16,22,44,29,25,34,24,16,39,13,33,12,21,27,19
LNX2,27,14,6,22,6,19,20,4,16,3,26,22,41,13,63,19,11,19,20
ADGRG3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UNC5CL,0,1,0,2,0,0,0,0,0,2,1,1,0,2,1,2,4,1,4
KCTD20,74,71,56,106,63,135,174,93,99,75,127,116,161,79,208,143,113,91,173
SCUBE3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ZSCAN23,2,0,0,0,0,0,1,4,1,1,0,0,1,1,0,0,0,0,1
NKAPL,1,0,3,4,0,1,0,0,0,5,1,2,1,2,0,4,6,1,0
222699,9,4,0,11,0,3,5,1,1,4,4,0,10,4,6,4,2,12,6
222901,66,51,55,65,37,73,69,35,61,55,53,46,54,33,42,57,43,65,49
SLC29A4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNRF2,6,17,5,16,7,23,19,15,20,19,21,14,35,7,61,24,14,13,22
SPDYA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0
MS4A6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNPY4,0,1,1,0,0,3,1,0,2,0,0,0,0,0,0,3,0,3,1
ATP6V1C2,1,1,0,1,0,2,3,0,0,1,4,0,0,0,2,1,0,1,2
CNOT6L,84,82,24,98,35,85,121,35,77,79,101,103,180,64,208,110,117,72,166
246181,9,21,4,15,10,19,14,16,13,17,24,13,21,9,17,15,6,13,14
CDC26,0,2,0,2,0,3,1,1,1,0,1,1,2,0,1,2,1,3,0
RNASEH1,59,32,53,33,26,36,62,29,36,49,48,21,58,23,61,39,23,53,51
AFG1L,2,9,1,1,5,2,3,7,1,3,2,5,10,2,6,4,3,1,1
C21orf91-OT1,0,8,0,7,0,1,7,0,1,0,4,4,1,1,2,0,0,1,4
STAC3,22,15,9,14,12,29,27,30,13,19,21,10,19,18,41,34,17,21,25
PELI3,2,1,2,2,3,5,3,3,3,2,1,4,5,4,2,1,3,3,4
POLR2J2,7,0,6,6,2,1,2,2,4,3,1,3,7,4,5,7,3,7,6
246754,0,4,3,1,0,0,1,1,0,1,6,2,2,0,2,1,3,0,0
TMEM9,14,5,13,11,8,18,10,10,12,7,10,11,12,10,16,7,5,5,8
ZNF396,0,4,1,5,0,9,5,0,1,4,1,2,3,1,8,5,0,1,3
NEIL2,4,7,6,6,3,8,10,3,4,5,8,3,9,11,10,6,1,4,6
STXBP4,6,4,1,5,7,3,18,4,7,2,16,7,10,6,24,7,6,0,11
FNDC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG27,2,13,9,6,5,9,10,7,3,10,3,3,10,3,13,6,12,14,12
CUTALP,12,11,6,15,4,13,14,12,14,20,1,3,5,1,9,0,1,2,2
LINC00612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRR14L,104,128,69,139,90,164,200,117,120,126,126,120,210,111,227,127,112,72,238
SERHL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
RICTOR,121,155,60,160,99,219,197,102,115,152,149,195,284,118,402,165,167,108,283
IPMK,45,39,16,50,20,66,53,28,25,29,38,50,92,34,126,60,31,31,69
ZBTB38,13,4,2,4,7,8,5,5,4,7,2,3,4,3,8,1,5,2,2
SLC25A30,135,129,48,139,74,165,180,85,124,116,197,215,301,180,244,143,117,108,178
LCLAT1,59,54,27,42,29,71,77,25,33,47,60,71,81,47,109,58,33,26,65
GPATCH11,77,93,47,113,48,144,164,83,98,113,123,114,157,87,209,117,81,56,134
ZNF620,1,5,2,5,1,3,5,2,4,3,8,3,5,1,7,5,4,2,3
ANKRD18A,0,0,0,0,0,1,0,0,1,0,0,3,4,0,0,0,0,0,0
MMS22L,45,49,26,43,33,62,99,36,46,34,80,70,109,36,121,53,53,35,106
253724,0,0,0,1,2,10,1,0,1,0,2,0,1,0,1,2,0,0,1
WASHC2C,7,3,8,16,14,11,3,8,4,6,9,8,13,3,7,8,8,14,11
EBF3,20,13,19,25,12,19,18,9,15,21,24,14,32,15,22,19,13,11,15
WDR27,0,0,1,2,0,0,3,2,1,2,0,1,3,2,0,0,0,0,2
CERS6,160,135,69,172,103,169,237,124,114,115,127,111,216,85,253,116,112,50,183
MSRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZDHHC20,47,66,13,42,38,150,80,53,38,55,130,123,249,79,228,142,119,85,221
253868,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
YTHDF3,172,211,93,199,111,238,221,95,171,172,188,180,332,101,509,237,184,140,321
RALGAPA1,7,9,4,10,3,12,10,6,11,4,5,5,18,3,8,9,12,6,9
CACNA1G-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCTD13,11,14,15,8,12,8,19,10,12,11,12,7,21,13,16,15,2,10,20
ASPHD1,0,1,3,0,5,0,0,0,1,1,0,0,1,3,3,0,0,1,0
ETFBKMT,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0
METAP1D,3,10,9,9,7,1,9,10,1,10,8,4,7,1,7,4,2,4,8
UBN2,27,74,21,59,34,75,80,59,54,61,52,57,122,35,147,68,59,20,102
BRWD3,15,20,6,27,20,40,32,12,18,23,25,46,44,19,81,20,48,10,47
254100,0,3,2,1,0,3,1,1,2,1,0,2,1,0,3,2,0,0,4
EHBP1L1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SNX32,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
NIFK-AS1,16,18,14,11,15,28,37,13,20,21,23,15,11,14,30,27,10,19,30
FBXO33,79,45,78,72,41,90,88,42,71,68,81,68,107,32,124,77,78,89,83
TSGA10IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF169,123,108,65,87,67,136,164,84,90,137,107,123,195,81,185,149,92,73,198
BPIFC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LCORL,25,36,7,33,13,48,31,7,20,25,34,23,64,26,57,37,33,20,30
CNIH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ZDHHC24,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,5
MCM9,15,16,16,18,15,28,26,23,29,11,34,22,42,26,45,29,24,27,48
PROSER2,14,9,13,14,7,15,21,15,17,14,14,29,18,22,26,11,8,4,20
SLC41A1,8,11,11,14,7,8,21,20,17,13,7,8,11,11,16,18,5,1,8
LPCAT4,1,2,3,0,0,0,3,2,5,2,3,1,0,1,1,1,1,0,1
NUDT8,4,4,4,0,9,2,4,3,0,3,3,2,2,0,7,1,2,0,1
MIR9-3HG,14,22,8,15,11,11,32,8,8,18,6,7,12,3,13,2,2,3,5
LYG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM256,1,0,4,0,1,0,0,0,0,0,0,1,0,0,1,3,0,2,0
ZDHHC23,12,14,4,17,5,18,21,16,4,14,16,10,31,12,27,23,5,3,19
AC107959.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CALHM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MPV17L,0,0,0,0,0,6,1,0,0,0,20,10,16,10,15,11,6,3,11
TMEM86B,5,7,8,4,8,2,5,6,6,8,8,5,4,5,9,2,0,6,9
CBARP,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TAC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASC2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TMCO4,9,5,6,10,7,4,6,1,5,8,7,5,3,2,1,5,1,5,3
IGFBP7-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK1G2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCOLN2,3,2,6,6,0,2,1,0,6,1,1,0,2,2,4,1,0,0,0
LRRC57,16,11,7,16,1,21,21,6,15,19,18,20,26,9,22,21,12,19,37
EPGN,1,2,0,1,0,0,0,0,0,0,3,0,0,0,2,1,2,0,1
MBLAC1,0,0,1,1,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0
TCP11L2,0,3,1,0,0,4,5,1,0,2,3,3,1,0,4,7,4,1,2
ZNF718,8,8,4,8,7,6,8,1,6,8,9,14,16,0,18,8,16,3,8
TEX49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
RNF144B,6,3,3,6,0,1,13,3,2,2,1,10,8,3,7,3,8,4,7
TOLLIP-AS1,0,1,1,0,0,5,1,2,3,3,0,0,0,0,3,2,0,6,3
ELMOD2,26,32,14,17,12,42,56,22,20,30,35,27,52,26,78,38,52,26,58
COL24A1,13,9,3,4,2,22,14,9,8,7,17,23,39,10,47,30,15,35,34
255649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LINC01743,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TCTEX1D2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PDZD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INAFM1,1,1,2,4,3,3,0,0,2,0,2,2,3,1,0,0,2,1,0
SMCO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19orf38,3,3,1,3,0,0,1,0,1,0,0,3,3,3,6,1,1,2,3
SDHAP1,21,20,4,19,11,18,24,12,7,13,20,12,13,10,27,22,11,11,16
BCL6B,2,0,2,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0
CNEP1R1,21,17,15,39,10,40,32,17,16,39,36,45,31,20,67,32,32,41,41
PAN3,278,214,105,250,113,334,335,155,168,170,345,350,570,218,635,374,359,263,553
LINC01619,1,0,0,0,1,1,2,1,1,0,0,2,4,2,0,0,0,0,0
ZNF549,41,26,31,33,21,22,32,31,39,16,5,4,5,3,22,17,11,5,5
SYCE2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,3
CDRT15L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPSB,17,14,18,6,8,36,22,16,15,24,6,7,23,4,67,56,46,61,71
NUDT14,0,0,3,0,0,0,0,0,1,1,1,0,2,2,0,0,0,0,1
NATD1,5,2,0,0,0,3,4,5,2,1,1,1,2,3,1,1,2,4,4
256355,0,3,1,2,4,3,2,1,1,4,1,0,1,0,1,4,0,3,4
GK5,10,3,6,6,11,19,15,18,19,5,23,15,18,12,41,25,5,5,36
EML3,0,1,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,1
ST6GALNAC3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MFSD8,17,19,15,16,12,26,29,20,20,25,20,45,40,9,53,23,28,31,37
LYSMD2,11,4,2,10,12,7,6,3,1,11,1,0,2,3,7,2,1,5,2
BCLAF3,5,9,5,8,5,21,20,4,8,6,22,16,16,10,42,28,25,11,24
MAP7D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KANK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATR9,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,2,0,0,0
SUN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SERINC5,31,39,17,51,26,64,67,40,47,41,63,69,112,53,89,48,36,26,59
257000,3,4,7,2,0,2,8,1,4,6,9,2,6,6,5,2,2,3,8
FRMD3,0,1,0,0,0,0,0,1,0,3,0,0,1,1,2,0,0,1,1
CATSPERE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP30,41,31,58,52,34,72,98,52,36,42,54,39,58,38,65,69,38,87,66
GCSAM,1,1,0,2,0,9,7,0,1,9,3,4,10,2,7,9,10,7,5
RNF214,6,4,1,3,2,2,6,2,4,2,2,5,2,3,5,5,0,1,6
C9orf43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NEGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
DSCR9,3,4,5,2,5,7,5,1,1,2,6,2,6,0,5,6,5,4,6
SHPRH,21,36,14,31,17,22,19,21,30,16,34,34,30,21,54,20,27,26,28
CCDC96,3,3,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,2,2
SNX33,1,7,5,6,6,9,5,1,1,9,2,7,8,1,9,8,5,1,7
AC008966.1,0,1,1,1,0,0,1,1,2,3,0,1,4,3,3,2,0,2,1
TAB3,35,33,13,26,23,33,37,29,29,17,33,42,47,21,74,51,32,16,50
C2orf72,0,4,0,2,4,5,2,0,5,4,8,3,6,2,2,3,4,0,3
FAM133B,128,94,106,149,74,128,158,52,137,122,160,120,169,78,183,124,107,147,132
SVIP,2,1,1,0,1,4,3,0,0,0,12,5,21,8,12,5,6,12,4
ALS2CL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,0
SGMS1,13,15,6,12,5,18,16,10,11,12,8,6,18,3,31,16,8,16,15
TMIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ASPM,6,1,5,8,0,5,8,3,2,5,9,3,7,3,12,9,7,9,10
BOD1L1,17,14,9,12,16,17,21,20,15,7,24,17,23,14,47,27,28,15,27
TAS2R31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAS2R19,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2
TAS2R20,4,0,6,0,3,4,0,9,0,1,2,4,2,0,4,2,1,2,3
IL4I1,3,6,2,7,2,5,11,2,5,3,4,8,7,9,12,11,8,3,11
NSUN5P2,16,23,11,18,11,12,25,15,20,15,12,12,22,20,17,8,18,6,22
MAGI3,3,4,0,1,3,9,5,2,0,1,8,8,15,4,19,15,18,6,13
TIPRL,31,33,27,41,27,43,36,21,35,29,42,46,65,29,77,39,20,34,45
NPHP4,9,1,0,2,8,8,7,11,4,4,6,9,5,6,10,1,0,2,3
MDGA1,0,1,0,1,0,4,0,0,1,1,0,1,0,1,2,0,0,0,0
NPAS4,1,0,1,0,0,2,1,0,0,0,0,2,0,0,4,1,0,3,2
NAP1L5,14,10,6,11,9,16,15,6,8,15,12,8,18,13,30,19,10,13,17
266971,22,29,15,18,8,25,25,23,16,24,26,23,18,12,25,19,14,20,30
PGBD2,8,4,6,6,7,2,9,10,3,4,6,5,19,5,10,11,9,4,7
267004,0,0,4,0,1,3,0,1,0,2,2,0,2,0,1,0,5,1,3
RNU12,4,2,4,3,0,2,4,0,1,1,1,6,2,2,4,2,4,2,4
ATP5MGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SELENOH,83,49,49,40,28,66,71,35,39,59,57,40,68,35,74,49,53,46,59
282566,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0,0,1,0
AQP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC1B,11,19,2,14,8,31,22,6,14,13,18,22,46,10,36,29,16,21,34
ZNF311,2,0,0,3,0,0,0,0,1,0,4,0,3,1,2,0,0,0,2
FUOM,1,0,2,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0
JAKMIP3,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
STK32C,12,23,25,16,8,18,30,16,22,18,26,14,20,11,28,20,7,23,13
