GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
ST7-AS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARHGAP18,54,40,8,3,4,8,11,4,0,7,4,6,12,5,8,4
GCNA,4,2,1,0,0,0,4,0,0,0,0,1,1,0,2,0
ACTR8,42,36,9,17,2,7,10,4,3,9,1,1,7,4,5,3
ATP5IF1,180,155,79,36,24,29,44,18,42,51,19,26,27,15,34,8
CLEC6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXP2,148,113,44,34,19,27,29,13,14,22,21,11,11,9,23,5
PIGS,91,43,20,23,14,21,18,6,15,15,5,9,11,7,14,7
SERHL,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TTYH2,28,29,7,9,4,8,6,2,9,4,2,3,7,1,7,2
LRRC4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HTRA3,4,1,0,0,0,0,1,0,3,0,2,0,1,1,2,2
CAMK2N2,1,1,1,0,0,1,1,0,2,0,0,0,0,1,3,3
ZNF101,207,152,68,39,26,25,27,14,22,24,5,9,18,18,37,10
SYAP1,47,29,18,11,3,8,2,3,5,7,0,0,4,2,3,5
SFXN1,234,142,61,32,25,23,29,14,24,20,16,3,14,12,21,4
SFXN5,9,14,5,4,1,7,3,1,2,3,1,1,5,1,2,1
ORMDL1,152,110,38,23,16,16,13,10,14,11,7,9,12,9,19,8
ORMDL3,71,50,29,17,13,22,16,7,11,7,4,3,7,4,11,2
PAXBP1,685,553,196,120,97,96,99,59,47,43,24,37,36,30,63,14
TMEM203,169,94,78,42,29,27,50,18,25,35,16,17,25,24,39,16
ARHGAP12,19,19,8,4,1,0,1,1,8,5,2,1,0,0,1,0
SNORD46,13,15,2,1,0,1,3,3,8,7,2,2,0,2,2,1
SNORD38A,61,33,9,15,9,17,16,5,15,26,4,9,4,4,11,7
OPN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2AZ2,577,398,156,99,82,98,86,48,66,75,61,36,58,26,69,10
EPSTI1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
TP53INP1,13,11,0,0,1,3,2,3,1,1,0,3,2,4,0,0
CEP41,69,69,26,12,6,19,15,11,8,15,4,4,11,7,13,12
FNIP1,206,154,67,32,23,28,20,17,21,8,13,7,11,10,15,6
96610,43,37,19,13,10,7,10,2,5,1,1,8,16,5,12,4
TGS1,147,91,31,24,23,20,22,6,18,20,8,10,7,10,16,6
MYL12B,120,103,32,32,22,20,30,11,15,13,11,9,9,15,10,18
EGLN2,92,84,49,21,11,32,27,12,17,7,12,6,18,13,25,12
CAVIN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRT2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERI2,87,43,19,13,4,2,7,5,5,7,9,7,1,1,3,3
SAT2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
DTD2,20,18,12,3,3,3,3,0,2,2,4,1,4,5,4,2
GTF3C6,7,7,4,2,4,2,2,0,3,0,0,1,0,2,4,1
SNX18,109,83,24,13,8,11,9,9,14,15,4,5,12,5,16,2
RWDD2A,3,1,1,0,1,2,2,0,0,0,0,1,2,0,1,0
CMTM7,4,0,0,2,1,0,1,0,0,1,0,0,2,0,1,0
FAM71E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFT43,0,1,0,1,2,0,2,0,0,1,0,0,1,0,1,0
STX1B,8,3,1,0,1,0,0,0,0,2,0,1,2,0,0,0
GLMP,7,3,2,1,1,2,5,0,3,0,2,0,0,0,1,0
FDX2,30,7,5,5,3,5,4,2,4,4,1,1,3,2,7,1
WDR89,169,121,35,35,10,32,25,6,15,13,24,4,10,8,13,12
L3HYPDH,1,4,4,0,0,0,0,0,0,0,0,2,1,0,0,0
TP53RK,460,329,140,90,58,82,85,49,49,67,26,29,34,35,85,23
SGF29,2,4,2,1,1,3,2,0,1,1,1,0,3,0,2,1
VPS26B,195,142,53,51,23,30,33,15,10,17,5,6,23,14,23,3
NACC1,354,286,116,81,57,90,85,46,30,30,6,8,32,22,69,9
CFAP36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MED8,108,63,34,13,13,11,18,10,14,11,10,9,9,3,10,7
KTI12,200,108,74,49,26,49,49,27,39,42,14,21,21,21,51,12
RPUSD1,56,37,15,15,7,10,31,5,4,4,8,6,4,2,5,4
PLCD3,2,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1
MTFR2,22,20,8,5,3,1,1,2,3,9,1,0,3,6,3,2
CDCA5,533,368,206,91,76,85,135,58,89,117,48,63,45,28,111,29
AHNAK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPLP0P2,4,1,0,3,0,0,0,1,0,0,3,0,0,0,0,0
SAAL1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZUMO4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SCAMP4,83,66,35,30,16,20,20,17,5,6,4,5,3,7,14,4
ADAT3,13,9,5,3,5,1,8,1,3,1,0,1,0,3,1,6
CHST14,52,42,17,10,5,12,15,7,11,10,3,4,8,2,12,3
GOLM2,137,100,28,20,15,17,17,4,12,16,13,8,14,5,11,5
MISP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC46A1,2,0,0,0,0,1,2,0,3,2,0,0,2,2,4,3
C12orf57,4,3,0,2,2,1,1,0,2,2,0,1,0,0,0,2
LARP4,255,168,58,37,21,28,27,14,10,21,8,12,24,15,25,1
GLCCI1,7,5,1,2,0,0,0,0,0,1,0,2,0,2,0,1
TMEM106A,11,4,8,3,2,6,3,3,1,2,0,1,1,2,4,3
SFT2D1,80,56,21,12,6,9,12,2,12,4,1,3,4,7,7,4
TEX261,243,221,88,53,42,45,48,28,35,23,16,14,26,13,42,3
SMIM12,211,136,55,43,37,40,33,25,25,33,6,17,19,10,46,6
AZIN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM54,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
TUBA3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HELQ,230,194,91,57,21,46,52,23,36,33,12,22,23,23,29,8
CMTM1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ADPRHL1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
MFSD3,11,5,4,4,2,1,0,0,5,1,2,1,1,2,0,0
SDSL,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0
TUBA3FP,0,3,0,2,0,1,0,2,0,2,1,0,0,0,2,0
KLHDC7B,0,0,1,0,0,0,0,0,2,0,0,0,2,2,3,0
ZBED6CL,26,16,7,3,6,7,5,4,4,11,0,3,3,2,6,1
PIK3IP1,6,5,2,2,0,0,1,0,2,0,0,0,1,0,2,0
HENMT1,17,12,3,1,0,2,1,1,0,1,2,2,3,3,1,3
SLC35A4,83,84,27,16,8,22,23,9,16,25,7,17,15,6,13,6
TOE1,65,41,17,13,14,11,21,11,9,18,4,5,7,2,9,5
MCM3AP-AS1,61,58,28,11,11,14,8,2,6,10,5,3,6,4,13,2
BUD23,24,16,7,5,2,3,6,3,3,3,5,4,3,0,6,2
TRIM9,36,18,7,17,2,3,4,2,9,9,2,1,3,7,11,4
SIGLEC11,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
SLC2A13,6,3,2,1,1,2,0,1,0,1,0,0,0,0,4,0
LACTB,11,13,3,3,2,1,2,2,2,1,2,0,1,0,1,1
EFHC1,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
NLRP3,241,173,62,45,30,54,58,27,40,46,21,41,22,17,70,21
SNORD15B,4,3,5,0,0,0,2,1,3,4,0,0,1,0,3,0
TIRAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR155HG,335,227,78,35,59,66,60,41,32,35,22,29,39,34,29,22
ERMAP,46,37,7,8,5,9,8,6,3,5,3,6,5,5,9,2
LRRC37B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYGB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CARD16,2,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
BTBD9,61,50,26,6,9,8,13,7,8,5,2,2,8,5,4,2
LMTK3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBD6,82,78,31,30,13,23,14,13,8,10,2,4,12,13,25,9
GPRIN1,15,7,4,3,2,5,1,0,3,6,3,0,2,3,4,0
CSMD3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A25,129,98,36,23,13,22,24,21,15,25,9,7,12,12,29,8
STK11IP,5,4,0,4,1,1,0,0,0,3,1,0,1,0,2,2
TUBGCP5,16,9,5,3,1,2,4,0,0,1,0,1,0,1,1,1
KLHL32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FMNL2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ELFN2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM132B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMG3-AS1,5,9,1,1,4,2,1,2,1,1,1,0,2,0,0,0
ESCO1,79,57,16,8,14,11,11,6,4,11,6,3,6,2,5,3
TMEM200A,7,3,1,1,0,1,1,1,0,2,0,0,0,2,2,0
MYSM1,477,355,121,89,57,56,54,41,47,39,15,11,21,16,42,0
RNF157,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
GNRHR2,3,2,2,1,0,1,0,2,1,0,1,0,1,0,2,0
KLHL29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROCCP3,5,3,1,3,1,0,0,1,1,0,0,1,0,0,1,0
RHPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PWWP2A,153,104,33,29,12,21,30,13,11,10,5,5,8,10,21,4
SMYD4,64,43,27,18,4,6,14,10,18,12,4,4,8,4,7,5
OSBPL1A,12,6,2,1,2,0,1,1,0,0,1,2,0,0,2,0
OSBPL5,38,32,13,10,0,9,8,4,2,3,1,6,5,2,9,0
OSBPL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSBPL7,25,20,6,11,3,8,8,2,6,2,0,3,3,3,11,0
OSBPL8,352,227,50,38,51,39,34,20,17,17,13,9,13,21,19,9
OSBPL9,30,26,4,6,3,3,6,4,4,10,2,2,7,2,3,2
OSBPL11,53,46,25,22,9,9,12,7,10,7,4,3,3,7,7,1
C1QTNF3,9,8,2,2,0,1,1,0,1,2,2,2,4,0,2,0
C1QTNF6,7,2,3,0,1,0,1,0,1,0,0,0,1,0,0,0
FBXO32,60,36,13,7,6,14,16,4,7,6,3,3,9,11,13,4
TMEM123,383,253,67,60,48,26,32,23,21,44,18,17,27,23,32,5
SMIM19,6,7,6,0,5,4,1,1,3,2,1,0,2,3,0,4
GPRASP2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MRFAP1L1,311,185,81,49,30,45,51,17,21,30,32,13,48,32,35,29
TSGA13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPMT1,108,73,33,25,15,21,23,11,21,10,7,4,9,5,20,5
FLYWCH2,6,2,1,0,2,1,7,1,0,0,0,0,1,0,1,0
WDR31,10,8,2,0,3,2,0,0,0,1,0,0,1,0,1,0
ZNF618,293,248,117,47,34,74,48,45,53,65,22,27,39,20,55,18
CGAS,55,45,12,14,5,7,5,7,4,5,6,1,3,11,4,8
SLC26A9,2,3,1,0,0,0,2,0,0,1,0,0,0,2,0,0
NT5C3B,18,7,8,4,6,6,9,3,2,1,0,3,3,2,4,2
CCDC124,17,12,15,5,2,3,4,1,4,7,0,1,4,6,6,4
HAUS1,8,2,0,1,0,1,0,0,1,0,0,1,0,0,2,1
MARCHF3,3,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0
ZNF554,3,2,0,3,0,3,1,1,1,1,1,4,2,1,1,0
ATG4A,31,16,7,3,3,5,5,2,5,1,1,2,4,4,5,1
KCTD12,54,25,12,11,6,6,3,4,4,4,3,1,2,6,7,2
OMA1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SLC25A26,12,18,8,2,2,5,3,4,3,6,2,5,4,3,5,5
PCMTD1,44,18,8,6,6,5,6,4,6,4,2,3,2,2,8,2
GPR146,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
LRRC42,18,10,5,0,0,2,0,1,0,2,0,0,0,0,1,1
GBP4,56,31,13,7,10,16,9,9,4,10,6,0,3,4,2,3
GBP5,18,24,6,1,1,3,3,5,4,1,0,2,0,1,1,0
LRRC56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MALSU1,2,4,2,1,0,1,1,0,0,0,2,1,0,1,0,1
UHRF2,334,213,76,51,51,33,57,27,21,42,32,28,17,13,30,12
ZNF689,333,242,115,95,44,88,64,34,65,53,19,29,43,33,71,5
FCHO2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
ARHGEF25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TENT5B,4,5,2,1,1,0,1,1,6,3,0,2,1,2,3,0
TNFRSF13C,5,4,1,1,0,1,0,0,1,0,0,0,0,0,2,0
ARHGAP33,13,21,4,6,3,6,8,2,3,3,1,2,1,1,8,0
EVI5L,8,7,5,3,4,4,3,0,2,3,0,0,1,1,4,2
TRMT61A,119,65,53,24,28,25,40,13,9,15,4,9,15,17,39,9
RASGRP4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C12orf56,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DIS3L,30,21,9,6,2,7,2,0,5,3,9,5,2,5,3,3
ARL11,59,45,25,18,7,7,11,2,8,15,5,2,5,5,11,2
FANCD2OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQCD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DHRS1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WDFY2,45,45,20,5,4,10,4,4,9,6,0,4,2,3,4,1
TSR3,13,5,2,3,1,3,2,3,5,1,0,0,1,3,1,0
CCDC151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZNF653,9,5,1,0,2,2,1,2,0,0,0,0,0,0,3,2
RNF166,118,99,36,29,22,33,31,15,12,18,2,8,14,4,17,12
RMI2,67,51,13,6,14,12,7,6,11,14,3,12,5,8,20,8
OSR2,9,1,1,0,0,0,2,0,13,18,4,9,0,3,9,3
LRRC58,1072,744,269,141,106,122,107,73,59,62,51,40,58,35,88,37
LYSMD3,204,140,47,25,12,21,24,21,12,3,12,5,12,4,18,0
BATF2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0
DNTTIP1,27,26,9,4,2,7,7,5,3,7,1,3,4,4,5,0
FOXP4,131,126,53,32,28,46,43,16,16,29,10,8,15,6,32,13
ZNF526,165,76,43,36,23,17,44,23,13,10,6,9,13,16,22,8
KLHDC3,47,44,22,14,12,11,15,5,9,10,3,5,7,9,7,3
WDR92,42,26,7,4,7,8,12,2,6,5,2,5,6,9,8,1
NUS1,184,136,46,43,26,24,20,15,15,10,7,10,16,8,15,3
FAM210B,19,9,5,1,0,4,3,2,5,0,0,1,0,0,2,0
PHACTR3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM122A,82,49,15,10,5,7,6,3,5,6,7,3,4,2,3,4
ZMYND19,50,40,14,12,9,13,13,4,5,4,6,2,8,12,11,8
COX20,247,195,75,43,37,46,48,19,37,44,24,17,21,17,37,7
ABHD15,174,99,54,34,21,27,44,22,22,30,16,12,14,16,24,11
TLCD1,15,5,5,2,1,2,2,1,1,3,0,1,2,0,5,2
GINM1,28,12,5,3,3,3,3,2,4,4,2,1,2,1,3,0
ACSM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116349,128,85,49,28,34,42,49,19,52,64,33,25,28,22,74,32
IL22RA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF837,2,1,0,0,1,3,0,1,2,1,0,1,0,1,2,0
GRIN3A,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GRIN3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOP1MT,8,13,3,4,0,2,2,3,2,1,0,1,0,0,0,1
OLIG1,0,1,1,0,1,1,2,1,2,2,0,5,2,4,7,2
TSEN15,84,74,25,16,15,9,14,0,14,18,14,8,7,10,6,2
NIBAN1,129,107,35,19,20,36,29,13,13,19,1,13,10,7,21,3
MRPL53,10,7,5,1,2,3,2,2,2,3,2,3,0,4,2,1
MRPL54,36,12,11,8,4,4,8,5,4,9,2,1,4,4,8,9
PPP1R27,108,73,56,40,30,58,41,24,34,36,7,24,26,27,39,18
N4BP2L2-IT2,168,166,70,28,19,26,22,23,19,31,10,17,13,13,33,8
RPL39L,7,11,3,0,3,1,2,0,0,1,0,2,0,0,1,2
HSPA12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNTROB,2,3,1,1,0,1,2,1,0,0,0,0,0,0,0,1
SNAP47,43,17,13,11,8,7,7,3,11,3,3,2,3,6,7,2
LEAP2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
LRG1,42,22,13,7,7,14,3,4,9,10,2,4,1,8,6,1
MED12L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116936,96,66,32,16,15,29,41,10,21,30,6,8,15,6,23,3
SNORD83A,34,23,12,10,5,9,6,4,8,16,2,3,6,4,6,1
SNORD83B,12,17,2,2,2,13,8,2,4,14,4,4,2,3,7,2
WDR17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACAP3,4,10,4,5,4,1,2,2,1,2,3,1,0,0,0,3
ARAP2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAP1,4,8,3,2,2,1,1,0,1,3,0,0,1,5,3,3
AGAP2,28,14,9,4,3,3,3,4,0,4,1,0,2,2,6,1
AGAP3,64,33,18,9,7,9,23,2,10,8,3,1,10,3,14,8
TADA1,69,45,21,8,11,9,13,6,2,10,6,9,10,8,3,6
CATSPER1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THEM4,81,73,33,10,15,15,22,7,7,18,7,9,5,9,11,7
CATSPER2,18,20,9,6,2,2,7,5,2,2,1,2,1,3,2,1
RAB3IP,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0
SSX2IP,51,39,10,5,3,4,4,3,5,3,1,5,1,4,5,1
FTSJ3,72,50,21,14,16,25,16,9,21,14,7,12,12,10,16,6
CIB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGAP,158,104,37,32,12,29,16,16,29,50,31,14,31,13,30,16
RFFL,113,88,49,20,11,18,12,11,13,17,10,9,19,16,23,13
ZNF354B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
UBE2J2,52,33,15,16,8,8,15,5,8,10,0,4,4,5,18,5
BORCS5,10,6,6,2,2,0,5,0,2,0,0,0,0,0,0,0
ANTXR2,342,231,93,50,61,89,57,37,17,19,14,12,5,10,15,5
118433,21,6,1,1,1,4,3,1,0,4,1,0,1,2,2,1
GPR62,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
EXOSC6,295,213,95,74,56,62,78,37,48,63,25,21,23,19,48,24
ZNF511,50,41,24,22,19,26,17,12,13,16,3,5,10,6,16,6
CHCHD1,62,29,10,5,8,6,8,0,4,6,3,3,1,3,3,0
MSS51,16,8,9,3,4,2,6,3,0,2,2,2,1,0,2,0
CFAP70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSTK,9,6,4,0,1,2,1,0,3,5,0,0,2,1,2,0
PIK3AP1,989,661,240,137,102,102,115,73,88,112,50,49,75,53,85,32
MORN4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFYVE27,166,147,76,40,23,32,50,23,22,27,7,9,14,12,36,3
COMTD1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FRA10AC1,1,4,2,0,0,1,1,0,3,0,0,0,0,0,0,0
ANKRD22,13,5,2,2,2,2,1,0,1,2,1,0,0,3,2,1
SFXN2,6,5,5,3,0,0,0,1,0,2,0,0,0,3,7,0
PDZD8,120,87,41,26,8,14,23,7,8,15,5,9,8,8,11,4
AGAP4,3,2,0,0,0,1,1,0,0,0,3,0,0,0,0,0
BORCS7,58,33,15,13,8,10,10,4,1,5,7,9,7,11,8,6
SFR1,8,1,3,2,0,0,0,0,1,1,0,1,2,0,0,1
119437,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANAPC16,60,47,20,18,8,13,7,2,11,8,1,5,6,8,13,2
SFXN4,55,43,14,15,2,14,19,11,9,7,4,3,5,6,14,11
IFTAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC36A4,61,43,14,5,9,3,10,2,7,6,6,3,9,6,4,1
TMEM45B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP2R1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
PIH1D2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
JAML,36,27,19,5,3,9,6,7,8,21,8,1,7,7,19,1
DNAJC24,66,39,18,7,6,10,7,8,8,9,4,3,7,2,8,1
ARL14EP,151,84,49,31,15,10,15,11,12,21,11,16,18,12,12,9
DEPDC4,15,10,2,3,1,0,1,0,2,1,2,0,0,0,0,0
TMEM52B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C12orf45,7,4,0,1,1,0,1,0,1,0,3,2,0,0,2,0
SLC15A4,95,47,18,12,9,11,23,8,10,19,4,7,12,6,18,5
RHEBL1,9,7,3,5,3,3,2,3,3,4,0,1,2,1,7,2
ZNF641,90,61,27,12,6,9,9,6,7,13,1,2,6,6,4,2
SP7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTSF1,11,6,7,0,1,3,2,0,0,3,0,2,0,0,0,2
NEDD1,36,27,11,4,1,2,2,3,6,6,2,3,4,0,1,0
SLC9A7P1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
IKBIP,179,114,57,24,19,25,11,14,6,14,3,21,11,10,11,6
ERP27,2,6,4,1,0,0,1,0,0,4,0,0,1,0,1,3
FGD4,0,2,1,1,0,0,1,0,0,2,2,0,0,0,0,0
AEBP2,134,103,20,17,18,18,9,17,7,13,10,2,5,6,6,8
BTBD11,13,13,2,0,2,1,1,0,5,3,2,4,0,0,0,0
ALKBH2,6,2,5,1,0,0,2,1,0,2,0,1,2,2,1,0
SPPL3,119,101,46,23,10,18,30,12,18,20,12,6,12,10,19,13
SLAIN1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TDRD9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD9,0,1,1,1,2,2,0,0,0,0,1,0,0,0,1,0
C14orf28,14,6,3,3,0,3,2,0,2,3,5,1,1,0,4,0
TRAPPC6B,95,84,33,10,6,18,5,3,5,10,5,3,9,4,12,0
CLBA1,6,5,1,0,0,2,2,0,0,0,0,2,1,1,3,0
PLD4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
ADSS1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MRPL52,36,21,6,17,4,3,8,8,2,6,6,4,9,7,11,8
LRR1,50,29,10,15,6,8,4,4,11,3,1,2,9,4,9,2
KLHDC1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FRMD6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SOCS4,477,338,107,53,42,41,57,31,25,31,11,17,33,22,28,11
NAA30,158,97,41,23,15,15,10,6,15,20,9,1,19,7,7,6
NOXRED1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JDP2,61,45,21,31,9,14,20,11,28,19,10,10,30,13,36,9
ISCA2,35,16,4,6,2,7,6,3,6,4,5,8,1,1,9,1
TTC8,6,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
SLC24A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A29,53,38,20,8,12,16,23,8,12,10,8,8,3,2,12,4
DEGS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEO1,16,6,3,6,1,2,4,0,1,0,1,3,1,0,3,0
C15orf40,41,35,21,11,11,10,10,5,6,20,7,8,5,11,11,2
SENP8,6,2,2,1,0,1,1,0,0,1,0,0,2,1,0,0
MTFMT,5,9,1,3,1,2,0,0,0,2,0,3,1,0,4,0
TARS3,12,4,0,0,0,2,1,2,2,3,0,0,0,0,1,0
LRRC28,14,6,6,1,4,1,4,1,1,1,0,2,3,3,0,0
TMEM266,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NIPA1,21,15,7,3,1,2,1,2,2,3,2,3,2,2,1,0
HYKK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WHAMM,64,42,18,6,13,12,14,4,14,11,7,4,6,6,14,1
FSD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16orf46,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
CEP20,20,16,9,2,3,0,3,2,0,2,1,2,0,1,0,0
DNAAF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCUN1D3,247,164,83,29,43,54,52,21,34,25,11,15,23,11,26,9
CMTM3,363,272,148,85,64,82,92,48,49,59,31,27,38,31,88,22
SPATA2L,10,10,7,1,1,2,8,2,0,1,0,0,1,1,1,1
SPATA33,17,15,6,6,3,4,5,3,3,2,0,2,4,4,0,0
NOXO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC78,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
IQCK,5,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0
PAQR4,190,141,60,50,35,53,57,26,32,33,9,13,17,19,52,16
ZC3H18,106,63,21,19,7,7,21,4,16,6,11,6,5,7,7,5
CDYL2,1,4,3,0,0,0,1,0,0,0,0,0,1,0,1,0
ANKS3,13,13,10,5,1,3,8,4,5,2,1,1,2,0,4,4
UBALD1,56,32,19,19,7,15,16,8,8,13,8,6,8,10,20,9
ZNF720,7,9,3,1,0,4,2,1,3,4,2,0,2,1,1,2
TMEM219,6,4,1,0,0,0,2,2,0,1,0,0,1,1,2,0
EARS2,112,89,40,26,10,21,21,12,23,8,7,8,24,26,23,7
SNX20,104,74,29,16,18,23,28,9,15,15,4,4,19,12,23,6
TMEM170A,260,177,66,32,30,37,27,16,17,21,7,8,13,15,22,4
