GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
FAM229B,13.0,12.5,11.0,10.5
ZNF704,8.0,14.5,5.5,9.0
MBOAT4,1.5,3.5,2.0,1.0
SCARNA9,272.5,352.5,192.5,217.5
619498,15.5,26.5,19.5,32.5
SNORA27,15.5,47.0,9.5,35.5
619505,10.0,26.5,13.0,20.5
SSBP3-AS1,8.0,25.0,5.0,11.5
SNORA3A,21.5,24.0,19.5,31.5
SNORA7A,47.0,58.5,42.0,49.5
SNORA52,9.0,31.5,5.5,13.0
619567,23.0,71.0,15.5,32.5
SNORA4,28.5,81.5,21.5,38.0
SNORA41,8.0,16.5,5.0,13.5
SNORD95,5.5,12.5,2.0,5.5
SNORD96A,67.5,87.0,65.5,92.0
RPL31P11,23.0,31.5,18.5,19.5
ZNF674,41.0,55.5,50.5,72.0
SLC7A11-AS1,139.0,172.0,76.0,50.5
CCNYL6,2.0,4.5,1.0,4.0
TMEM75,10.0,18.0,3.5,5.5
SNORA19,1.5,7.0,2.5,4.0
TSC22D1-AS1,0.5,4.5,1.0,5.5
SNHG6,6607.5,6854.5,5082.5,5997.5
641648,17.5,44.5,19.0,56.0
TMEM91,31.0,55.0,22.5,38.0
ECSCR,3.5,2.0,0.5,3.0
641977,265.0,292.5,211.5,264.5
642236,2.5,1.5,0.5,1.0
ZNF876P,49.0,66.0,26.0,52.0
AL135925.1,94.0,122.0,46.0,90.0
AGAP9,6.0,14.5,7.5,12.5
POU5F1P3,2.0,4.0,3.0,4.0
SCX,6.0,9.5,6.0,3.0
TBC1D22A-AS1,4.0,10.5,3.5,5.5
642826,46.0,85.5,35.0,53.0
CPSF4L,57.0,69.0,50.0,84.0
LINC00535,2.5,4.0,1.5,2.5
ANKRD20A3P,1.5,1.5,0.0,0.0
CERNA2,8.0,10.0,0.5,0.0
FLVCR1-DT,98.5,124.0,105.5,105.0
SMIM5,1.0,0.5,0.0,0.0
643036,4.5,9.5,3.0,5.0
C11orf97,5.0,4.0,2.5,3.0
SMIM15,2061.0,2805.0,1884.5,2440.0
CCT6P3,35.0,67.5,22.0,35.5
643201,3.5,2.0,0.0,1.0
TMEM72,0.0,3.5,0.0,0.5
MAP1LC3B2,9.0,10.5,4.0,6.0
643314,2.0,6.0,2.0,2.5
C15orf62,30.5,53.5,13.0,26.5
643339,1.5,4.0,2.0,1.0
BTBD18,3.0,7.0,4.0,2.5
TMEM253,2.0,3.5,1.0,2.0
RNF224,3.5,3.5,0.0,1.0
ZNF862,69.5,105.0,69.0,90.0
CCER2,5.0,9.0,2.0,1.5
GOLGA8N,45.5,57.0,41.5,33.0
643719,47.5,57.5,22.5,29.0
643723,11.5,17.0,5.0,6.0
643749,28.0,34.0,9.0,13.5
LINC02453,6.0,14.5,2.5,4.0
643783,56.5,66.5,47.5,52.0
ZFP62,257.0,359.5,281.0,376.0
LINC01128,44.5,65.0,42.5,61.5
TMPPE,113.5,200.5,59.5,86.0
CBLN3,9.5,18.0,8.5,6.5
CRNDE,1086.0,1135.0,790.5,941.5
643977,664.5,951.5,387.5,613.0
FNDC10,82.0,129.0,79.0,96.0
MSH2-OT1,3.0,3.0,1.0,1.5
SDHAF1,288.0,432.0,280.0,365.0
644128,477.0,677.0,302.5,369.0
SYCE3,5.0,5.5,1.5,1.5
644192,6.0,7.0,1.0,3.0
LINC00622,1.0,2.0,2.5,4.0
644285,29.5,58.0,43.5,44.0
RPL13AP6,16.5,21.0,9.0,13.5
SMIM10,506.0,619.5,291.0,355.0
644649,69.0,63.0,69.5,87.0
AC132192.2,16.5,24.0,20.0,35.0
RAD21-AS1,796.0,1067.0,341.5,567.0
644714,609.5,844.5,610.5,692.0
644762,348.5,441.0,383.0,467.5
644809,1.5,1.0,1.0,2.5
FAM83G,43.5,88.5,31.5,55.5
LINC01184,302.0,386.5,233.5,289.5
GCC2-AS1,30.0,36.5,20.5,34.5
644936,10.0,16.5,10.5,10.5
644962,64.5,98.5,30.5,67.0
ALG1L2,3.0,3.0,1.0,0.5
PIK3CD-AS1,99.5,156.0,66.0,117.0
CCNI2,4.5,3.5,3.0,4.5
CBX3P2,40.5,47.0,17.0,23.5
LINGO3,5.5,6.0,2.0,3.0
EIF3J-DT,112.5,136.0,96.5,111.5
LINC00461,24.5,25.5,20.0,32.0
FAM86C2P,96.0,116.5,79.5,102.5
645431,16.0,23.0,16.5,25.0
IGFL2-AS1,3.5,3.0,0.0,0.5
LHFPL3-AS1,5.5,6.5,3.5,3.5
645638,3.5,1.5,0.5,2.5
POU5F1P4,1.5,5.0,1.0,2.0
645700,2.0,5.0,2.5,4.0
645752,9.0,9.5,5.5,2.5
CCDC154,0.0,0.0,0.0,1.0
TMEM14EP,34.0,79.5,13.5,26.0
ADORA2A-AS1,5.5,14.0,5.0,3.0
RAET1K,0.5,1.0,0.5,1.5
646074,1.0,3.0,1.5,1.0
646214,252.5,326.5,157.0,195.5
LINC00607,12.0,18.0,2.0,1.0
646405,1.5,3.5,1.5,4.0
646450,6.5,12.0,4.0,7.5
646471,87.5,140.0,48.0,75.5
URAD,7.0,8.0,4.0,4.5
NIPBL-DT,1756.0,2356.5,959.0,1312.5
646762,286.5,463.5,186.0,258.5
SETSIP,17.0,22.0,13.0,11.0
FAM227A,47.0,69.5,32.0,55.5
C6orf132,10.5,14.0,5.0,11.0
647033,9946.5,12214.5,9472.0,10980.0
STMP1,2344.0,2674.5,2074.5,2470.5
EMBP1,47.0,66.0,20.5,40.5
SRGAP2B,10.5,22.0,12.0,19.0
C13orf42,0.0,0.0,0.0,0.0
SERPINE3,2.0,6.5,1.0,3.5
647190,2.5,10.0,0.0,2.5
647288,7.0,10.0,2.0,6.0
TEX22,7.5,10.0,8.0,8.0
LINC02026,0.5,0.0,1.5,1.0
647859,4.5,2.5,4.0,3.5
NORAD,7683.5,10402.5,6585.0,7539.0
AC025171.1,367.5,524.0,149.0,253.5
649946,37.0,65.0,25.5,23.5
ABCA17P,3.0,5.5,2.0,3.0
ZNF192P1,52.0,64.0,46.5,67.0
651430,3.5,4.0,4.0,6.5
ANKRD33B,34.5,52.0,68.0,91.0
AC141586.1,88.5,162.5,45.5,66.0
SNORA48,14.5,21.0,8.5,16.5
652966,10.5,32.5,10.5,21.5
CASTOR1,2.0,2.5,3.0,2.5
GOLGA8J,46.5,65.5,26.0,35.5
653113,39.5,43.5,20.5,33.0
ZBTB8A,54.5,76.5,26.5,32.0
GOLGA8K,3.0,5.0,2.5,2.5
ANXA8,0.5,2.0,1.5,2.5
AC114490.1,43.5,71.5,35.5,48.0
653238,147.5,184.0,105.5,175.5
KIAA0895L,178.5,254.5,202.5,266.5
653390,123.0,171.5,103.5,123.0
SRGAP2C,43.5,53.5,28.5,44.5
653479,104.5,129.5,79.5,98.0
GPR89A,90.0,121.5,81.5,123.0
PHLDB3,5.5,10.0,5.0,11.0
PPIAL4C,2.0,1.5,2.5,2.0
WASH7P,49.0,67.0,36.0,46.5
TBC1D3P1-DHX40P1,299.0,362.5,235.0,292.0
AC025048.6,810.5,1009.0,635.0,811.0
653659,14.0,25.5,18.0,19.0
SEC1P,8.0,15.0,7.0,8.0
653712,21.0,46.0,9.0,23.5
GOLGA8M,18.0,17.0,11.5,16.0
MZT2A,117.5,133.5,106.0,122.5
FAM72B,200.5,248.0,139.5,265.5
ACTR3C,3.5,4.5,1.5,5.0
SNORA5A,7.5,16.5,4.5,7.5
SNORA8,44.5,60.0,37.0,55.0
SNORA75,5.5,22.0,5.5,10.0
SNORA13,1.0,5.0,2.0,5.0
LGALS9C,1.5,1.5,2.0,2.0
NME1-NME2,2542.0,2842.5,2556.5,3158.5
LRTM2,38.5,66.0,19.0,20.5
SNHG20,203.0,312.0,167.5,261.5
PCP4L1,5.0,7.0,3.0,1.5
NCF1B,177.5,223.0,86.0,135.0
NCF1C,417.5,561.5,194.0,293.0
654841,3.5,5.0,5.0,3.5
664618,10.0,26.0,14.5,17.5
HNRNPA1P10,931.5,1265.5,748.5,1000.5
SCARNA20,1.5,4.0,0.0,2.0
SCARNA2,8.0,11.0,4.0,6.0
SCARNA7,45.5,95.5,64.5,66.5
SCARNA13,4.5,11.5,6.0,10.0
SNHG22,12.0,26.0,14.5,17.5
SCARNA22,21.0,29.5,11.5,18.0
SCARNA4,4.5,8.5,3.0,5.5
SCARNA6,2.5,3.5,1.5,4.0
SCARNA1,0.5,2.5,0.5,1.0
SCARNA5,2.0,3.0,2.0,2.5
SCARNA8,6.0,9.5,2.5,5.0
SCARNA12,54.0,85.0,31.0,56.5
SCARNA15,2.5,10.5,5.5,2.5
SCARNA11,1.0,1.5,0.5,3.0
SCARNA16,10.5,15.0,11.0,21.5
SNORA1,6.0,21.0,4.5,6.0
SNORA2A,3.5,8.5,2.0,2.0
SNORA2B,7.5,8.5,1.5,5.0
SNORA5B,0.5,2.5,0.5,1.0
SNORA5C,5.5,7.5,3.0,5.0
SNORA7B,10.0,18.0,7.5,11.5
SNORA9,15.5,51.5,10.5,22.5
SNORA12,2.0,2.5,2.0,1.5
SNORA14B,11.5,14.0,10.5,14.5
SNORA17A,16.0,39.0,13.5,33.5
SNORA18,93.0,178.0,114.5,170.0
SNORA20,6.5,15.0,8.0,5.0
SNORA22,2.5,6.0,3.5,6.0
SNORA23,1.5,7.0,5.5,6.5
SNORA24,10.5,19.5,18.5,26.5
SNORA26,11.5,31.5,13.5,18.5
SNORA28,3.5,9.5,3.0,7.0
SNORA29,1.0,5.0,1.0,3.5
SNORA31,77.5,95.0,68.0,76.5
SNORA2C,15.5,24.5,7.0,12.5
SNORA36A,4.0,6.0,4.0,7.0
677822,218.5,297.0,188.0,254.0
SNORA80E,1.5,3.5,1.5,1.5
SNORA17B,10.0,35.0,10.0,12.0
SNORA44,16.5,38.0,12.0,33.0
SNORA3B,8.0,22.5,9.0,15.0
SNORA46,2.5,5.0,0.5,1.5
SNORA50A,8.5,9.0,1.5,1.5
SNORA51,15.0,21.5,11.0,15.0
SNORA53,3.5,8.5,4.0,6.5
SNORA55,8.5,15.5,3.5,5.5
SNORA56,5.5,9.5,4.5,10.5
677836,6.0,7.5,6.0,4.5
SNORA61,73.5,171.0,115.5,193.0
677839,4.5,12.5,2.5,6.0
677840,0.5,1.5,0.5,0.0
SNORA50C,7.5,8.5,9.5,11.0
SNORA77,3.5,7.0,4.5,2.0
SNORA78,4.0,5.0,1.0,3.5
SNORA80A,0.0,3.0,0.0,4.5
SNORA81,21.0,63.0,17.0,33.0
677848,0.5,4.0,0.5,2.0
SNORD1B,1.5,4.0,0.5,2.0
677850,2.5,7.0,2.5,5.0
CD27-AS1,170.0,256.0,133.5,140.0
SNORA25,6.5,28.5,9.0,23.0
SNORD12,2.5,14.5,3.0,5.0
SNORD11,9.0,16.5,8.5,10.5
SNORA32,12.5,30.0,13.5,19.0
SNORD5,16.5,62.5,21.5,26.0
SNORA16A,14.0,35.5,9.0,26.5
SNORD6,3.5,14.5,3.5,6.0
SNORD7,2.0,4.5,0.5,1.5
SNORD13,8.0,12.5,10.5,8.5
SNORD45C,9.0,16.5,7.5,14.0
SNORD17,62.5,78.5,56.5,48.5
692088,6.5,28.5,9.0,14.0
692089,11.0,35.0,7.5,17.5
692090,1.5,3.5,0.5,4.5
SNORD23,28.0,53.5,30.5,42.0
SNORD62B,7.0,18.5,5.5,11.5
MSMP,20.5,33.5,13.0,18.0
FAM86DP,169.5,257.5,152.5,224.5
SNORD65,39.5,61.5,34.5,51.0
SNORD66,1.5,2.0,1.0,1.0
SNORD67,7.0,16.5,5.0,9.0
SNORD69,15.5,47.0,12.5,24.5
SNORD70,0.5,2.5,0.5,0.5
SCARNA10,10.5,20.5,15.0,10.5
SNORA16B,4.5,5.0,1.5,1.0
SNORA57,22.5,43.5,22.5,35.5
692195,5.5,26.5,6.0,10.0
692196,61.5,157.0,64.5,131.5
692197,5.5,21.5,6.5,11.5
692198,12.0,31.0,10.5,23.0
SNORD86,426.0,546.0,402.5,527.0
SNORD88A,3.0,9.5,2.0,5.0
692203,62.5,133.5,51.0,75.0
692204,7.0,15.5,7.0,11.0
SNORD89,9.0,10.5,8.0,4.5
692207,1.0,2.5,1.0,1.5
692208,3.5,2.5,1.5,2.0
SNORD93,1.0,5.5,4.0,4.5
SNORD99,14.5,39.5,11.0,23.0
SNORD110,24.5,56.0,20.0,39.0
SNORD97,3.5,7.0,2.5,4.0
692224,347.5,464.0,338.5,417.0
SNORD94,6.0,18.5,3.5,6.5
692227,57.0,96.5,45.5,86.0
SNORD105,0.0,2.5,0.5,1.0
692234,5.0,3.5,5.0,4.5
692235,5.0,3.5,5.0,4.5
PPAN-P2RY11,431.0,642.0,218.5,246.5
MIR421,5.0,7.0,1.0,1.0
MIR548D1,9.5,12.0,4.0,7.0
MIR553,1.5,2.5,0.0,1.0
MIR555,8.5,14.0,3.5,7.5
MIR564,15.5,16.5,11.5,13.5
MIR573,6.0,10.0,7.5,6.5
MIR588,0.5,0.0,0.0,0.0
MIR589,2.0,6.5,2.0,2.0
MIR590,1.5,10.5,2.0,3.5
MIR600,4.5,8.5,3.5,3.5
MIR611,1.0,1.5,2.0,1.5
MIR612,1.5,3.0,1.5,1.0
MIR613,5.5,5.5,6.5,6.0
MIR616,4.5,5.0,2.5,8.0
MIR621,38.0,38.0,18.5,29.0
MIR628,3.5,3.0,1.5,5.0
MIR630,2.5,5.5,2.0,2.5
MIR631,7.0,12.5,3.0,3.5
MIR632,284.5,354.0,246.0,255.5
MIR635,10.0,11.5,2.0,2.0
MIR636,277.5,379.5,256.5,283.5
MIR638,47.0,52.0,26.5,35.5
MIR639,210.0,258.0,168.5,218.5
MIR641,3.0,5.5,1.0,3.0
MIR643,0.0,4.0,0.0,2.0
MIR647,4.5,8.5,1.0,3.0
MIR92B,0.5,2.0,0.0,0.5
LHFPL3-AS2,5.0,6.5,3.5,5.5
MIR658,19.5,36.5,15.0,21.5
MIR659,0.0,3.0,1.5,3.0
SNORD118,16.0,19.0,13.5,15.0
LINC00163,0.5,4.5,0.0,0.0
727751,3.0,4.5,1.0,1.5
ROCK1P1,23.0,24.5,16.0,20.0
727764,79.0,103.0,51.0,76.0
RNF208,1.0,0.5,5.5,2.5
RGPD8,1.5,1.5,4.5,4.0
FAM156B,0.5,1.0,0.0,0.5
727896,399.0,505.5,821.0,915.5
TLCD2,1.0,1.5,2.5,2.5
GXYLT2,8.0,9.0,4.5,7.0
MROH1,36.0,48.5,38.0,41.5
728024,548.0,620.0,456.5,616.0
SSR4P1,33.5,35.5,24.5,37.5
GOLGA8O,13.0,19.0,10.0,13.0
728066,400.0,658.5,387.0,526.0
728084,1.0,1.0,3.5,1.5
NUTM2D,5.5,8.0,1.0,1.5
728175,6.0,5.0,2.0,1.0
NUTM2A-AS1,158.5,184.5,147.5,176.5
728228,8.0,18.5,3.5,9.0
PI4KAP1,114.5,139.5,97.0,106.0
D2HGDH,69.0,147.0,74.0,72.0
GOLGA6L7,24.5,45.0,11.5,20.0
GTF2H2C,47.5,76.0,37.0,44.5
AC055839.2,8.0,9.0,3.5,6.5
728407,74.5,112.0,39.0,48.0
728409,0.0,0.0,0.0,0.5
LINC00680,96.5,118.0,87.5,140.5
LINC01137,20.5,27.0,29.5,30.5
PPIEL,96.5,142.5,68.0,78.0
TGFB2-AS1,0.0,2.5,1.0,0.0
AC020928.1,17.0,27.0,27.5,28.0
DNLZ,146.0,186.0,191.0,193.5
SERF1B,5.0,8.0,6.0,8.5
GOLGA8H,10.0,16.0,9.5,10.5
728524,1.0,2.0,0.0,0.5
C2orf92,9.5,20.0,7.0,8.5
728554,2.0,6.0,3.0,2.0
ENTPD1-AS1,84.5,112.0,58.0,72.5
C12orf73,151.0,178.5,133.5,198.5
CCDC169,17.0,27.0,8.5,8.5
728609,167.0,205.5,114.5,150.0
728613,116.5,183.5,60.5,89.5
MEIKIN,0.0,3.5,0.0,0.0
CDK11A,678.5,1134.5,836.0,927.5
RPL13AP5,64291.5,74057.5,57191.0,62870.5
SLC35E2B,545.5,785.5,378.5,551.5
728673,3.0,5.5,4.0,4.0
EIF3CL,5.5,6.5,4.0,2.5
728730,78.0,96.0,48.0,52.0
728739,168.5,195.5,128.5,178.5
AC092295.2,34.0,59.5,35.0,37.5
728758,819.0,984.0,719.0,895.5
SCAMP1-AS1,87.5,105.5,70.5,127.0
ANKDD1B,5.5,11.0,4.5,3.5
728806,6.5,9.5,2.0,5.5
FAM72D,17.0,31.0,17.5,38.0
NBPF8,36.5,49.0,29.5,28.0
728882,0.0,2.5,1.5,1.0
NPIPB11,4.5,5.0,2.0,3.5
ZNF736,934.5,1519.0,631.5,783.0
728963,15.5,37.0,18.0,39.5
ZBED5-AS1,101.0,130.0,74.5,106.0
LINC02158,15.5,15.0,9.5,12.0
GASK1A,6.5,7.0,6.5,5.0
AGAP5,13.5,16.0,17.0,19.5
729096,189.0,261.5,139.5,208.0
GTF2IRD1P1,295.0,354.5,243.5,311.0
729176,504.0,620.5,537.0,728.0
729177,2.0,5.0,1.0,3.0
729178,7.0,11.0,5.0,5.5
729220,18.0,25.0,12.0,12.0
729224,1.5,2.0,1.5,1.5
CCR2,1043.0,623.0,1807.5,914.5
ZNF286B,80.0,123.5,71.5,102.5
PLIN4,46.0,52.0,28.0,27.0
729375,47.5,66.5,29.0,41.5
CASTOR2,332.0,562.5,333.5,516.5
CCDC61,52.5,75.5,66.5,66.5
TMEM242,565.5,676.5,489.5,591.5
AACSP1,0.5,2.5,3.0,2.0
FAM72A,298.0,356.5,209.0,334.5
RGPD6,1.5,1.5,3.5,4.0
729582,26.0,35.0,18.5,27.0
SPDYE6,22.5,25.0,11.0,12.5
729603,43.0,65.5,42.5,49.5
729614,183.5,207.0,121.0,145.0
729633,60.5,79.5,44.5,86.5
AC106820.2,4.0,5.0,4.0,7.0
CCDC175,30.0,39.0,38.5,34.0
LINC00847,282.0,335.0,275.5,376.5
DNAJC27-AS1,6.0,7.0,3.0,3.0
AC068587.4,6.0,10.5,1.0,5.5
729799,120.0,148.0,73.0,91.5
UMAD1,421.5,524.5,347.0,446.5
AL121987.2,55.5,115.0,41.5,50.5
CRPPA,4.5,9.5,6.0,4.5
729930,20.5,27.5,10.5,15.0
SHISA7,772.0,1155.5,414.0,588.0
MORN2,23.5,30.5,21.5,31.5
729975,20.0,39.5,28.5,45.0
BORCS8,292.0,378.5,256.5,329.5
ZNF814,459.5,699.5,665.5,813.5
ZNF726,2.5,9.5,3.0,3.5
LINC00886,33.0,48.5,24.5,38.5
730092,87.5,139.5,57.0,73.0
MOSMO,130.5,197.5,112.0,203.0
AL162231.1,10.0,23.5,7.0,10.5
CRYZL2P,216.0,237.0,158.5,184.5
FAM166B,3.0,5.5,2.0,1.5
TMEM229A,0.0,0.0,0.0,0.0
AC093249.6,1.0,4.0,1.5,2.0
730202,25.0,23.0,19.5,24.0
LINC01136,26.0,40.0,31.0,18.5
730971,2.0,3.0,2.5,1.0
RFX8,25.0,36.0,40.0,42.5
LINC01347,0.5,4.5,0.5,0.0
731424,48.5,53.5,17.5,29.0
731656,9.0,11.5,4.0,1.0
TDRG1,186.0,257.0,31.5,69.0
CSKMT,13.5,20.0,18.0,21.0
LINC00106,17.0,31.0,13.5,16.0
CEMP1,27.5,40.5,17.0,23.0
PFN1P2,19.5,33.5,25.5,17.0
RELL1,76.5,122.0,48.5,108.5
MIR671,62.5,90.0,71.5,93.0
TVP23A,493.5,604.5,456.0,556.0
UQCC3,410.5,487.5,307.0,381.5
100009667,1.5,2.0,1.0,2.5
ZBTB11-AS1,172.0,244.5,123.0,175.5
100033413,6.0,4.5,0.5,0.5
100033414,3.5,4.5,1.0,1.5
100033416,20.0,34.5,8.0,9.0
100033417,2.5,3.0,0.0,0.0
100033418,1.5,7.0,0.5,3.0
100033425,1.0,3.5,0.5,0.0
100033426,2.5,3.0,0.0,0.0
100033427,1.0,2.5,0.5,0.0
100033428,3.0,2.5,0.0,0.5
100033430,2.0,5.0,1.5,1.5
100033431,5.5,11.5,0.0,2.5
100033432,9.5,16.5,1.5,3.0
100033433,10.0,11.0,2.5,2.0
100033435,4.5,8.0,0.5,0.5
100033438,0.0,1.0,0.0,0.0
100034743,6.5,8.5,2.0,3.5
CDKN2B-AS1,111.5,161.5,80.5,91.5
100049076,3.5,4.5,1.5,4.5
SIGLEC14,38.5,61.5,38.5,74.5
NINJ2-AS1,131.5,175.0,80.0,128.0
SNHG8,1147.5,1422.5,1039.0,1304.5
GTF2IP4,223.0,280.5,162.0,205.5
100101148,5.5,15.0,5.0,5.5
100101266,1.0,3.0,3.5,2.0
POM121C,1184.5,1515.5,1132.5,1349.0
ZSCAN30,200.0,273.5,145.0,218.5
100113378,2.0,4.5,1.0,3.5
SNORD125,14.0,27.5,14.5,20.5
100113381,36.5,76.5,27.5,51.5
100113392,2.0,4.5,1.0,1.0
100113393,5.0,13.0,6.0,16.5
TMEM170B,950.5,994.0,750.5,740.0
100124516,12.5,37.5,11.5,22.5
100124533,3.5,3.5,1.5,3.5
SNORA84,9.5,11.5,5.5,9.5
HOTAIR,14.5,23.5,12.5,12.0
ZGLP1,11.5,13.0,7.5,9.5
FAM86JP,45.5,50.0,27.0,26.0
MIR374B,3.0,1.5,0.0,1.5
MIR922,52.5,65.0,34.5,52.5
MIR940,3.5,2.5,1.5,1.5
MIR943,19.5,32.0,20.0,31.0
MIR939,45.0,75.0,57.5,58.0
100126784,1.0,3.5,1.0,1.5
EGOT,6.5,8.5,2.0,4.5
GHRLOS,49.5,86.0,33.5,43.0
SLCO4A1-AS1,107.5,163.0,81.0,108.5
100127889,0.5,2.0,0.0,1.5
AC005358.1,2.5,5.0,3.0,2.0
100128055,204.5,318.5,93.5,166.5
FAM229A,3.0,3.0,1.0,2.5
STAU2-AS1,1.5,4.0,3.5,7.0
AC008040.1,107.5,100.5,18.5,30.5
100128176,5.0,3.5,2.0,4.0
TMPO-AS1,2043.5,2573.0,1132.0,1999.0
100128285,98.0,119.5,74.5,79.0
100128288,32.5,40.0,33.0,35.0
100128378,5.0,13.0,0.5,1.5
FAM225B,5.5,8.5,3.5,7.5
ARHGAP42-AS1,2.0,4.5,1.5,2.5
AP002490.1,1386.0,2207.5,798.5,1217.5
100128537,5.5,8.0,6.0,10.0
AC011444.1,15.0,23.0,7.5,10.0
C19orf71,18.5,32.0,8.0,10.0
100128573,3.0,7.0,1.0,2.5
SLC8A1-AS1,2.5,5.5,2.5,1.5
ACVR2B-AS1,12.5,20.5,8.5,11.0
OST4,2037.0,2288.0,2109.5,2572.0
AC108134.1,15.5,32.0,15.0,20.5
LINC00476,188.0,260.0,137.5,170.5
SRRM2-AS1,34.5,43.0,14.5,22.0
100128822,107.5,142.5,66.5,96.5
VPS9D1-AS1,510.5,803.0,309.5,478.0
ZBTB42,44.0,81.0,73.0,76.5
100129027,0.5,5.5,2.0,2.5
PKP4-AS1,56.0,69.0,54.5,76.5
SEMA3F-AS1,231.0,370.0,205.5,300.5
KTN1-AS1,42.0,41.5,27.5,43.0
100129083,58.0,97.0,39.5,40.0
KHDC1L,0.5,0.5,0.5,1.5
AC092506.1,30.0,31.5,34.0,60.5
100129148,1178.0,1668.5,972.0,1255.0
ZSCAN16-AS1,271.0,319.0,204.5,251.0
MATN1-AS1,15.0,22.5,24.0,21.5
DEFB131B,16.0,22.0,3.5,5.0
SMIM27,66.5,92.0,42.0,65.0
100129269,2.0,6.5,3.5,2.0
100129316,7.0,4.5,1.5,1.5
SMIM10L1,478.0,543.0,379.5,543.5
100129424,5.5,8.5,6.0,5.5
100129460,139.0,214.0,91.5,106.5
100129461,30.0,43.0,20.5,34.0
MKRN2OS,1.0,4.0,1.5,1.0
ZNF37BP,909.0,1262.0,947.5,983.5
SOD2-OT1,43.0,58.0,40.0,48.0
AL513477.1,33.0,58.0,27.5,27.0
LINC02035,7.5,10.0,9.5,21.0
100129697,10.0,17.5,6.0,7.0
STPG3-AS1,4.0,5.5,7.0,10.0
CCDC152,6.0,10.5,4.0,3.0
ZNF737,0.0,0.0,0.0,0.0
PCOLCE-AS1,15.5,17.0,8.0,15.5
SCOC-AS1,31.0,38.0,24.0,26.5
AC139887.2,81.0,173.5,42.0,44.5
AC097382.2,1265.0,1536.0,1279.5,1582.0
100129961,45.5,75.5,40.5,52.0
URAHP,48.0,87.0,35.0,52.5
100130172,19.5,32.5,4.5,12.5
EFCAB14-AS1,117.5,109.0,72.0,76.0
LINC00861,545.5,936.0,53.0,86.0
100130298,1.0,3.0,0.5,1.5
C17orf107,2.0,5.0,2.5,3.0
AL359924.1,12.0,21.5,5.5,14.0
TMEM262,1.0,6.0,3.5,2.5
AL008729.1,25.0,33.0,18.0,26.5
LINC02593,37.0,71.5,24.5,36.0
WAKMAR2,48.5,71.5,15.0,36.5
TMEM221,30.5,41.5,18.5,23.0
AL445931.1,7.0,14.0,3.0,3.5
100130557,68.0,120.5,38.5,82.5
100130581,39.5,52.5,19.5,24.0
PRR32,29.0,36.5,15.0,21.5
AC019080.1,125.0,168.5,86.0,103.5
ATP6V1FNB,58.0,127.0,51.0,58.0
EFCAB10,117.0,164.0,162.5,211.0
AGAP2-AS1,128.5,172.0,106.0,158.5
100130855,328.0,433.0,238.0,362.0
100130872,200.5,212.5,173.5,135.5
ATE1-AS1,32.5,43.0,26.0,30.5
TSTD3,19.5,27.0,15.5,18.5
VAC14-AS1,14.0,30.5,13.0,24.0
SMIM6,2.0,2.0,4.0,2.0
100130934,14.5,18.0,11.0,7.5
AC087500.1,190.5,267.0,88.0,98.0
ZNF316,548.5,1015.0,426.0,552.0
CKMT2-AS1,206.0,246.0,134.0,229.0
SRP14-AS1,68.5,94.0,54.5,70.0
DPP9-AS1,275.5,385.0,194.5,249.0
100131096,87.5,173.0,67.5,57.5
CCDC183-AS1,84.0,137.0,41.0,65.0
100131205,646.0,1113.5,792.5,762.5
NEMP2,646.5,790.0,323.0,448.0
ZNF503-AS2,24.5,29.0,23.5,32.0
100131234,36.0,48.5,20.5,18.5
ANKRD63,354.0,660.0,208.0,319.0
RAB6C-AS1,44.0,52.5,24.5,32.5
RDM1P5,1.5,4.0,1.5,0.5
SP9,2.5,2.0,0.0,0.5
LINC00893,54.5,85.0,27.0,34.0
100131454,19.0,24.0,12.5,20.0
AL031666.2,1.0,10.0,3.5,4.5
ZNF705E,11.5,21.5,12.5,22.0
100131551,4.5,11.0,1.0,1.5
100131564,606.0,703.0,302.5,347.5
100131626,101.0,154.5,54.5,88.5
ZNF236-DT,18.5,23.5,11.5,15.5
MZF1-AS1,235.0,387.5,237.0,320.0
FAM83A-AS1,0.0,2.5,0.5,0.5
100131733,10.5,15.5,12.5,9.5
ARMCX4,3.0,9.5,1.5,4.5
PET100,212.5,252.0,278.5,310.5
LINC00271,0.0,0.5,0.0,0.0
ZNF717,39.0,69.0,26.0,29.5
FAM27E3,25.5,35.0,31.0,28.5
100131998,88.0,159.5,72.0,114.0
FOXO6,11.0,27.5,8.0,9.0
100132116,2.0,3.0,2.0,4.0
100132159,1.0,1.0,0.0,0.0
AC007098.1,121.5,159.0,119.5,172.0
AL845472.1,8.5,16.5,9.0,14.5
100132356,127.5,201.0,80.5,120.5
NBPF10,16.5,29.0,14.5,25.5
100132417,6.0,5.0,4.0,2.0
100132774,300.5,419.0,332.0,488.5
100132815,3.5,6.5,3.0,2.0
100132831,15.5,27.5,25.5,31.0
100132911,41.5,65.0,34.0,52.0
SHISAL2B,5.5,11.5,3.5,7.5
LINC00856,17.5,19.5,2.5,3.5
100133121,23.0,23.0,17.5,22.5
SBF1P1,52.5,85.5,56.0,64.0
AP000688.1,114.5,128.0,87.0,124.0
HOXA-AS3,17.5,37.0,14.5,21.5
AP002495.1,69.0,114.0,51.5,60.5
100133331,36.5,58.5,7.0,16.5
