GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
ANKRD34A,0.0,0.0,0.0,0.0
RUSC1-AS1,0.0,0.0,0.0,0.0
LINC01686,1.5,2.5,2.5,0.5
284649,0.0,0.0,0.0,0.5
RSPO1,0.0,0.5,0.5,0.0
EPHA10,0.0,0.0,0.0,0.0
SNHG28,1.0,2.0,0.5,0.5
ZNF326,37.5,147.0,20.0,27.5
C20orf204,0.5,5.0,0.5,1.0
LINC01270,0.0,0.0,0.0,0.0
C20orf197,6.0,37.0,3.5,6.5
MIR646HG,0.5,5.0,1.0,0.5
SIRPB2,1.5,5.5,2.5,7.5
C20orf203,0.0,1.5,0.0,0.0
AATBC,0.0,0.0,0.5,0.0
AC007663.2,0.0,0.0,0.0,0.0
284889,0.0,0.0,0.0,0.0
TTC28-AS1,3.0,14.5,0.5,4.0
CCDC150,0.0,3.5,0.0,0.5
RNF149,3.0,19.5,6.0,4.0
CCDC141,0.0,0.5,0.0,0.0
285074,1.0,7.5,1.0,0.0
LINC01305,0.0,0.5,0.0,0.0
285116,131.5,396.0,55.0,42.0
ERICH2,0.0,0.0,0.0,0.0
IAH1,3.0,4.5,2.0,0.5
CYP1B1-AS1,0.0,1.0,0.0,0.0
FAM126B,23.0,165.0,11.0,19.0
UNC80,0.0,0.0,0.0,0.0
RUFY4,0.0,0.0,0.0,0.0
RGPD4,0.0,2.0,0.0,0.0
DUSP28,0.5,3.0,2.0,2.0
EOGT,8.0,29.0,3.0,5.0
C3orf38,10.5,69.0,6.5,9.5
ENTPD3-AS1,0.0,0.0,0.0,0.0
ZNF619,10.5,24.0,10.0,6.0
ZNF621,12.5,69.5,6.5,8.0
RABL3,20.5,95.0,8.5,14.0
LINC00877,0.5,0.5,0.5,0.0
IGSF10,0.0,0.0,0.0,0.0
C3orf33,0.5,7.5,1.0,2.0
CCDC66,0.5,1.5,0.0,0.5
TCAIM,6.0,25.0,7.0,10.0
ZNF852,0.0,2.0,0.0,0.0
SUMF1,3.0,6.0,1.5,2.5
RPUSD3,1.0,3.5,2.0,1.5
PRRT3,2.0,3.5,0.5,0.5
DPH3,17.0,73.0,12.0,13.5
C3orf70,1.0,1.0,0.0,0.5
285407,0.5,1.5,1.0,1.0
DCAF4L1,1.5,6.5,1.0,0.0
CYP4V2,2.0,25.0,4.0,1.0
RPL34-DT,0.0,0.0,0.0,0.0
285464,0.0,0.5,0.0,0.0
FAM13A-AS1,2.0,11.0,1.0,0.5
GPRIN3,0.0,0.0,0.0,0.0
COX18,3.0,12.5,4.0,9.5
FRYL,14.0,69.5,13.5,15.0
RNF175,0.0,0.0,0.0,0.0
LINC01097,0.0,0.0,0.0,0.0
FAM200B,1.5,3.5,0.5,1.5
SH3PXD2B,1.5,3.5,1.0,0.5
AC008663.2,0.0,0.0,0.0,0.0
ARL10,0.0,0.0,0.0,0.0
KIAA0825,0.5,0.5,0.0,0.0
GPR150,0.5,1.0,0.0,0.0
DTWD2,2.5,6.5,0.5,0.5
RELL2,3.5,7.5,4.0,2.0
AC008691.1,0.0,1.5,0.0,0.0
LINC01845,0.0,0.0,0.0,0.0
LINC02159,0.0,0.0,0.0,0.5
C5orf51,23.0,97.5,21.0,12.5
SREK1IP1,18.5,94.5,9.5,14.5
C5orf60,0.0,0.0,0.0,0.0
RGMB,0.0,0.0,0.0,0.0
285740,0.0,0.0,0.0,0.0
CEP57L1,2.0,11.5,1.0,0.5
PPIL6,0.0,1.0,0.0,1.0
DCBLD1,0.0,0.0,0.0,0.0
AL035696.3,0.0,0.0,0.0,0.0
AL109910.2,0.0,0.0,0.0,0.0
285819,0.0,0.5,0.0,0.0
HLA-F-AS1,0.0,0.5,0.0,0.0
285847,0.0,0.0,0.0,0.0
PNPLA1,0.0,0.5,0.0,0.0
TREML4,0.0,0.0,0.0,0.0
RPL7L1,169.0,583.0,80.5,112.0
LINC00174,2.0,8.0,1.0,1.5
INHBA-AS1,8.0,24.5,5.0,2.5
SPDYE1,0.0,0.0,0.0,0.0
SNHG15,114.5,239.5,65.0,102.0
EPHA1-AS1,1.5,3.5,0.0,1.0
TCAF2,0.0,0.0,0.0,0.0
ZNF775,1.0,6.5,1.0,2.5
LINC00996,6.0,25.5,2.0,2.5
ATG9B,0.0,0.0,0.0,0.0
ZNF789,1.0,6.0,0.0,0.5
286002,0.0,0.0,0.0,0.0
LSMEM1,2.0,8.0,1.0,1.0
XKR6,0.0,2.0,0.0,0.5
NSMCE2,3.5,10.5,4.0,3.5
AC107959.2,0.0,0.0,0.0,0.0
FAM83H,0.5,0.0,0.0,0.0
ZNF252P,20.0,87.0,11.0,13.0
ZNF252P-AS1,0.0,3.0,0.5,0.0
LINC02153,0.0,0.5,0.5,0.0
ZFP41,6.0,24.5,3.5,2.5
SCARA5,0.0,0.5,0.0,0.0
286140,5.5,30.5,4.0,2.5
TRIQK,2.5,16.5,1.5,1.0
DPY19L4,10.0,23.0,6.5,4.5
FBXO43,23.0,99.0,12.5,18.5
LACTB2-AS1,0.0,0.0,0.0,0.0
CRB2,0.0,0.0,0.0,0.0
SCAI,5.5,29.5,4.0,7.0
CFAP157,0.0,0.0,0.0,0.0
PAXX,6.5,9.0,3.5,4.0
TPRN,2.5,6.0,1.0,2.5
TUSC1,13.0,31.5,6.0,15.5
FAM78A,191.5,696.5,42.5,69.5
ATP11C,7.5,43.0,5.0,6.0
286437,5.0,24.0,3.5,4.0
LINC01281,0.0,0.0,0.0,0.0
YIPF6,12.0,61.5,9.0,7.0
FIRRE,3.0,5.5,1.5,0.5
286495,8.5,25.5,10.0,5.0
P2RY8,162.0,344.0,97.5,115.5
ILDR1,0.0,0.0,0.0,0.0
LIN9,5.0,25.0,4.5,7.5
TRIM59,81.5,416.0,53.0,60.5
317648,45.0,69.0,31.0,43.5
EIF4E3,0.0,0.0,0.0,0.0
FAM149B1,0.0,3.0,1.0,2.0
RFESD,0.0,0.5,0.0,0.0
DHRS4L2,0.0,2.0,1.0,0.5
ADAM20P1,0.0,0.5,0.0,0.0
CCDC85C,3.5,16.0,2.5,6.0
DDX51,40.5,100.0,15.0,18.0
ADGRE4P,0.0,2.0,1.0,0.5
RAB37,8.0,26.0,6.5,5.5
MMAB,6.0,10.5,6.0,3.0
PPM1J,0.0,0.0,0.5,0.0
SNAI3,40.5,143.0,17.0,16.0
UBAC2,5.0,18.5,5.5,4.5
337873,0.0,1.5,0.0,0.5
FAM151A,0.0,0.0,0.0,0.0
NLRP9,0.0,0.0,0.0,0.0
RAB7B,5.0,12.5,3.5,5.0
SNORD108,0.0,0.0,0.0,0.0
SNORD109A,0.0,0.0,0.0,0.0
BLACE,0.0,0.0,0.0,0.0
ANO9,0.0,0.0,0.0,0.0
HCAR2,0.0,0.0,0.5,0.0
FFAR4,0.0,0.0,0.5,0.0
ST8SIA6,0.0,0.0,0.0,0.0
CENATAC,1.0,2.5,0.0,0.0
ANKRD13D,3.0,6.5,1.0,1.0
ANKRD42,3.0,18.0,3.0,1.5
CSTF3-DT,0.5,1.0,0.5,1.0
338758,0.0,0.5,2.0,1.5
C1QL4,0.0,0.5,0.0,0.0
338799,15.5,31.0,12.0,11.5
TAFA2,0.0,0.0,0.0,0.0
LINC01252,0.0,0.5,0.0,0.0
PRSS53,0.5,1.0,0.5,0.5
RAB43,4.5,12.0,0.0,0.5
JMJD8,21.5,24.5,11.0,4.5
METTL2A,9.5,23.5,5.5,7.0
ASB16-AS1,6.5,31.5,5.5,7.5
C17orf67,0.0,0.0,0.5,0.0
OXLD1,28.0,61.5,26.0,25.0
CCDC137,62.5,186.0,46.0,32.5
ARL16,9.0,31.5,11.0,3.0
LINC02693,22.5,102.0,14.0,23.0
MSL1,42.5,184.5,20.0,27.0
LINC00667,19.5,66.0,10.5,15.0
ZNF181,2.0,10.5,2.0,0.5
ZNF260,44.5,178.0,30.5,22.5
ZNF546,3.0,6.5,2.0,4.0
MYPOP,8.5,40.0,6.0,2.5
NANOS2,0.0,0.0,0.0,0.0
ADAMTSL5,0.5,4.0,1.5,0.5
ANKRD45,0.0,0.0,0.0,0.0
C1orf174,12.5,40.0,7.0,8.0
KLHL17,2.5,8.5,2.5,0.0
TMEM240,0.0,0.0,0.0,0.0
TMEM52,0.0,0.0,0.0,0.0
339483,0.0,0.0,0.0,0.0
ZBTB8OS,9.5,8.0,5.5,5.5
TFAP2E,2.5,9.0,0.5,1.5
ZNF678,16.0,83.5,8.0,12.0
ARMH1,8.5,19.0,8.5,7.5
ZFP69,2.0,7.0,0.5,1.0
LINC01692,0.0,0.0,0.0,0.0
SLC35E4,0.5,1.0,0.0,0.5
AL021937.1,0.0,0.0,0.0,0.0
339674,0.0,1.5,0.5,0.0
SPOPL,11.5,75.0,13.0,10.5
MAP3K20-AS1,0.0,0.5,0.0,0.0
MROH2A,0.0,0.0,0.0,0.0
LINC00299,0.0,0.0,0.0,0.0
AC016747.1,4.0,9.5,6.0,6.0
C2orf74,1.0,9.0,3.0,1.5
CCDC39,0.0,0.0,0.0,0.0
339862,2.5,11.5,0.0,0.5
AC010210.1,0.0,1.0,0.5,0.0
C3orf35,0.0,1.0,0.0,0.0
EHHADH-AS1,0.0,0.0,0.0,0.0
LPP-AS2,1.5,3.0,0.5,0.0
339975,1.0,3.5,1.5,0.0
NAT8L,22.5,70.0,6.5,6.0
340037,2.0,4.0,2.0,4.5
STING1,12.0,34.5,4.0,5.0
ZC3H12D,6.0,27.0,6.5,6.5
MYLK4,0.5,1.0,0.0,0.0
TREML1,2.0,1.5,0.0,0.0
340206,0.0,1.0,0.5,0.0
ZNF680,6.0,33.5,3.5,2.0
FAM183BP,0.0,0.5,0.0,0.0
TSPAN33,0.5,1.5,0.0,0.0
NRBP2,4.0,13.0,0.5,1.5
ZNF517,4.5,8.0,0.5,1.5
TMEM249,1.0,4.0,0.5,1.0
ZDHHC21,1.5,7.5,0.0,0.0
ACER2,0.5,7.0,0.0,1.0
RTL5,2.0,6.5,2.0,6.0
ZC3H12B,0.0,0.0,0.0,0.0
SATL1,0.0,0.0,0.0,0.0
LIPM,0.0,0.0,0.0,0.0
NANOS1,12.5,41.5,6.5,5.0
HMX3,3.5,6.0,0.5,2.5
TMC3,0.0,0.0,0.0,0.0
ZNF774,0.0,0.0,0.0,0.0
ZKSCAN2,8.0,41.0,8.5,7.0
ATXN1L,93.5,318.5,30.5,46.0
NACA2,2.5,16.5,3.0,2.5
ZNF850,19.0,99.0,19.5,18.0
ZNF404,0.0,0.0,0.0,0.0
ZNF284,0.0,1.0,0.0,0.0
C19orf81,0.0,0.0,0.0,0.0
ZSCAN22,18.5,61.5,11.5,6.5
CCDC18,0.0,0.0,0.0,0.0
TCTEX1D4,0.0,0.0,0.0,0.0
CRACDL,0.0,0.0,0.0,0.0
PRORSD1P,4.0,14.5,4.5,6.0
SH3RF3,1.5,1.5,0.0,0.0
DUBR,0.0,1.0,0.5,0.0
NMRAL2P,5.5,15.0,4.0,3.5
AC098591.2,1.0,3.5,0.0,0.0
LRIT3,0.5,0.5,0.0,0.0
MSANTD1,0.5,0.0,0.0,0.0
HSD17B13,0.0,3.0,0.0,0.5
ZNF879,0.5,2.5,0.0,0.5
FAM174A,1.0,2.5,0.5,2.5
MTX3,24.5,130.0,11.5,12.5
RSPH4A,0.0,0.0,0.0,0.0
ECT2L,0.0,0.0,0.0,0.0
EYS,0.0,0.0,0.0,0.0
ZNF391,2.5,12.0,2.0,1.0
MACC1,0.0,0.0,0.0,0.0
FAM71F2,2.0,8.5,0.0,1.0
KIF24,11.5,41.0,11.5,7.5
CAVIN4,0.0,0.5,0.0,0.0
ZNF81,6.0,26.0,3.0,2.0
LANCL3,0.0,0.0,0.0,0.0
SOWAHD,8.0,19.5,5.0,5.5
RAB41,0.0,0.0,0.0,0.0
SNORD64,0.0,0.0,0.0,0.0
CATSPER3,0.0,0.0,0.0,0.0
SLC35B2,11.0,40.5,5.0,6.5
SERINC2,0.0,0.0,0.0,0.0
NME9,0.0,0.0,0.0,0.0
C6orf52,0.0,0.0,0.0,0.0
GATD1,89.0,254.0,33.5,35.5
ANKDD1A,2.5,5.5,2.5,0.5
ACSM2B,0.0,0.0,0.0,0.0
CTU2,2.0,2.5,0.0,1.0
SKA2,37.0,170.5,20.0,23.5
MCRIP1,1.0,3.5,1.5,0.5
ZNF530,15.0,44.0,5.5,4.5
GEN1,25.5,120.0,17.0,10.0
348738,5.5,19.5,1.5,1.5
FTCDNL1,0.5,0.5,0.0,0.0
WDR53,0.0,2.5,0.0,0.0
LNP1,0.0,0.0,0.0,0.0
CFAP100,0.0,0.0,0.0,0.0
ANKRD18DP,0.0,0.5,0.0,0.0
FAM86EP,4.0,7.5,3.0,1.5
NUP43,21.0,93.5,10.0,12.0
ZNF713,0.0,3.5,1.0,0.0
DPY19L2P2,6.0,11.0,1.5,2.0
NMNAT3,0.0,0.0,0.0,0.0
PLET1,0.0,0.0,0.0,0.0
RTN4RL2,1.0,4.5,2.0,1.5
DNAAF3,0.0,0.0,0.0,0.0
CASTOR3,5.5,21.0,5.0,4.5
ZNF429,0.0,0.5,0.0,0.0
RILPL1,0.0,0.0,0.0,0.0
TBC1D26,0.0,0.0,0.0,0.0
ZACN,0.0,0.0,0.0,0.0
SLCO4C1,3.5,8.0,0.5,1.0
ZNF445,32.5,158.0,19.0,24.5
ANKRD37,2.0,1.5,0.5,0.0
ZNF233,0.0,0.0,0.0,0.0
TICAM2,1.0,3.5,0.0,1.0
BMP8A,0.0,0.0,0.0,0.0
359821,4.5,13.5,0.5,1.5
RFLNB,127.0,492.5,40.0,62.5
IRF2BP2,770.0,1375.5,447.5,234.5
ZBTB41,16.5,82.5,9.5,9.5
CYCSP52,0.0,0.0,0.0,0.0
TMPRSS9,0.0,0.0,0.0,0.0
PRAC2,0.0,0.0,0.0,0.0
GSTK1,5.0,17.0,3.0,2.0
USP50,0.0,0.0,0.0,0.0
DND1,0.5,0.0,0.0,0.0
CDRT1,0.0,0.0,0.0,0.0
NDUFS7,0.5,0.5,0.0,0.0
NHLRC2,4.5,33.5,1.5,3.0
GALNT18,0.0,0.0,0.0,0.0
NCR3LG1,113.0,352.5,19.5,13.0
FAM111B,19.5,107.0,18.5,14.0
TMEM179B,2.5,12.0,4.5,2.5
TBC1D10C,1.0,4.0,0.5,0.0
DNAJB13,0.0,0.0,0.0,0.0
AC010186.2,7.0,26.0,7.0,4.5
TEX9,0.0,0.0,0.0,0.0
374650,0.0,0.5,0.0,0.0
KIF7,0.0,0.0,0.0,0.0
ZNF710,24.0,55.0,20.5,14.5
HDDC3,10.0,15.5,12.0,12.5
EFCAB5,0.0,0.0,0.0,0.0
LRRC37A3,0.0,0.0,0.0,0.0
ATP9B,1.5,2.5,0.5,0.0
PEAK3,1.0,7.0,1.0,1.0
HSD11B1L,3.0,2.5,0.5,0.5
ZNF699,8.5,24.5,3.0,2.5
TMEM205,0.0,0.0,0.0,0.0
YJEFN3,0.0,1.5,0.0,0.0
ZNF829,1.0,2.0,0.5,0.0
ZNF568,0.0,0.0,0.0,0.0
B3GNT8,1.0,4.5,0.5,0.0
ZSWIM9,3.5,10.0,2.0,3.0
ZNF773,52.0,151.0,36.0,39.5
SVBP,3.0,12.5,1.0,1.0
MIGA1,5.5,34.5,4.5,10.0
NEXN-AS1,0.0,0.0,0.0,0.0
SFT2D2,1.5,12.5,0.5,1.5
MIA3,4.5,22.0,3.5,4.5
FAM89A,5.5,27.0,2.5,2.0
375133,1.0,3.5,0.0,0.0
PFN4,0.0,0.5,0.0,0.0
FAM228B,0.5,1.0,0.0,0.0
375260,1.0,9.5,3.5,0.0
RBM43,1.0,4.0,3.5,2.0
CERKL,0.0,0.0,0.0,0.0
RBM44,0.0,0.0,0.0,0.0
LHFPL4,0.0,0.0,0.0,0.0
C3orf62,8.0,40.0,5.0,10.0
STIMATE,19.0,51.5,13.0,11.5
NRROS,46.5,102.0,14.0,22.5
C5orf34,0.0,0.0,0.0,0.0
MAST4,1.5,1.5,1.0,0.0
SIMC1,1.5,13.0,1.5,1.5
375513,5.0,16.0,1.0,2.5
SLC26A5,0.0,0.0,0.0,0.0
LHFPL3,0.0,0.0,0.0,0.0
KCP,0.0,0.0,0.0,0.0
WASH5P,0.0,1.5,0.0,0.0
ENHO,0.0,1.0,0.0,0.0
PTAR1,18.0,96.0,3.0,4.0
ERCC6L2,13.0,47.5,4.0,9.5
SWI5,1.0,2.5,0.5,1.0
PNPLA7,0.0,0.0,0.0,0.0
AGRN,13.5,45.5,7.5,5.5
CYSRT1,0.0,0.0,0.0,0.0
RAB15,0.0,0.0,0.0,0.0
RNF126P1,0.0,2.0,0.0,0.0
SLC27A1,3.5,22.5,4.5,1.5
ZC3H6,1.5,8.5,1.5,1.0
CA13,0.5,7.0,0.5,0.0
ENTPD8,0.0,0.0,0.0,0.0
RN7SL2,0.0,0.5,0.0,1.0
CENPS,1.5,5.5,1.0,1.0
LINC-PINT,9.5,18.5,5.5,4.0
MALAT1,1402.0,3610.5,859.0,760.5
379013,18.0,42.0,8.5,8.0
PSMA3-AS1,40.5,167.5,28.0,33.0
386593,20.5,67.0,15.5,13.5
GRASLND,0.0,0.5,0.0,0.0
SAP30L-AS1,1.5,2.0,0.0,0.0
AMIGO3,10.5,15.5,3.0,0.5
ZNF582-AS1,1.5,4.0,2.0,1.0
ZKSCAN4,10.5,31.5,7.5,4.0
GUSBP2,0.0,0.5,0.0,0.0
387066,32.0,94.0,29.5,40.5
SUMO4,0.0,3.0,0.0,0.5
CENPW,1.5,1.0,0.0,0.5
SOGA3,1.0,4.5,0.0,0.5
CEP85L,2.5,10.0,2.0,1.5
387254,7.0,12.5,3.5,5.0
C6orf120,82.5,306.5,61.0,48.5
NSUN4,29.5,111.5,19.0,20.0
RASL11A,1.0,2.0,0.5,0.0
GPR153,2.0,9.0,1.0,0.5
PEDS1,29.0,93.0,18.5,20.5
PEDS1-UBE2V1,49.5,156.0,29.5,21.5
387646,5.5,15.0,4.5,8.5
WASHC2A,2.5,6.5,0.5,3.0
CC2D2B,0.0,0.0,0.0,0.0
ENO4,0.0,0.0,0.0,0.0
C10orf143,0.5,0.0,0.0,0.0
IFITM5,0.0,0.0,0.0,0.0
GVINP1,3.5,19.0,4.5,1.5
C11orf96,0.5,3.0,0.0,0.0
LIPT2,0.5,3.5,1.0,2.0
RPL13AP20,5.5,6.0,5.0,2.5
C12orf75,19.0,64.0,10.0,12.0
CFAP73,0.0,0.0,0.0,0.0
TMEM233,2.0,11.0,0.5,1.0
KMT5A,21.5,57.5,12.0,5.5
C1QTNF9B,0.0,0.0,0.0,0.0
NHLRC3,0.5,5.0,0.0,0.0
TOMM20L,0.0,0.0,0.0,0.0
CCDC9B,0.5,2.0,1.5,0.5
TNFAIP8L3,2.5,8.5,2.5,2.0
UBE2Q2P1,0.0,2.0,0.0,0.5
388182,0.0,1.0,0.0,0.0
SBK1,7.5,13.5,0.5,1.0
C16orf87,16.5,56.5,11.0,15.5
C16orf86,0.0,0.0,0.0,0.0
INCA1,0.0,0.0,0.0,0.0
SCIMP,25.5,53.5,7.0,3.0
C17orf100,1.0,1.0,1.0,0.5
TMEM220,0.0,0.0,0.0,0.0
LRRC75A,1.5,2.0,0.0,0.0
CCDC103,0.5,1.5,1.5,1.0
YPEL2,2.5,6.5,4.0,6.0
388499,2.5,4.0,0.0,0.0
CLEC17A,0.0,0.0,0.0,0.0
RGS9BP,11.5,30.0,3.5,6.5
ZNF790,0.0,1.5,0.0,0.0
CEACAM22P,0.0,0.0,0.0,0.0
BLOC1S3,44.5,143.5,18.0,24.5
BHMG1,0.0,0.0,0.0,0.0
ZNF888,6.5,27.0,3.5,3.0
ZNF761,0.0,0.0,0.0,0.0
TMEM238,0.0,0.0,0.0,0.0
ZNF749,10.5,42.0,4.5,4.0
ZNF324B,7.5,27.5,8.0,6.0
RNF207,0.0,0.0,0.5,0.0
TRNP1,0.5,2.0,1.5,0.0
C1orf146,0.0,0.0,0.0,0.0
DIPK1A,0.5,8.5,0.0,0.0
NOTCH2NLA,0.0,1.0,0.0,0.0
388685,5.5,26.5,3.0,3.5
LYSMD1,0.5,2.0,1.0,0.5
C1orf189,0.0,0.0,0.0,0.0
C1orf53,0.0,0.0,0.0,0.0
TMEM81,0.0,1.5,0.0,0.5
COA6,4.5,14.0,1.0,3.0
388780,0.0,0.0,0.0,0.0
SNHG17,58.5,145.5,22.5,40.0
LRRC75B,0.0,0.0,0.0,0.0
388906,0.0,0.0,0.0,0.0
BOLA3,2.0,10.5,2.5,2.5
C2orf81,0.0,0.0,0.0,0.0
C2orf68,31.0,97.0,15.0,20.5
PLEKHM3,21.5,78.0,10.5,10.5
C2orf80,0.0,0.0,0.0,0.0
INKA1,0.0,1.0,0.0,0.0
MUSTN1,0.5,1.5,0.0,0.0
LEKR1,0.0,0.0,0.0,0.0
TMEM212,0.0,0.0,0.0,0.0
SMIM20,4.0,12.0,3.0,2.0
389247,0.0,2.0,0.0,1.0
ANXA2R,2.5,4.5,0.5,1.0
PROB1,0.5,2.0,0.0,0.5
PSMG4,2.0,5.0,0.5,1.0
LIN28B,3.0,15.0,3.0,2.0
389458,0.0,0.5,0.0,0.0
GTF2IRD2B,0.5,0.5,0.0,0.0
389538,1.0,12.0,5.0,4.5
LAMTOR4,2.5,13.5,2.5,4.5
XKR5,0.0,0.0,0.0,0.0
AC100861.1,2.5,10.0,0.0,6.0
NUGGC,0.0,0.0,0.0,0.0
ALKAL1,0.0,0.5,0.0,0.0
RBM12B,8.0,57.0,5.5,5.5
MAFA,0.0,0.0,0.0,0.0
GLIDR,1.0,0.5,0.0,0.0
C9orf153,0.0,0.0,0.0,0.0
389791,1.0,1.0,0.0,0.0
IER5L,1.5,4.5,4.0,0.5
AJM1,1.5,5.5,2.0,2.0
LRRC26,0.0,0.0,0.0,0.0
MG910336.1,0.5,11.0,1.0,1.0
389834,0.0,0.5,0.0,0.0
MAP3K15,0.0,0.0,0.0,0.0
USP27X,2.0,5.5,1.0,0.0
UBE2NL,0.0,0.5,0.5,0.0
389906,18.0,56.5,4.0,7.5
C1QL3,0.0,0.5,0.0,0.0
LRRC10B,0.0,0.0,0.0,0.0
390213,0.0,0.0,0.0,0.0
UBAP1L,0.0,0.0,0.0,0.0
SKOR1,0.0,2.0,1.0,0.5
ANKRD34C,2.0,3.0,0.0,0.5
PABPN1L,0.0,0.5,0.0,0.5
ONECUT3,0.0,0.0,0.0,0.0
NUDT19,34.0,181.0,24.0,30.0
ZNF793,0.0,0.0,0.0,0.0
ZNF805,19.0,135.5,15.0,20.0
PLA2G2C,0.0,0.0,0.0,0.5
FRRS1,0.5,1.0,0.0,0.0
391257,3.0,14.5,6.0,4.0
391322,0.5,2.5,0.5,0.5
PTRHD1,2.0,5.0,0.5,0.5
FAM221B,0.0,0.5,0.0,0.0
NHSL2,0.0,4.0,1.0,0.5
ELFN1,0.0,1.5,1.0,0.0
SPRED3,0.0,4.0,0.0,0.0
TMEM200B,0.0,0.0,0.0,0.0
SLC25A35,5.5,12.5,0.5,1.0
MEX3D,8.5,42.5,3.0,5.0
FAM102A,5.5,14.5,4.0,2.0
ZNF321P,10.0,37.5,6.5,8.0
MYO18A,6.5,15.0,4.5,2.0
MIR1915HG,0.5,0.0,0.0,0.0
BMS1P1,0.0,0.0,0.0,0.0
EEF1AKMT2,7.0,20.0,2.0,1.0
EDRF1-DT,1.5,4.5,1.0,2.5
LINC01164,0.0,0.0,0.0,0.0
399833,0.0,0.0,0.0,0.0
PCNX3,9.5,30.0,2.0,3.5
PATE2,0.0,0.5,0.0,0.0
PATE4,0.0,0.0,0.0,0.0
399972,3.0,7.0,2.0,0.5
SNX19,23.0,76.0,6.0,7.5
CLEC12A-AS1,0.0,0.0,0.0,0.0
400027,35.5,93.0,15.5,29.0
400058,2.5,3.5,1.5,0.5
C12orf76,5.0,25.0,6.5,8.5
400110,0.0,0.5,0.0,0.0
ATP11AUN,0.0,0.0,0.0,0.0
FOXN3-AS1,0.0,0.5,0.5,0.0
DICER1-AS1,0.0,3.0,0.5,0.0
400322,1.5,10.5,2.0,3.5
400410,1.0,8.0,0.5,0.5
FAM174B,0.0,0.0,0.0,0.5
KNOP1,7.0,33.5,6.0,9.0
AC009060.1,0.0,0.0,0.0,0.0
C17orf97,0.0,0.5,0.5,0.0
MED11,10.5,21.0,5.0,8.0
TOB1-AS1,0.0,0.5,1.5,0.5
LINC00511,0.0,0.5,0.0,0.5
LINC01973,0.0,0.0,0.0,0.0
TEX19,26.5,63.5,32.5,23.5
400657,20.0,52.0,9.0,16.5
ZNF516-DT,0.0,0.0,0.0,0.5
PRSS57,5.0,11.0,2.0,5.5
VMAC,3.0,6.5,2.0,4.0
AC007773.1,0.0,1.0,0.0,0.0
AC010624.1,0.0,2.0,0.0,0.5
ZNF772,7.0,33.0,5.0,6.0
LRRC8C-DT,0.5,2.0,0.5,0.0
C1orf220,0.0,0.5,0.0,0.0
NBPF9,0.0,3.0,0.5,0.5
C20orf202,0.5,0.5,0.0,0.0
LINC01721,0.0,0.0,0.0,0.0
CHCHD10,0.0,0.0,0.0,0.0
400927,0.5,1.5,0.0,0.0
MIRLET7BHG,26.5,67.0,14.5,16.0
LINC01376,0.0,0.0,0.0,0.0
C2orf91,0.0,0.0,0.0,0.0
EML6,0.0,0.0,0.0,0.0
400955,0.0,0.5,0.5,0.0
LINC02245,0.0,0.5,0.0,0.0
PCBP1-AS1,2.0,5.0,0.5,0.5
PAIP2B,0.0,0.5,0.0,0.5
ANKRD36C,0.0,2.0,0.0,0.0
400999,1.0,1.5,0.0,0.5
401010,1.0,4.5,2.5,1.0
TEX41,0.0,0.0,0.0,0.0
401052,0.0,0.0,0.0,0.0
MBNL1-AS1,49.5,126.0,16.5,19.5
C3orf80,33.5,74.0,21.0,15.5
LINC00885,0.0,0.0,0.0,0.0
C4orf48,0.0,0.0,0.0,0.0
401149,3.0,5.0,1.0,0.0
C4orf3,8.0,45.5,4.5,8.5
C5orf63,0.0,0.0,0.0,0.0
401233,4.0,14.5,4.5,4.5
SAPCD1,0.0,0.0,0.0,0.0
RAB44,4.0,23.5,6.0,4.0
401260,0.0,0.0,0.0,0.0
TRAM2-AS1,1.5,6.5,0.5,3.5
401320,4.5,10.0,2.5,1.5
401331,2.0,2.5,0.0,0.0
SMIM30,11.5,30.0,9.0,10.0
POT1-AS1,0.0,0.0,0.0,0.0
PRRT4,1.0,0.0,0.0,0.5
ATP6V0E2-AS1,0.0,0.0,0.0,0.0
RBIS,11.0,47.5,5.5,7.0
SAMD12,0.0,0.0,0.0,0.0
VLDLR-AS1,1.5,1.5,3.0,2.5
HACD4,2.0,4.5,0.0,1.5
TMEM215,0.0,0.0,0.0,0.0
TOMM5,30.0,106.0,19.0,18.0
401509,1.0,1.5,0.5,0.5
CENPP,2.0,10.0,0.5,0.0
C9orf152,0.0,0.0,0.0,0.0
SNX30,25.0,115.0,10.5,13.0
WDR38,0.0,0.0,0.0,0.0
GPRACR,0.0,1.0,0.0,0.0
401561,0.0,1.5,0.0,0.5
C9orf139,13.5,51.0,8.0,9.5
FAM166A,0.5,0.0,0.0,0.0
CD99P1,3.0,10.5,1.0,1.0
401585,0.5,2.5,0.0,0.0
401588,11.5,26.5,7.5,6.0
SLC25A53,0.0,0.0,0.0,0.0
GOLGA7B,0.5,2.5,0.5,0.0
401884,0.5,1.5,0.0,0.0
LDLRAD2,0.0,0.0,0.0,0.0
SRRD,4.5,16.5,3.0,3.5
402176,1.0,4.5,0.5,2.5
C7orf61,0.0,1.5,0.0,0.0
IGLON5,0.0,0.0,0.0,0.0
UFSP1,0.0,1.0,1.0,0.0
PLPP6,16.0,57.5,12.5,10.0
CIBAR1P2,0.0,0.0,0.0,0.0
