,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
LINC00504,0.0,0.0,0.0,0.0,0.0
SMIM14,4.0,2.0,1.0,0.0,4.5
TMEM192,30.0,11.0,11.0,4.0,14.0
RWDD4,13.0,0.0,4.0,1.0,4.0
PRIMPOL,0.0,0.0,0.0,0.0,0.0
TAPT1,26.0,5.0,36.0,12.0,10.5
DNAJC18,3.0,0.0,0.0,0.0,0.0
202181,0.0,0.0,0.0,0.0,0.0
CCDC125,3.0,0.0,1.0,0.0,0.5
GAPT,2.0,0.0,0.0,0.0,0.0
OSTCP1,0.0,0.0,0.0,0.0,0.0
TRIM39-RPP21,5.0,2.0,4.0,0.0,2.0
PAXIP1-AS1,12.0,3.0,4.0,0.0,6.5
TMEM184A,0.0,0.0,0.0,0.0,0.0
ADCK5,1.0,0.0,0.0,0.0,0.5
TSNARE1,3.0,0.0,0.0,0.0,1.0
TUBB,524.0,143.0,316.0,46.0,222.0
R3HCC1,9.0,0.0,2.0,0.5,0.5
TMEM268,8.0,0.0,0.0,0.0,0.0
C9orf72,0.0,0.0,0.0,0.0,0.0
NAIF1,25.0,6.0,10.0,0.0,9.5
FAM219A,4.0,5.0,3.0,0.0,2.0
CCDC107,5.0,0.0,0.0,0.0,2.0
ANKS6,0.0,0.0,0.0,0.0,0.0
SUSD3,8.0,0.0,3.0,0.0,0.5
SLC25A43,0.0,0.0,0.0,0.0,0.0
INTS6L,7.0,6.0,1.0,2.5,7.5
ZNF449,0.0,0.0,0.0,0.0,0.0
VMA21,104.0,39.0,88.0,10.5,43.0
ANO5,4.0,0.0,0.0,0.0,0.0
NLRP11,0.0,0.0,0.0,0.0,0.0
HIPK1,20.0,14.0,25.0,8.0,21.0
MTLN,11.0,1.0,7.0,0.0,5.0
C2orf69,128.0,42.0,78.0,8.0,61.0
DIPK2A,32.0,0.0,3.0,2.5,13.0
SENP5,7.0,0.0,4.0,0.0,7.5
USF3,25.0,1.0,16.0,3.0,8.0
SLC36A1,7.0,1.0,7.0,8.0,1.5
DHRSX,1.0,0.0,0.0,0.0,0.0
ATAD3C,0.0,0.0,0.0,0.0,0.0
USP12,42.0,17.0,12.0,9.5,18.5
MTIF3,2.0,0.0,8.0,0.0,0.0
MED19,39.0,16.0,23.0,14.0,21.0
ZCCHC24,4.0,10.0,1.0,0.5,11.5
TYSND1,6.0,0.0,4.0,0.0,2.5
ZNF25,3.0,0.0,2.0,3.0,0.5
CCNY,27.0,22.0,23.0,20.0,31.5
HYLS1,24.0,0.0,11.0,0.0,7.5
TMEM218,13.0,0.0,15.0,0.0,0.0
SLC37A2,2.0,0.0,0.0,0.0,0.0
TBCEL,1.0,0.0,1.0,2.0,0.5
TLCD5,1.0,0.0,0.0,0.0,0.0
MRPL21,11.0,2.0,6.0,0.0,2.0
TPCN2,13.0,0.0,2.0,2.5,0.0
MPEG1,0.0,0.0,0.0,0.0,0.0
PATL1,16.0,7.0,6.0,1.5,9.5
VWCE,0.0,0.0,5.0,0.0,0.0
CYB561A3,2.0,0.0,0.0,0.0,2.5
DDIAS,6.0,5.0,4.0,1.5,7.0
LTO1,63.0,29.0,30.0,9.5,55.0
DLEU7,0.0,0.0,0.0,0.0,0.0
FAM124A,3.0,0.0,0.0,0.0,0.0
SKA1,10.0,3.0,1.0,0.0,4.5
OTUD1,4.0,0.0,0.0,0.0,1.5
OAF,53.0,5.0,27.0,1.0,18.0
TIGD3,1.0,0.0,0.0,0.0,0.0
CTAGE10P,0.0,0.0,0.0,0.0,0.0
USP32P2,7.0,6.0,7.0,5.5,5.0
220729,0.0,0.0,0.0,0.0,0.0
FABP5P3,7.0,1.0,0.0,0.0,4.5
CBWD5,17.0,5.0,4.0,2.0,5.0
WAC-AS1,48.0,14.0,33.0,0.0,27.5
ZNF438,17.0,10.0,3.0,1.5,10.5
MARCHF8,7.0,1.0,3.0,6.5,1.5
C10orf25,3.0,0.0,0.0,0.0,0.0
HNRNPA3,151.0,40.0,48.0,11.0,66.0
ZNF485,0.0,0.0,0.0,0.0,0.0
REEP3,19.0,22.0,13.0,11.0,22.5
JMJD1C,140.0,38.0,91.0,34.5,102.0
NSUN6,0.0,0.0,0.0,0.0,0.0
ARL5B,4.0,0.0,4.0,0.0,0.0
LRRN4CL,0.0,0.0,0.0,0.0,0.0
HNRNPUL2,29.0,8.0,12.0,5.5,14.5
ALKBH3,24.0,1.0,3.0,0.0,4.5
EEF1AKMT1,3.0,1.0,3.0,0.0,9.0
SKA3,17.0,7.0,5.0,0.0,12.5
MICU2,4.0,12.0,0.0,1.5,11.5
SPATA13,6.0,1.0,1.0,3.5,2.0
CPNE2,2.0,0.0,7.0,2.0,1.0
ADGRG5,0.0,0.0,0.0,0.5,0.0
AK9,0.0,0.0,0.0,0.0,0.0
NT5DC1,3.0,0.0,0.0,2.0,0.5
ZUP1,5.0,0.0,1.0,1.0,2.0
TBC1D32,0.0,0.0,0.0,0.0,0.0
BEND6,0.0,1.0,0.0,1.0,1.5
OARD1,19.0,4.0,7.0,0.0,8.5
TMEM217,3.0,0.0,0.0,0.0,1.0
FGD2,0.0,0.0,0.0,0.0,0.0
C6orf89,20.0,24.0,30.0,8.0,32.0
SMIM29,10.0,3.0,9.0,0.0,8.5
LEMD2,8.0,2.0,8.0,1.5,2.0
ZBTB9,34.0,0.0,11.0,0.0,10.5
C6orf136,12.0,2.0,15.0,1.5,5.0
KDM1B,2.0,2.0,1.0,0.0,1.0
PHACTR1,1.0,0.0,0.0,0.0,0.0
SMIM13,21.0,9.0,18.0,2.0,8.0
SYCP2L,3.0,1.0,0.0,0.0,2.0
ZSCAN25,14.0,1.0,3.0,0.0,3.5
FAM200A,0.0,0.0,0.0,0.5,0.0
TWISTNB,22.0,0.0,4.0,0.0,2.5
HOXA11-AS,15.0,5.0,8.0,0.5,17.0
JAZF1,2.0,0.0,0.0,0.0,0.0
PPP1R35,29.0,5.0,23.0,0.0,8.0
BRAT1,13.0,3.0,12.0,2.5,7.5
FOXK1,52.0,29.0,26.0,34.0,32.5
DAGLB,10.0,1.0,0.0,0.0,2.0
THSD7A,1.0,0.0,0.0,0.0,0.0
TMED4,9.0,0.0,13.0,0.0,4.5
MTURN,5.0,0.0,0.0,0.0,0.0
RSBN1L,6.0,0.0,0.0,0.0,1.5
LRWD1,0.0,0.0,2.0,0.0,0.0
FAM185A,0.0,0.0,0.0,0.0,0.0
FBXL13,1.0,0.0,0.0,1.0,2.0
NAPEPLD,6.0,2.0,5.0,0.0,4.0
ATXN7L1,25.0,14.0,10.0,18.0,16.0
LNX2,12.0,6.0,10.0,4.0,7.0
SLC35F1,4.0,1.0,0.0,0.0,1.5
UNC5CL,0.0,0.0,0.0,0.0,0.5
KCTD20,12.0,5.0,2.0,0.5,5.5
TOB2P1,0.0,0.0,0.0,0.0,1.0
TMEM130,0.0,0.0,0.0,0.0,0.0
RPL23P8,1.0,0.0,2.0,0.0,0.0
ZNRF2,4.0,0.0,0.0,0.0,0.0
CNPY4,0.0,0.0,0.0,0.0,0.0
ATP6V1C2,0.0,0.0,0.0,2.0,0.0
CNOT6L,190.0,88.0,119.0,68.5,103.0
AKR7L,15.0,0.0,9.0,2.0,3.5
CDC26,1.0,0.0,0.0,0.0,0.0
RNASEH1,55.0,19.0,46.0,4.0,26.0
AFG1L,6.0,0.0,1.0,0.0,0.0
STAC3,7.0,1.0,4.0,0.0,1.0
POLR2J2,3.0,0.0,2.0,0.0,1.0
246754,0.0,0.0,0.0,0.0,0.0
TMEM9,8.0,0.0,5.0,0.0,0.0
ZNF396,0.0,0.0,0.0,1.5,0.0
NEIL2,11.0,1.0,19.0,0.0,4.5
STXBP4,0.0,0.0,2.0,1.0,2.0
HCG27,0.0,6.0,4.0,0.0,4.0
CUTALP,10.0,4.0,4.0,0.0,8.5
PRR14L,31.0,21.0,11.0,15.0,23.0
RICTOR,43.0,30.0,40.0,20.0,31.5
IPMK,41.0,20.0,27.0,18.0,22.5
ZBTB38,7.0,0.0,2.0,0.0,0.0
SLC25A30,10.0,1.0,9.0,5.5,7.0
LCLAT1,7.0,10.0,3.0,3.0,10.0
GPATCH11,9.0,3.0,5.0,0.0,9.0
ZNF620,0.0,0.0,0.0,0.0,0.0
MMS22L,5.0,9.0,10.0,11.5,13.0
WASHC2C,4.0,0.0,5.0,3.0,1.0
EBF3,0.0,0.0,0.0,1.5,0.0
WDR27,2.0,0.0,2.0,0.0,2.5
CERS6,52.0,55.0,30.0,14.0,47.5
MSRB3,1.0,1.0,6.0,0.0,4.0
ZDHHC20,28.0,7.0,1.0,2.5,10.5
YTHDF3,296.0,113.0,198.0,19.0,183.5
RALGAPA1,13.0,9.0,10.0,4.0,14.5
KCTD13,6.0,0.0,0.0,3.0,1.5
ASPHD1,0.0,0.0,0.0,0.0,0.0
ETFBKMT,0.0,0.0,0.0,0.0,0.0
METAP1D,0.0,0.0,0.0,0.0,0.0
UBN2,32.0,8.0,16.0,13.0,11.5
BRWD3,8.0,5.0,11.0,3.5,3.5
EHBP1L1,0.0,0.0,0.0,1.0,0.0
NIFK-AS1,11.0,0.0,3.0,0.0,9.0
FBXO33,35.0,15.0,19.0,0.0,26.5
RNF169,45.0,6.0,32.0,1.0,8.0
LCORL,36.0,27.0,25.0,25.0,25.0
ZDHHC24,0.0,0.0,0.0,0.0,0.0
MCM9,7.0,1.0,2.0,0.0,1.0
PROSER2,31.0,3.0,12.0,0.5,11.0
SLC41A1,1.0,0.0,1.0,1.0,1.5
MEIOB,4.0,4.0,4.0,0.0,3.0
LPCAT4,4.0,0.0,0.0,0.5,0.0
NUDT8,3.0,0.0,5.0,0.0,0.0
MIR9-3HG,12.0,2.0,7.0,0.0,4.0
TMEM256,4.0,0.0,5.0,0.0,1.0
ZDHHC23,0.0,0.0,0.0,0.0,0.0
TMEM86B,2.0,0.0,10.0,0.0,1.0
TMCO4,2.0,0.0,0.0,0.0,0.5
MCOLN2,11.0,0.0,6.0,2.0,2.5
LRRC57,6.0,0.0,1.0,0.0,0.0
MBLAC1,0.0,0.0,0.0,0.0,0.0
ZNF718,1.0,0.0,0.0,0.0,0.0
TOLLIP-AS1,2.0,0.0,0.0,0.0,0.0
ELMOD2,6.0,0.0,0.0,0.0,0.5
INAFM1,0.0,0.0,0.0,0.0,0.0
C19orf38,0.0,0.0,0.0,0.0,0.0
SDHAP1,3.0,0.0,0.0,0.0,0.5
CNEP1R1,2.0,0.0,0.0,0.0,0.0
PAN3,57.0,28.0,81.0,8.5,37.5
ZNF549,6.0,2.0,2.0,0.0,5.5
CDRT15L2,0.0,0.0,0.0,0.0,0.0
NAPSB,9.0,0.0,4.0,0.5,2.5
NATD1,2.0,0.0,0.0,0.0,0.0
RPS2P32,2.0,0.0,0.0,0.0,1.5
GK5,4.0,2.0,1.0,0.5,2.5
EML3,0.0,0.0,0.0,0.0,0.0
ST6GALNAC3,0.0,0.0,0.0,0.0,0.0
MFSD8,11.0,2.0,13.0,9.0,4.0
LYSMD2,7.0,0.0,2.0,0.0,0.0
BCLAF3,9.0,3.0,4.0,3.0,4.0
SERINC5,9.0,8.0,2.0,5.0,2.5
FRMD3,6.0,6.0,3.0,5.0,7.5
ARHGAP30,8.0,0.0,0.0,0.0,1.0
RNF214,0.0,0.0,0.0,1.5,0.0
CCDC96,0.0,0.0,0.0,0.0,0.0
SNX33,6.0,0.0,0.0,0.0,0.0
257396,1.0,0.0,0.0,0.0,0.0
TAB3,0.0,0.0,0.0,0.0,0.0
FAM133B,53.0,24.0,33.0,1.5,25.0
SGMS1,3.0,0.0,0.0,1.0,3.5
ASPM,12.0,13.0,5.0,3.5,14.0
BOD1L1,9.0,2.0,9.0,5.0,6.0
TAS2R20,0.0,0.0,0.0,2.5,0.5
IL4I1,4.0,0.0,0.0,0.0,0.0
NSUN5P2,9.0,1.0,6.0,0.0,2.0
MAGI3,0.0,0.0,0.0,0.0,0.0
TIPRL,31.0,5.0,13.0,3.0,17.5
NPHP4,6.0,0.0,0.0,0.0,0.5
NAP1L5,0.0,0.0,0.0,0.0,0.0
PIPSL,3.0,0.0,2.0,0.0,1.0
PGBD2,10.0,1.0,5.0,0.0,4.0
PGBD3,4.0,0.0,0.0,0.0,0.0
RNU12,0.0,0.0,0.0,0.0,0.0
ATP5MGL,7.0,0.0,1.0,0.0,0.5
SELENOH,16.0,8.0,18.0,0.0,14.5
POC1B,4.0,0.0,0.0,5.0,1.0
ZNF311,0.0,0.0,0.0,0.0,0.0
FUOM,1.0,0.0,0.0,0.0,0.0
STK32C,78.0,14.0,78.0,2.0,27.0
BLOC1S2,47.0,11.0,12.0,2.5,21.0
PDCD4-AS1,0.0,0.0,0.0,0.0,0.0
SBF2-AS1,4.0,0.0,0.0,0.0,0.0
LINC00900,0.0,0.0,0.0,0.0,0.0
BCL9L,13.0,0.0,4.0,4.0,1.5
MIR4697HG,0.0,0.0,0.0,0.0,0.0
PGM2L1,14.0,3.0,7.0,3.0,12.0
KLHL35,0.0,0.0,0.0,0.0,0.0
KCTD21,0.0,0.0,0.0,0.0,0.0
TMEM80,2.0,0.0,4.0,0.0,0.0
CCDC88B,0.0,0.0,0.0,0.0,0.0
TTC9C,5.0,0.0,4.0,0.5,0.5
RCOR2,1.0,4.0,0.0,0.0,3.0
HARBI1,0.0,0.0,0.0,0.0,0.0
C1RL-AS1,2.0,0.0,0.0,0.0,0.0
ZNF740,56.0,23.0,48.0,4.5,30.5
RASSF3,23.0,7.0,3.0,0.5,9.5
ANKRD52,7.0,1.0,0.0,2.5,2.0
SPRYD4,30.0,3.0,9.0,0.0,6.5
TRHDE-AS1,19.0,0.0,3.0,0.0,0.5
GAS2L3,3.0,0.0,2.0,2.0,1.0
HECTD4,0.0,0.0,0.0,0.0,5.5
GATC,38.0,23.0,12.0,8.5,23.5
MUC19,0.0,0.0,0.0,0.5,0.0
GXYLT1,27.0,3.0,10.0,5.5,11.0
FGF14-AS2,3.0,0.0,4.0,0.0,0.0
CHAMP1,31.0,6.0,5.0,5.0,11.0
KCNRG,0.0,0.0,4.0,5.0,1.0
SLC46A3,5.0,0.0,0.0,0.0,1.0
LINC01588,5.0,4.0,1.0,0.0,2.0
TMED8,42.0,15.0,37.0,9.5,18.0
SNHG10,6.0,0.0,5.0,0.0,3.0
LINC00641,9.0,20.0,7.0,3.0,23.0
CEP170B,4.0,0.0,0.0,6.0,2.0
TEDC1,2.0,0.0,3.0,0.0,2.0
LINC00926,125.0,5.0,150.0,16.5,10.5
283683,48.0,11.0,23.0,9.0,35.5
FAM98B,7.0,0.0,5.0,0.0,1.0
HERC2P3,5.0,0.0,5.0,0.0,0.0
GOLGA8IP,16.0,2.0,11.0,0.0,8.5
NPW,0.0,0.0,0.0,0.0,0.0
BRICD5,2.0,0.0,0.0,0.0,0.0
PGP,13.0,0.0,1.0,0.0,0.0
C16orf54,25.0,1.0,5.0,0.0,3.0
INO80E,13.0,0.0,5.0,0.0,0.0
NUDT7,5.0,0.0,0.0,0.5,2.5
FBXL19-AS1,4.0,0.0,5.0,0.0,1.0
NHLRC4,0.0,0.0,0.0,0.0,0.0
C16orf91,17.0,5.0,7.0,0.0,18.0
283970,0.0,0.0,0.0,0.0,0.0
TSEN54,3.0,1.0,1.0,3.0,4.0
UBALD2,117.0,31.0,85.0,5.5,71.5
CCDC57,0.0,0.0,0.0,0.0,0.0
C17orf58,35.0,0.0,23.0,0.0,6.0
MILR1,1.0,0.0,0.0,0.0,0.0
RNF227,4.0,0.0,6.0,0.0,0.0
LINC00324,10.0,5.0,15.0,17.0,10.5
CDRT4,0.0,0.0,0.0,0.0,0.0
CCDC144B,18.0,1.0,8.0,2.0,7.0
KANSL1,41.0,24.0,43.0,52.0,42.5
FAM171A2,0.0,0.0,0.0,0.0,0.0
MEIOC,3.0,0.0,0.0,0.0,0.0
NEK8,0.0,0.0,0.0,0.0,1.5
PIGW,191.0,75.0,93.0,11.5,110.0
CISD3,2.0,0.0,0.0,0.0,0.0
TMEM102,0.0,0.0,0.0,0.0,0.0
CAVIN1,0.0,0.0,0.0,0.0,0.0
ENDOV,2.0,2.0,0.0,1.0,1.0
GDPD1,0.0,0.0,0.0,0.0,0.0
NDUFAF8,79.0,4.0,28.0,1.0,17.5
LINC00482,0.0,0.0,0.0,2.5,0.0
TMEM105,0.0,0.0,0.0,0.0,0.0
ANKRD20A9P,0.0,0.0,0.0,0.0,0.5
KCTD1,0.0,4.0,0.0,1.5,0.0
ZADH2,55.0,4.0,46.0,2.5,27.0
LINC00908,1.0,0.0,0.0,0.0,0.0
ZNF547,0.0,1.0,0.0,0.0,1.0
ZNF776,10.0,0.0,8.0,0.0,6.5
ZNF780A,8.0,0.0,0.0,1.0,0.0
C19orf54,1.0,0.0,0.0,0.0,0.0
PRR19,1.0,0.0,0.0,0.0,0.0
ZNF575,0.0,0.0,4.0,0.0,0.5
ZNF283,2.0,0.0,0.0,0.0,0.0
PPP1R37,10.0,4.0,4.0,0.0,6.0
EMC10,5.0,1.0,1.0,0.0,4.5
ZNF561-AS1,0.0,0.0,0.0,0.0,0.0
ZNF763,2.0,0.0,0.0,0.5,2.0
WDR62,10.0,7.0,5.0,3.0,8.0
ZFP82,0.0,0.0,0.0,0.0,0.0
284412,0.0,0.0,0.0,0.0,0.0
SMIM24,0.0,0.0,0.0,0.0,0.0
NWD1,0.0,0.0,0.0,0.0,0.0
SLC25A42,4.0,5.0,1.0,1.5,4.5
LINC00663,0.0,0.0,0.0,0.0,0.0
ZNF493,8.0,0.0,0.0,0.0,0.0
284454,178.0,24.0,132.0,6.5,55.0
ZNF875,6.0,3.0,2.0,1.0,2.5
FAM102B,0.0,0.0,0.0,0.0,0.0
CYB561D1,16.0,3.0,6.0,0.0,7.0
ANKRD34A,0.0,0.0,0.0,0.0,0.0
LINC01686,0.0,0.0,0.0,0.0,0.0
ZNF326,35.0,11.0,9.0,5.0,19.0
C20orf197,6.0,0.0,2.0,0.0,0.0
MIR646HG,0.0,0.0,0.0,0.0,0.0
SIRPB2,0.0,0.0,0.0,0.0,0.0
AATBC,1.0,0.0,0.0,0.0,0.0
TTC28-AS1,1.0,2.0,1.0,0.0,1.0
CCDC150,2.0,0.0,0.0,0.0,0.0
RNF149,11.0,1.0,3.0,0.5,4.5
285074,14.0,0.0,1.0,0.0,8.0
AHCTF1P1,27.0,9.0,10.0,11.5,11.5
IAH1,0.0,0.0,0.0,0.0,0.0
FAM126B,14.0,7.0,13.0,14.5,13.0
UNC80,1.0,0.0,0.0,0.0,0.0
RUFY4,0.0,0.0,0.0,0.0,0.0
DUSP28,0.0,0.0,0.0,0.0,0.5
EOGT,1.0,0.0,2.0,3.0,0.0
C3orf38,27.0,0.0,16.0,0.5,13.5
ZNF619,3.0,1.0,1.0,0.0,1.0
ZNF621,21.0,0.0,6.0,0.0,8.0
RABL3,4.0,7.0,4.0,1.0,3.5
IGSF10,0.0,0.0,0.0,0.0,0.0
C3orf33,2.0,0.0,0.0,0.0,0.0
CCDC66,12.0,2.0,6.0,5.5,4.5
TCAIM,7.0,0.0,0.0,1.0,0.5
SUMF1,0.0,0.0,5.0,0.0,3.5
RPUSD3,10.0,0.0,6.0,0.0,3.5
PRRT3,0.0,0.0,0.0,0.0,0.0
DPH3,16.0,1.0,0.0,0.5,3.5
ALG1L9P,2.0,1.0,1.0,0.0,1.0
DCAF4L1,12.0,6.0,0.0,0.0,5.5
CYP4V2,2.0,0.0,0.0,0.0,0.0
RPL34-AS1,0.0,0.0,0.0,0.0,0.0
285464,2.0,0.0,0.0,0.0,0.0
FAM13A-AS1,1.0,0.0,0.0,0.5,0.5
COX18,18.0,14.0,9.0,0.0,12.0
FRYL,49.0,76.0,50.0,28.5,76.5
FAM200B,7.0,0.0,0.0,0.0,0.0
SH3PXD2B,10.0,3.0,5.0,2.5,8.0
KIAA0825,0.0,0.0,0.0,0.0,0.0
GPR150,1.0,0.0,0.0,0.0,0.0
DTWD2,0.0,0.0,0.0,0.0,0.0
C5orf51,7.0,0.0,0.0,0.0,1.0
SREK1IP1,8.0,0.0,11.0,4.0,2.5
CEP57L1,5.0,0.0,5.0,0.0,0.5
HLA-F-AS1,0.0,0.0,0.0,0.0,0.0
PNPLA1,0.0,0.0,0.0,0.0,0.0
RPL7L1,33.0,3.0,24.0,1.5,10.5
LINC00174,0.0,0.0,0.0,0.0,0.5
INHBA-AS1,0.0,0.0,0.0,0.0,0.0
SNHG15,64.0,5.0,37.0,0.0,33.5
EPHA1-AS1,6.0,2.0,7.0,2.0,2.0
ZNF775,4.0,0.0,0.0,0.0,1.5
ATG9B,0.0,0.0,0.0,0.0,0.0
ZNF789,3.0,0.0,1.0,0.0,0.0
LSMEM1,0.0,0.0,0.0,0.0,3.0
NSMCE2,54.0,32.0,48.0,4.5,42.5
ZNF707,10.0,0.0,0.0,0.0,0.0
FAM83H,3.0,0.0,9.0,0.0,1.0
ZNF252P,4.0,1.0,8.0,4.5,2.5
ZNF252P-AS1,3.0,0.0,0.0,0.5,0.5
ZFP41,6.0,0.0,3.0,0.0,4.5
TRIQK,8.0,0.0,3.0,0.0,0.5
DPY19L4,14.0,1.0,10.0,4.5,6.5
FBXO43,27.0,5.0,9.0,0.5,14.0
LINC01289,0.0,0.0,0.0,0.0,0.0
SCAI,11.0,3.0,0.0,1.0,5.0
C9orf47,10.0,0.0,3.0,0.0,0.0
PAXX,0.0,0.0,0.0,0.0,2.0
TPRN,6.0,3.0,3.0,0.0,6.0
TUSC1,0.0,0.0,0.0,0.0,0.0
FAM78A,15.0,0.0,14.0,2.5,1.0
ATP11C,6.0,19.0,2.0,5.5,15.0
286437,3.0,6.0,4.0,2.0,8.0
YIPF6,41.0,4.0,22.0,14.5,12.0
TTC3P1,1.0,0.0,0.0,1.0,2.0
P2RY8,111.0,30.0,56.0,11.5,77.0
STON1-GTF2A1L,0.0,0.0,0.0,0.0,0.0
LIN9,11.0,12.0,5.0,3.5,13.5
TRIM59,34.0,8.0,43.0,1.0,17.5
FAM223B,1.0,0.0,0.0,0.0,0.0
EIF4E3,7.0,1.0,0.0,1.5,0.0
RFESD,0.0,0.0,0.0,0.0,0.0
DHRS4L2,0.0,0.0,0.0,0.0,1.0
ADAM20P1,3.0,0.0,0.0,0.0,3.5
CCDC85C,1.0,0.0,0.0,0.0,0.0
DDX51,6.0,4.0,13.0,4.5,16.5
RAB37,6.0,0.0,5.0,0.0,0.0
MMAB,6.0,8.0,8.0,7.5,10.0
SNAI3,7.0,0.0,9.0,0.0,1.0
UBAC2,62.0,54.0,39.0,14.5,94.5
H2BC20P,2.0,1.0,0.0,0.0,2.0
RAB7B,22.0,0.0,21.0,0.5,2.0
FFAR4,0.0,0.0,0.0,0.0,0.0
CCDC84,2.0,0.0,0.0,0.5,0.5
ANKRD13D,3.0,0.0,6.0,0.0,2.0
ANKRD42,5.0,0.0,5.0,1.5,0.0
CSTF3-DT,0.0,0.0,0.0,0.0,0.0
ATP2B1-AS1,7.0,0.0,1.0,0.0,0.0
LINC01089,6.0,0.0,0.0,0.0,1.0
PRSS53,0.0,0.0,2.0,0.0,1.0
RAB43,9.0,3.0,0.0,0.0,3.0
JMJD8,3.0,0.0,0.0,0.0,0.5
METTL2A,7.0,4.0,1.0,2.0,5.5
ASB16-AS1,5.0,0.0,10.0,0.0,2.5
C17orf67,0.0,0.0,0.0,0.0,1.0
OXLD1,9.0,3.0,12.0,0.0,4.5
CCDC137,58.0,11.0,24.0,2.5,20.5
ARL16,1.0,0.0,0.0,0.5,0.0
LINC02693,1.0,0.0,0.0,0.0,0.0
MSL1,48.0,10.0,16.0,6.5,21.5
LINC00667,6.0,1.0,5.0,1.0,2.5
ZNF181,5.0,2.0,3.0,0.0,3.5
ZNF260,8.0,0.0,8.0,0.0,3.0
ZNF546,3.0,0.0,0.0,0.0,0.0
MYPOP,3.0,0.0,0.0,0.0,0.0
C1orf174,6.0,7.0,2.0,2.0,8.5
KLHL17,1.0,0.0,3.0,0.0,0.0
TMEM52,1.0,0.0,0.0,0.0,0.0
ZBTB8OS,5.0,4.0,2.0,4.0,6.5
TFAP2E,0.0,0.0,1.0,0.0,0.0
ZNF678,10.0,0.0,8.0,2.5,1.5
ARMH1,9.0,0.0,2.0,0.0,0.0
ZFP69,0.0,0.0,0.0,0.0,0.0
SPOPL,20.0,0.0,2.0,0.0,2.0
339803,2.0,0.0,0.0,0.0,0.0
C2orf74,0.0,0.0,0.0,0.0,0.0
339862,0.0,0.0,0.0,0.0,0.0
C3orf35,0.0,0.0,0.0,0.0,0.0
LPP-AS2,4.0,0.0,0.0,0.0,0.0
NAT8L,6.0,1.0,5.0,0.0,1.0
STING1,17.0,3.0,12.0,0.0,3.0
ZC3H12D,6.0,3.0,23.0,6.5,1.5
ZNF680,3.0,0.0,0.0,0.0,1.0
NRBP2,0.0,0.0,0.0,0.0,0.0
ZNF517,0.0,0.0,0.0,0.0,0.0
WDR97,0.0,0.0,0.0,0.0,0.0
TMEM249,2.0,0.0,0.0,0.0,0.0
ZDHHC21,5.0,0.0,0.0,0.0,0.0
RTL5,2.0,0.0,0.0,1.5,2.5
NANOS1,7.0,0.0,0.0,0.0,3.5
ZKSCAN2,5.0,2.0,2.0,0.0,11.5
ATXN1L,6.0,2.0,4.0,0.5,2.5
NACA2,20.0,18.0,10.0,0.5,9.0
ANKRD62,2.0,0.0,0.0,0.0,0.0
ZNF850,47.0,22.0,34.0,12.5,24.0
C19orf81,2.0,0.0,2.0,0.5,2.5
ZSCAN22,10.0,0.0,1.0,0.0,2.0
CCDC18,2.0,0.0,5.0,0.0,0.0
PRORSD1P,15.0,0.0,2.0,0.0,3.5
MSANTD1,0.0,0.0,0.0,0.0,0.0
ZNF879,4.0,0.0,0.0,0.0,0.0
FAM174A,2.0,0.0,7.0,0.5,1.0
MTX3,17.0,0.0,11.0,0.5,1.0
ZNF391,1.0,0.0,0.0,0.0,0.0
ZFP57,3.0,0.0,1.0,0.5,0.0
SEPTIN14,0.0,0.0,0.0,0.0,0.0
FAM71F2,0.0,0.0,2.0,0.0,0.5
KIF24,0.0,1.0,0.0,0.0,0.5
CAVIN4,0.0,0.0,0.0,0.0,0.0
ZNF81,0.0,0.0,0.0,0.0,0.0
LANCL3,0.0,0.0,0.0,0.0,0.0
SOWAHD,32.0,3.0,28.0,0.0,11.5
SLC35B2,9.0,6.0,9.0,4.5,5.5
SERINC2,0.0,0.0,0.0,0.0,0.0
GATD1,31.0,9.0,13.0,1.5,17.5
ANKDD1A,0.0,0.0,0.0,0.5,0.0
CTU2,3.0,0.0,0.0,1.0,0.0
SKA2,53.0,12.0,20.0,2.0,28.0
MCRIP1,7.0,0.0,5.0,0.0,2.0
ZNF530,2.0,2.0,0.0,0.0,2.5
C22orf34,0.0,0.0,0.0,0.0,0.0
GEN1,11.0,0.0,2.0,0.0,6.5
348738,11.0,4.0,2.0,2.0,7.5
WDR53,0.0,0.0,0.0,0.0,0.5
LNP1,0.0,0.0,0.0,0.0,0.0
ANKRD18DP,27.0,13.0,8.0,4.5,24.0
FAM86EP,0.0,0.0,0.0,0.0,0.0
NUP43,11.0,14.0,14.0,0.0,15.5
ZNF713,1.0,0.0,0.0,0.0,0.0
DPY19L2P2,1.0,6.0,0.0,1.5,2.0
NMNAT3,0.0,0.0,0.0,1.5,0.0
RTN4RL2,0.0,0.0,0.0,0.0,0.0
CASTOR3,0.0,0.0,0.0,0.0,0.0
ZNF429,0.0,0.0,0.0,0.0,0.0
SLCO4C1,0.0,0.0,0.0,0.0,0.0
ZNF445,30.0,8.0,5.0,0.0,19.0
ANKRD37,1.0,0.0,0.0,0.0,0.0
MRPL42P5,3.0,0.0,0.0,0.5,1.0
