GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
FLCN,68,67,25,20,8,20,14,5,7,6,3,7,5,6,5,0
PLD6,655,427,198,107,86,119,147,88,82,118,37,30,38,37,95,29
ARHGAP27,149,83,45,39,31,30,33,14,13,24,12,3,18,13,27,7
ZNF385C,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
SAMD14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYRM9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
SLC16A13,3,1,1,2,0,0,2,0,0,1,0,0,0,0,2,0
CENPX,39,23,12,6,10,4,10,2,3,2,3,1,2,2,3,3
LRRC45,3,0,2,0,0,2,2,0,0,0,0,0,1,1,2,2
SLC39A11,65,35,16,17,3,14,11,5,18,13,3,9,9,12,14,8
AMZ2P1,6,7,5,4,3,1,3,2,1,1,0,0,0,1,1,3
TRIM65,216,160,63,46,28,35,36,19,23,27,12,20,23,17,38,27
UNC13D,6,9,3,1,0,1,1,0,1,3,0,1,2,0,4,1
RDM1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SPNS3,3,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0
FBXO15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB12,107,93,21,11,14,16,16,15,14,10,3,2,8,14,15,8
ZNF584,189,138,72,61,38,56,45,27,20,21,6,17,23,9,32,7
HACD2,21,21,12,1,7,6,5,1,0,3,0,4,1,1,0,0
STT3B,213,140,57,33,23,27,26,16,15,17,5,15,12,9,21,4
PDE12,299,216,66,29,45,34,33,19,28,17,15,13,16,20,12,8
DENND6A,116,99,29,20,12,12,22,3,16,21,10,7,17,7,11,2
C4orf46,280,174,60,35,31,40,33,17,23,38,21,21,17,18,24,15
TMEM154,150,93,29,23,14,17,16,10,13,14,8,6,9,7,10,1
LINC00504,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SMIM14,9,2,3,1,1,2,1,1,2,1,0,0,3,1,0,0
TMEM192,185,152,51,35,22,30,26,20,25,22,15,17,12,18,26,13
RWDD4,25,18,2,3,1,4,5,4,1,5,4,3,0,0,0,1
PRIMPOL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAPT1,65,40,18,2,5,1,6,3,7,6,6,2,4,7,4,3
202020,4,2,2,0,0,0,1,0,0,0,0,1,2,0,0,0
SPATA24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJC18,8,6,5,2,0,1,1,0,1,1,0,1,0,1,2,0
202181,54,64,24,17,9,11,17,8,10,7,6,4,7,3,8,1
CCDC125,32,32,14,9,4,7,3,6,4,7,3,3,2,5,6,1
GAPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTCP1,2,1,1,0,0,0,0,1,0,0,0,0,1,2,0,4
TRIM39-RPP21,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
PAXIP1-AS1,73,60,40,14,23,22,26,13,19,23,7,6,14,11,32,9
TMEM184A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCK5,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1
TSNARE1,17,26,11,6,5,7,9,3,1,2,3,3,3,0,4,3
TUBB,4625,3218,1227,866,605,927,912,402,602,857,305,290,373,341,753,223
R3HCC1,9,12,9,13,4,8,2,5,2,3,1,0,1,2,5,0
LGI3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM268,84,65,24,12,14,22,15,5,3,6,5,6,8,5,10,3
C9orf72,87,56,18,9,4,12,10,5,9,12,10,7,6,9,10,4
CCDC171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAIF1,88,77,38,28,13,19,18,12,8,11,6,5,13,10,20,8
FAM219A,19,22,10,9,2,8,7,3,6,4,2,2,4,2,8,1
CCDC107,84,88,55,37,19,24,20,16,11,11,4,8,7,10,12,2
ANKS6,40,23,14,8,5,13,15,5,5,10,4,2,4,3,12,0
SUSD3,11,4,1,1,4,1,2,0,0,0,0,0,1,0,2,1
SLC25A43,19,25,10,10,4,5,10,1,0,1,1,2,1,1,4,3
RTL3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTS6L,27,20,11,10,4,5,3,7,3,1,2,6,5,9,3,0
ZNF449,20,17,2,2,0,3,1,1,0,3,0,0,1,2,4,0
VMA21,388,265,90,56,46,36,36,14,36,40,29,19,21,16,32,5
ANO5,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
NLRP11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIPK1,561,415,132,85,70,91,67,46,98,109,33,36,40,44,82,28
MTLN,15,3,9,3,2,7,7,2,4,6,4,4,5,3,6,1
C2orf69,309,180,62,41,32,23,26,26,16,40,34,13,22,15,14,17
DIPK2A,213,127,43,31,18,13,22,7,18,14,17,9,20,15,12,8
SENP5,543,371,183,88,50,123,92,38,44,45,27,27,40,32,70,14
USF3,230,175,65,36,19,24,25,16,20,27,12,6,11,7,18,6
SLC36A1,151,117,49,32,16,35,18,19,27,17,17,10,13,11,32,2
DHRSX,8,6,2,2,3,1,3,0,1,3,6,3,2,0,1,1
SAMD9L,2,4,0,1,0,0,1,0,2,0,0,0,1,1,1,3
ATAD3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP12,406,334,110,65,53,47,53,25,22,33,30,21,21,10,37,10
219347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTIF3,9,5,1,0,1,1,3,0,1,2,3,1,1,1,0,1
SMTNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPEL4,0,1,0,0,0,0,1,0,1,2,0,1,0,1,0,0
MED19,67,47,20,13,12,19,9,3,16,9,4,6,2,4,14,4
ZCCHC24,210,163,73,51,25,23,42,15,25,24,8,6,16,11,29,6
UNC5B,51,37,18,10,5,4,10,4,5,3,0,1,2,1,9,1
STOX1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FAM241B,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TYSND1,61,40,25,20,7,3,12,6,5,5,2,0,5,7,9,6
ZNF25,18,9,5,2,0,3,2,3,3,2,2,0,2,2,4,0
CCNY,44,44,19,10,8,15,6,2,3,5,4,3,4,3,5,0
RTKN2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C11orf45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HYLS1,95,80,20,20,13,6,16,4,10,18,4,3,8,5,7,4
TMEM218,25,19,9,11,0,6,6,1,9,5,1,1,5,0,6,1
SLC37A2,20,22,7,12,1,8,5,3,5,6,2,3,5,4,8,1
TBCEL,60,35,13,8,3,7,1,5,6,6,3,6,6,1,4,0
MRPL21,10,10,1,2,2,1,1,0,2,0,0,1,1,1,2,0
TPCN2,43,22,13,4,5,9,6,3,4,5,3,1,4,4,8,0
MPEG1,13,14,2,5,0,0,2,0,2,5,0,0,0,2,3,1
PATL1,201,138,66,37,27,31,40,10,33,22,15,7,17,7,25,11
CYB561A3,26,17,10,5,11,5,6,3,10,6,4,2,7,10,17,3
PPP1R32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
GDPD4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DDIAS,30,20,6,2,5,1,5,3,1,3,2,0,2,0,4,5
LTO1,87,84,37,24,13,26,20,5,16,15,12,7,11,11,19,6
LRTOMT,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0
DLEU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM124A,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SKA1,105,58,24,18,14,9,15,5,17,12,7,9,9,6,8,9
OTUD1,9,13,6,1,1,1,1,1,3,5,2,0,4,0,9,5
OAF,33,30,11,9,4,7,5,3,3,4,0,3,1,3,4,0
TIGD3,1,1,0,1,0,0,2,0,1,1,3,0,2,1,1,1
220429,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220594,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AC132008.2,104,72,25,14,12,14,10,9,10,7,3,6,5,4,14,0
FABP5P3,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CBWD5,8,5,4,0,0,3,3,2,3,1,0,0,1,1,0,0
220906,100,74,28,24,11,15,29,7,9,25,21,14,22,11,40,24
ZNF438,38,17,8,14,4,8,2,0,6,9,3,3,4,1,3,1
SLC16A9,9,4,3,0,1,0,2,1,0,1,0,0,0,1,0,0
MARCHF8,34,30,15,8,3,6,7,3,2,5,3,6,2,2,9,3
ZNF22-AS1,4,5,4,1,1,0,3,0,0,4,0,0,1,0,2,0
TMEM72-AS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA3,1302,1023,395,209,185,202,215,111,192,218,91,109,122,98,154,46
ZNF485,11,15,0,3,0,0,1,0,1,1,1,0,1,0,4,5
RASGEF1A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEP3,152,108,40,18,16,21,12,7,7,7,7,1,7,9,6,0
JMJD1C,1102,830,367,234,170,206,166,127,44,41,37,51,83,53,93,38
RPP38-DT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NSUN6,6,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0
ARL5B,84,55,14,7,7,12,8,5,7,9,2,1,9,1,2,1
LRRN4CL,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
HNRNPUL2,254,195,77,44,17,38,45,18,24,37,20,17,22,15,33,14
ALKBH3,5,10,6,3,0,1,2,0,1,1,0,4,3,0,2,0
EEF1AKMT1,58,32,16,13,7,8,3,9,8,1,5,4,6,5,10,8
SKA3,186,101,38,26,28,10,13,9,11,20,3,8,8,11,19,7
MICU2,55,38,8,5,3,6,7,2,5,4,9,6,3,3,6,5
SPATA13,216,163,58,54,30,41,27,16,33,28,12,21,29,21,29,8
CPNE2,6,5,4,1,0,0,0,2,0,1,0,0,0,1,1,0
ADGRG5,447,348,149,97,34,94,90,40,31,41,24,17,28,22,72,12
CES5A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AK9,2,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0
NT5DC1,4,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0
ZUP1,6,3,0,0,2,1,1,0,0,0,0,0,0,0,0,1
TBC1D32,3,7,2,1,1,1,0,0,1,0,0,0,0,0,5,0
BEND6,18,8,6,2,3,1,2,3,3,5,5,6,3,2,2,0
C6orf223,9,12,0,3,2,1,4,3,0,0,0,0,0,0,2,1
RSPH9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY10P1,17,14,9,7,0,0,1,1,3,2,0,0,0,0,3,0
OARD1,67,61,20,13,12,10,14,7,18,27,9,13,5,3,11,5
AL353579.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FGD2,18,24,6,4,9,5,6,4,0,5,1,3,3,2,3,0
C6orf89,340,241,124,56,33,64,65,39,39,68,18,20,25,24,58,18
SMIM29,2,1,1,1,1,1,1,1,3,0,0,2,1,0,2,1
LEMD2,193,131,59,43,33,50,46,20,22,32,7,7,21,17,33,7
ZBTB9,266,194,74,43,37,43,45,25,23,33,18,18,18,13,39,10
ZBTB12,10,5,2,0,0,0,0,1,2,0,2,1,0,0,0,0
C6orf136,14,9,12,5,2,4,3,1,1,2,2,1,0,4,6,1
KDM1B,42,37,5,11,2,6,6,6,3,7,2,3,1,2,4,5
RNF182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHACTR1,11,11,6,2,2,7,1,1,0,2,0,0,0,0,1,0
SMIM13,63,48,21,14,12,14,9,6,3,5,2,5,12,0,10,6
221718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZSCAN25,148,109,54,33,21,29,40,18,20,18,12,8,13,14,19,1
FAM200A,20,11,4,3,1,3,1,0,1,3,0,0,0,3,5,3
POLR1F,226,155,64,48,24,37,35,19,15,30,12,22,21,17,22,12
HOXA11-AS,5,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0
JAZF1,6,6,4,0,1,0,0,0,0,0,0,1,0,1,1,0
PPP1R35,12,9,8,3,3,2,6,0,4,4,4,0,3,1,2,0
GPC2,3,2,2,2,0,1,2,0,0,1,0,0,0,0,1,0
BRAT1,10,4,9,4,2,2,3,1,4,0,0,1,2,1,3,1
SDK1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXK1,633,526,204,123,82,166,136,98,76,68,28,37,55,35,73,12
DAGLB,99,88,39,26,22,31,31,8,28,41,12,7,10,9,40,15
CCZ1B,12,13,1,1,0,1,0,2,4,0,2,1,0,0,2,2
THSD7A,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
TMED4,203,144,53,46,26,32,26,15,21,26,18,10,19,13,27,5
MTURN,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
SRRM3,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
RSBN1L,34,16,2,1,4,6,4,1,2,1,3,0,5,1,1,2
LRWD1,2,3,1,0,1,1,2,0,0,1,0,0,0,0,1,0
FAM185A,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0
FBXL13,4,7,1,0,1,2,2,1,1,2,2,1,0,1,2,2
NAPEPLD,33,28,12,7,5,5,5,2,3,5,6,3,4,5,6,3
ATXN7L1,49,35,21,6,6,8,11,6,18,15,4,1,2,4,5,3
LNX2,120,72,36,17,8,14,8,5,10,8,14,1,7,8,14,5
ADGRG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC5CL,5,6,0,1,0,1,0,1,1,2,0,0,0,0,0,0
KCTD20,472,359,170,104,64,89,69,36,47,54,43,40,53,37,85,18
SCUBE3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZSCAN23,1,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0
NKAPL,3,0,0,3,0,1,0,2,1,1,0,0,0,0,0,0
222699,13,8,7,1,1,3,8,2,4,4,0,2,4,3,9,2
222901,67,44,37,19,25,20,17,9,11,13,5,5,14,8,20,21
SLC29A4,1,2,0,2,0,0,3,0,1,2,0,0,0,0,0,0
RSPH10B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNRF2,52,33,13,15,8,6,8,1,1,2,0,2,3,2,1,0
SEMA3D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPDYA,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
CNPY4,2,3,1,0,0,0,0,0,1,0,1,0,1,0,1,0
ATP6V0D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1C2,0,1,0,0,0,1,1,1,1,1,2,1,0,0,1,0
CNOT6L,159,100,41,12,18,18,21,11,14,14,11,13,10,10,20,10
246181,59,65,23,7,5,12,10,2,8,3,13,5,9,6,12,2
CDC26,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0
RNASEH1,121,82,47,35,23,31,34,17,19,31,8,11,10,7,24,10
AFG1L,3,4,2,1,0,0,3,0,0,1,0,5,0,0,0,0
C21orf91-OT1,14,2,1,1,2,4,4,0,1,0,1,0,0,0,1,2
STAC3,29,27,5,5,1,10,5,4,3,6,2,3,5,3,2,3
PELI3,21,14,12,2,6,2,6,3,8,11,2,3,10,5,7,3
POLR2J2,24,21,8,6,2,6,7,3,2,6,0,1,0,2,3,4
246754,2,2,0,0,4,2,4,1,2,0,1,1,1,0,2,1
TMEM9,40,18,11,8,7,5,5,5,7,13,2,6,6,5,13,0
ZNF396,9,5,0,4,0,0,3,0,1,3,0,1,0,1,0,0
NEIL2,18,14,4,1,4,2,0,1,1,1,3,3,1,0,7,4
STXBP4,16,19,3,2,7,9,3,4,1,0,1,2,1,0,2,2
FNDC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG27,35,26,10,3,4,6,11,2,9,8,5,5,2,2,14,0
CUTALP,43,29,14,14,12,10,14,8,4,2,2,3,6,1,7,0
PRR14L,549,424,152,121,71,115,98,52,76,80,23,45,51,44,90,19
SERHL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICTOR,268,197,66,42,35,31,38,26,28,28,15,20,23,20,26,2
IPMK,91,54,14,11,10,4,15,11,10,8,4,3,9,7,10,3
ZBTB38,13,7,5,2,1,2,4,0,1,1,2,0,2,1,2,0
SLC25A30,199,128,51,16,19,28,27,10,17,22,13,10,10,4,28,4
LCLAT1,119,87,48,17,8,18,23,11,13,11,6,6,6,11,16,2
GPATCH11,294,220,88,65,35,55,46,19,36,25,24,22,24,15,46,8
ZNF620,6,6,1,1,0,3,1,0,0,0,0,1,1,0,5,0
ANKRD18A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS22L,174,110,31,17,18,25,20,9,21,15,12,5,8,8,19,4
253724,8,4,0,2,0,0,0,0,1,1,0,0,0,2,0,0
WASHC2C,19,15,3,8,2,3,5,2,3,6,4,1,0,3,4,2
EBF3,33,23,9,2,4,8,4,5,5,7,3,3,2,2,4,5
WDR27,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0
CERS6,233,169,61,39,27,26,27,18,32,29,31,13,13,10,25,11
MSRB3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZDHHC20,384,289,98,88,53,66,42,25,34,41,22,21,21,20,23,5
253868,0,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0
YTHDF3,763,495,172,88,75,84,66,41,45,45,24,27,37,24,56,12
RALGAPA1,19,10,2,3,2,3,7,2,2,3,0,4,0,6,3,0
KCTD13,87,75,47,28,13,31,30,14,21,8,8,10,7,8,31,5
ASPHD1,4,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0
ETFBKMT,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
METAP1D,14,9,6,6,1,1,1,4,1,1,1,3,4,1,2,0
UBN2,322,248,79,57,44,46,32,25,25,20,18,8,19,11,27,9
BRWD3,70,52,11,6,6,10,7,4,3,6,5,2,1,5,5,5
254100,2,5,4,1,3,3,3,1,0,1,0,0,4,0,1,1
EHBP1L1,1,1,0,0,0,1,0,1,0,3,0,0,3,0,1,0
NIFK-AS1,35,29,8,9,5,6,4,5,10,2,3,2,5,5,12,3
FBXO33,211,115,52,39,31,21,14,21,13,22,13,19,9,12,25,20
TSGA10IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF169,426,277,119,59,54,74,64,37,34,63,24,22,38,21,48,9
LCORL,58,37,11,8,7,7,5,4,4,5,4,4,2,2,12,3
CNIH2,1,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0
ZDHHC24,6,2,6,0,0,1,1,2,0,2,0,1,1,1,2,0
MCM9,96,63,16,10,8,15,7,6,7,8,1,5,9,5,3,4
PROSER2,9,11,5,1,1,4,4,0,0,4,0,0,0,2,3,0
SLC41A1,32,30,12,7,3,6,5,5,6,10,0,0,4,3,9,2
LPCAT4,11,3,2,1,5,3,2,0,2,3,1,0,1,0,1,2
NUDT8,1,3,0,0,1,0,0,0,0,2,0,0,1,0,1,0
MIR9-3HG,47,36,20,18,5,6,6,1,1,4,3,4,3,1,0,1
LYG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM256,4,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0
ZDHHC23,26,18,6,6,2,0,0,0,2,4,0,0,1,0,5,0
AC107959.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALHM1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPV17L,40,45,19,8,8,12,3,3,7,7,1,1,2,4,4,3
TMEM86B,41,32,17,13,2,7,11,2,5,11,6,1,6,1,11,3
CBARP,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TAC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASC2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TMCO4,15,6,2,3,1,5,2,2,4,1,3,2,1,1,3,1
IGFBP7-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK1G2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCOLN2,16,15,6,1,3,2,2,0,0,0,3,1,0,0,6,1
LRRC57,58,57,20,9,11,18,11,5,5,7,6,2,7,4,7,0
EPGN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBLAC1,3,1,0,0,2,1,0,0,1,0,0,0,0,0,2,0
TCP11L2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ZNF718,5,3,2,2,0,0,1,0,0,0,0,0,2,2,0,0
TEX49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RNF144B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TOLLIP-AS1,2,2,1,1,0,0,2,0,1,1,1,0,1,0,2,1
ELMOD2,80,41,14,13,2,5,12,2,8,6,2,2,4,3,10,1
COL24A1,5,2,1,1,0,0,3,0,1,2,0,0,0,2,0,0
255649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCTEX1D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDZD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INAFM1,12,11,11,4,2,4,1,1,2,3,1,1,1,0,5,2
C19orf38,3,3,1,1,0,1,2,0,1,0,0,0,3,0,1,0
SDHAP1,93,78,26,18,18,24,14,6,14,17,9,12,13,7,13,7
CNEP1R1,124,71,26,20,9,20,10,6,4,8,5,8,10,4,10,6
PAN3,1184,846,286,158,140,164,172,79,68,105,52,57,86,68,92,33
LINC01619,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ZNF549,133,91,34,16,15,28,15,13,12,13,19,5,7,13,10,7
SYCE2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NAPSB,84,57,26,15,13,20,15,8,9,16,7,4,8,7,4,10
NUDT14,4,0,1,2,0,0,0,1,2,1,0,0,0,1,3,0
NATD1,16,12,10,7,2,3,4,5,5,2,0,9,0,4,3,0
LMNTD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256355,12,3,7,2,2,4,5,0,4,4,0,1,0,3,8,1
GK5,82,61,22,16,7,20,13,6,13,14,2,8,8,9,13,0
EML3,1,2,1,0,1,0,2,0,0,0,0,0,0,1,1,0
ST6GALNAC3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MFSD8,76,38,17,9,13,8,10,6,1,12,2,4,5,7,2,2
LYSMD2,29,18,10,8,1,8,4,1,1,1,3,6,3,0,4,2
BCLAF3,68,55,25,12,6,7,13,4,6,5,3,5,5,5,8,3
MAP7D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KANK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATR9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SUN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERINC5,241,194,79,43,51,76,65,28,67,69,38,34,37,45,50,22
257000,26,17,3,5,1,5,5,2,0,2,2,2,0,1,2,1
FRMD3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ARHGAP30,237,174,82,46,20,45,36,24,27,33,9,13,22,28,50,17
GCSAM,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
RNF214,16,13,6,5,3,0,2,0,1,0,1,1,3,1,1,0
C9orf43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NEGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSCR9,2,1,0,2,2,2,3,0,0,1,0,1,0,1,1,0
SHPRH,47,40,18,10,9,4,2,6,1,6,4,4,1,3,4,0
CCDC96,5,10,3,2,0,1,0,0,0,0,5,0,0,2,1,0
SNX33,9,3,1,1,0,2,1,0,3,5,2,2,2,0,1,0
AC008966.1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1
TAB3,108,75,25,15,11,25,14,9,2,7,3,11,23,5,7,5
FAM133B,169,124,45,16,17,26,24,12,27,34,18,19,10,16,22,8
SVIP,33,21,6,5,3,2,2,4,0,3,2,0,3,0,4,0
ALS2CL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NCR3,2,4,2,0,3,2,0,1,0,2,0,1,0,0,0,0
SGMS1,14,5,2,0,1,4,1,1,0,2,0,2,0,1,2,1
TMIE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPM,8,13,4,1,2,1,2,0,2,1,3,2,1,2,1,0
BOD1L1,60,39,13,14,7,16,7,7,2,3,12,0,8,7,14,1
TAS2R43,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAS2R19,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
TAS2R20,9,6,0,2,0,2,1,1,2,2,3,0,1,1,2,0
IL4I1,43,38,9,11,11,20,20,14,7,6,4,3,16,9,17,8
NSUN5P2,91,83,44,28,23,25,24,16,16,20,6,4,10,7,13,4
MAGI3,5,7,2,0,2,0,2,1,3,2,1,0,0,1,3,1
TIPRL,137,82,18,19,14,18,11,6,9,6,8,4,12,7,8,2
NPHP4,36,29,24,22,10,8,12,4,3,6,1,1,3,1,11,0
MDGA1,14,7,1,0,1,3,2,0,0,0,0,0,0,0,0,0
NPAS4,3,0,2,0,0,2,2,1,0,0,0,0,0,0,1,0
NAP1L5,26,18,2,2,0,4,4,0,3,4,3,3,5,0,0,1
266971,117,89,48,32,21,28,16,14,11,13,11,10,9,15,20,9
PGBD2,51,18,10,1,1,7,3,4,7,3,2,0,1,2,4,2
267004,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
ATP5MGL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SELENOH,100,82,38,27,16,15,27,14,25,41,24,16,18,12,40,10
282566,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0
AQP11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
POC1B,57,29,13,5,2,4,5,6,3,5,2,1,0,3,4,3
ZNF311,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
FUOM,5,5,3,3,2,5,2,1,0,0,0,4,0,2,3,0
