,mr351-MV411-DMSO-r1,mr352-MV411-DMSO-r2,mr353-MV411-DMSO-r3,mr354-MV411-DMSO-r4,mr355-MV411-72h_MEIS1-r1,mr356-MV411-72h_MEIS1-r2,mr357-MV411-72h_MEIS1-r3,mr358-MV411-72h_MEIS1-r4
LINC02591,4.56,6.24,4.27,0.0,1.89,4.39,0.0,9.62
CHORDC1P4,1.0,3.0,6.0,2.0,0.0,2.0,2.0,5.0
BPTFP1,0.0,11.95,14.25,6.49,14.49,7.86,3.91,33.17
DLGAP1-AS3,3.0,1.0,0.0,1.0,2.0,1.0,1.0,6.0
RN7SL4P,1.51,1.36,0.0,0.0,0.0,1.39,1.41,1.31
LINC00667,317.48,572.84,502.26,384.29,276.01,270.34,229.39,565.64
KPNB1-DT,2.14,6.26,7.04,3.16,2.0,4.04,4.18,2.02
SNORA4,0.0,0.0,0.34,0.0,0.88,0.0,0.0,0.0
RDM1P5,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0
SINHCAFP1,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
MIF4GD-DT,30.97,64.17,40.17,27.14,31.65,31.86,13.01,87.95
LINC00672,5.0,15.0,14.0,6.0,5.0,8.0,6.0,17.0
EEF1DP7,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
THOC1-DT,4.0,13.0,7.0,8.0,5.0,2.0,7.0,10.0
SNORD3A,56.21,72.26,82.32,37.07,40.6,47.72,30.32,229.35
RN7SL32P,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0
NBPF11,245.84,415.05,434.39,296.85,282.74,263.6,250.58,483.7
RHEX,10.0,15.0,18.0,9.0,1.0,4.0,3.0,7.0
RN7SL381P,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
AKR1C8P,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0
RN7SL336P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD15-AS1,0.56,1.01,0.0,0.0,0.35,0.41,1.39,3.19
DND1P1,6.01,14.17,19.85,12.78,4.97,5.0,4.57,9.53
MIR4733HG,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MAGOH2P,1.0,6.0,9.0,3.0,0.0,1.0,2.0,7.0
SNRPCP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AGAP7P,4.22,5.33,9.19,0.0,6.92,5.03,3.23,11.0
ANXA8L1,0.0,2.01,0.0,0.0,0.0,0.0,0.0,1.63
MYL12-AS1,4.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0
ZNF407-AS1,173.0,263.0,292.0,207.0,156.0,124.0,153.0,298.0
RN7SL753P,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZNF236-DT,8.0,14.0,10.0,10.0,6.0,5.0,4.0,9.0
RN7SL657P,0.0,0.0,0.34,0.0,0.0,0.0,1.11,0.0
MIX23P1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NOTCH2NLA,257.58,325.04,324.4,216.99,192.19,173.47,156.96,297.11
SNRPGP2,4.0,3.0,4.0,8.0,5.0,3.0,5.0,5.0
NEK4P2,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0
DYNLL2,1514.0,2382.0,2515.0,1767.0,1318.0,1262.0,1097.0,2866.0
RN7SL431P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCMAP-DT,0.0,0.0,0.0,5.58,0.0,0.0,1.33,0.0
MIR378D2HG,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
MIR3648-2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
RN7SL731P,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0
OTUD7B,186.0,294.0,320.0,217.0,160.0,129.0,126.0,291.0
DNAJB6P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SUZ12P1,237.64,389.51,432.17,313.59,288.27,255.31,253.26,535.63
DCXR-DT,5.0,7.0,3.0,0.0,1.0,3.0,3.0,2.0
SNX19P3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LINC00526,13.52,45.16,26.51,25.71,19.99,17.66,7.61,31.58
PRKCA-AS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIAP54,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SEPTIN4-AS1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
L3MBTL4-AS1,3.0,1.0,5.0,3.0,0.0,2.0,1.0,1.0
KIAA0895LP1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
DPRXP4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ERVFRD-3,1.13,5.86,0.0,1.77,1.0,2.22,0.0,4.41
RN7SL404P,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
SP2-DT,4.0,30.0,25.0,11.0,11.0,15.0,10.0,28.0
SNORD3C,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL1P2,4.0,7.0,6.0,5.0,2.0,1.0,1.0,13.0
PRR29-AS1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
TWSG1-DT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AGAP12P,1.41,1.65,1.66,1.52,1.63,0.0,0.0,0.0
RN7SL262P,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
RN7SL664P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MIR133A1HG,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
TSPOAP1-AS1,427.47,721.69,700.05,491.82,324.72,301.1,322.05,630.43
SRP72P1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
SNORD3B-1,10.79,8.05,10.77,13.83,7.76,8.12,5.61,24.02
ANXA8,5.0,5.99,11.0,6.0,7.0,3.0,7.0,17.37
RBM8A,2539.6,3845.1,4049.3,2979.4,2263.6,2224.0,1982.0,4594.0
PGDP1,2.0,5.0,2.0,3.0,1.0,2.0,3.0,4.0
ARGFXP2,1.0,6.0,4.0,0.0,1.0,1.0,0.0,6.0
RN7SL199P,0.33,0.2,0.0,0.0,0.0,0.33,0.0,0.0
TIMM23,930.49,1583.8,1584.6,1174.8,1046.7,905.73,835.41,1980.5
RN7SL219P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RN7SL656P,0.33,0.2,0.0,0.0,0.0,0.33,0.0,0.0
CLASP1-AS1,0.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0
NARF-AS2,0.0,12.0,5.0,4.0,2.0,0.0,0.0,8.0
DTX2P1-UPK3BP1-PMS2P11,195.15,306.58,306.91,224.02,148.23,117.27,125.44,222.48
KRT18P55,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0
ARHGAP44-AS1,2.0,0.25,2.0,2.0,0.0,1.0,0.0,1.0
RNF115,665.58,1074.0,1172.5,885.25,701.0,727.0,659.66,1398.0
FCGR1CP,26.73,47.82,76.63,36.96,8.97,18.68,15.01,30.3
RN7SL605P,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
WDR45BP1,0.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0
CFAP298-TCP10L,144.91,50.88,96.1,88.79,21.5,45.56,31.11,146.17
TUFMP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RARA-AS1,3.0,10.0,8.0,1.0,4.0,1.05,1.0,7.0
RPL17,12503.0,22555.0,25053.0,16010.0,13796.0,12949.0,13312.0,30090.0
SYPL1P2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
MAFG-DT,39.0,84.0,56.0,50.0,44.0,32.0,55.0,83.0
LINC01970,6.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0
RN7SL648P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RN7SL5P,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0
KYNUP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZNF488,3.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0
ZNF516-AS1,16.0,24.0,21.0,18.0,15.0,20.0,10.0,33.0
RNASEH1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RN7SL49P,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SEC22B,1603.5,2257.9,2534.9,1890.8,1317.7,1453.7,1383.4,2943.8
FSBP,9.48,25.33,60.86,23.84,5.69,40.16,1.59,40.15
UBE2CP2,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
RN7SL577P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNIP,4065.0,7043.0,8128.0,5335.0,4493.0,4574.0,4270.0,8646.0
SRGAP2,2354.1,3913.4,3507.4,2614.4,2103.0,1825.8,1890.0,3910.7
SLC9A3R1-AS1,58.78,149.3,113.03,61.09,62.5,61.01,57.62,106.88
NDUFV2-AS1,2.0,4.0,6.0,3.0,5.0,2.0,3.0,7.0
POLRMTP1,15.79,29.96,16.96,18.26,17.09,13.72,9.09,29.98
BAHCC1,7331.0,11655.0,9734.9,7417.0,5684.0,4787.8,4664.9,10613.0
RN7SL574P,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0
SNORA59B,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5
RASSF5,952.0,1661.0,1713.0,1192.0,888.0,767.0,780.0,1435.0
ZNF415P1,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
STRADA,583.0,1030.5,959.0,700.0,612.0,529.0,611.0,1156.0
NARF-IT1,1.0,8.0,5.0,2.0,3.0,4.0,5.0,4.0
LINC00683,6.0,3.0,10.0,15.0,14.0,6.0,12.0,12.0
LINC01909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DYNLL2-DT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ARIH2P1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NBPF15,64.96,115.02,114.87,67.32,61.57,68.14,65.87,157.44
PIK3R5-DT,5.0,6.0,7.0,5.0,4.0,0.0,1.0,2.0
SNHG25,1.0,4.0,4.0,2.0,1.0,0.0,1.0,3.0
CBX3P2,5.0,15.0,13.0,14.0,14.0,7.0,15.0,17.0
NCOA4,3560.0,5292.0,5319.0,3725.0,3853.0,3604.0,3370.0,7274.0
NARF-AS1,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0
MRPS21,773.0,1374.0,1598.0,1017.0,844.0,832.0,757.0,1936.0
HELZ-AS1,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
ATG12P1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
LINC01887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COP1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SETP3,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0
MYO15B,525.0,1004.0,925.0,596.0,565.0,397.0,444.0,961.0
TBC1D29P,28.0,55.0,65.0,53.0,20.62,21.0,23.31,34.74
RN7SL524P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL619P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SH3GL1P1,4.0,0.0,7.0,10.0,4.0,4.0,5.0,7.0
KPNA2P3,7.28,24.09,34.09,23.18,26.69,39.64,38.57,76.61
IGBP1P2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ITM2BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CEACAM16-AS1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LINC00663,4.0,15.0,17.0,12.0,8.0,5.0,5.0,17.43
SLC25A6P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LINC01841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZNF230-DT,25.56,40.62,72.75,46.03,36.87,36.19,38.98,79.34
MADCAM1-AS1,1.68,2.82,6.66,6.87,0.0,5.68,0.0,4.47
MRPL37P1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HSD17B1-AS1,245.14,417.77,342.9,273.3,179.85,149.48,168.81,347.12
FXYD1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0
AARSD1,309.17,561.75,564.87,357.86,333.57,319.41,308.64,668.64
SOCS3-DT,1.0,3.0,5.0,1.0,1.0,0.0,0.0,5.0
RANBP3-DT,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
POLR3GP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DHX40P1,0.0,1.19,1.21,0.0,1.17,0.0,0.0,0.0
LRRC37A16P,9.28,15.89,23.17,11.33,5.81,6.88,5.64,21.39
ZNF850,497.0,684.0,752.0,597.0,429.0,465.0,423.0,845.0
E2F3P1,6.0,5.0,6.0,5.0,4.0,3.0,2.0,4.0
PTGES3L,55.38,121.14,146.61,84.0,65.43,60.63,84.37,163.26
UXT-AS1,4.85,18.9,13.67,19.08,8.27,4.47,3.78,17.09
LINC02080,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
NAGPA-AS1,2.27,0.0,3.18,0.0,1.0,1.4,0.0,1.0
MIX23P3,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
ASB16-AS1,82.29,158.13,128.82,103.0,73.8,63.0,66.0,155.65
KRT18P61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CTBP2P7,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
ILF3-DT,206.0,500.0,435.0,302.0,285.0,219.0,249.0,564.0
TBC1D3P1-DHX40P1,5.96,0.0,0.0,4.92,0.0,1.16,1.11,1.2
ZNF561-AS1,48.0,89.0,103.0,57.05,38.0,57.32,48.0,99.0
PCAT19,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
RPL10P15,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
FMNL1-DT,56.23,109.2,108.81,66.71,55.46,49.16,49.07,109.02
SCAT1,71.0,109.0,126.0,92.0,43.0,57.0,53.0,102.0
RNF157-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ZNF222-DT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TPMTP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL1-AS1,166.0,226.0,238.0,170.0,142.0,115.97,97.0,267.28
PTP4A2P1,1.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0
ZNF45-AS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01775,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
DPY19L3-DT,2.0,5.0,9.0,10.0,3.0,0.0,2.0,4.0
C17orf113,25.0,49.0,45.0,27.0,7.0,20.0,21.0,32.0
WDR7-OT1,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0
MALT1-AS1,2.06,1.04,2.05,0.0,2.04,1.01,2.01,0.0
HNRNPA3P16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WHSC1L2P,0.0,3.0,5.0,0.0,1.0,0.0,0.0,3.0
ZNF790-AS1,25.0,40.0,26.0,24.0,16.0,15.0,11.0,42.0
GP6-AS1,15.0,22.71,19.53,21.71,12.54,13.0,10.0,16.41
PARD6G-AS1,10.0,12.0,18.0,15.0,8.0,4.0,11.0,15.0
LINC01140,7.0,12.0,13.0,11.0,23.0,23.0,18.0,35.86
MAP3K14-AS1,23.5,33.95,24.7,14.0,19.03,9.27,16.32,40.03
ATF7-NPFF,13.07,29.37,25.96,16.02,34.08,19.66,4.98,41.25
PIN1-DT,2.0,0.0,8.0,1.0,3.0,0.0,0.0,2.0
CEBPA-DT,110.0,204.0,161.0,134.0,131.0,99.0,97.0,232.0
RNFT1-DT,10.0,17.0,20.07,14.51,10.0,6.01,7.01,20.03
ZNF566-AS1,38.77,72.47,58.68,48.01,27.01,31.13,25.78,55.75
SELENOKP1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SNHG30,84.0,157.0,150.0,117.0,89.0,72.0,74.0,197.0
SNHG22,7.0,17.0,29.0,8.0,9.0,4.0,7.0,25.5
SLC25A1P5,4.24,14.56,11.32,0.0,4.3,2.57,3.18,5.69
KIF18B-DT,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
EIF5AP3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
GEMIN7-AS1,9.97,12.49,7.42,4.17,4.18,2.1,3.06,12.71
SH3GL1P3,2.43,0.69,0.0,0.0,1.47,0.81,0.0,0.0
RPL9P29,1.0,2.0,2.0,3.0,0.0,0.0,2.0,4.0
KCNJ2-AS1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
UPK3BL1,131.82,282.12,283.97,215.27,201.19,155.66,126.39,285.96
TAF5LP1,7.0,8.0,12.0,3.0,11.0,11.0,9.0,13.0
KDSR-DT,6.0,7.21,5.0,5.0,3.0,4.0,1.23,11.32
DM1-AS,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
HEATR6-DT,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
ZNF56,9.17,15.56,15.65,13.04,5.01,7.0,6.0,13.39
ZFP28-DT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DNAH17-AS1,0.0,7.0,4.0,3.0,2.0,3.0,1.0,1.0
ZNF582-DT,13.0,37.0,39.0,17.0,16.0,20.0,22.0,38.0
APOC4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZNF571-AS1,4.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0
NUDT19-DT,15.0,29.0,35.0,28.0,12.0,18.0,24.0,40.0
CIRBP-AS1,36.0,50.0,35.0,36.0,18.0,16.0,17.0,34.0
FAM215A,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L3P1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRFS1-DT,1.0,8.0,3.0,3.0,1.0,2.0,0.0,3.0
ZNF285,104.0,125.98,157.87,114.0,88.0,103.0,87.0,171.0
MIR23AHG,353.01,612.59,624.49,448.59,253.65,243.7,255.01,498.36
LINC01864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MIR497HG,1.18,13.51,6.3,4.57,5.04,3.38,2.34,4.89
S1PR2,66.0,94.0,109.0,69.0,30.0,28.0,18.0,55.0
MTCO2P2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.93
HIKESHIP2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZSCAN5A-AS1,4.88,11.31,14.0,9.17,4.0,4.56,2.03,16.0
GNA15-DT,9.0,11.0,14.01,8.0,13.01,7.0,3.0,16.0
DNAAF3-AS1,1.63,0.0,1.46,1.43,0.0,0.0,1.72,1.69
LINC00907,4.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0
FDX2,63.22,126.64,121.19,107.69,67.18,56.68,42.87,117.75
ZNF224,733.16,917.22,1145.8,889.64,771.36,881.47,784.01,1586.5
SHC1P2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
EDDM13,0.0,4.0,7.0,9.0,0.0,1.0,0.0,8.0
SRSF10P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LINC02078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LINC02565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGB2P1,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
UBE2L4,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
SINHCAFP2,0.0,7.02,2.01,3.01,2.0,1.0,3.01,3.0
RUNDC3A-AS1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
BSG-AS1,72.0,117.62,139.72,90.8,72.0,70.76,72.0,146.54
EML2-AS1,45.5,85.5,64.31,57.63,33.19,39.02,23.04,44.56
CBARP-DT,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
SLC25A36P1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
SMIM22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LIN37,136.0,219.12,239.92,157.16,143.79,108.3,113.91,282.53
NDUFV2P1,2.7,6.17,18.7,13.65,7.35,5.64,9.91,15.21
ARHGEF18-AS1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
NDUFA7,318.0,620.0,485.98,341.0,357.0,287.0,311.0,593.59
MZF1-AS1,180.2,184.07,295.05,202.37,120.35,128.75,119.54,349.61
ZNF460-AS1,3.0,7.0,4.0,2.0,3.0,2.0,4.0,5.0
ZSCAN5DP,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
SNX6P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MAGEA9B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CARD8-AS1,433.0,643.0,668.0,531.0,327.0,357.0,356.0,636.0
PTOV1-AS1,19.64,21.23,8.89,5.04,6.18,4.39,6.11,20.98
ERFL,23.0,51.0,35.0,21.0,20.0,19.0,17.0,34.0
NBPF12,326.86,533.68,581.99,373.79,309.7,306.63,326.58,566.44
BNIP3P40,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
NAPA-AS1,39.76,55.9,50.98,37.52,26.99,23.34,25.03,38.63
FMR1-AS1,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
VN1R84P,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PCGF7P,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
SMIM17,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
ZNF114-AS1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
EEF1A1P7,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
AIRN,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0
SIGLEC29P,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
LINC02560,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BNIP3P25,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
LRRC2-AS1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SIGLEC20P,4.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0
FAM156A,320.87,576.73,528.57,437.59,492.59,388.39,376.74,787.51
VN1R81P,9.0,12.0,10.0,7.0,12.0,12.0,17.0,22.0
SMC5-DT,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
SERTAD3-AS1,5.79,0.0,4.0,5.53,2.0,3.41,5.7,4.79
TRMT112P6,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
BNIP3P27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
BNIP3P38,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
MIR4453HG,58.0,70.0,73.0,46.0,58.0,46.0,53.0,84.0
ZNF8-DT,74.59,126.88,139.93,79.31,58.12,65.69,67.71,128.13
VN1R83P,3.0,6.0,8.0,9.0,6.0,3.0,0.0,5.0
MTDHP4,0.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0
SIGLEC18P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VN1R80P,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0
BNIP3P26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
HSFX2,1.0,2.74,1.0,0.0,0.0,2.0,1.0,1.0
SCGB1B2P,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
ADGRE4P,35.0,85.0,88.0,65.0,48.0,63.0,69.0,86.0
RPL7P50,12.0,15.0,17.0,11.0,6.0,8.0,9.0,17.0
LINC02132,44.0,63.0,65.61,42.0,34.0,25.0,49.0,74.78
SIGLEC22P,99.0,157.0,125.0,114.87,75.0,60.0,73.0,139.0
A1BG-AS1,3.74,9.18,9.06,11.2,5.74,6.19,9.27,8.5
CT45A1,1.38,1.29,1.51,0.0,0.0,0.0,0.0,0.0
CKS1BP3,0.0,0.0,0.0,0.0,0.0,1.02,0.0,2.11
MRPS17P1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
CDRT15P7,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
ERVV-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA-RAB4B,0.0,11.08,9.54,1.6,1.58,3.27,4.15,3.87
VN1R82P,0.71,0.76,0.0,0.0,0.0,0.0,0.81,5.16
MAN1B1-DT,26.0,43.0,34.0,44.0,19.0,24.0,17.0,44.0
HOMER3-AS1,1.0,4.09,4.1,5.54,1.0,2.71,2.0,5.48
MTRNR2L12,5.0,6.0,10.0,7.0,7.0,4.0,4.93,19.93
SF1-DT,1.0,2.0,5.0,0.0,3.0,0.0,1.0,4.0
BNIP3P24,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ZNF497-AS1,5.0,10.0,12.0,8.0,0.0,0.0,4.0,8.0
CALR3,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
CT45A3,4.62,4.33,0.0,0.0,0.0,0.0,0.0,2.0
FAM90A28P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MAST3-AS1,3.58,22.26,14.31,9.29,12.06,5.48,18.19,17.3
LYPLA2P2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
FBXO17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
LINC00528,39.0,60.0,54.0,41.0,39.0,36.0,22.0,86.0
ZNF350-AS1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0
ZSCAN16-AS1,56.0,153.0,111.88,92.56,74.11,82.0,69.0,183.83
FKBP1AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MAGIX,25.0,40.0,46.0,33.0,25.0,18.0,20.0,58.0
VN1R93P,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
IKBKG,272.75,576.32,555.51,303.32,311.73,222.63,221.54,432.09
ZNF587B,541.75,769.24,828.14,587.62,465.4,484.42,412.68,980.41
PTOV1-AS2,27.0,66.97,54.68,44.73,31.24,27.0,40.61,60.24
ITGB1P1,43.94,59.21,68.81,58.01,19.1,0.0,14.54,12.98
RAB11B-AS1,73.51,129.26,124.14,71.28,66.22,45.13,52.14,106.48
SPIB,46.0,75.0,76.0,59.0,37.0,26.54,21.0,42.0
NXF2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
OPN1MW3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NXF2B,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
PGLS-DT,24.03,30.07,29.06,24.11,20.04,20.06,19.04,47.15
ZNF132-DT,11.0,10.0,15.0,6.0,4.0,5.0,8.0,12.0
ERVK9-11,5.0,9.0,8.0,4.0,5.0,4.0,6.0,15.0
TMEM185A,132.0,240.0,248.0,171.0,154.0,117.0,141.0,268.0
CT45A10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C10orf95-AS1,94.22,147.67,176.97,118.0,91.0,77.15,90.88,177.84
NOP53-AS1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
ZNF470-DT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZIM2,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0
NBPF9,167.45,254.12,278.26,177.55,210.89,149.56,174.51,311.68
CCDC194,0.0,3.0,1.0,4.0,2.0,3.0,6.0,5.0
SLC25A53,36.0,42.0,39.0,29.0,16.0,16.0,14.0,39.0
PLEKHA3P1,8.0,6.0,8.0,6.0,6.0,1.0,4.0,12.0
